GO	[-5.99 -0.79]	[-0.79 -0.28]	[-0.28 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.29]	[0.29 0.63]	[0.63 6.04]
GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	-8.260	-0.724	5.041	1.211	-8.260	-8.260	-8.260	9.572	7.610	1.631	-5.066
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	-6.977	-0.917	8.011	2.085	-8.302	-8.302	-8.302	3.553	12.193	0.692	-5.101
GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN	-8.302	-2.335	4.988	1.191	-8.302	-8.302	-8.302	6.639	8.987	3.553	-3.219
GNF2_FBL GNF2_FBL	-6.097	-2.692	14.204	5.574	-6.097	-6.097	-6.097	9.187	1.349	-4.004	-3.280
GSE22886_NEUTROPHIL_VS_MONOCYTE_DN GSE22886_NEUTROPHIL_VS_MONOCYTE_DN	-8.260	-0.724	3.936	8.082	-8.260	-8.260	-8.260	7.610	5.436	0.263	-4.349
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	-5.955	-0.585	2.921	0.442	-6.977	-8.302	-8.302	1.390	26.406	1.008	-3.219
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	-6.977	0.341	2.085	1.191	-8.302	-8.302	-8.302	11.079	13.947	-1.369	-2.329
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-8.260	-1.350	5.436	1.631	-8.260	-8.260	-8.260	7.610	11.722	0.263	-2.304
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	-5.917	-1.628	1.865	2.958	-8.260	-8.260	-8.260	3.595	15.909	2.662	-5.066
GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_DN GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_DN	-6.977	-1.969	4.988	1.191	-6.977	-8.302	-8.302	4.609	17.741	0.558	-3.219
HALLMARK_MTORC1_SIGNALING HALLMARK_MTORC1_SIGNALING	-7.017	-1.670	4.937	2.593	-8.344	-8.344	-8.344	5.731	13.253	0.432	-3.248
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP	-5.917	-2.310	1.865	-0.342	-6.938	-8.260	-8.260	1.631	19.906	7.150	-2.304
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	-8.302	-1.369	12.767	4.988	-8.302	-8.302	-8.302	5.382	2.627	0.341	-2.329
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	-8.260	-1.946	3.595	2.115	-8.260	-8.260	-8.260	8.082	11.167	0.858	-2.304
REACTOME_INFLUENZA_INFECTION REACTOME_INFLUENZA_INFECTION	-3.620	-3.000	21.602	5.825	-6.513	-6.513	-6.513	2.385	0.914	-0.367	-6.505
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN	-6.977	-0.585	2.085	1.008	-8.302	-8.302	-8.302	1.390	20.473	2.921	-2.745
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-6.938	-0.573	10.092	3.269	-6.938	-8.260	-8.260	6.702	6.267	-0.724	-5.066
GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-6.977	-0.737	4.609	1.838	-8.302	-8.302	-8.302	3.891	16.435	-0.264	-2.745
MORF_EIF4A2 MORF_EIF4A2	-5.723	-2.988	12.624	6.211	-5.723	-5.723	-5.723	2.826	6.211	-2.420	-5.717
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN	-8.260	-0.902	4.290	3.269	-6.938	-8.260	-6.938	6.702	10.624	0.571	-5.909
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP	-5.917	-0.447	2.958	1.413	-8.260	-8.260	-8.260	9.572	10.092	1.026	-5.909
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN	-6.898	0.359	2.413	1.893	-8.219	-8.219	-8.219	9.141	9.652	0.874	-5.871
GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	-6.977	0.341	3.553	3.891	-8.302	-8.302	-8.302	5.382	11.079	-0.264	-5.101
GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN	-6.977	-0.737	5.788	0.692	-8.302	-8.302	-8.302	1.606	19.087	0.692	-1.644
GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN	-6.977	-0.264	11.631	1.191	-8.302	-8.302	-8.302	6.639	6.207	-0.585	-3.219
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	-5.843	-0.427	10.796	-1.312	-6.859	-8.177	-8.177	8.226	9.219	0.368	-3.132
REACTOME_CELLULAR_RESPONSE_TO_STARVATION REACTOME_CELLULAR_RESPONSE_TO_STARVATION	-3.000	-2.034	27.412	5.376	-6.513	-6.513	-6.513	1.109	0.585	-1.656	-2.995
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	-6.977	-0.917	6.639	4.988	-8.302	-8.302	-8.302	2.349	9.493	1.008	-4.382
GNF2_EIF3S6 GNF2_EIF3S6	-5.017	-1.925	21.412	8.806	-5.017	-5.017	-5.017	1.883	0.263	-3.899	-3.893
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	-5.992	-1.389	4.937	1.581	-8.344	-8.344	-8.344	3.847	15.062	0.990	-3.248
GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN	-5.992	-0.932	7.019	1.171	-8.344	-8.344	-8.344	3.847	13.253	0.825	-3.792
GSE15215_CD2_POS_VS_NEG_PDC_DN GSE15215_CD2_POS_VS_NEG_PDC_DN	-5.955	-1.369	6.207	1.390	-8.302	-8.302	-8.302	5.788	11.631	0.841	-3.761
GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_DN GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_DN	-8.302	-1.649	6.639	2.085	-8.302	-8.302	-8.302	5.382	7.084	2.349	-2.745
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	-5.109	-1.369	6.207	5.382	-8.302	-8.302	-8.302	8.011	7.084	-1.369	-2.745
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	-5.917	0.571	9.572	1.413	-8.260	-8.260	-8.260	2.115	13.452	-1.350	-2.718
GSE22886_NAIVE_CD4_TCELL_VS_DC_DN GSE22886_NAIVE_CD4_TCELL_VS_DC_DN	-5.955	-0.585	7.084	1.008	-8.302	-8.302	-8.302	6.639	11.631	-0.457	-3.219
GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN	-6.859	-1.900	7.748	0.596	-8.177	-8.177	-8.177	3.349	8.226	5.146	-3.132
GCM_ACTG1 GCM_ACTG1	-5.142	-3.186	12.342	5.774	-5.142	-5.142	-5.142	7.922	1.777	-4.013	-5.136
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	-6.977	0.558	5.788	0.442	-8.302	-8.302	-8.302	3.891	15.797	-0.457	-2.329
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-6.938	-1.350	2.958	1.865	-8.260	-8.260	-8.260	5.845	15.279	0.452	-1.941
MORF_PPP1CA MORF_PPP1CA	-5.718	-1.921	2.587	3.582	-6.971	-6.971	-6.971	11.220	10.638	-1.278	-3.988
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	-5.432	-1.111	17.450	1.505	-7.719	-7.719	-7.719	4.181	4.556	-0.326	-3.921
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	-5.074	0.350	6.267	0.858	-6.938	-8.260	-8.260	14.050	6.267	-1.350	-4.349
GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN	-4.390	-1.649	4.243	1.008	-8.302	-8.302	-8.302	5.788	13.947	1.390	-4.382
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	-7.017	0.546	7.019	0.546	-7.017	-8.344	-8.344	4.937	13.845	-0.751	-3.248
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN	-5.395	-1.633	5.000	1.113	-7.678	-7.678	-7.678	3.519	16.236	1.113	-4.575
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP	-5.880	-2.697	8.641	1.893	-6.898	-6.898	-8.219	8.154	9.141	-0.437	-3.698
GSE45837_WT_VS_GFI1_KO_PDC_DN GSE45837_WT_VS_GFI1_KO_PDC_DN	-6.977	0.442	8.493	1.838	-8.302	-6.977	-8.302	3.230	11.079	-0.351	-5.101
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN	-6.898	-1.092	6.328	1.045	-8.219	-6.898	-8.219	2.145	16.666	1.045	-3.161
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	-6.977	-0.457	4.988	2.349	-6.977	-8.302	-8.302	8.987	8.987	-0.457	-4.382
GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN	-8.260	-0.573	3.595	0.858	-8.260	-8.260	-8.260	3.936	12.864	2.662	-2.718
GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN	-5.955	-1.127	8.493	0.442	-8.302	-8.302	-8.302	2.627	11.631	2.627	-3.219
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	-6.938	-0.902	4.658	3.595	-8.260	-8.260	-8.260	7.150	9.572	-0.447	-2.718
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	-6.898	-0.710	8.154	0.583	-8.219	-8.219	-8.219	2.697	11.813	1.893	-3.161
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN	-5.109	-1.127	8.987	0.558	-8.302	-8.302	-8.302	4.609	11.631	0.692	-3.219
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	-5.074	-1.109	6.702	1.865	-6.938	-8.260	-8.260	7.610	11.167	-0.902	-3.730
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN	-6.977	0.692	4.988	1.390	-8.302	-6.977	-8.302	5.382	12.193	-0.351	-5.101
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP	-5.216	-1.713	6.891	-0.286	-8.427	-7.096	-8.427	7.802	12.482	0.523	-2.404
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	-6.859	-0.697	5.146	4.385	-6.859	-8.177	-8.177	8.226	6.829	-0.325	-4.995
GSE23695_CD57_POS_VS_NEG_NK_CELL_UP GSE23695_CD57_POS_VS_NEG_NK_CELL_UP	-8.260	-0.724	9.064	2.662	-8.260	-8.260	-8.260	3.936	8.567	-0.724	-1.105
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	-5.917	-1.628	1.413	1.413	-8.260	-8.260	-8.260	4.290	16.550	2.662	-2.304
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP	-5.955	-1.969	1.606	2.349	-5.955	-6.977	-8.302	7.542	18.409	-0.585	-2.745
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP	-6.977	-1.369	4.988	1.606	-8.302	-8.302	-8.302	3.553	13.352	1.390	-2.329
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-5.445	-2.138	3.196	3.196	-6.679	-6.679	-5.445	10.154	11.328	-1.421	-5.437
GCM_NPM1 GCM_NPM1	-2.908	-2.908	18.937	6.417	-4.810	-4.810	-4.810	4.424	0.311	-4.810	-4.804
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	-5.247	-0.646	21.699	6.072	-7.511	-7.511	-7.511	1.004	1.004	-0.819	-1.867
GSE7509_FCGRIIB_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP GSE7509_FCGRIIB_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP	-6.346	-0.535	1.792	1.335	-7.636	-7.636	-7.636	11.416	11.416	0.293	-3.855
MORF_PPP2CA MORF_PPP2CA	-5.308	-2.126	2.574	1.380	-5.308	-5.308	-5.308	13.915	10.535	-2.664	-5.302
GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP	-5.917	-0.724	1.211	0.706	-8.260	-8.260	-8.260	4.658	17.862	2.115	-2.304
GSE17721_0.5H_VS_4H_CPG_BMDC_UP GSE17721_0.5H_VS_4H_CPG_BMDC_UP	-5.917	1.026	7.610	0.452	-8.260	-8.260	-8.260	2.958	12.864	0.263	-3.730
GSE22886_CTRL_VS_LPS_24H_DC_UP GSE22886_CTRL_VS_LPS_24H_DC_UP	-6.938	0.706	14.659	1.413	-8.260	-8.260	-8.260	3.269	5.041	-0.724	-2.304
