GO	[-5.99 -0.79]	[-0.79 -0.28]	[-0.28 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.29]	[0.29 0.63]	[0.63 6.04]
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	2.473	0.384	0.945	-0.983	-2.328	-2.328	-2.328	-0.505	2.111	-0.505	1.781
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3 MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	5.624	2.004	-0.981	-0.282	-0.981	-2.068	-0.981	-0.743	-1.632	-0.282	1.194
DESCARTES_FETAL_PANCREAS_ENS_NEURONS DESCARTES_FETAL_PANCREAS_ENS_NEURONS	3.109	1.183	-0.430	-0.938	-0.567	-1.179	-0.736	-3.824	-0.319	-0.567	3.829
DESCARTES_MAIN_FETAL_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS DESCARTES_MAIN_FETAL_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS	2.088	3.483	1.520	-1.102	-2.243	-1.413	-2.243	0.264	0.504	-0.847	0.266
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP	2.465	-0.343	-0.451	-0.741	-2.431	-3.397	-1.147	-0.451	1.246	1.683	1.934
GOBP_ADHERENS_JUNCTION_ORGANIZATION GOBP_ADHERENS_JUNCTION_ORGANIZATION	2.229	0.405	-0.359	-0.859	-1.853	-1.270	-2.735	-0.859	1.457	1.131	1.461
DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	2.028	0.832	0.380	-0.799	-1.653	-2.057	-1.653	-1.033	-0.608	1.245	3.367
GNF2_RTN1 GNF2_RTN1	2.688	1.760	0.476	0.476	0.287	-2.154	-2.154	-0.534	0.476	-0.864	-0.862
DESCARTES_FETAL_SPLEEN_STROMAL_CELLS DESCARTES_FETAL_SPLEEN_STROMAL_CELLS	2.074	0.259	-0.920	-0.920	-1.430	-2.237	-0.348	-0.920	0.435	2.074	1.654
DESCARTES_FETAL_STOMACH_ENS_NEURONS DESCARTES_FETAL_STOMACH_ENS_NEURONS	3.066	1.152	-2.141	-0.731	0.642	-1.516	-0.488	-1.516	-0.488	-0.314	1.817
DESCARTES_FETAL_PANCREAS_SMOOTH_MUSCLE_CELLS DESCARTES_FETAL_PANCREAS_SMOOTH_MUSCLE_CELLS	3.500	-0.250	-0.476	-0.476	-1.532	-0.860	-0.860	-0.860	-0.860	1.787	1.334
DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS	3.070	1.135	-0.684	0.261	-0.684	-0.684	-2.098	-0.684	-1.235	-0.684	3.076
DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS	3.364	-0.522	-0.969	-1.674	0.356	1.331	-0.522	-1.674	-1.674	0.496	1.612
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	2.667	0.453	-0.733	-1.367	-0.733	-1.367	-1.367	-0.385	0.754	1.130	0.755
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	2.287	0.875	-0.546	-1.817	-1.817	-1.240	-0.834	-0.546	0.422	0.875	1.878
DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES	2.368	0.393	0.270	-0.908	0.393	0.393	0.270	-2.067	-3.442	0.270	1.717
DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	2.408	0.982	-1.380	-1.054	-1.054	0.311	0.311	-1.380	-1.784	0.774	2.078
chr2q21 chr2q21	2.409	-0.995	-2.003	-0.311	1.072	1.072	1.072	0.292	-2.480	-1.271	0.405
DESCARTES_FETAL_MUSCLE_STROMAL_CELLS DESCARTES_FETAL_MUSCLE_STROMAL_CELLS	2.523	-0.695	0.970	-3.028	-0.336	-0.961	-0.490	-0.336	-0.961	0.398	2.160
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	2.893	0.453	1.422	-1.781	-1.056	-0.624	-1.056	-0.354	-1.056	0.453	0.717
DESCARTES_FETAL_INTESTINE_ENS_NEURONS DESCARTES_FETAL_INTESTINE_ENS_NEURONS	4.307	0.530	-0.408	-0.904	0.406	-0.301	-1.141	-2.138	-0.542	-0.904	1.702
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	3.615	0.283	-0.580	-1.540	-0.580	-0.435	0.283	-2.845	-0.319	0.513	1.710
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	4.145	-0.709	0.301	-0.709	0.463	-0.301	-0.471	-1.485	-2.105	0.301	1.190
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	2.147	-1.077	0.371	-0.520	-1.077	-0.520	-1.077	0.371	0.371	-0.520	2.150
TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	2.574	1.139	-0.580	-1.320	-0.301	-1.320	-2.126	-0.580	-0.423	0.730	1.648
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	2.356	-0.204	-0.462	-0.994	-0.994	-0.994	-0.994	1.213	0.426	0.426	0.427
DESCARTES_FETAL_HEART_SCHWANN_CELLS DESCARTES_FETAL_HEART_SCHWANN_CELLS	2.670	1.457	-0.859	-0.359	-1.853	-0.565	-0.565	-0.565	-1.270	1.131	0.605
KEGG_TASTE_TRANSDUCTION KEGG_TASTE_TRANSDUCTION	2.268	1.055	0.302	-0.513	-0.836	0.498	-2.113	-1.327	0.750	-0.836	0.500
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	2.173	0.505	-0.938	-0.938	-1.179	-0.567	-0.567	-1.179	-0.567	0.644	3.465
DESCARTES_FETAL_LIVER_ERYTHROBLASTS DESCARTES_FETAL_LIVER_ERYTHROBLASTS	2.556	0.428	0.428	-1.090	-1.547	-0.752	-1.547	-0.327	0.276	-0.327	2.149
GNF2_RAB3A GNF2_RAB3A	2.874	-0.476	-0.476	-0.860	0.359	-0.860	-1.532	-0.476	-0.476	0.940	1.334
DESCARTES_FETAL_EYE_HORIZONTAL_CELLS DESCARTES_FETAL_EYE_HORIZONTAL_CELLS	2.036	1.435	-0.870	-0.870	0.236	-0.378	-0.870	0.236	-0.378	-0.870	0.931
WEBER_METHYLATED_IN_COLON_CANCER WEBER_METHYLATED_IN_COLON_CANCER	2.399	-0.298	0.655	-0.745	-0.298	-0.745	-0.745	-0.745	-0.298	-0.298	1.714
