GO	[-50.28 -1.07]	[-1.07 -0.48]	[-0.48 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.11]	[0.11 0.61]	[0.61 1.64]	[1.64 26.18]
GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN	-1.127	10.010	4.609	-0.585	-8.302	-8.302	-8.302	-0.917	6.639	-0.457	-0.454
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	-1.075	2.446	6.389	-1.900	-8.177	-6.859	-8.177	-0.697	11.345	2.175	-1.581
GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP	1.606	5.788	3.230	-1.649	-8.302	-8.302	-8.302	-0.917	6.639	2.085	-3.219
GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN	-0.351	2.349	5.382	-1.969	-8.302	-6.977	-5.955	-1.969	16.435	0.558	-1.123
GSE7852_THYMUS_VS_FAT_TREG_UP GSE7852_THYMUS_VS_FAT_TREG_UP	2.413	6.766	10.175	-0.886	-6.898	-8.219	-6.898	-1.607	2.413	0.271	-4.316
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	-0.334	0.874	7.216	-0.437	-8.219	-8.219	-6.898	-2.285	9.141	3.980	-2.279
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN	0.571	6.267	7.610	-0.724	-8.260	-8.260	-8.260	-0.724	4.658	0.706	-3.190
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-1.134	9.536	6.993	-0.557	-5.953	-7.220	-7.220	-2.070	6.072	0.497	-2.968
GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP	-0.573	3.595	11.722	-0.724	-5.074	-8.260	-8.260	-2.310	8.082	-0.342	-1.346
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_CD4_TCELL_DN GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_CD4_TCELL_DN	-1.628	3.936	3.595	-0.447	-6.938	-8.260	-6.938	-3.197	11.167	3.269	-1.105
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-1.946	3.269	4.658	-0.902	-8.260	-6.938	-8.260	-2.310	8.082	4.658	-0.444
GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_DN GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_DN	-1.628	7.150	3.269	0.350	-8.260	-6.938	-8.260	-1.628	9.064	1.413	-1.623
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP	2.662	8.082	9.572	-1.350	-8.260	-6.938	-8.260	-0.724	1.211	-0.573	-1.941
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	1.921	7.283	7.283	-1.075	-8.177	-8.177	-6.859	-2.670	1.063	2.732	-2.254
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	4.337	5.492	4.337	-2.285	-8.219	-8.219	-8.219	-0.886	4.709	0.359	-1.602
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	0.341	11.079	4.243	-0.264	-6.977	-6.977	-8.302	-0.917	5.788	-0.457	-3.761
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP	1.838	7.084	5.382	-1.649	-8.302	-8.302	-8.302	-1.127	3.891	0.841	-1.644
GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP	-0.917	3.891	4.243	-0.917	-6.977	-5.955	-8.302	-1.369	14.553	0.841	-1.964
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP	0.333	7.019	5.327	-1.389	-7.017	-8.344	-8.344	-1.992	7.474	0.546	-0.748
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	1.232	9.141	5.492	-0.886	-8.219	-8.219	-8.219	-1.331	3.309	0.463	-1.602
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP	0.473	10.259	1.682	-1.900	-5.843	-8.177	-6.859	0.596	7.748	0.596	-4.995
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	-0.447	3.269	6.702	-0.447	-8.260	-8.260	-8.260	-0.902	4.290	4.290	-2.718
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	0.766	6.261	6.261	-0.547	-7.678	-7.678	-6.385	-1.094	7.170	-0.421	-3.888
GSE17721_CTRL_VS_POLYIC_4H_BMDC_UP GSE17721_CTRL_VS_POLYIC_4H_BMDC_UP	-0.917	10.539	6.207	-0.585	-6.977	-6.977	-6.977	-1.649	6.639	-0.457	-1.644
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_DN GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_DN	-0.585	-0.457	4.988	-1.127	-6.977	-8.302	-8.302	-0.917	10.539	5.382	-0.454
GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	0.571	0.858	4.290	-1.350	-6.938	-8.260	-8.260	-1.628	11.722	3.269	-1.105
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP	1.131	6.030	5.619	-0.778	-8.427	-8.427	-8.427	-1.427	4.463	1.131	-1.708
GSE17301_IFNA2_VS_IFNA2_AND_ACD3_ACD28_STIM_CD8_TCELL_UP GSE17301_IFNA2_VS_IFNA2_AND_ACD3_ACD28_STIM_CD8_TCELL_UP	-0.351	4.243	4.243	-1.127	-8.302	-6.977	-8.302	-3.768	7.084	2.921	-0.263
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	-1.109	6.267	10.092	-0.342	-6.938	-6.938	-8.260	0.452	3.595	0.350	-3.730
GSE17721_LPS_VS_POLYIC_12H_BMDC_UP GSE17721_LPS_VS_POLYIC_12H_BMDC_UP	-0.467	9.929	7.474	-1.670	-8.344	-7.017	-8.344	-0.751	2.593	-0.467	0.434
GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_UP GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_UP	1.232	1.045	2.145	-2.697	-8.219	-8.219	-8.219	-1.331	8.641	4.709	0.361
GSE11924_TFH_VS_TH1_CD4_TCELL_UP GSE11924_TFH_VS_TH1_CD4_TCELL_UP	-1.350	1.211	1.865	-0.724	-6.938	-5.917	-8.260	-1.350	15.279	4.658	-1.105
GSE9509_10MIN_VS_30MIN_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP GSE9509_10MIN_VS_30MIN_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP	1.556	14.799	3.272	-1.733	-5.992	-7.262	-5.992	-3.571	2.943	-0.569	-0.728
GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP	-0.917	4.988	2.349	-0.585	-8.302	-8.302	-8.302	-1.649	8.011	2.921	-0.349
GSE31082_DP_VS_CD8_SP_THYMOCYTE_UP GSE31082_DP_VS_CD8_SP_THYMOCYTE_UP	-0.457	3.230	6.639	-0.917	-6.977	-6.977	-8.302	-1.369	7.542	2.921	-2.745
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN	2.995	6.328	2.413	-0.886	-8.219	-8.219	-8.219	-1.092	5.903	0.583	-1.918
GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP	1.432	6.014	6.014	-0.944	-7.844	-7.844	-6.543	-3.427	5.182	0.705	-1.418
GSE27786_CD8_TCELL_VS_NKCELL_DN GSE27786_CD8_TCELL_VS_NKCELL_DN	-0.932	2.885	1.171	-0.751	-8.344	-7.017	-8.344	-1.144	13.253	2.885	-0.357
GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	-2.285	0.583	1.436	-1.607	-5.880	-8.219	-6.898	-1.092	10.175	9.141	0.723
GSE17721_POLYIC_VS_CPG_2H_BMDC_UP GSE17721_POLYIC_VS_CPG_2H_BMDC_UP	-0.585	6.207	5.788	-0.917	-6.977	-8.302	-8.302	-0.264	5.382	1.390	-2.745
GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP	-5.003	1.253	5.962	-1.586	-5.843	-5.843	-8.177	-1.900	5.547	4.026	3.041
GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	1.102	13.259	0.765	-2.210	-5.768	-8.094	-5.768	-2.616	7.418	-0.309	-0.405
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP	3.269	10.092	2.662	-0.902	-6.938	-8.260	-8.260	-0.447	1.631	0.858	-3.190
GSE13229_IMM_VS_INTMATURE_NKCELL_DN GSE13229_IMM_VS_INTMATURE_NKCELL_DN	-1.969	4.243	7.084	-1.969	-5.955	-6.977	-6.977	-1.369	10.010	1.008	-0.582
GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	-0.351	3.553	3.553	-1.969	-8.302	-6.977	-8.302	-1.649	5.382	5.788	-0.454
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP	-0.317	9.814	6.451	-1.058	-8.135	-8.135	-6.819	-1.294	2.479	-0.856	0.911
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	0.359	4.709	5.903	-0.710	-6.898	-8.219	-8.219	-1.607	8.154	0.359	-0.883
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP	3.553	7.542	4.243	-1.127	-8.302	-6.977	-6.977	-0.737	4.609	-1.127	-1.964
GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-1.294	3.071	5.604	-1.058	-8.135	-6.819	-8.135	-0.684	5.604	4.810	-1.289
