GO	[-9.50 -0.62]	[-0.62 -0.44]	[-0.44 -0.22]	[-0.22 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 15.11]
MEISSNER_NPC_HCP_WITH_H3K27ME3 MEISSNER_NPC_HCP_WITH_H3K27ME3	-0.383	3.202	-0.383	-1.675	-1.675	7.141	-0.244	-2.326	-1.198	-0.842	-0.242
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP	-2.197	-2.197	-0.893	0.980	1.706	-0.893	0.691	4.932	0.272	-0.556	-2.191
LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q	-2.288	-2.288	-0.418	2.076	2.076	-2.913	-0.418	2.771	2.076	-0.582	-1.779
LIU_VMYB_TARGETS_UP LIU_VMYB_TARGETS_UP	-2.043	-0.538	-0.388	2.368	1.470	-4.059	-1.254	1.470	3.468	-0.388	-2.033
HOLLERN_SQUAMOUS_BREAST_TUMOR HOLLERN_SQUAMOUS_BREAST_TUMOR	0.301	1.406	0.402	-1.100	-3.483	6.689	-0.301	-1.362	-2.026	-1.100	1.417
WANG_CLIM2_TARGETS_DN WANG_CLIM2_TARGETS_DN	-3.223	-1.572	0.526	2.995	1.610	-1.901	0.662	3.322	0.309	-0.836	-2.704
CHUNG_BLISTER_CYTOTOXICITY_UP CHUNG_BLISTER_CYTOTOXICITY_UP	-0.940	-2.395	-0.396	1.144	1.635	-3.653	0.745	3.240	1.379	-0.539	-2.384
GAVIN_FOXP3_TARGETS_CLUSTER_P3 GAVIN_FOXP3_TARGETS_CLUSTER_P3	-0.337	-0.452	1.588	0.364	1.140	-4.669	-2.715	-1.852	2.401	-0.337	1.853
CERVERA_SDHB_TARGETS_1_UP CERVERA_SDHB_TARGETS_1_UP	1.300	0.254	0.661	-1.533	-1.186	-1.533	-1.957	-2.477	0.364	1.563	4.982
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN	-0.663	-0.663	-0.247	-0.663	-0.663	4.517	3.556	-0.663	-0.663	-0.663	-0.661
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	1.738	-0.310	0.293	-1.549	-1.860	-2.624	-0.672	-0.528	-0.844	1.299	6.138
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP	-0.422	-1.393	-0.422	4.988	2.012	-1.999	-0.422	-0.647	1.636	-0.961	-1.992
LIU_SOX4_TARGETS_UP LIU_SOX4_TARGETS_UP	-1.252	-4.599	0.301	0.892	2.454	-2.455	-0.751	0.892	1.575	1.325	-0.745
KASLER_HDAC7_TARGETS_1_UP KASLER_HDAC7_TARGETS_1_UP	-1.770	-0.621	0.325	-0.621	0.543	-4.806	0.425	0.677	4.325	1.847	-1.195
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	-2.101	-1.424	-1.737	0.372	1.333	-3.012	-0.570	1.559	4.369	0.617	0.376
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	-0.642	-0.897	-0.897	4.990	2.298	-3.943	-0.897	0.301	0.301	0.301	-0.443
KRIEG_KDM3A_TARGETS_NOT_HYPOXIA KRIEG_KDM3A_TARGETS_NOT_HYPOXIA	-1.354	-1.633	0.571	1.870	3.609	-2.732	-0.447	2.388	0.263	-0.725	-1.621
GROSS_HYPOXIA_VIA_HIF1A_UP GROSS_HYPOXIA_VIA_HIF1A_UP	-1.612	-2.253	-1.144	0.253	3.831	-0.797	1.680	2.046	0.396	-0.541	-1.605
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	-0.461	-3.439	0.677	2.130	2.452	-1.084	-1.084	1.830	0.677	-1.766	-1.076
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP	-1.362	-1.362	-0.301	2.160	3.768	-4.142	-0.301	0.301	0.402	0.818	-0.869
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN	2.312	-1.420	-0.505	-0.505	0.782	-3.610	-0.505	0.782	-1.933	1.023	1.613
MIKKELSEN_MEF_LCP_WITH_H3K27ME3 MIKKELSEN_MEF_LCP_WITH_H3K27ME3	1.592	1.259	-0.438	-1.424	-1.424	3.786	-0.986	-1.424	-0.668	-1.424	1.266
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	0.595	2.768	-0.326	-1.901	-1.901	2.768	-0.489	-1.005	-1.901	-0.326	1.059
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN	3.063	1.763	2.056	-1.439	-1.819	-1.439	-1.439	-0.867	-0.656	1.021	-0.348
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	4.116	2.540	-1.508	-1.928	-0.885	-0.661	-0.661	-1.164	-0.343	-0.343	1.337
WONG_ENDMETRIUM_CANCER_DN WONG_ENDMETRIUM_CANCER_DN	0.772	4.814	0.243	-0.820	-0.559	0.558	-1.643	-2.290	-1.643	0.558	0.562
BYSTROEM_CORRELATED_WITH_IL5_DN BYSTROEM_CORRELATED_WITH_IL5_DN	-1.035	-1.035	-0.416	1.456	2.275	-1.035	1.844	1.112	-0.416	-1.035	-2.398
WENDT_COHESIN_TARGETS_UP WENDT_COHESIN_TARGETS_UP	-0.702	-1.326	1.647	-0.702	2.177	-1.326	0.247	1.647	0.480	-0.702	-1.322
SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP	1.194	0.259	-0.714	-0.984	-1.329	0.946	0.540	-2.331	-1.768	0.728	3.297
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23	-0.324	-0.787	-0.787	-0.787	0.609	-0.324	-0.787	1.613	3.856	-0.787	-0.323
BURTON_ADIPOGENESIS_12 BURTON_ADIPOGENESIS_12	-0.702	-1.326	0.480	4.139	0.247	-1.326	0.793	0.480	-0.363	-1.326	-0.361
IVANOVSKA_MIR106B_TARGETS IVANOVSKA_MIR106B_TARGETS	-1.448	-1.448	-0.351	2.263	0.995	-2.658	0.256	0.256	2.263	-0.522	0.259
FLORIO_HUMAN_NEOCORTEX FLORIO_HUMAN_NEOCORTEX	4.433	0.625	-0.702	-1.907	-0.702	-0.228	-0.702	-1.158	-0.411	0.625	0.628
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN	0.254	-1.057	-0.354	0.453	0.453	-1.057	1.040	1.861	1.423	-1.782	-1.777
PLASARI_NFIC_TARGETS_BASAL_UP PLASARI_NFIC_TARGETS_BASAL_UP	1.432	0.607	0.978	-0.580	-1.160	-1.160	-0.580	-0.580	-1.160	-0.280	2.572
KORKOLA_YOLK_SAC_TUMOR KORKOLA_YOLK_SAC_TUMOR	0.627	0.627	0.422	-0.344	-2.696	0.262	-1.241	0.262	-1.241	-0.344	3.760
SENESE_HDAC2_TARGETS_UP SENESE_HDAC2_TARGETS_UP	-1.383	-0.418	-1.055	3.154	1.218	-0.792	-0.792	1.479	0.593	0.311	-2.278
ZHAN_V2_LATE_DIFFERENTIATION_GENES ZHAN_V2_LATE_DIFFERENTIATION_GENES	-1.865	-1.124	0.226	0.226	0.958	-0.392	0.958	0.409	2.722	-0.392	-1.860
CHANDRAN_METASTASIS_TOP50_UP CHANDRAN_METASTASIS_TOP50_UP	-0.925	-0.925	1.226	0.858	2.688	-0.925	0.320	-0.525	0.858	-1.616	-0.922
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP	2.052	-0.550	0.644	-0.260	-1.119	-1.119	-0.550	2.675	-0.260	-0.260	-1.116
MADAN_DPPA4_TARGETS MADAN_DPPA4_TARGETS	0.756	2.153	1.039	-1.093	-1.093	-0.274	-0.715	-0.715	-2.488	0.756	0.760
WEI_MIR34A_TARGETS WEI_MIR34A_TARGETS	-0.667	-2.667	-0.503	1.150	2.187	-1.113	-0.371	-0.371	2.828	-0.503	-0.498
LEE_METASTASIS_AND_RNA_PROCESSING_UP LEE_METASTASIS_AND_RNA_PROCESSING_UP	-0.663	-0.247	-0.663	2.696	0.762	-0.663	1.292	0.362	-0.663	-0.663	-0.661
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN	-0.332	-2.197	0.455	0.272	-0.893	-2.197	0.455	1.319	1.319	0.980	-0.330
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN	-1.077	-1.077	-0.241	0.371	0.371	-1.077	0.371	2.148	1.578	-0.241	-1.074
SEIDEN_MET_SIGNALING SEIDEN_MET_SIGNALING	0.256	-0.828	0.991	0.991	2.148	-0.828	-0.828	0.566	-0.351	-0.828	-0.826
MIKKELSEN_ES_ICP_WITH_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K27ME3	1.928	0.476	-0.599	-1.024	-1.741	2.432	0.269	-0.599	-0.336	-1.024	0.479
SMITH_LIVER_CANCER SMITH_LIVER_CANCER	-1.225	-0.256	-0.256	0.571	0.848	-1.990	2.485	-0.755	0.571	0.571	-1.221
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	0.426	0.772	-0.994	-0.994	-0.994	0.426	2.357	-0.994	-0.462	-0.204	0.775
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR	-0.610	-0.610	0.302	1.365	0.928	-0.610	0.302	2.460	-1.202	-0.610	-1.198
ZHOU_TNF_SIGNALING_30MIN ZHOU_TNF_SIGNALING_30MIN	-1.328	-0.513	-1.328	-0.513	0.301	-1.328	0.498	0.301	3.308	1.412	-0.299
CHUNG_BLISTER_CYTOTOXICITY_DN CHUNG_BLISTER_CYTOTOXICITY_DN	-2.073	-1.294	0.781	1.877	0.781	-0.810	0.317	0.781	0.317	0.317	-1.289
FIGUEROA_AML_METHYLATION_CLUSTER_1_UP FIGUEROA_AML_METHYLATION_CLUSTER_1_UP	0.500	-0.354	-0.496	-1.957	-0.354	-1.533	0.849	-0.496	1.300	-0.905	3.248
LIU_COMMON_CANCER_GENES LIU_COMMON_CANCER_GENES	0.440	-1.211	0.651	1.928	1.546	-2.654	0.274	-0.329	0.274	-0.810	-0.524
COATES_MACROPHAGE_M1_VS_M2_UP COATES_MACROPHAGE_M1_VS_M2_UP	1.052	-0.711	0.806	0.278	0.419	-3.568	-1.005	0.806	1.052	-0.711	0.423
YANAGISAWA_LUNG_CANCER_RECURRENCE YANAGISAWA_LUNG_CANCER_RECURRENCE	-0.373	-0.373	0.712	-0.373	2.229	-0.373	-0.373	-0.373	1.382	-0.373	-0.372
