GO	[-7.17 -0.71]	[-0.71 -0.34]	[-0.34 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.23]	[0.23 0.51]	[0.51 1.05]	[1.05 7.81]
MIKKELSEN_IPS_LCP_WITH_H3K4ME3 MIKKELSEN_IPS_LCP_WITH_H3K4ME3	0.630	0.276	-2.683	-1.488	-1.826	-0.581	-1.200	-0.328	0.965	1.870	4.553
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	3.158	-0.827	-0.658	0.396	-0.827	-4.198	-0.398	-0.301	-1.026	0.508	3.820
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.923	-0.885	-2.198	-1.427	-0.275	-0.885	-1.427	-0.681	1.597	0.742	5.132
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP	0.577	1.718	-0.468	-0.974	-2.175	-1.210	-1.210	-0.607	-0.974	3.492	2.239
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN	-0.268	0.446	-1.026	-3.351	-0.268	-0.268	-0.633	-0.812	-0.268	0.574	6.025
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN	1.245	0.644	-1.438	-0.352	-1.124	-0.352	-3.507	0.491	-0.486	0.256	4.249
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN	0.813	-0.633	-0.633	-0.379	-3.525	-0.379	-0.993	-0.285	-0.494	1.366	4.643
GO_SEMAPHORIN_RECEPTOR_BINDING GO_SEMAPHORIN_RECEPTOR_BINDING	0.873	-0.406	-0.406	-0.911	-0.911	-0.911	-0.406	0.491	0.491	-0.911	4.158
GNF2_CDH3 GNF2_CDH3	0.644	-1.118	-0.550	-1.118	0.347	-1.118	2.053	-1.118	-0.260	0.347	2.052
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	2.631	-0.355	-1.554	-1.259	-0.355	-0.355	-0.355	-2.301	-0.620	1.534	2.327
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	1.085	0.609	-2.238	-1.880	0.609	-0.317	-0.317	-1.295	0.751	-0.539	2.773
GO_APICOLATERAL_PLASMA_MEMBRANE GO_APICOLATERAL_PLASMA_MEMBRANE	-0.223	-0.621	0.824	-0.621	-0.223	-0.621	0.824	-0.223	-0.621	-0.621	2.865
