GO	[-7.17 -0.71]	[-0.71 -0.34]	[-0.34 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.23]	[0.23 0.51]	[0.51 1.05]	[1.05 7.81]
GSE31082_DN_VS_DP_THYMOCYTE_DN GSE31082_DN_VS_DP_THYMOCYTE_DN	-2.189	-0.658	1.535	5.738	-6.750	-8.064	-3.587	7.514	3.483	-0.827	-1.028
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	-3.712	1.047	1.047	2.705	-6.909	-8.231	-0.562	2.705	9.177	-0.437	-4.334
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-4.241	2.638	2.638	5.590	-7.271	-7.271	0.618	3.989	0.486	-2.520	-3.010
GSE36009_WT_VS_NLRP10_KO_DC_DN GSE36009_WT_VS_NLRP10_KO_DC_DN	-5.777	0.496	1.104	2.812	-8.105	-8.105	-2.213	4.878	4.498	1.104	-0.844
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	-1.767	3.959	1.609	10.273	-4.800	-6.632	-1.465	3.959	-0.483	-2.115	-4.803
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN	-1.835	0.781	1.124	4.547	-8.064	-8.064	-2.189	8.479	2.012	-0.516	-2.596
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_DN GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_DN	-1.835	-0.658	3.823	5.327	-8.064	-6.750	-1.026	7.991	0.944	-0.658	-3.590
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	-2.139	-0.285	6.728	3.913	-6.671	-7.980	0.317	3.238	1.819	-0.993	-5.668
GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_DN GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_DN	-4.297	5.164	2.740	4.775	-5.852	-5.852	-1.588	4.039	1.256	-3.144	-2.677
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_UP GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_UP	-6.395	-0.881	0.620	2.576	-5.403	-7.688	-2.799	6.283	3.530	2.878	-0.548
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-1.358	-0.276	4.898	8.780	-6.562	-5.334	-1.358	2.992	1.302	-2.509	-4.411
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP	-3.231	0.559	1.193	10.051	-6.988	-6.988	0.442	2.635	2.635	-1.651	-3.777
MORF_TPR MORF_TPR	-3.685	0.427	3.569	4.382	-5.729	-5.729	-0.734	6.733	1.352	-1.557	-4.559
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP	-3.371	0.897	2.506	3.116	-7.772	-7.772	-2.856	4.146	3.116	0.897	-2.410
GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_UP GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_UP	0.301	9.494	4.930	2.012	-8.064	-6.750	-1.026	0.636	-0.516	-3.057	-1.837
GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP	-4.198	3.158	2.275	2.012	-8.064	-8.064	-1.526	4.547	2.012	0.301	-1.837
GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN	-1.567	0.909	5.218	1.486	-8.147	-6.830	-4.976	5.218	1.486	0.751	-1.882
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	-5.552	1.661	1.036	2.730	-7.855	-5.552	-1.166	2.163	4.052	2.438	-4.035
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN	-1.880	2.486	4.826	1.486	-6.830	-8.147	-2.647	4.449	1.954	-0.417	-3.117
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	-4.164	0.962	0.650	4.225	-8.022	-6.711	-1.505	5.796	3.525	0.309	-1.814
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN	-2.313	2.121	5.456	2.670	-6.949	-6.949	-0.902	3.607	2.121	-1.949	-3.746
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP	-3.556	0.309	2.307	4.225	-8.022	-8.022	-1.812	4.225	2.041	1.144	-1.507
GSE17721_0.5H_VS_8H_CPG_BMDC_UP GSE17721_0.5H_VS_8H_CPG_BMDC_UP	-2.970	0.829	4.699	2.960	-7.938	-7.938	-3.494	0.829	2.658	1.847	-0.978
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN	-3.967	0.361	4.520	6.157	-5.478	-7.772	-2.018	5.311	-0.441	0.361	-1.132
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN	-1.505	0.519	1.343	4.597	-8.022	-8.022	-3.028	3.198	3.868	0.797	-2.166
GSE6674_CPG_VS_PL2_3_STIM_BCELL_DN GSE6674_CPG_VS_PL2_3_STIM_BCELL_DN	2.453	3.692	3.692	3.360	-6.869	-8.189	-1.903	1.066	0.368	-2.263	-3.683
GO_TRNA_PROCESSING GO_TRNA_PROCESSING	-0.650	7.156	4.997	4.510	-4.481	-4.481	-0.888	-0.650	-0.323	-3.407	-4.483
GSE40655_FOXO1_KO_VS_WT_NTREG_UP GSE40655_FOXO1_KO_VS_WT_NTREG_UP	-3.028	1.559	0.797	4.225	-8.022	-8.022	-3.028	3.198	3.525	0.519	-0.814
GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_DN GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_DN	-1.701	2.766	1.055	7.940	-6.513	-7.813	-2.042	0.721	3.076	0.263	-3.405
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN	-3.464	2.999	1.412	4.005	-7.897	-7.897	-0.769	3.654	1.206	0.436	-2.944
GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-1.239	3.198	6.223	2.307	-5.702	-8.022	-3.028	2.307	1.792	-2.164	-1.814
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN	-1.812	1.343	5.796	6.223	-8.022	-6.711	-1.812	2.041	0.650	-1.010	-1.814
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_DN GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_DN	-1.295	0.751	1.954	6.920	-8.147	-8.147	-0.539	3.081	1.486	-0.684	-3.117
GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-1.576	-1.279	0.574	6.964	-6.979	-6.979	-1.576	4.342	2.593	1.282	-2.330
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	-2.567	0.962	2.588	5.796	-8.022	-8.022	-0.813	3.868	1.144	-0.813	-1.507
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_UP GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_UP	-1.701	6.537	5.668	4.855	-6.513	-3.402	-2.042	1.460	-1.404	-1.148	-3.405
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP	-2.238	0.751	4.826	2.212	-6.830	-8.147	-0.857	3.081	3.401	-0.417	-3.652
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	-4.198	-0.398	0.396	5.738	-6.750	-8.064	-1.258	2.275	4.930	1.321	-0.829
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	-1.314	0.892	3.692	3.360	-8.189	-8.189	-3.681	4.400	0.736	0.368	-0.699
GSE14308_TH2_VS_TH17_UP GSE14308_TH2_VS_TH17_UP	-4.264	5.624	3.401	2.776	-4.976	-6.830	-2.238	-0.317	4.449	-0.539	-1.882
GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_DN GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_DN	-2.139	4.273	2.923	3.238	-4.131	-7.980	-4.131	2.339	2.623	-1.221	-2.142
GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_DN GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_DN	-1.043	0.386	-1.547	0.293	-8.105	-8.105	-2.213	4.498	5.273	3.119	0.765
GSE5503_PLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN GSE5503_PLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	-4.231	0.927	-0.309	1.299	-6.790	-4.231	-0.527	9.414	4.131	0.496	-4.234
GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_48H_DN GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_48H_DN	-0.813	5.383	8.063	1.792	-6.711	-6.711	-1.812	0.797	0.650	-1.505	-2.569
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	-2.594	1.321	2.848	2.848	-6.750	-6.750	-2.189	2.275	5.738	-0.398	-3.059
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	-1.880	2.776	2.486	3.401	-8.147	-6.830	-1.880	3.081	2.486	-0.684	-2.650
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	-1.701	1.687	3.076	3.402	-6.513	-6.513	-2.885	2.194	3.402	0.457	-4.697
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-2.036	1.563	3.385	4.957	-6.520	-5.295	-1.337	4.957	0.740	-1.658	-3.627
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP	-2.408	0.594	1.714	1.484	-7.772	-6.474	-1.384	4.908	4.908	0.736	-3.374
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN	-1.812	-0.293	5.383	2.885	-8.022	-8.022	-1.010	4.983	0.797	-0.388	-1.241
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP	-1.239	0.650	1.343	2.041	-8.022	-8.022	-2.567	5.383	3.198	0.797	-1.814
GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	-4.198	3.483	4.547	-0.301	-5.739	-6.750	-2.189	2.554	2.275	1.765	-2.596
GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_UP GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_UP	-2.042	4.099	4.470	0.879	-6.513	-5.515	-3.999	2.194	3.743	-0.583	-2.437
GSE7852_THYMUS_VS_FAT_TREG_UP GSE7852_THYMUS_VS_FAT_TREG_UP	-0.857	1.954	3.401	6.474	-6.830	-6.830	-0.857	2.486	0.377	-0.684	-4.979
GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_DN GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_DN	-2.594	0.396	2.848	1.535	-6.750	-8.064	-0.827	2.848	5.738	0.636	-3.059
GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP	-4.297	-0.325	2.740	2.740	-8.189	-6.869	-1.077	4.400	2.740	0.736	-1.078
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_UP GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_UP	-4.164	2.885	-0.293	1.144	-8.022	-8.022	-1.239	3.198	3.525	1.343	-0.389
GSE7348_UNSTIM_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_UP GSE7348_UNSTIM_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_UP	-2.880	3.212	1.678	3.956	-6.354	-6.354	-1.932	1.430	3.956	-0.774	-2.368
GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_UP GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_UP	-1.767	-0.784	3.959	1.847	-7.938	-7.938	-2.115	3.611	3.611	0.325	-0.371
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	-1.835	-0.398	1.124	5.327	-6.750	-6.750	-2.594	4.930	4.178	-0.516	-1.260
GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	-2.999	1.366	1.819	3.238	-6.671	-5.665	-2.540	5.855	2.339	0.317	-3.002
GSE6090_UNSTIM_VS_DC-SIGN_STIM_DC_UP GSE6090_UNSTIM_VS_DC-SIGN_STIM_DC_UP	-1.422	8.524	1.964	2.548	-6.687	-5.451	-3.761	0.675	1.456	-0.542	-1.755
WANG_CLIM2_TARGETS_DN WANG_CLIM2_TARGETS_DN	-2.659	1.220	6.155	4.888	-6.197	-6.197	-1.527	-0.372	3.405	-0.490	-2.228
GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN	-0.872	0.736	0.474	5.983	-8.189	-6.869	-3.144	1.926	4.400	0.474	-1.316
GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP	-4.800	0.998	1.389	1.847	-7.938	-7.938	-0.977	4.322	1.609	1.389	-0.484
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	-2.263	6.412	3.360	3.042	-5.852	-8.189	-0.550	-0.325	1.926	-1.314	-1.590
GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP	-0.658	0.508	1.535	5.738	-8.064	-8.064	-1.258	3.823	-0.398	1.535	-2.191
GSE22886_NAIVE_TCELL_VS_NKCELL_DN GSE22886_NAIVE_TCELL_VS_NKCELL_DN	-1.790	0.317	2.623	2.623	-7.980	-7.980	-1.221	5.036	2.623	-0.379	-1.223
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP	-2.647	1.277	4.449	1.277	-4.976	-8.147	-2.647	4.826	2.776	-0.684	-1.297
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP	-1.026	0.396	5.738	0.781	-6.750	-8.064	-4.198	2.275	2.554	1.321	-0.829
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_UP	-1.094	5.111	2.420	3.993	-6.909	-8.231	-1.094	1.235	0.876	-0.562	-2.704
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN	-0.379	5.439	1.584	3.913	-4.835	-7.980	-4.131	1.164	1.584	-0.633	-2.543
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP	-2.743	-0.524	3.618	2.357	-7.605	-7.605	-1.306	3.278	2.082	1.361	-1.061
GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	-2.547	0.753	4.315	3.940	-6.040	-7.313	-2.124	2.308	2.602	-0.446	-1.760
