GO	[-10.12 -1.00]	[-1.00 -0.50]	[-0.50 -0.14]	[-0.14 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.19]	[0.19 0.61]	[0.61 1.74]	[1.74 23.61]
GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_DN GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_DN	-2.360	1.171	2.885	-1.992	-5.992	-5.145	-5.145	0.333	1.811	7.019	2.063
GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN	-0.457	0.692	0.558	-1.649	-5.109	-5.109	-5.955	-0.917	1.838	10.539	2.929
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	-1.524	0.635	0.780	-1.524	-4.898	-4.898	-6.740	0.301	2.269	8.946	2.848
HALLMARK_INFLAMMATORY_RESPONSE HALLMARK_INFLAMMATORY_RESPONSE	-0.457	-0.351	-0.457	-3.226	-3.768	-4.390	-5.109	-0.457	2.627	10.539	4.253
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN	-1.024	0.317	0.831	-0.382	-6.228	-4.443	-6.228	-0.646	1.196	10.564	2.721
RAF_UP.V1_UP RAF_UP.V1_UP	-2.185	-0.658	1.318	-0.516	-5.730	-4.898	-4.898	-0.516	3.473	7.960	3.157
GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_UP GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_UP	-1.294	1.274	3.390	-0.856	-5.805	-4.968	-6.819	-0.856	2.768	4.072	2.213
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP	-1.312	-1.075	0.735	-0.871	-2.670	-3.139	-8.177	-0.325	1.921	11.345	2.453
GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_DN GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_DN	-2.751	1.606	2.085	0.341	-5.955	-5.955	-5.955	-0.264	1.606	4.988	2.092
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP	-1.092	0.271	0.271	-1.331	-5.880	-5.039	-5.039	0.720	5.903	5.903	2.152
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	-3.244	-0.849	0.399	-0.849	-3.830	-2.739	-5.321	0.301	3.269	10.942	2.357
GSE3982_DC_VS_BCELL_UP GSE3982_DC_VS_BCELL_UP	-0.917	-0.351	2.921	-0.457	-5.109	-5.955	-6.977	-0.351	2.349	5.382	2.356
GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_UP	-1.524	0.396	2.546	-0.827	-4.898	-5.730	-5.730	-0.301	2.269	6.576	2.013
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP	-1.129	0.360	0.593	-0.335	-6.464	-6.464	-3.960	-0.441	4.505	2.795	4.903
DESCARTES_MAIN_FETAL_MICROGLIA DESCARTES_MAIN_FETAL_MICROGLIA	0.485	-0.436	0.277	-2.516	-5.992	-2.516	-3.004	-1.420	2.059	11.704	2.065
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP	-0.724	0.571	1.026	-1.109	-3.737	-3.197	-8.260	-0.573	1.413	9.064	2.122
GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN	-1.369	-1.369	1.008	0.341	-5.955	-5.109	-3.226	-0.457	3.553	7.542	2.356
REACTOME_GENE_SILENCING_BY_RNA REACTOME_GENE_SILENCING_BY_RNA	0.550	5.655	4.742	-1.250	-4.590	-5.765	-4.590	-0.301	-0.750	-0.301	2.141
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	0.554	-1.828	-0.292	-2.251	-4.977	-1.171	-2.753	-2.251	1.079	4.997	10.170
GSE7852_TREG_VS_TCONV_THYMUS_UP GSE7852_TREG_VS_TCONV_THYMUS_UP	-0.351	0.841	3.553	-2.751	-4.390	-2.751	-8.302	-0.585	2.627	2.921	2.356
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_UP GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_UP	-1.369	2.349	3.891	-0.917	-5.109	-5.109	-5.955	-0.737	1.838	2.349	2.635
GSE3982_DC_VS_TH1_UP GSE3982_DC_VS_TH1_UP	-1.369	0.841	0.341	-0.264	-6.977	-5.109	-5.955	1.838	2.921	3.553	2.092
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP	-4.357	-0.902	2.381	-1.946	-2.724	-5.074	-2.310	0.350	4.658	5.436	2.388
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	0.848	-0.633	-0.633	-2.655	-3.154	-3.154	-4.408	-0.804	0.848	10.655	4.490
PHONG_TNF_RESPONSE_VIA_P38_PARTIAL PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	-0.751	0.374	1.160	-0.955	-3.858	-5.562	-5.562	-0.328	0.964	9.319	2.145
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP	-0.710	1.045	1.656	-0.561	-5.039	-4.323	-6.898	-0.710	1.045	7.216	2.152
EGFR_UP.V1_UP EGFR_UP.V1_UP	-1.483	-2.536	-0.632	-0.494	-2.994	-4.827	-2.994	1.363	1.580	8.597	4.269
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_UP	-2.335	-0.264	1.008	-1.969	-4.390	-1.969	-3.768	-0.457	0.841	11.631	2.929
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	-1.611	-1.324	0.389	-1.943	-3.275	-4.547	-2.767	0.633	1.792	8.208	5.065
GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING	-3.110	0.377	-0.417	0.484	-4.968	-1.565	-6.819	-0.317	3.724	5.200	3.080
DESCARTES_FETAL_LUNG_MYELOID_CELLS DESCARTES_FETAL_LUNG_MYELOID_CELLS	1.125	-1.420	0.277	-1.733	-4.235	-2.096	-4.235	-0.924	0.485	9.994	4.363
ERBB2_UP.V1_UP ERBB2_UP.V1_UP	0.334	-0.472	0.555	-2.087	-4.059	-4.757	-4.757	-0.271	1.870	7.294	3.652
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	-0.571	-1.129	0.270	-0.912	-4.652	-3.960	-2.852	-0.441	1.073	5.708	8.494
AIZARANI_LIVER_C24_EPCAM_POS_BILE_DUCT_CELLS_3 AIZARANI_LIVER_C24_EPCAM_POS_BILE_DUCT_CELLS_3	-0.880	0.490	-0.547	-0.421	-1.967	-4.582	-5.395	-0.880	1.312	11.322	2.022
DURAND_STROMA_NS_UP DURAND_STROMA_NS_UP	-0.474	0.457	2.324	-1.897	-4.731	-2.767	-6.929	-0.356	2.041	3.997	2.631
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	0.451	1.479	1.063	-1.208	-6.110	-2.172	-7.386	-0.468	0.577	3.146	4.211
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	0.328	-0.505	-0.663	-1.357	-3.654	-3.032	-4.402	-0.505	0.722	9.302	4.894
GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_UP GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_UP	-0.342	1.631	-0.342	-0.724	-4.357	-5.917	-5.917	0.452	2.958	3.936	2.122
GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN	-1.649	0.558	2.085	-1.127	-4.390	-5.109	-4.390	-0.264	2.627	4.609	2.635
GERY_CEBP_TARGETS GERY_CEBP_TARGETS	-1.389	0.384	1.066	-1.389	-3.433	-1.762	-5.433	-1.389	1.296	8.407	2.795
GSE2706_UNSTIM_VS_2H_LPS_DC_DN GSE2706_UNSTIM_VS_2H_LPS_DC_DN	-0.483	-0.483	1.386	-0.976	-4.092	-5.619	-5.619	0.676	3.268	3.946	2.372
GSE360_DC_VS_MAC_T_GONDII_DN GSE360_DC_VS_MAC_T_GONDII_DN	-0.573	0.858	0.706	-0.342	-5.917	-2.724	-5.917	-1.350	2.662	5.041	2.669
GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP	-1.586	1.253	1.921	-0.427	-3.139	-3.675	-8.177	-0.427	2.175	3.349	2.182
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP	-1.338	-1.338	-0.293	-0.521	-2.407	-4.097	-2.885	-0.859	3.106	10.357	2.194
RIGGI_EWING_SARCOMA_PROGENITOR_DN RIGGI_EWING_SARCOMA_PROGENITOR_DN	-0.301	-0.827	-0.516	-0.301	-1.256	-4.898	-4.191	-2.185	1.531	8.447	4.174
GSE7460_TCONV_VS_TREG_THYMUS_DN GSE7460_TCONV_VS_TREG_THYMUS_DN	0.341	0.442	3.230	-1.649	-3.768	-2.751	-6.977	-1.127	2.085	3.891	2.092
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP	-1.670	0.546	3.191	-0.932	-4.423	-4.423	-3.799	-0.467	1.368	5.731	2.063
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_UP GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_UP	-0.737	2.627	1.191	-0.457	-5.955	-5.109	-4.390	-0.585	2.627	2.349	2.092
MEL18_DN.V1_UP MEL18_DN.V1_UP	0.391	1.778	-0.441	-2.030	-4.667	-3.087	-3.789	-1.014	1.513	6.990	2.069
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_DN GSE30971_WBP7_HET_VS_KO_MACROPHAGE_DN	-0.902	0.571	1.413	-1.946	-5.074	-3.737	-4.357	0.452	2.381	5.041	2.388
P53_DN.V1_UP P53_DN.V1_UP	-0.645	-1.009	1.142	-0.812	-4.158	-4.863	-3.023	-0.505	1.787	4.582	5.788
GSE39916_B_CELL_SPLEEN_VS_PLASMA_CELL_BONE_MARROW_DN GSE39916_B_CELL_SPLEEN_VS_PLASMA_CELL_BONE_MARROW_DN	-0.342	0.452	1.413	-2.310	-3.737	-3.737	-5.917	0.263	2.958	3.269	3.278
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN	-1.025	0.396	1.122	-1.256	-4.898	-2.590	-6.740	1.122	2.269	3.811	2.554
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	-1.369	1.390	2.349	-1.649	-3.226	-3.226	-5.955	-0.737	2.627	3.553	2.356
GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_DN GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_DN	-0.462	-0.755	1.432	-0.944	-5.544	-4.026	-4.026	0.343	3.028	4.406	2.730
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP	-2.610	0.288	1.591	-1.746	-2.610	-2.610	-2.610	-0.785	0.459	5.089	4.491
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN	0.271	0.720	3.638	-2.285	-3.706	-4.323	-4.323	-1.092	1.656	2.697	3.318
GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP	-1.275	-0.309	1.102	-1.545	-3.612	-3.081	-4.933	-0.309	2.513	6.080	3.118
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	-0.737	-0.351	-0.585	-1.649	-3.226	-1.649	-4.390	-0.457	1.606	11.079	2.356
DESCARTES_FETAL_PLACENTA_MYELOID_CELLS DESCARTES_FETAL_PLACENTA_MYELOID_CELLS	0.612	-1.091	-0.850	-0.258	-3.932	-1.728	-3.932	-1.381	0.469	8.806	4.392
GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP	-0.886	0.463	5.492	-0.334	-3.706	-5.039	-4.323	-1.092	2.995	0.874	2.420
GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	1.390	0.558	0.341	-1.649	-6.977	-3.226	-2.335	-1.369	1.838	4.243	3.563
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN	-0.737	0.558	3.891	-0.737	-5.109	-4.390	-3.226	-1.369	2.349	3.230	2.092
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN	-0.555	-0.310	1.003	0.517	-4.548	-4.548	-2.621	-2.621	1.668	3.503	5.081
GSE3982_NKCELL_VS_TH1_UP GSE3982_NKCELL_VS_TH1_UP	-0.658	0.396	2.840	-1.256	-5.730	-4.191	-3.582	-0.301	2.006	3.811	2.275
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.737	0.692	-1.969	-0.737	-1.649	-3.226	-2.751	-1.369	0.558	6.207	8.026
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	-0.401	0.514	1.358	-0.672	-4.513	-5.321	-5.321	0.399	3.607	2.350	2.083
GSE3982_EOSINOPHIL_VS_BCELL_UP GSE3982_EOSINOPHIL_VS_BCELL_UP	-1.092	-0.710	0.271	-0.334	-4.323	-4.323	-4.323	1.656	5.492	2.413	2.152
GSE360_CTRL_VS_L_DONOVANI_DC_DN GSE360_CTRL_VS_L_DONOVANI_DC_DN	-1.649	0.341	0.558	-0.457	-5.109	-1.649	-4.390	-1.127	2.921	4.988	3.901
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	-0.766	-0.311	-0.311	-0.579	-2.480	-3.054	-3.054	-2.003	0.871	9.870	3.466
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_UP GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_UP	-0.710	0.583	0.583	-3.168	-0.886	-3.168	-5.880	-0.334	0.720	7.216	3.318
GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP	-0.573	2.115	1.026	0.706	-5.917	-5.074	-5.074	0.263	1.631	1.631	2.122
RASHI_RESPONSE_TO_IONIZING_RADIATION_2 RASHI_RESPONSE_TO_IONIZING_RADIATION_2	-0.961	-0.726	0.787	-1.606	-2.568	-3.222	-5.183	0.458	3.868	3.460	3.080
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	0.301	0.396	-0.398	-0.301	-3.052	-4.898	-2.185	-2.590	1.122	7.960	3.157
WU_CELL_MIGRATION WU_CELL_MIGRATION	-3.244	-1.059	0.399	-0.401	-1.304	-3.244	-2.300	-0.849	0.798	5.522	7.804
GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP	-1.109	1.211	1.413	-1.109	-2.310	-5.074	-5.917	0.350	1.631	3.595	2.669
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	0.925	-0.309	0.496	-1.042	-3.081	-1.855	-8.094	0.293	0.496	4.862	3.440
TRAVAGLINI_LUNG_ARTERY_CELL TRAVAGLINI_LUNG_ARTERY_CELL	-1.762	0.384	0.859	-1.389	-3.433	-1.762	-4.282	-0.460	0.859	7.841	2.795
GOCC_ADHERENS_JUNCTION GOCC_ADHERENS_JUNCTION	-1.097	1.189	0.301	-1.097	-4.132	-2.914	-3.474	-1.097	3.065	4.910	3.073
HALLMARK_APICAL_JUNCTION HALLMARK_APICAL_JUNCTION	-1.127	1.606	0.442	-1.649	-3.768	-3.768	-4.390	1.191	1.008	5.382	2.092
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	2.492	3.328	2.117	-1.532	-2.766	-3.772	-3.772	-0.258	-0.571	-1.125	2.498
P53_DN.V1_DN P53_DN.V1_DN	-0.516	1.318	0.396	0.301	-3.052	-3.582	-2.590	-3.052	0.301	7.960	2.848
CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL	-0.608	-1.653	1.027	-1.033	-1.653	-2.057	-4.706	-1.315	1.485	6.911	3.749
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	0.551	-0.633	0.551	-0.804	-2.223	-3.732	-4.408	-1.246	1.218	8.516	2.178
GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_DN GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_DN	0.706	-0.447	2.662	0.350	-4.357	-5.074	-5.074	-0.342	0.571	2.662	2.966
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_PRO_BCELL_UP GSE37301_HEMATOPOIETIC_STEM_CELL_VS_PRO_BCELL_UP	-1.092	1.436	3.638	-0.886	-5.880	-1.923	-5.039	-0.437	1.232	2.145	2.152
WIERENGA_STAT5A_TARGETS_DN WIERENGA_STAT5A_TARGETS_DN	-0.293	0.519	0.649	-0.505	-2.563	-4.863	-5.693	-0.812	2.036	3.856	3.524
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	-0.713	-0.559	0.479	-0.713	-4.617	-2.378	-3.928	0.277	1.092	7.573	3.155
GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	-0.398	0.780	0.780	-0.301	-4.898	-6.740	-1.832	-0.658	4.532	0.780	3.157
KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP	-1.868	-0.373	0.340	-1.165	-3.575	-2.890	-0.901	-1.165	0.975	4.126	8.049
