GO	[-18.86 -0.70]	[-0.70 -0.32]	[-0.32 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.25]	[0.25 0.46]	[0.46 0.94]	[0.94 29.70]
GO:0000082 G1/S transition of mitotic cell cycle	-0.260	-0.260	11.038	-0.770	-4.226	-3.176	-4.226	3.972	-1.049	-0.260	-0.551
GO:0006310 DNA recombination	-0.552	-0.260	12.493	-0.552	-4.226	-4.226	-3.176	2.702	-0.770	-0.552	0.347
GO:0000151 ubiquitin ligase complex	0.461	0.461	9.416	-0.411	-4.309	-3.251	-4.309	3.404	0.461	-0.808	-1.913
GO:0043209 myelin sheath	0.513	-0.435	7.649	-1.231	-5.090	-4.181	-6.301	0.826	0.513	1.453	1.455
GO:0015630 microtubule cytoskeleton	1.205	-0.720	4.249	-0.920	-5.479	-5.479	-4.544	5.064	-0.310	0.292	1.668
GO:0071013 catalytic step 2 spliceosome	-1.224	0.816	9.177	0.441	-3.936	-3.936	-3.936	2.675	0.301	0.301	-1.646
GO:0051726 regulation of cell cycle	1.580	1.323	9.680	-1.061	-3.395	-4.240	-5.388	1.089	-1.061	-0.321	-0.320
GO:0006457 protein folding	-1.042	1.256	8.349	-0.375	-5.752	-4.800	-4.025	2.858	0.560	0.327	-0.374
GO:0000784 nuclear chromosome, telomeric region	-1.319	0.730	8.107	-0.423	-5.305	-4.164	-4.164	2.925	0.922	-0.301	-0.300
GO:0006897 endocytosis	0.564	0.335	3.102	-0.270	-7.422	-5.168	-4.369	4.526	0.865	1.239	-0.478
GO:1904813 ficolin-1-rich granule lumen	2.117	-0.365	5.349	-0.692	-5.097	-3.972	-3.972	4.874	-0.692	0.486	-0.921
GO:0005938 cell cortex	2.407	-0.579	2.737	-1.603	-5.803	-2.478	-5.803	4.675	1.072	-0.310	0.404
GO:0007059 chromosome segregation	-0.488	-0.325	5.200	-0.710	-2.580	-3.563	-3.563	8.953	0.419	-1.389	-0.709
GO:0042393 histone binding	0.563	0.922	7.000	-0.580	-5.305	-5.305	-2.662	3.300	0.420	-1.319	-0.300
GO:0042254 ribosome biogenesis	-1.794	-1.352	6.171	-0.360	-4.143	-3.101	-4.143	0.707	-0.360	3.215	2.425
GO:0090305 nucleic acid phosphodiester bond hydrolysis	-0.301	-0.301	4.545	-1.683	-4.164	-4.164	-5.305	4.545	0.420	0.301	1.932
GO:0006406 mRNA export from nucleus	-1.027	-0.372	11.174	0.359	-3.139	-3.139	-4.185	2.376	-0.372	0.686	-1.377
GO:0031901 early endosome membrane	0.515	0.263	4.547	-1.504	-3.896	-3.896	-5.014	6.523	-0.343	0.263	0.515
GO:0030659 cytoplasmic vesicle membrane	1.299	-0.377	2.655	-1.356	-5.323	-2.504	-6.550	5.751	-0.377	0.570	1.088
GO:0016829 lyase activity	0.433	0.319	4.623	-1.801	-4.935	-3.316	-6.135	2.109	1.564	-0.391	2.111
GO:0005770 late endosome	-0.537	-0.388	6.719	-0.537	-5.180	-5.180	-3.219	3.457	0.610	0.787	-0.272
GO:0051015 actin filament binding	3.293	-0.424	4.046	-1.515	-4.145	-4.145	-6.259	1.035	-0.310	0.844	1.735
GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules	1.877	-0.469	1.616	-3.550	-5.206	-3.550	-2.935	0.259	-0.348	3.466	5.060
GO:0070125 mitochondrial translational elongation	-3.480	0.636	4.299	-0.457	-3.480	-3.480	-3.480	0.301	-0.301	1.401	4.302
GO:0031966 mitochondrial membrane	1.652	2.862	5.703	-1.090	-4.819	-3.929	-4.819	1.652	-0.849	-0.258	-0.359
GO:0006486 protein glycosylation	-0.520	1.210	5.378	-1.078	-4.873	-3.439	-5.830	3.798	0.834	-0.520	0.835
GO:0070126 mitochondrial translational termination	-3.563	0.806	4.145	-0.325	-3.563	-3.563	-3.563	0.278	-0.325	1.641	3.659
GO:0006464 cellular protein modification process	-0.368	1.331	5.686	-2.158	-3.554	-3.554	-4.641	4.692	-0.368	-0.252	0.356
GO:0042795 snRNA transcription from RNA polymerase II promoter	-0.646	0.519	9.021	-2.899	-2.899	-2.899	-2.899	2.009	0.737	0.519	-0.958
GO:0006890 retrograde vesicle-mediated transport, Golgi to ER	-0.266	-1.251	6.266	0.701	-3.355	-3.355	-3.355	5.091	-0.266	-1.736	0.340
GO:0006396 RNA processing	-0.847	-0.437	8.544	0.301	-4.392	-2.563	-4.392	3.288	0.433	-0.847	0.433
GO:0016363 nuclear matrix	0.648	-0.568	3.045	0.476	-4.268	-4.268	-3.214	8.245	-0.568	-0.789	-0.269
GO:0000932 P-body	-0.301	-0.616	11.206	-0.301	-3.327	-3.327	-4.392	1.247	1.001	-0.616	-0.437
GO:0005516 calmodulin binding	1.841	-0.619	0.996	-0.370	-5.613	-4.087	-6.615	3.264	0.425	0.996	2.650
GO:0043123 positive regulation of I-kappaB kinase/NF-kappaB signaling	4.093	0.615	6.200	-0.972	-3.248	-3.888	-3.888	2.104	-1.507	0.615	-1.216
GO:0051028 mRNA transport	-0.398	-0.270	8.881	-1.072	-3.214	-3.214	-4.268	2.652	0.335	1.079	-1.071
GO:0005911 cell-cell junction	2.186	-0.394	1.427	-1.078	-4.873	-5.830	-4.873	1.427	1.915	0.413	2.782
GO:0004518 nuclease activity	-0.376	-0.263	3.511	-1.580	-3.184	-4.011	-5.139	5.277	0.472	-0.376	2.080
GO:0051056 regulation of small GTPase mediated signal transduction	1.296	1.809	2.407	-0.765	-5.803	-4.625	-4.625	2.737	0.871	-0.765	0.693
GO:0043488 regulation of mRNA stability	-0.451	-0.312	8.435	-0.867	-4.433	-4.433	-2.597	2.833	-0.312	0.576	0.291
GO:0031145 anaphase-promoting complex-dependent catabolic process	-1.736	-0.613	12.751	0.339	-3.355	-3.355	-1.736	0.339	-0.266	0.936	-0.411
GO:0017137 Rab GTPase binding	0.692	0.871	5.578	-0.310	-3.750	-4.625	-5.803	1.809	-0.579	-0.579	1.543
GO:0030036 actin cytoskeleton organization	0.457	0.597	3.918	-0.370	-3.249	-6.052	-6.052	2.819	0.457	0.339	0.943
GO:0031902 late endosome membrane	0.611	-0.600	4.233	-0.290	-2.529	-4.351	-4.351	6.842	-0.600	0.447	-0.827
GO:0008033 tRNA processing	-2.765	1.167	2.491	-0.811	-3.770	-3.770	-3.770	2.895	-0.257	1.769	1.454
GO:0006470 protein dephosphorylation	0.948	1.790	2.602	-0.685	-3.271	-6.340	-3.858	4.273	-1.075	-0.685	1.792
GO:0016236 macroautophagy	0.279	-0.676	3.844	0.575	-4.019	-4.019	-4.019	5.883	0.279	0.279	-0.475
GO:0006461 protein complex assembly	-0.301	0.420	2.572	-1.683	-5.305	-3.325	-5.305	2.572	1.138	1.138	1.645
GO:0042826 histone deacetylase binding	-0.451	-1.164	5.058	-0.451	-3.364	-4.433	-4.433	3.654	0.576	0.419	1.219
GO:0001650 fibrillar center	-0.594	-0.594	4.932	-0.594	-3.360	-4.202	-4.202	5.888	-0.435	0.408	1.115
GO:0007050 cell cycle arrest	0.536	0.292	4.250	-1.603	-4.625	-2.001	-3.750	6.550	0.292	-1.603	1.073
GO:0051437 positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	-1.609	-0.540	11.814	0.397	-3.190	-3.190	-2.249	0.578	0.254	0.797	-0.540
GO:0004713 protein tyrosine kinase activity	1.426	-0.554	1.205	-2.619	-4.544	-3.786	-4.544	3.499	0.659	2.502	1.428
GO:0005643 nuclear pore	-1.116	0.598	9.627	-1.578	-3.148	-3.148	-2.213	0.823	0.265	1.722	-0.773
GO:0051436 negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	-1.453	-0.454	10.251	0.481	-2.982	-2.982	-2.982	0.481	0.314	1.222	-0.687
GO:0007411 axon guidance	1.141	-0.645	0.405	-0.645	-2.560	-4.857	-6.694	2.298	0.519	1.339	4.962
GO:0047485 protein N-terminus binding	0.301	-0.616	3.715	-0.616	-3.327	-4.392	-3.327	6.748	-0.301	-0.616	1.002
GO:0036064 ciliary basal body	1.392	0.261	6.944	-0.684	-3.478	-4.558	-3.478	2.683	-0.684	-0.345	0.261
GO:0022625 cytosolic large ribosomal subunit	-1.150	1.638	9.523	-1.710	-2.568	-2.568	-2.568	1.283	0.301	-0.488	-0.488
GO:0055037 recycling endosome	-0.252	0.356	5.686	-0.719	-3.554	-3.554	-3.554	5.179	-1.282	0.859	-0.368
GO:0048013 ephrin receptor signaling pathway	1.022	-0.504	3.588	-1.027	-3.604	-3.604	-3.604	4.578	-1.027	0.267	1.297
GO:0006869 lipid transport	-0.273	1.216	4.292	-1.605	-5.180	-2.566	-3.219	0.458	-1.251	0.989	4.295
GO:0031982 vesicle	1.426	0.395	3.865	-0.310	-3.154	-3.154	-6.716	4.648	-0.310	-0.554	-0.309
GO:0018108 peptidyl-tyrosine phosphorylation	1.303	-0.474	2.039	-2.296	-4.727	-3.312	-4.727	3.625	0.457	2.039	1.096
GO:0051082 unfolded protein binding	0.576	0.291	3.654	-3.364	-4.433	-4.433	-2.005	2.833	0.576	1.218	0.576
GO:0006368 transcription elongation from RNA polymerase II promoter	-0.895	-0.301	4.976	-0.640	-3.936	-3.936	-3.936	2.293	0.441	0.816	1.318
GO:0034976 response to endoplasmic reticulum stress	1.024	0.243	4.802	-0.368	-3.231	-3.231	-3.231	3.747	-0.368	0.558	-2.285
GO:0005741 mitochondrial outer membrane	-0.580	1.375	4.947	-1.197	-3.854	-5.557	-2.677	1.375	-0.580	2.737	0.630
GO:0016241 regulation of macroautophagy	-0.263	0.342	7.563	0.519	-2.899	-1.996	-2.899	3.347	-1.391	-1.996	-0.263
GO:0005777 peroxisome	0.426	0.301	6.326	-0.809	-4.848	-3.744	-3.744	2.032	0.426	0.754	0.302
GO:0007005 mitochondrion organization	-0.980	1.081	2.411	-0.980	-3.521	-3.521	-3.521	2.821	-0.313	-0.473	3.729
GO:0016853 isomerase activity	-0.742	-0.282	5.136	-0.742	-3.254	-2.598	-5.222	4.674	0.768	0.321	0.322
GO:0006283 transcription-coupled nucleotide-excision repair	-1.484	-0.301	7.179	-0.471	-3.024	-3.024	-3.024	3.133	-0.301	0.463	0.302
GO:0017124 SH3 domain binding	1.297	0.661	1.560	-1.529	-3.934	-5.056	-3.114	4.482	0.661	-0.676	1.299
GO:0012505 endomembrane system	-0.292	-0.540	2.693	0.707	-4.974	-3.349	-4.073	2.693	-0.540	-0.402	4.157
GO:0050790 regulation of catalytic activity	0.826	-1.095	6.367	-1.914	-4.309	-2.495	-2.495	2.991	-0.411	0.629	0.630
GO:0003697 single-stranded DNA binding	-0.811	0.504	6.450	-0.811	-3.770	-2.765	-3.770	2.491	0.692	-0.571	0.693
GO:0060964 regulation of gene silencing by miRNA	-0.818	3.747	6.591	-0.818	-3.231	-3.231	-2.286	0.558	-0.558	0.772	-0.818
GO:0030176 integral component of endoplasmic reticulum membrane	0.707	1.163	5.093	-1.004	-3.101	-3.101	-4.143	3.649	-0.732	-0.732	0.372
GO:0043657 host cell	-2.319	-0.381	8.931	1.190	-2.319	-2.319	-1.499	0.876	-0.622	0.876	-1.499
GO:0016311 dephosphorylation	2.901	1.103	1.528	-0.581	-3.030	-5.057	-4.265	3.567	-1.170	-0.446	1.308
GO:0030667 secretory granule membrane	8.696	0.385	2.472	-1.765	-3.064	-3.064	-2.326	0.727	-0.982	-0.348	0.259
GO:0016197 endosomal transport	-0.585	-1.300	7.258	0.239	-2.775	-2.775	-2.775	3.577	0.239	0.239	-0.373
GO:0035579 specific granule membrane	5.398	1.489	1.810	0.363	-3.729	-3.729	-3.729	-0.247	0.363	-0.790	-0.376
GO:0035091 phosphatidylinositol binding	0.576	-0.338	2.308	-1.027	-3.604	-3.604	-3.604	4.578	0.782	-0.729	1.297
GO:0000724 double-strand break repair via homologous recombination	-0.796	0.254	7.360	-0.354	-2.249	-3.190	-3.190	3.822	-0.354	0.254	-0.795
GO:0033209 tumor necrosis factor-mediated signaling pathway	1.138	-0.580	6.473	-0.776	-2.124	-5.305	-4.164	0.922	0.420	1.138	0.302
GO:0042470 melanosome	1.436	0.524	4.589	-0.521	-3.101	-3.101	-4.143	3.649	0.372	-0.521	-1.351
GO:0036297 interstrand cross-link repair	-0.809	-1.292	5.997	0.317	-2.071	-2.071	-2.071	5.997	-0.809	-0.492	-0.491
GO:0005793 endoplasmic reticulum-Golgi intermediate compartment	1.096	0.239	3.577	-0.585	-2.775	-1.888	-2.775	6.570	-0.883	-1.888	-0.373
GO:0043235 receptor complex	1.726	0.351	0.997	-0.882	-3.537	-5.554	-4.394	0.627	0.627	1.726	2.656
GO:0006367 transcription initiation from RNA polymerase II promoter	-0.319	0.284	9.950	-0.319	-2.648	-4.581	-3.185	1.182	-0.319	0.385	0.285
GO:0075733 intracellular transport of virus	-2.195	-0.332	9.479	0.980	-2.195	-2.195	-1.395	0.455	-0.555	0.980	-1.394
GO:0016779 nucleotidyltransferase activity	-0.382	-0.576	3.195	-0.841	-3.272	-3.272	-2.322	6.480	-0.841	0.994	0.367
GO:0019886 antigen processing and presentation of exogenous peptide antigen via MHC class II	0.441	0.441	1.613	0.816	-2.914	-2.914	-3.936	7.868	-0.640	-0.895	-0.446
GO:0030433 ubiquitin-dependent ERAD pathway	0.262	-0.546	7.529	-0.546	-2.692	-2.692	-2.692	1.500	1.167	0.422	-1.816
GO:0030670 phagocytic vesicle membrane	-0.240	-0.240	4.586	-1.330	-2.817	-2.817	-2.817	5.177	-0.389	-0.605	0.560
GO:1900034 regulation of cellular response to heat	-1.089	0.277	8.306	-0.752	-3.107	-2.177	-3.107	2.144	-0.327	0.620	-0.327
GO:0000786 nucleosome	0.749	4.739	5.255	-0.490	-2.293	-4.060	-1.735	0.558	-1.301	-1.735	0.269
GO:0002223 stimulatory C-type lectin receptor signaling pathway	-1.479	0.697	5.571	0.272	-4.973	-3.858	-2.408	0.697	0.272	1.355	1.111
GO:0051087 chaperone binding	0.557	0.257	2.651	-1.446	-3.646	-2.654	-3.646	5.579	0.257	-0.351	0.759
GO:0030133 transport vesicle	0.359	0.359	2.024	-0.751	-3.139	-4.185	-2.394	7.232	-0.250	-0.751	0.687
GO:0001726 ruffle	3.143	-0.290	2.341	-0.623	-3.894	-3.894	-3.894	1.079	0.632	-0.290	0.840
GO:0003743 translation initiation factor activity	-0.976	-0.622	9.768	0.612	-2.319	-2.319	-2.319	1.190	-0.622	0.233	-0.381
GO:0043524 negative regulation of neuron apoptotic process	2.363	-0.485	1.489	-4.356	-2.270	-4.356	-2.270	1.243	1.489	0.362	2.365
GO:0051092 positive regulation of NF-kappaB transcription factor activity	1.143	1.143	4.426	-0.395	-2.953	-5.678	-3.643	0.932	0.744	0.580	-0.716
GO:0005758 mitochondrial intermembrane space	-0.505	-2.177	3.473	-1.546	-2.177	-2.177	-3.107	1.119	-0.327	2.998	2.557
GO:0007265 Ras protein signal transduction	1.334	-0.405	4.493	-1.960	-2.858	-2.858	-2.858	2.481	-0.625	0.763	0.357
GO:0006979 response to oxidative stress	0.922	0.563	4.110	-0.423	-3.325	-3.325	-3.325	3.695	-2.124	0.301	0.731
GO:0034774 secretory granule lumen	1.006	0.795	5.964	-0.772	-3.668	-4.765	-2.251	1.508	-0.566	0.453	-0.281
GO:0030426 growth cone	2.489	0.500	1.560	-1.529	-3.934	-3.934	-3.934	1.060	0.661	0.254	2.491
GO:0001822 kidney development	0.496	-0.252	0.496	-1.673	-0.969	-4.641	-4.641	3.783	0.356	0.496	3.364
GO:0008021 synaptic vesicle	4.034	0.559	3.594	-2.631	-3.402	-1.187	-4.475	0.406	-0.323	0.559	0.406
GO:0051536 iron-sulfur cluster binding	-1.210	1.204	0.906	-1.781	-2.651	-2.651	-2.651	1.926	-0.329	0.440	4.984
GO:0007010 cytoskeleton organization	2.980	0.497	0.497	-1.133	-1.398	-4.984	-5.948	1.826	1.581	0.285	1.146
GO:0001843 neural tube closure	-0.613	-0.266	1.208	-2.396	-2.396	-2.396	-3.355	5.666	-0.266	1.208	1.515
GO:0006631 fatty acid metabolic process	2.652	0.301	0.691	-1.190	-5.012	-3.382	-3.382	2.040	1.508	-0.301	1.766
GO:0031146 SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	-1.037	0.463	7.868	-0.471	-3.024	-3.024	-2.104	0.906	0.463	0.906	-0.708
GO:0004843 thiol-dependent ubiquitin-specific protease activity	-0.244	-0.382	5.276	0.367	-3.272	-3.272	-2.322	3.673	0.367	-0.382	-0.840
GO:0008360 regulation of cell shape	1.875	1.349	0.911	-0.552	-3.679	-5.720	-2.986	2.824	-0.292	0.565	0.566
GO:0003684 damaged DNA binding	0.331	-0.452	4.187	-1.092	-2.485	-2.485	-2.485	5.418	-0.452	-0.273	-0.273
GO:0032436 positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0.481	-0.454	5.373	-1.011	-2.982	-2.982	-2.982	2.306	-0.288	0.314	0.689
GO:0031175 neuron projection development	0.486	0.644	3.171	-1.206	-3.972	-3.972	-3.149	1.036	2.117	-0.509	1.530
GO:0005776 autophagosome	0.627	0.422	4.879	-0.546	-2.692	-2.692	-2.692	3.740	-0.344	-0.834	-0.545
GO:0044325 ion channel binding	1.834	0.467	0.333	-1.728	-4.724	-2.837	-2.837	3.252	0.467	0.467	2.154
GO:0004721 phosphoprotein phosphatase activity	0.863	1.272	2.652	-0.553	-2.277	-5.012	-2.781	4.506	-0.936	-0.726	0.692
GO:0004004 ATP-dependent RNA helicase activity	-0.565	0.405	4.779	-1.270	-2.734	-2.734	-2.734	3.146	0.250	-0.359	0.847
GO:0006303 double-strand break repair via nonhomologous end joining	-0.507	1.591	6.389	-0.785	-2.609	-2.609	-1.746	2.408	-1.180	-0.507	-0.314
GO:0032869 cellular response to insulin stimulus	0.467	-0.933	1.143	-1.800	-3.438	-1.800	-3.438	3.392	2.126	-0.289	1.767
GO:0004722 protein serine/threonine phosphatase activity	-0.667	-0.247	2.743	-1.033	-2.402	-2.402	-2.402	4.383	-1.033	-0.247	2.274
GO:0000781 chromosome, telomeric region	-0.488	-0.761	6.516	0.301	-2.568	-1.150	-2.568	2.945	0.970	-1.150	-1.150
GO:0006284 base-excision repair	-0.828	-0.828	3.615	-1.491	-1.491	-0.828	-1.491	6.690	-1.491	-0.234	0.381
GO:0043130 ubiquitin binding	0.250	0.405	3.658	-0.565	-2.734	-2.734	-2.734	4.202	-1.270	0.604	0.250
GO:1902036 regulation of hematopoietic stem cell differentiation	-0.461	3.026	5.423	-0.461	-2.951	-3.977	-2.226	0.594	-0.461	0.594	-0.460
GO:0015030 Cajal body	-0.348	0.435	6.166	-0.348	-2.236	-2.236	-2.236	3.597	-0.920	-0.577	-0.577
GO:0060071 Wnt signaling pathway, planar cell polarity pathway	-0.917	0.290	7.141	-0.312	-2.226	-3.977	-2.951	0.793	0.290	1.023	0.427
GO:0046718 viral entry into host cell	2.821	-0.473	0.435	0.435	-3.521	-3.521	-3.521	0.289	-0.313	2.411	1.366
GO:0043197 dendritic spine	2.072	-0.417	3.145	-0.581	-2.906	-3.706	-3.706	0.982	-0.417	-0.417	2.766
GO:0035578 azurophil granule lumen	0.363	1.198	2.953	-0.377	-3.729	-3.729	-2.728	3.390	0.363	-0.377	-0.376
GO:0030018 Z disc	0.869	0.869	1.326	-2.439	-5.014	-1.923	-3.079	0.376	1.326	0.679	2.895
GO:0038061 NIK/NF-kappaB signaling	-1.330	0.372	7.127	-0.389	-2.817	-2.817	-1.924	1.062	0.372	1.062	-0.605
GO:0006977 DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	0.970	-0.761	5.839	-0.761	-2.568	-1.710	-2.568	2.945	-0.761	-0.761	0.479
GO:0033116 endoplasmic reticulum-Golgi intermediate compartment membrane	0.581	-0.585	5.911	-0.374	-2.775	-1.888	-2.775	3.074	-0.883	-0.585	0.389
GO:0008565 protein transporter activity	-0.730	-0.314	5.774	0.878	-3.065	-3.065	-2.140	1.813	-0.488	0.878	-0.730
GO:0000226 microtubule cytoskeleton organization	0.538	-0.382	3.195	-0.576	-3.272	-3.272	-3.272	2.747	0.748	0.538	-0.244
GO:0042147 retrograde transport, endosome to Golgi	0.790	-0.605	5.177	1.062	-1.924	-2.817	-2.817	2.542	-0.908	-0.605	-0.605
GO:0036258 multivesicular body assembly	-1.242	-1.242	5.245	1.301	-1.242	-1.242	-1.242	2.989	-0.320	-0.640	-1.242
GO:0030324 lung development	1.285	0.290	0.793	-0.658	-3.977	-3.977	-2.951	2.623	0.290	1.023	1.286
GO:0005088 Ras guanyl-nucleotide exchange factor activity	1.244	-1.355	-0.405	-2.251	-3.668	-1.755	-1.755	1.006	0.610	2.111	4.962
GO:0006289 nucleotide-excision repair	-0.624	-1.056	6.289	0.254	-1.781	-1.781	-1.781	2.893	-1.056	-0.624	0.716
GO:0097190 apoptotic signaling pathway	0.481	0.314	5.989	-1.453	-2.068	-2.982	-2.982	1.222	0.481	0.688	-0.453
GO:0008202 steroid metabolic process	-0.581	0.593	2.764	-1.053	-2.906	-4.807	-1.783	-0.417	0.982	3.145	1.217
GO:0017148 negative regulation of translation	0.357	-0.405	5.688	0.357	-1.960	-2.858	-2.858	2.934	-0.625	-0.251	-0.625
GO:0001666 response to hypoxia	1.307	-0.446	1.103	-1.439	-2.541	-3.599	-4.265	3.226	1.307	0.474	1.530
GO:0006986 response to unfolded protein	1.003	-0.287	3.019	-0.737	-1.675	-1.675	-2.526	4.682	0.498	-2.526	-0.469
