GO	[-18.86 -0.70]	[-0.70 -0.32]	[-0.32 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.25]	[0.25 0.46]	[0.46 0.94]	[0.94 29.70]
GO:0006869 lipid transport	-0.273	1.216	4.292	-1.605	-5.180	-2.566	-3.219	0.458	-1.251	0.989	4.295
GO:0007005 mitochondrion organization	-0.980	1.081	2.411	-0.980	-3.521	-3.521	-3.521	2.821	-0.313	-0.473	3.729
GO:0012505 endomembrane system	-0.292	-0.540	2.693	0.707	-4.974	-3.349	-4.073	2.693	-0.540	-0.402	4.157
GO:0043235 receptor complex	1.726	0.351	0.997	-0.882	-3.537	-5.554	-4.394	0.627	0.627	1.726	2.656
GO:0043524 negative regulation of neuron apoptotic process	2.363	-0.485	1.489	-4.356	-2.270	-4.356	-2.270	1.243	1.489	0.362	2.365
GO:0005758 mitochondrial intermembrane space	-0.505	-2.177	3.473	-1.546	-2.177	-2.177	-3.107	1.119	-0.327	2.998	2.557
GO:0030426 growth cone	2.489	0.500	1.560	-1.529	-3.934	-3.934	-3.934	1.060	0.661	0.254	2.491
GO:0001822 kidney development	0.496	-0.252	0.496	-1.673	-0.969	-4.641	-4.641	3.783	0.356	0.496	3.364
GO:0051536 iron-sulfur cluster binding	-1.210	1.204	0.906	-1.781	-2.651	-2.651	-2.651	1.926	-0.329	0.440	4.984
GO:0044325 ion channel binding	1.834	0.467	0.333	-1.728	-4.724	-2.837	-2.837	3.252	0.467	0.467	2.154
GO:0004722 protein serine/threonine phosphatase activity	-0.667	-0.247	2.743	-1.033	-2.402	-2.402	-2.402	4.383	-1.033	-0.247	2.274
GO:0043197 dendritic spine	2.072	-0.417	3.145	-0.581	-2.906	-3.706	-3.706	0.982	-0.417	-0.417	2.766
GO:0030018 Z disc	0.869	0.869	1.326	-2.439	-5.014	-1.923	-3.079	0.376	1.326	0.679	2.895
GO:0005088 Ras guanyl-nucleotide exchange factor activity	1.244	-1.355	-0.405	-2.251	-3.668	-1.755	-1.755	1.006	0.610	2.111	4.962
GO:0051321 meiotic cell cycle	2.279	-0.507	1.947	-2.734	-3.516	-1.645	-2.734	1.641	-0.357	0.368	2.637
GO:0007169 transmembrane receptor protein tyrosine kinase signaling pathway	1.994	-0.311	0.935	-2.975	-2.345	-3.782	-2.345	0.291	0.935	1.692	2.671
GO:0042645 mitochondrial nucleoid	-1.089	0.240	-0.373	-1.822	-1.822	-1.822	-1.822	1.796	0.240	1.369	5.382
GO:0006814 sodium ion transport	-0.331	0.273	0.518	-1.081	-2.211	-3.430	-4.279	0.677	1.826	1.549	3.939
GO:0005930 axoneme	0.435	0.435	1.365	-1.361	-1.865	-3.521	-3.521	2.821	0.435	0.289	2.032
GO:0000049 tRNA binding	-1.258	-0.270	1.511	-2.029	-2.029	-2.029	-2.029	1.936	0.546	1.136	2.409
GO:0071805 potassium ion transmembrane transport	0.495	-0.465	-1.051	-0.465	-1.677	-3.857	-2.568	0.495	0.813	1.992	5.845
GO:0006812 cation transport	-1.063	-1.063	0.642	-0.314	-2.140	-2.140	-3.065	2.197	0.878	0.445	4.605
GO:0032092 positive regulation of protein binding	0.875	0.627	1.167	-1.240	-2.692	-2.692	-2.692	0.627	1.874	-0.834	2.288
GO:0070588 calcium ion transmembrane transport	0.518	0.677	0.384	-1.388	-4.279	-3.430	-1.761	2.124	0.273	1.549	2.789
GO:0000981 RNA polymerase II transcription factor activity, sequence-specific DNA binding	1.141	-0.388	2.034	-1.502	-3.020	-3.020	-1.807	4.206	-0.645	-0.293	2.036
GO:0005912 adherens junction	0.357	0.763	0.763	-1.361	-1.960	-2.858	-2.858	0.539	-0.251	0.539	5.078
GO:0030335 positive regulation of cell migration	1.339	-0.293	1.339	-0.811	-3.020	-3.547	-2.560	0.795	0.309	0.309	4.962
GO:0006626 protein targeting to mitochondrion	-1.366	0.453	2.667	-1.366	-1.366	-1.366	-1.366	-0.733	-0.385	1.130	3.998
GO:0032496 response to lipopolysaccharide	2.578	-0.505	1.554	-1.008	-3.020	-3.020	-2.560	0.795	-0.505	0.648	3.513
GO:0006816 calcium ion transport	0.359	0.482	0.627	-1.358	-4.780	-2.598	-2.111	1.958	0.984	1.195	2.256
GO:0008013 beta-catenin binding	2.126	0.467	0.467	-0.651	-2.469	-2.469	-3.438	0.657	1.143	-0.651	2.520
GO:0008076 voltage-gated potassium channel complex	1.198	0.521	-0.377	-0.790	-2.028	-2.728	-3.729	0.521	0.363	1.810	2.955
GO:0006935 chemotaxis	3.641	-0.387	0.875	-1.702	-1.101	-1.101	-2.084	0.428	-2.532	0.319	4.413
GO:0008237 metallopeptidase activity	1.667	-0.419	0.292	-0.920	-3.154	-1.159	-3.786	2.205	-0.554	1.003	3.152
GO:0007409 axonogenesis	2.195	0.447	0.611	-1.944	-3.289	-2.529	-1.944	0.804	0.611	0.312	2.939
GO:0035725 sodium ion transmembrane transport	-0.853	-0.279	0.863	-0.279	-1.589	-3.853	-2.839	0.863	0.651	1.383	3.205
GO:0016529 sarcoplasmic reticulum	1.318	0.272	1.704	-1.395	-2.195	-2.195	-2.195	1.318	-0.555	0.272	2.138
GO:0008652 cellular amino acid biosynthetic process	-1.822	-0.373	0.998	0.240	-1.822	-1.822	-1.089	1.369	-0.650	0.431	4.672
GO:0005249 voltage-gated potassium channel activity	0.642	-0.488	-0.314	-0.314	-1.515	-2.140	-3.065	-0.730	0.878	1.464	4.605
GO:0031514 motile cilium	1.230	-0.770	1.526	-1.076	-3.687	-2.691	-1.076	1.230	0.376	0.539	2.211
GO:0042391 regulation of membrane potential	1.081	-0.473	-0.473	-0.980	-1.865	-0.690	-1.865	0.289	-1.361	1.682	5.865
GO:0035987 endodermal cell differentiation	0.978	0.978	0.324	-1.159	-1.159	-1.159	-1.159	-0.579	-1.159	0.324	4.767
GO:0034765 regulation of ion transmembrane transport	0.395	0.292	0.395	-1.441	-2.619	-2.163	-2.163	0.395	0.659	3.149	3.152
GO:0007605 sensory perception of sound	1.376	-0.937	0.744	-1.530	-2.388	-1.206	-2.388	0.320	-0.283	2.868	2.870
GO:0006813 potassium ion transport	1.049	0.522	-0.593	-0.593	-1.013	-3.084	-3.786	0.392	0.675	1.512	3.042
GO:0034332 adherens junction organization	1.277	-0.892	-0.266	-0.892	-1.574	-1.574	-1.574	1.720	-0.500	0.898	2.779
GO:0009887 animal organ morphogenesis	1.162	-1.839	3.041	-1.096	-1.429	-1.429	-2.345	-0.311	0.413	0.935	2.322
GO:0030334 regulation of cell migration	1.222	-1.453	1.909	-1.453	-2.068	-1.453	-1.453	1.222	0.314	-0.288	2.739
GO:0030170 pyridoxal phosphate binding	0.272	0.272	3.131	-0.891	-1.395	-2.195	-1.395	-0.332	-0.332	-0.332	3.691
GO:0004222 metalloendopeptidase activity	1.508	-0.281	-0.405	-0.566	-1.755	-0.772	-4.765	0.610	0.322	1.508	2.113
GO:0005604 basement membrane	0.576	-0.338	0.576	-1.417	-1.930	-1.930	-2.617	0.576	0.576	1.940	2.708
GO:0042734 presynaptic membrane	0.604	-0.359	0.250	0.250	-1.852	-2.734	-1.852	0.846	0.405	0.250	4.204
GO:0005261 cation channel activity	-0.702	-0.363	-0.363	-0.702	-1.325	-1.325	-1.325	0.480	0.247	3.423	2.770
GO:0005903 brush border	1.324	-0.287	-0.470	-0.470	-2.526	-1.675	-1.675	2.092	-0.287	0.316	2.538
GO:0008584 male gonad development	0.951	-0.650	0.406	-0.887	-0.464	-1.564	-4.475	1.748	0.559	0.406	2.069
GO:0032543 mitochondrial translation	-1.366	0.453	1.577	0.231	-1.366	-1.366	-1.366	-0.733	0.453	0.754	2.668
GO:0005244 voltage-gated ion channel activity	0.301	0.410	0.410	-1.190	-2.277	-1.852	-2.277	0.410	0.691	2.987	2.339
GO:0001501 skeletal system development	1.508	0.863	0.410	0.301	-2.781	-2.277	-2.781	0.863	-0.301	0.301	2.339
GO:0015297 antiporter activity	-0.332	0.272	0.691	-0.891	-2.195	-1.395	-2.195	1.704	0.691	0.455	2.138
GO:0032040 small-subunit processome	-1.449	0.403	0.680	-0.796	-1.449	-0.796	-1.449	1.030	-0.430	1.030	3.080
GO:0030674 protein binding, bridging	0.502	1.514	0.701	-0.613	-2.396	-1.736	-1.736	0.701	0.701	-1.251	2.632
GO:0005262 calcium channel activity	0.632	0.456	-0.290	-1.199	-2.877	-2.160	-1.199	1.350	0.313	1.079	2.730
GO:0016042 lipid catabolic process	0.774	-0.417	2.764	-1.053	-1.379	-1.379	-2.906	-0.417	0.439	0.593	2.408
GO:0048514 blood vessel morphogenesis	0.303	-0.609	0.572	-1.201	-1.201	-1.201	-1.201	0.572	0.572	0.303	3.822
GO:0007219 Notch signaling pathway	1.006	-0.772	1.006	0.322	-1.755	-2.251	-2.251	0.610	1.244	-0.566	2.452
GO:0031526 brush border membrane	-0.316	0.476	0.720	-0.864	-2.154	-0.534	-2.154	0.720	0.720	-0.534	3.217
GO:0060079 excitatory postsynaptic potential	0.965	-1.422	0.500	-1.422	-0.985	-1.422	-2.032	0.965	0.500	1.258	2.364
GO:0015293 symporter activity	0.837	-0.262	0.837	-0.736	-2.189	-2.189	-2.189	0.645	0.645	0.481	2.914
GO:0010951 negative regulation of endopeptidase activity	0.966	-0.980	-0.282	-2.066	-2.598	-0.742	-0.980	1.189	0.445	1.708	2.322
GO:0051591 response to cAMP	0.546	-0.471	-0.270	-0.782	-1.258	-1.258	-1.258	1.136	-0.270	-0.471	5.419
GO:0030507 spectrin binding	-1.076	1.088	-0.520	-1.076	-0.520	-1.076	-1.076	0.371	0.371	0.684	3.506
GO:0003341 cilium movement	1.332	0.614	-0.250	-1.532	-0.860	-1.532	-1.532	0.359	-0.250	0.359	2.875
GO:0048666 neuron development	0.701	-1.150	1.638	-0.301	-1.150	-1.710	-1.710	-0.301	-0.488	0.701	3.457
GO:0009612 response to mechanical stimulus	0.875	-1.240	0.875	-0.344	-1.240	-2.692	-1.240	0.875	0.262	0.422	2.737
GO:0031594 neuromuscular junction	0.637	0.416	0.246	-0.948	-1.464	-1.464	-2.278	-0.365	0.637	2.013	2.014
GO:0030515 snoRNA binding	-0.911	-0.911	0.491	-0.406	-0.911	-0.911	-0.911	0.491	0.217	1.931	2.594
GO:0007417 central nervous system development	-0.509	-0.365	0.644	-0.692	-1.206	-1.554	-2.502	0.644	-0.255	1.811	3.568
GO:0045746 negative regulation of Notch signaling pathway	2.563	-1.159	0.324	0.324	-1.159	-0.579	-1.159	-0.579	0.324	-0.579	2.564
GO:0003333 amino acid transmembrane transport	-0.318	-1.698	0.285	-0.573	-1.698	0.501	-0.990	0.501	0.285	0.285	4.362
GO:0035584 calcium-mediated signaling using intracellular calcium source	-0.351	-0.828	0.991	-0.351	-0.828	-0.351	-0.828	0.566	-0.828	-0.351	4.556
GO:0042475 odontogenesis of dentin-containing tooth	0.564	-0.416	-0.416	-1.033	-1.569	-1.569	-1.033	2.743	0.362	-0.247	2.745
GO:0015171 amino acid transmembrane transporter activity	-0.431	-1.190	0.597	-0.728	-1.946	0.370	-1.190	0.370	0.597	-0.242	4.313
GO:0031226 intrinsic component of plasma membrane	0.283	-0.640	1.301	-0.320	-1.242	-1.242	-1.242	0.880	0.283	-0.640	2.990
GO:0006656 phosphatidylcholine biosynthetic process	0.453	-0.385	1.577	-0.733	-1.366	-1.366	-1.366	-0.385	1.130	0.231	2.091
GO:0014068 positive regulation of phosphatidylinositol 3-kinase signaling	0.581	-0.585	-0.585	-0.585	-1.300	-1.300	-1.300	0.581	-0.585	2.171	3.579
GO:0000038 very long-chain fatty acid metabolic process	1.206	-0.272	-0.704	-0.272	-0.704	-0.704	-0.704	0.332	-0.272	-0.704	4.276
GO:0051966 regulation of synaptic transmission, glutamatergic	0.726	-0.491	1.149	-1.035	-1.035	-0.491	-1.035	-1.035	-0.222	1.149	2.249
GO:0019933 cAMP-mediated signaling	-0.300	0.928	-0.300	-0.609	-1.201	-1.201	-1.201	-0.609	0.928	0.572	3.109
GO:0050679 positive regulation of epithelial cell proliferation	0.875	0.627	-0.344	-0.344	-0.834	-2.692	-1.240	0.422	-0.546	0.262	3.742
GO:0048146 positive regulation of fibroblast proliferation	0.287	1.017	0.476	-1.361	-2.154	-1.361	-0.864	1.017	-0.534	0.720	2.202
GO:0007140 male meiotic nuclear division	2.248	-0.491	-0.491	-1.035	-1.035	-0.491	-1.035	0.398	-0.222	-0.222	2.915
GO:0050839 cell adhesion molecule binding	1.774	-0.374	-0.374	-0.883	-1.300	-1.300	-1.888	0.581	0.239	0.581	3.076
GO:0050731 positive regulation of peptidyl-tyrosine phosphorylation	0.994	-0.521	1.262	-0.749	-1.962	-1.962	-1.446	0.759	0.257	0.557	2.260
GO:0031225 anchored component of membrane	0.891	0.415	0.415	-0.301	-1.249	-2.448	-1.249	-1.579	0.550	1.842	2.136
GO:0071375 cellular response to peptide hormone stimulus	-0.787	0.279	1.613	-0.324	-0.787	-0.324	-0.787	-0.787	-0.787	1.057	2.269
GO:0001105 RNA polymerase II transcription coactivator activity	0.584	-0.892	0.339	-0.892	-0.500	-1.574	-1.574	1.277	-0.266	0.898	2.222
GO:0043204 perikaryon	0.904	0.261	1.392	-0.345	-2.097	-1.618	-1.618	-0.345	-0.684	1.134	2.324
GO:0043406 positive regulation of MAP kinase activity	0.876	-0.976	0.876	-0.976	-1.499	-1.499	-0.976	0.397	0.233	0.876	2.893
GO:0060644 mammary gland epithelial cell differentiation	-0.176	-0.538	-0.538	-0.538	-0.538	-0.538	-0.538	0.967	-0.176	-0.176	4.273
GO:0060076 excitatory synapse	0.684	0.371	-0.520	0.371	-1.076	-1.076	-1.076	0.371	1.088	-1.076	2.148
GO:0007157 heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0.302	-0.513	-0.836	0.302	0.302	-0.836	-2.112	0.302	-0.513	0.499	4.506
GO:0007595 lactation	0.254	0.453	1.860	-1.056	-1.056	-1.781	-1.056	0.453	0.254	-0.354	2.352
GO:0048786 presynaptic active zone	0.283	-0.640	0.283	-0.640	-1.242	-0.640	-0.640	-1.242	1.301	1.301	2.360
GO:0070207 protein homotrimerization	0.347	-0.260	2.051	-1.118	-1.118	-1.118	-0.550	0.347	-0.550	0.347	2.052
GO:0070098 chemokine-mediated signaling pathway	1.958	-0.985	-0.985	-0.667	0.712	0.500	-0.667	-2.032	-0.667	0.500	2.364
GO:0005267 potassium channel activity	0.657	0.313	-0.289	-0.933	-0.933	-2.469	-1.306	0.313	0.882	0.657	2.942
GO:0001974 blood vessel remodeling	0.247	-1.325	1.646	-0.363	-0.363	-1.325	-0.702	0.247	-0.702	0.480	2.770
GO:0050850 positive regulation of calcium-mediated signaling	-0.787	-0.324	0.279	-0.787	-0.324	-0.787	-0.324	-0.324	-0.324	0.609	4.779
GO:0008201 heparin binding	-0.276	-0.276	1.532	-0.377	-1.083	-1.678	-2.504	0.328	0.439	0.439	2.984
GO:0005044 scavenger receptor activity	1.411	-0.513	0.302	-0.300	-1.326	-2.112	-0.836	0.499	-0.300	0.302	2.766
GO:0022857 transmembrane transporter activity	0.463	-0.709	0.906	-0.301	-1.484	-2.104	-1.484	0.301	0.664	0.906	2.252
GO:0015266 protein channel activity	-0.497	1.730	0.167	-0.497	-0.497	-0.497	-0.497	-0.497	-0.497	0.524	2.547
GO:2001241 positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	-0.497	-0.497	1.730	-0.497	-0.497	-0.497	-0.497	0.524	-0.497	0.167	2.547
GO:0042476 odontogenesis	-0.363	0.247	0.247	-0.702	-0.702	-1.325	-1.325	0.793	-0.363	1.184	2.770
GO:0030073 insulin secretion	0.793	-0.702	0.247	0.247	0.247	-1.325	-1.325	0.480	-0.702	-0.363	3.424
GO:0050982 detection of mechanical stimulus	0.762	0.362	-0.247	-0.662	-0.662	-0.662	-0.662	-0.662	-0.247	0.362	3.556
GO:0005902 microvillus	0.478	-0.761	1.638	-0.301	-1.710	-1.150	-1.710	0.701	0.478	-0.301	2.036
GO:0001522 pseudouridine synthesis	-0.247	-0.662	1.291	-0.662	-0.662	-0.662	-0.662	0.762	-0.247	-0.247	2.696
GO:0051537 2 iron, 2 sulfur cluster binding	-0.434	0.200	0.200	-0.434	-0.952	-0.952	-0.952	0.457	0.457	0.200	3.979
GO:0030169 low-density lipoprotein particle binding	0.892	-0.580	-0.580	-0.580	-0.199	-0.580	-0.580	0.434	-0.580	0.434	3.052
GO:0006865 amino acid transport	-0.513	-0.836	0.750	-0.513	-2.112	-0.300	-0.836	0.750	0.302	0.302	3.305
GO:0009982 pseudouridine synthase activity	-0.538	-0.538	0.477	-0.538	-0.538	-0.538	-0.538	0.967	-0.176	-0.176	3.261
GO:0010812 negative regulation of cell-substrate adhesion	0.396	-0.223	0.396	-0.621	-0.621	-0.621	-0.621	0.396	-0.621	-0.223	3.770
GO:0004970 ionotropic glutamate receptor activity	1.128	-0.745	-0.298	-0.745	-0.298	-0.745	-0.745	-0.298	-0.298	1.128	2.399
GO:0005234 extracellular-glutamate-gated ion channel activity	1.128	-0.745	-0.298	-0.745	-0.298	-0.745	-0.745	-0.298	-0.298	1.128	2.399
GO:0005915 zonula adherens	2.228	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	0.240	2.229
GO:0032693 negative regulation of interleukin-10 production	1.602	-0.538	0.477	-0.538	-0.538	-0.538	-0.538	-0.176	-0.176	-0.538	2.370
GO:0030695 GTPase regulator activity	0.304	-0.298	-0.298	-0.745	-0.745	-0.745	-0.745	0.655	0.655	-0.298	3.182
