GO	[-7.84 -0.62]	[-0.62 -0.29]	[-0.29 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.23]	[0.23 0.51]	[0.51 1.02]	[1.02 24.36]
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	-3.028	1.559	9.575	1.559	-8.022	-8.022	-0.813	3.525	1.559	-1.010	-4.167
GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_DN	-3.494	3.611	8.707	2.658	-7.938	-7.938	-0.784	3.278	-0.483	-0.977	-2.973
GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN	-6.869	1.256	3.360	1.686	-8.189	-8.189	0.368	6.855	1.463	0.278	-3.146
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-6.000	1.127	7.427	1.802	-6.000	-7.271	1.334	5.167	0.486	-3.008	-3.010
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP	-4.729	-0.462	-0.944	-0.462	-7.855	-7.855	-2.461	2.163	7.868	3.360	4.048
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN	-3.402	-1.148	2.766	7.459	-7.813	-7.813	0.352	5.668	1.687	-0.741	-3.405
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	-4.098	0.325	3.611	1.847	-7.938	-7.938	0.426	8.209	2.372	-0.784	-4.101
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN	-4.765	1.206	3.319	5.974	-7.897	-6.592	0.846	5.144	0.436	-1.745	-4.068
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_UP	-1.926	0.584	6.791	9.177	-8.231	-8.231	-0.887	0.584	1.047	-0.562	-3.176
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-1.404	5.255	4.470	4.855	-7.813	-7.813	-0.741	3.402	-1.701	-1.404	-2.887
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	-4.131	-0.285	0.813	5.439	-7.980	-7.980	1.164	4.648	4.273	-1.790	-2.543
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	-4.765	1.206	5.144	6.859	-7.897	-7.897	-0.473	2.132	1.017	-0.961	-2.489
GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	-2.594	1.124	4.178	9.494	-6.750	-6.750	-0.658	3.158	0.636	-1.835	-4.909
GSE31082_DP_VS_CD4_SP_THYMOCYTE_UP GSE31082_DP_VS_CD4_SP_THYMOCYTE_UP	-4.198	0.781	7.051	5.327	-8.064	-8.064	-1.526	2.275	1.124	-0.398	-1.837
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN	-2.238	4.826	5.624	2.486	-8.147	-6.830	-1.880	2.212	2.212	-2.647	-2.650
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	-3.057	-0.827	2.275	5.327	-8.064	-8.064	0.781	5.738	1.765	-0.516	-3.590
GSE7348_LPS_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_UP GSE7348_LPS_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_UP	-2.859	0.318	7.304	1.456	-7.062	-7.062	-0.385	6.822	1.456	-3.415	-1.623
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	-3.556	0.406	4.597	5.383	-8.022	-6.711	0.962	3.868	0.962	-1.505	-4.167
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	-4.198	-0.516	0.781	6.163	-8.064	-8.064	1.535	3.158	3.823	-0.658	-2.596
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	-4.729	-0.755	0.706	2.163	-7.855	-7.855	-0.595	6.925	5.610	0.706	-1.426
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	-1.880	0.286	5.624	4.085	-8.147	-8.147	0.377	5.624	0.377	-0.857	-3.652
GSE23695_CD57_POS_VS_NEG_NK_CELL_UP GSE23695_CD57_POS_VS_NEG_NK_CELL_UP	-3.028	1.343	3.868	9.059	-8.022	-8.022	-0.505	2.307	-0.293	-1.010	-1.814
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_UP GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_UP	-3.556	0.650	2.588	1.144	-6.711	-8.022	-1.010	9.059	3.525	-0.505	-3.031
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN	-3.743	0.453	3.949	3.280	-6.949	-8.272	0.859	3.607	3.280	-1.630	-3.746
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	-3.738	2.177	6.155	4.494	-7.479	-7.479	0.551	2.758	-1.008	-0.805	-2.661
GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP	-3.057	-0.516	2.848	4.930	-8.064	-8.064	0.396	2.012	5.738	-1.258	-2.191
GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-1.926	-0.887	3.993	3.320	-6.909	-8.231	-0.711	5.924	3.005	-0.334	-4.334
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP	-6.474	-0.441	4.520	2.803	-6.474	-7.772	0.270	3.788	2.803	0.468	-2.859
GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_DN GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_DN	-2.189	0.781	3.158	7.051	-8.064	-8.064	-0.398	1.535	2.848	-1.026	-3.590
GSE7852_THYMUS_VS_FAT_TREG_UP GSE7852_THYMUS_VS_FAT_TREG_UP	-2.647	2.486	2.776	3.401	-6.830	-6.830	1.085	3.401	1.954	-4.264	-4.267
GO_NUCLEAR_SPECK GO_NUCLEAR_SPECK	-3.371	0.736	3.788	7.059	-7.772	-5.478	1.075	3.444	0.468	-2.856	-3.374
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP	-3.618	0.496	3.779	5.273	-8.105	-6.790	1.299	1.104	3.442	-1.547	-3.621
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN	-6.790	1.983	0.623	7.919	-8.105	-5.777	-0.527	2.520	2.243	-0.527	-1.549
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	-6.750	-0.398	2.554	1.535	-6.750	-6.750	0.636	7.051	3.823	-0.827	-1.837
GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	-3.173	-0.711	5.924	5.111	-6.909	-6.909	1.660	4.725	-0.437	-1.333	-2.704
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN	-4.765	-0.270	5.974	4.005	-6.592	-5.590	-0.361	7.321	-0.270	-0.769	-2.944
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_DN GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_DN	-4.976	0.377	1.277	7.377	-8.147	-6.830	-0.417	4.085	1.277	0.751	-2.650
GSE7768_OVA_WITH_LPS_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP GSE7768_OVA_WITH_LPS_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP	-2.654	0.985	1.185	7.837	-6.771	-6.771	-0.568	4.213	1.404	-0.736	-4.593
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	-1.812	2.588	2.588	6.664	-6.711	-8.022	-0.293	4.225	-0.505	-1.812	-3.031
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	-3.587	0.636	2.012	2.554	-5.739	-8.064	-0.827	3.483	5.738	0.508	-4.909
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	-1.613	2.051	2.916	5.482	-7.646	-7.646	0.634	2.612	0.783	-2.329	-3.871
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_DN GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_DN	-0.887	1.235	1.898	10.217	-5.889	-6.909	-0.562	3.993	-0.334	-5.047	-1.611
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-4.264	0.609	1.486	5.218	-6.830	-6.830	-0.417	4.085	3.735	-0.417	-4.267
GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP	-3.587	0.301	3.823	4.547	-8.064	-6.750	-0.301	1.124	4.930	-0.301	-3.590
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP	-2.066	4.052	8.862	2.438	-6.553	-7.855	-1.166	0.568	1.036	-1.166	-2.463
GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN	-1.239	1.144	1.144	7.117	-8.022	-8.022	-1.010	4.597	1.343	-0.813	-3.031
GSE27786_BCELL_VS_NEUTROPHIL_UP GSE27786_BCELL_VS_NEUTROPHIL_UP	-3.115	1.712	4.826	3.081	-8.147	-6.830	1.486	3.401	0.286	-1.295	-3.652
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	-3.587	0.636	5.327	2.554	-8.064	-6.750	0.301	5.738	0.781	-0.658	-3.059
GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP	-3.649	0.485	4.826	3.735	-6.830	-6.830	-0.317	2.486	3.081	-0.417	-4.979
GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	-2.547	1.533	7.354	3.581	-7.313	-6.040	0.474	1.774	0.753	-1.758	-4.279
GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN	-5.012	1.256	2.181	3.042	-4.297	-5.012	1.066	7.310	1.256	-3.681	-4.300
GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP	-4.765	-0.769	1.412	1.875	-7.897	-7.897	-0.473	5.144	4.750	0.555	-0.609
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_DN GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_DN	-1.526	-0.398	6.163	2.554	-6.750	-6.750	-0.658	6.600	1.535	-1.835	-3.059
GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_UP GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_UP	-2.620	1.104	3.779	5.273	-5.777	-6.790	-0.407	5.273	0.496	-1.043	-4.944
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	-2.091	-0.361	1.635	2.132	-7.897	-6.592	-0.270	7.321	4.005	-0.769	-3.466
GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN	-4.131	0.416	3.238	5.855	-5.665	-5.665	-0.285	7.184	0.317	-0.993	-3.528
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN	-4.624	0.752	3.487	3.833	-7.730	-6.434	-0.326	3.833	1.991	-0.559	-2.830
GSE14000_4H_VS_16H_LPS_DC_DN GSE14000_4H_VS_16H_LPS_DC_DN	-4.870	-0.293	4.983	2.041	-6.711	-6.711	1.144	4.597	1.792	-0.813	-3.031
GSE17721_CTRL_VS_CPG_1H_BMDC_UP GSE17721_CTRL_VS_CPG_1H_BMDC_UP	-3.028	-0.293	4.225	4.597	-8.022	-3.028	0.519	7.117	0.309	-3.028	-2.569
GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP	-5.739	1.124	1.765	4.178	-6.750	-6.750	0.781	4.178	2.012	-1.026	-2.596
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP	-1.613	2.323	3.925	3.925	-7.646	-7.646	0.389	2.323	0.950	-1.946	-3.282
GSE45365_CD8A_DC_VS_CD11B_DC_DN GSE45365_CD8A_DC_VS_CD11B_DC_DN	-1.994	1.741	2.840	2.541	-7.730	-6.434	-1.364	3.156	4.571	-1.113	-3.343
GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_DN GSE17721_LPS_VS_PAM3CSK4_4H_BMDC_DN	-4.800	2.372	3.959	3.959	-7.938	-5.627	0.543	2.101	1.185	-1.465	-2.516
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN	-5.777	0.927	3.442	4.878	-8.105	-6.790	0.496	2.520	0.766	-0.309	-1.549
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP	-2.856	1.484	0.594	4.908	-7.772	-7.772	0.468	3.116	2.506	-0.335	-3.374
GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP	-2.674	5.164	2.181	3.692	-8.189	-6.869	-1.077	2.181	1.256	-0.698	-2.265
GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP	-4.098	-0.977	0.829	0.426	-7.938	-6.632	-0.784	8.209	2.960	2.372	-0.371
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN	-5.702	1.343	3.525	4.597	-5.702	-8.022	0.406	1.559	2.307	-1.239	-1.507
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN	-1.679	1.484	6.602	4.520	-6.474	-6.474	-0.571	3.116	-0.335	-1.130	-3.969
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	-3.310	0.491	2.021	7.196	-5.403	-7.688	-0.700	1.315	3.879	-0.318	-3.313
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	-4.131	0.980	3.568	2.623	-7.980	-7.980	0.813	1.584	2.923	-0.633	-1.792
GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_UP GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_UP	-1.094	0.359	0.584	6.791	-8.231	-8.231	-0.334	3.649	2.420	-0.562	-2.290
GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_DN GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_DN	-4.835	2.071	3.913	5.439	-6.671	-7.980	0.531	1.164	0.531	-0.993	-0.995
WANG_CLIM2_TARGETS_DN WANG_CLIM2_TARGETS_DN	-3.158	2.177	4.888	1.911	-7.479	-6.197	0.551	3.753	0.551	-0.805	-3.740
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP	-1.657	4.571	3.833	3.487	-6.434	-6.434	-1.657	1.293	2.258	-2.382	-2.384
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_DN GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_DN	-2.970	3.959	5.914	2.960	-6.632	-6.632	-0.784	2.658	-0.370	-0.977	-2.117
GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_DN GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	-1.835	3.483	3.158	4.178	-6.750	-8.064	-0.516	2.554	0.396	-0.516	-3.590
GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_UP GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_UP	-2.594	1.765	5.738	6.600	-6.750	-4.906	-0.398	1.321	0.508	-4.198	-1.260
GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_UP GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_UP	-3.402	1.055	1.932	4.099	-7.813	-6.513	-0.928	3.743	3.076	-0.583	-2.044
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-3.004	0.740	2.390	6.791	-6.520	-5.295	1.327	1.111	1.820	-1.658	-4.374
MODULE_239 MODULE_239	-3.014	-0.322	2.630	9.663	-4.938	-3.825	-0.322	4.239	-0.322	-2.380	-3.016
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP	-2.221	3.075	7.257	4.968	-3.863	-5.569	-1.488	2.144	-0.751	-1.826	-3.227
