GO	[-6.85 -0.64]	[-0.64 -0.29]	[-0.29 -0.12]	[-0.12 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.24]	[0.24 0.54]	[0.54 1.07]	[1.07 24.36]
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.585	1.097	3.079	3.079	-1.889	-1.889	-0.884	0.239	0.818	-1.300	-1.893
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.757	-0.435	1.979	0.827	-3.454	-3.454	-1.540	2.270	1.016	0.660	0.510
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	0.372	1.165	2.071	4.116	-1.005	-3.104	0.249	-0.360	-0.732	-1.796	-1.009
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	-0.595	-0.595	1.556	1.556	-3.316	-3.316	-0.595	1.556	-0.255	0.725	0.518
ZNF532_TARGET_GENES ZNF532_TARGET_GENES	-0.810	1.206	1.206	0.440	-1.782	-2.652	-0.810	2.349	1.929	-1.210	-0.812
CTR9_TARGET_GENES CTR9_TARGET_GENES	0.288	0.676	0.938	0.676	-2.610	-2.610	-0.785	3.380	0.676	-0.507	-1.183
THRA_TARGET_GENES THRA_TARGET_GENES	-1.592	0.393	2.031	1.163	-2.668	-2.668	-1.592	0.928	1.715	0.271	0.540
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	0.908	0.908	0.346	2.949	-2.769	-4.735	-0.261	0.908	-0.261	-0.474	-0.477
ZNF585B_TARGET_GENES ZNF585B_TARGET_GENES	-0.760	0.750	0.750	2.981	-4.130	-2.633	0.579	-0.291	1.166	-0.291	-0.568
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	-0.344	1.168	1.502	1.876	-2.693	-2.693	-0.344	0.876	0.422	-0.546	-1.243
GATGKMRGCG_UNKNOWN GATGKMRGCG_UNKNOWN	-1.270	1.132	1.459	3.663	-2.735	-1.270	0.405	-0.359	0.250	-0.565	-0.861
CGGAARNGGCNG_UNKNOWN CGGAARNGGCNG_UNKNOWN	-0.976	0.397	0.397	0.877	-2.320	-2.320	1.191	1.551	1.191	-0.381	-0.979
RORA2_01 RORA2_01	-0.259	1.133	0.757	0.463	-2.009	-5.253	-0.259	0.347	0.463	-0.357	1.843
TRIP13_TARGET_GENES TRIP13_TARGET_GENES	-0.659	2.250	-0.312	0.426	-0.917	-2.228	-2.228	0.426	1.900	1.286	-0.661
FOXD3_TARGET_GENES FOXD3_TARGET_GENES	-1.449	-0.430	2.478	1.030	-1.449	-1.449	-0.218	1.030	0.403	-0.218	-0.431
TBPL1_TARGET_GENES TBPL1_TARGET_GENES	2.032	0.660	2.032	-0.607	-1.033	-2.542	-0.329	1.247	-1.033	-0.329	-0.803
ATF_B ATF_B	-1.766	0.326	0.543	0.998	-2.113	-2.113	0.678	0.543	1.609	-0.783	1.381
