GO	[-2.64 -0.21]	[-0.21 -0.13]	[-0.13 -0.08]	[-0.08 -0.05]	[-0.05 -0.01]	[-0.01 0.01]	[0.01 0.05]	[0.05 0.09]	[0.09 0.13]	[0.13 0.22]	[0.22 1.47]
GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_UP GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_UP	0.947	-0.249	-0.863	2.333	-0.863	-0.249	0.360	-0.863	-0.863	1.809	-1.567
GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_DN GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_DN	-0.678	-1.876	-0.678	-1.876	1.335	-0.392	0.967	0.226	0.411	0.411	1.717
GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_UP GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_UP	-2.297	-0.954	0.643	-0.602	-0.954	0.245	0.245	3.587	0.418	0.643	-0.380
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	-0.871	3.532	-0.871	-0.378	-0.871	0.528	0.528	-0.871	0.236	-0.378	0.515
MIR199A_5P MIR199A_5P	-0.732	0.371	-1.198	1.239	1.239	0.891	-1.960	-0.732	1.239	0.371	-1.225
GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_DN GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_DN	-0.300	1.431	-0.300	-2.129	0.302	-2.129	1.068	1.068	-0.514	0.757	-0.533
GSE15330_HSC_VS_PRO_BCELL_UP GSE15330_HSC_VS_PRO_BCELL_UP	1.239	-1.960	1.642	0.601	-1.198	0.371	-0.732	-0.732	0.601	0.891	-1.225
GOCC_GOLGI_CISTERNA_MEMBRANE GOCC_GOLGI_CISTERNA_MEMBRANE	-0.462	-0.203	-0.996	-0.462	-0.996	-0.462	-0.996	0.776	-0.203	1.221	3.031
GSE17721_12H_VS_24H_CPG_BMDC_DN GSE17721_12H_VS_24H_CPG_BMDC_DN	1.336	0.697	0.272	0.272	-0.897	-2.213	-0.332	1.336	-1.406	1.336	-0.923
RASHI_RESPONSE_TO_IONIZING_RADIATION_3 RASHI_RESPONSE_TO_IONIZING_RADIATION_3	0.435	-0.199	-0.580	2.224	-0.580	2.224	-0.580	-0.199	-0.580	-0.580	-0.590
GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_DN GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_DN	1.736	-0.672	-1.289	-0.672	-0.341	3.599	0.264	-0.672	-0.341	0.264	-0.689
FINETTI_BREAST_CANCERS_KINOME_GRAY FINETTI_BREAST_CANCERS_KINOME_GRAY	-0.497	-0.497	0.166	-0.497	-0.497	-0.497	0.166	0.166	4.604	0.525	-0.506
GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN	-0.626	1.439	-1.062	0.254	-0.626	0.254	0.254	-0.354	-0.354	-1.792	3.479
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN	0.617	0.886	1.575	1.206	0.399	0.399	-1.512	-0.382	-2.340	-0.983	-0.646
GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_DN GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_DN	-0.270	-0.472	0.821	-2.044	-1.267	0.335	1.967	-0.472	1.967	-0.786	-0.282
MIR1913 MIR1913	-0.735	-0.735	0.758	-1.372	0.231	1.593	-1.372	1.593	-0.735	0.758	0.222
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	-0.363	1.194	-0.363	-1.331	2.805	0.482	-0.704	0.247	0.482	-1.331	-0.721
GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_DN GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_DN	2.081	-0.622	-0.622	-0.622	1.392	-0.622	-0.223	-0.622	-0.622	0.826	0.388
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	0.231	1.139	-0.735	-0.385	-1.372	-1.372	0.454	-0.385	2.115	1.139	-0.753
MIR4784 MIR4784	0.684	-1.456	0.684	-0.799	1.463	-0.799	1.038	0.684	-1.456	-0.799	0.391
MORF_PRKDC MORF_PRKDC	1.859	0.724	0.957	0.724	0.724	-0.246	0.364	-2.060	-2.060	-0.799	-1.153
GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	-0.830	-0.830	-0.830	0.256	-0.830	-0.830	0.568	0.568	0.256	1.531	1.503
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	-0.746	1.134	-0.746	-0.746	1.134	1.134	-0.298	1.134	-0.746	-0.298	-0.759
GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-0.871	2.052	0.528	-0.871	-0.871	0.236	1.445	-0.871	0.528	-0.378	-0.388
HP_PRE_CAPILLARY_PULMONARY_HYPERTENSION HP_PRE_CAPILLARY_PULMONARY_HYPERTENSION	1.062	1.623	0.279	-0.788	0.279	-0.788	-0.788	-0.788	1.062	-0.788	0.272
TCTAGAG_MIR517 TCTAGAG_MIR517	-0.622	-0.622	0.826	2.885	-0.223	-0.223	-0.622	-0.223	-0.622	0.826	-0.632
chr11q24 chr11q24	-0.455	0.187	-0.455	-0.455	-0.455	-0.455	1.152	2.762	-0.455	-0.455	0.569
GOMF_DNA_POLYMERASE_BINDING GOMF_DNA_POLYMERASE_BINDING	0.240	-0.373	4.455	0.240	-0.373	-0.373	0.240	-0.373	-0.373	-0.373	-0.379
GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP	0.525	-0.497	0.525	0.166	-0.497	3.516	-0.497	-0.497	0.166	-0.497	-0.506
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.414	2.992	0.211	1.261	-0.414	-0.414	0.211	-0.414	-0.414	-0.414	-0.421
