GO	[-1.61 -0.28]	[-0.28 -0.14]	[-0.14 -0.06]	[-0.06 0.01]	[0.01 0.07]	[0.07 0.12]	[0.12 0.18]	[0.18 0.24]	[0.24 0.33]	[0.33 0.46]	[0.46 17.21]
GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-1.993	0.573	3.613	0.352	-0.451	-0.255	-0.451	-1.993	-0.255	0.352	0.344
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	0.427	0.427	-0.462	-0.995	1.217	-0.462	2.365	0.774	-0.995	-0.995	-1.004
HALLMARK_UV_RESPONSE_UP HALLMARK_UV_RESPONSE_UP	-1.713	-0.254	0.354	0.522	-1.713	-0.254	2.303	-0.596	2.719	-0.397	-1.249
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_UP GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_UP	2.439	0.618	-1.875	-0.313	1.378	-0.692	0.290	-1.875	-0.313	-1.368	1.068
BIOCARTA_PPARA_PATHWAY BIOCARTA_PPARA_PATHWAY	0.481	-1.327	-0.363	-1.327	0.481	2.186	0.481	0.247	-1.327	1.188	-0.711
GSE360_DC_VS_MAC_L_MAJOR_UP GSE360_DC_VS_MAC_L_MAJOR_UP	-1.843	1.120	-0.300	-0.300	-0.300	1.414	0.452	0.862	-0.300	0.452	-3.531
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	-3.540	1.378	-0.692	0.836	0.618	-0.313	0.436	-0.313	-0.313	-1.368	1.352
GSE360_DC_VS_MAC_T_GONDII_UP GSE360_DC_VS_MAC_T_GONDII_UP	-1.295	0.523	-0.285	-0.810	-0.810	1.101	2.354	1.469	-1.295	0.318	-1.311
GSE45365_NK_CELL_VS_BCELL_DN GSE45365_NK_CELL_VS_BCELL_DN	0.585	0.585	-1.576	0.585	0.901	-0.500	0.585	-0.266	-1.576	-1.576	1.266
YANAGIHARA_ESX1_TARGETS YANAGIHARA_ESX1_TARGETS	-0.497	-0.497	0.525	4.585	0.167	0.167	-0.497	-0.497	-0.497	0.167	-0.501
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN	-0.577	0.368	0.368	0.541	0.752	-1.201	-0.243	1.287	1.966	-1.681	-2.361
GSE17721_CTRL_VS_LPS_1H_BMDC_UP GSE17721_CTRL_VS_LPS_1H_BMDC_UP	-1.854	-1.440	0.415	-1.440	0.564	1.175	0.564	1.715	1.175	0.292	-1.466
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	-0.953	-0.434	-0.953	0.823	2.480	-0.434	0.458	-0.953	-0.434	-0.434	1.272
GROSS_HYPOXIA_VIA_ELK3_ONLY_UP GROSS_HYPOXIA_VIA_ELK3_ONLY_UP	0.893	-0.580	-0.199	3.060	0.435	-0.580	-0.580	0.435	-0.580	-0.580	-0.585
GYORFFY_MITOXANTRONE_RESISTANCE GYORFFY_MITOXANTRONE_RESISTANCE	-0.351	-0.828	-0.351	-0.828	-0.351	0.567	2.155	-0.828	-0.828	1.525	0.560
KRAS.BREAST_UP.V1_DN KRAS.BREAST_UP.V1_DN	-0.497	-0.497	1.054	1.734	-0.497	-0.497	-0.497	0.167	-0.497	1.734	-0.501
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	-0.311	-2.365	-1.103	2.356	-0.443	-0.443	2.023	0.741	-1.103	-0.311	0.401
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN	1.333	0.731	-0.739	0.500	-1.124	-1.681	-1.681	-0.470	-0.286	1.333	1.311
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN	0.428	-0.921	2.658	-0.461	0.428	-0.921	-2.241	0.428	1.919	-0.661	-0.474
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP	1.238	-0.364	1.610	-2.285	-0.600	0.914	-0.600	0.640	0.417	-0.364	-1.486
GO_NECROTIC_CELL_DEATH GO_NECROTIC_CELL_DEATH	0.707	-0.704	0.707	-0.704	-0.704	-0.704	1.826	-0.272	-0.272	-0.704	1.197
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	2.548	-0.704	-0.704	-0.272	-0.272	-0.704	-0.704	-0.272	0.332	-0.272	1.810
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	-0.455	0.187	-0.455	1.878	1.878	-0.455	0.579	-0.455	-0.455	-0.455	-0.460
RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_DN RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_DN	-0.455	-0.455	-0.455	-0.455	1.878	0.579	-0.455	1.878	0.187	-0.455	-0.460
