GO	[-6.76 -0.61]	[-0.61 -0.44]	[-0.44 -0.22]	[-0.22 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 8.56]
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-3.041	-3.041	0.474	2.034	8.363	-6.045	-0.336	3.945	0.920	-1.760	-4.277
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-5.088	-4.369	0.707	3.954	3.611	-3.747	3.284	2.123	0.453	-1.112	-5.929
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP	-3.206	-5.088	0.859	2.673	3.954	-5.088	0.707	1.417	4.310	-1.112	-5.929
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP	-5.088	-3.747	0.350	0.707	5.464	-4.369	1.417	5.066	1.871	-1.112	-5.084
GSE21063_WT_VS_NFATC1_KO_BCELL_DN GSE21063_WT_VS_NFATC1_KO_BCELL_DN	-3.235	-5.123	0.559	10.070	3.569	-4.402	0.341	1.394	-0.264	-0.457	-4.398
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	-1.951	-4.369	0.263	4.681	2.971	-2.732	-0.447	2.390	3.954	-1.354	-8.275
GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN	-5.159	-3.264	-0.359	1.817	5.354	-3.810	1.372	2.604	2.326	-0.597	-7.030
GSE45837_WT_VS_GFI1_KO_PDC_DN GSE45837_WT_VS_GFI1_KO_PDC_DN	-3.235	-5.971	-1.129	1.194	1.611	-5.123	2.358	2.638	5.818	0.442	-4.398
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	-5.895	-5.052	-0.712	3.654	3.654	-4.335	0.271	2.422	3.999	0.271	-3.173
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-5.820	-4.982	1.085	3.740	4.455	-1.297	0.609	2.214	1.085	-1.297	-6.832
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	-5.123	-4.402	-0.351	1.844	6.240	-2.341	1.611	2.934	1.010	-0.586	-6.991
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN	-5.123	-4.402	-0.586	2.093	1.194	-1.129	2.358	3.569	4.631	-1.653	-6.991
GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP	-4.402	-5.123	0.442	0.693	6.240	-3.779	1.010	3.244	2.093	-0.351	-5.966
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN	-4.436	-3.810	0.432	1.817	3.205	-4.436	1.586	3.528	3.205	-1.392	-6.004
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	-3.779	-5.971	-0.739	2.358	2.093	-5.123	1.010	5.409	2.093	0.559	-4.398
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP	-8.238	-2.291	-0.562	4.358	3.654	-2.705	0.271	3.999	1.899	-1.095	-3.713
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	-5.052	-3.177	-0.437	0.721	2.153	-5.895	0.463	4.358	5.934	0.463	-4.332
GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP	-6.955	-1.632	1.215	2.673	3.284	-5.088	0.707	3.954	1.417	-1.951	-4.365
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	-1.974	-5.123	-0.264	3.909	5.818	-5.123	0.559	1.844	1.611	-0.739	-5.966
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	-2.341	-5.123	-0.264	1.611	1.394	-5.971	-0.351	5.818	5.013	-0.351	-4.398
GSE22432_MULTIPOTENT_PROGENITOR_VS_CDC_DN GSE22432_MULTIPOTENT_PROGENITOR_VS_CDC_DN	-4.402	-3.779	-0.919	0.843	5.818	-3.779	1.611	5.818	1.611	-1.373	-3.775
GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_UP GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_UP	-4.402	-4.402	-0.739	3.569	4.263	-5.971	1.194	3.244	1.010	0.341	-3.775
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP	-3.901	-2.715	-0.452	2.113	5.341	-3.259	2.710	3.378	0.771	-2.715	-5.609
GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN	-4.402	-5.971	-0.264	1.010	5.013	-2.759	1.844	5.409	0.843	-0.919	-4.398
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_DN	-4.402	-5.123	0.559	2.934	2.638	-3.235	1.611	4.263	1.611	-1.653	-5.119
GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	-6.995	-3.779	-0.586	1.611	4.631	-3.235	2.638	1.010	2.358	0.559	-5.119
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	-2.802	-3.314	-0.318	1.770	3.884	-5.409	0.932	6.292	0.620	-0.421	-6.396
GSE24726_WT_VS_E2_2_KO_PDC_DAY6_POST_DELETION_UP GSE24726_WT_VS_E2_2_KO_PDC_DAY6_POST_DELETION_UP	-2.341	-5.123	-0.457	2.358	3.569	-5.971	2.358	3.569	1.194	-0.586	-5.119
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-6.955	-1.951	1.029	5.066	2.971	-3.747	1.029	2.971	0.453	-1.354	-5.084
GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN	-4.335	-4.335	0.463	3.999	2.708	-5.052	1.235	3.999	1.235	-1.095	-4.332
GSE22886_CTRL_VS_LPS_24H_DC_UP GSE22886_CTRL_VS_LPS_24H_DC_UP	-5.088	-2.316	0.350	1.871	2.971	-6.955	-0.342	5.066	3.611	-1.112	-2.729
KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_UP KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_UP	-4.402	-6.995	0.341	2.093	5.409	-2.759	0.442	1.611	3.244	-0.351	-4.398
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP	-2.732	-1.354	0.350	1.417	5.464	-5.088	-0.725	7.652	1.029	-1.951	-5.084
GSE39864_WT_VS_GATA3_KO_TREG_DN GSE39864_WT_VS_GATA3_KO_TREG_DN	-4.402	-3.235	-0.739	1.394	4.631	-5.123	0.559	2.934	2.358	1.194	-5.966
GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	-3.529	-6.678	1.585	2.626	5.043	-4.136	1.367	2.073	0.416	-0.799	-4.132
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	-4.436	-2.366	0.333	2.064	8.468	-3.810	1.817	1.372	0.992	-1.998	-5.155
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	-3.118	-3.654	-0.858	1.713	3.084	-4.982	-0.539	6.931	3.740	-0.685	-3.650
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-6.995	-2.759	0.843	2.934	4.631	-5.123	0.442	0.693	2.638	0.442	-4.398
GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_DN GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_DN	-3.235	-3.779	1.844	3.244	1.394	-5.971	1.394	3.909	0.843	-0.739	-5.966
GSE369_SOCS3_KO_VS_WT_LIVER_UP GSE369_SOCS3_KO_VS_WT_LIVER_UP	-3.118	-4.982	0.285	-0.417	5.226	-3.118	0.377	6.485	3.405	-1.297	-3.650
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN	-1.928	-4.335	-1.928	1.047	2.153	-4.335	1.662	8.691	1.662	-0.562	-4.332
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	-3.779	-3.235	-1.129	1.194	3.909	-5.971	1.611	4.631	2.638	-0.586	-3.775
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN	-4.369	-3.747	0.859	5.464	1.636	-5.933	0.707	2.390	2.673	-2.316	-2.313
GSE22886_NEUTROPHIL_VS_MONOCYTE_DN GSE22886_NEUTROPHIL_VS_MONOCYTE_DN	-5.088	-3.747	1.417	2.123	4.681	-3.747	1.417	1.215	2.673	-2.732	-3.744
GSE22589_HEALTHY_VS_HIV_INFECTED_DC_UP GSE22589_HEALTHY_VS_HIV_INFECTED_DC_UP	-5.159	-2.786	-0.934	2.326	3.528	-6.008	2.897	2.326	2.604	-1.146	-2.783
GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	-5.159	-4.436	-0.597	3.528	3.528	-4.436	1.586	3.865	1.372	-1.146	-2.783
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	-5.159	-5.159	-0.359	0.992	3.528	-3.264	2.604	3.865	2.064	-0.597	-4.432
GSE15215_CD2_POS_VS_NEG_PDC_DN GSE15215_CD2_POS_VS_NEG_PDC_DN	-2.759	-5.123	0.559	6.675	1.611	-5.123	0.693	3.909	0.442	-0.457	-4.398
GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_UP GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_UP	-5.933	-3.747	0.263	5.066	1.636	-5.088	1.417	2.971	1.417	-0.342	-3.744
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_UP GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_UP	-5.088	-2.732	-0.903	5.066	4.310	-5.933	0.707	2.971	1.215	-0.903	-2.313
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	-3.779	-5.971	0.442	2.934	4.631	-3.235	0.559	1.010	2.358	0.559	-5.966
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	-5.123	-4.402	-0.264	2.358	1.611	-1.373	1.844	3.244	3.244	-1.129	-6.991
GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP	-2.623	-6.797	0.386	3.446	3.784	-4.946	2.522	1.300	0.927	-0.408	-4.232
GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN	-3.779	-4.402	2.638	4.263	3.569	-6.995	0.341	1.844	-0.264	-0.351	-2.756
GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN	-3.206	-4.369	-0.342	2.971	3.611	-5.933	-0.342	2.971	3.611	-0.447	-3.744
GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN	-4.402	-4.402	-0.919	3.244	4.263	-3.235	1.611	1.611	3.569	-1.373	-3.775
GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_UP GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_UP	-5.123	-3.779	-0.351	1.394	5.818	-2.759	0.843	4.631	1.194	-0.739	-5.119
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP	-4.369	-2.316	-1.632	1.636	5.875	-5.088	1.029	2.673	2.673	-0.342	-4.365
GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN	-3.716	-3.716	-0.712	1.662	5.519	-2.705	-0.334	5.119	1.899	-0.437	-5.891
GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_UP GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_UP	-6.955	-3.206	0.571	2.971	2.971	-2.316	-0.574	0.859	6.738	-0.725	-3.744
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN	-4.335	-3.716	-1.611	1.662	4.358	-2.291	1.047	3.324	4.358	-1.335	-4.332
GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_DN GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_DN	-2.341	-3.235	-0.919	1.194	10.602	-4.402	1.611	3.244	-0.351	-1.653	-2.756
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	-1.905	-6.876	-0.873	2.183	1.687	-2.266	0.474	5.992	2.743	-0.326	-5.854
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN	-4.335	-2.705	1.662	4.731	6.361	-4.335	0.271	1.047	-0.334	-0.437	-5.048
GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	-4.369	-5.088	0.571	1.871	2.123	-4.369	1.417	2.390	4.310	-0.725	-4.365
GSE3982_NEUTROPHIL_VS_TH1_DN GSE3982_NEUTROPHIL_VS_TH1_DN	-4.369	-3.747	-0.903	3.611	3.611	-2.732	1.029	2.390	3.954	-2.732	-3.203
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	-2.786	-5.159	2.604	1.372	7.058	-5.159	0.679	1.174	0.827	-0.934	-3.807
