GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GO_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENT GO_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENT	-0.580	-0.580	3.054	0.434	0.434	-0.580	-0.580	-0.580	-0.199	0.892	-0.581
GO_ANAPHASE_PROMOTING_COMPLEX GO_ANAPHASE_PROMOTING_COMPLEX	1.057	1.614	0.609	1.057	-0.324	-0.787	-0.787	-0.787	-0.787	-0.787	0.278
GO_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION GO_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	-0.471	3.496	-2.031	0.815	0.334	-0.471	-0.471	0.815	-0.471	-0.782	-0.474
GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	-0.349	0.988	-2.607	0.629	-0.834	-0.477	0.629	0.988	2.267	-0.477	-1.717
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS	0.217	-0.406	-0.911	0.217	0.217	-0.911	1.934	-0.406	2.596	-0.406	-0.914
GO_INTERLEUKIN_12_PRODUCTION GO_INTERLEUKIN_12_PRODUCTION	-1.005	-2.363	0.380	1.152	0.380	-0.234	1.902	-0.398	0.380	0.588	-1.541
GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	-0.406	0.874	-0.911	-0.911	0.491	-0.911	-0.911	1.934	0.874	0.491	-0.407
GO_MESODERM_MORPHOGENESIS GO_MESODERM_MORPHOGENESIS	-2.820	-0.605	-0.605	-0.240	0.373	-0.909	0.560	0.560	3.013	-0.240	0.370
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	1.180	0.990	-0.513	-1.572	-0.836	-0.293	-0.293	-0.293	-1.572	-0.660	3.656
GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	2.664	-0.398	-0.790	-0.568	-1.074	-0.398	-0.790	-1.888	0.649	0.649	1.938
GO_NEPHRON_TUBULE_FORMATION GO_NEPHRON_TUBULE_FORMATION	-0.324	0.279	-0.787	0.609	-0.324	1.614	-0.787	2.271	-0.324	-0.787	-0.789
GO_MITOTIC_CELL_CYCLE_CHECKPOINT GO_MITOTIC_CELL_CYCLE_CHECKPOINT	0.527	0.848	0.677	1.040	-2.822	-0.424	-0.957	-0.743	-0.743	-0.567	2.613
GO_TRNA_MODIFICATION GO_TRNA_MODIFICATION	-0.368	-1.171	-0.558	-0.819	-0.558	0.243	-0.558	-0.368	0.774	-0.368	5.377
GO_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS GO_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	3.188	1.631	-0.370	-1.113	-0.868	-0.666	-0.868	-0.502	1.381	-0.868	-0.507
