GO	[-23.88 -0.91]	[-0.91 -0.58]	[-0.58 -0.36]	[-0.36 -0.21]	[-0.21 -0.03]	[-0.03 0.02]	[0.02 0.24]	[0.24 0.53]	[0.53 1.07]	[1.07 2.02]	[2.02 10.00]
QI_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_ZOSTAVAX_AGE_52_75YO_CD4_T_CELL_VS_NAIVE_CD4_T_CELL_7_TO_9DY_DN QI_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_ZOSTAVAX_AGE_52_75YO_CD4_T_CELL_VS_NAIVE_CD4_T_CELL_7_TO_9DY_DN	0.240	-0.373	-0.373	-0.373	-0.373	7.423	-0.373	-0.373	-0.373	-0.373	-0.374
HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_1DY_UP HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_1DY_UP	-0.538	-0.538	-0.538	-0.538	-0.538	4.277	-0.538	-0.538	-0.538	0.968	0.965
HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP	0.187	-0.455	-0.455	0.187	-0.455	-0.455	-0.455	-0.455	0.187	-0.455	6.222
HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_UP HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_UP	-0.828	-0.828	-0.351	0.566	0.256	-0.351	-0.351	-0.351	-0.828	-0.351	5.521
OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_UP OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_UP	-0.652	-0.652	3.614	0.967	0.614	-0.652	1.663	-0.652	-0.490	-2.147	-1.396
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP	0.427	-1.409	-0.407	0.216	-1.409	1.514	-0.764	-1.409	0.427	1.514	1.075
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN	-2.469	-0.757	2.452	-0.596	1.233	-1.728	-0.462	0.709	0.448	-0.596	1.219
HARALAMBIEVA_PBMC_TIV_AGE_50_74YO_CORRELATED_WITH_MEMORY_B_CELL_RESPONSE_3DY_NEGATIVE HARALAMBIEVA_PBMC_TIV_AGE_50_74YO_CORRELATED_WITH_MEMORY_B_CELL_RESPONSE_3DY_NEGATIVE	-0.223	3.774	0.396	0.396	-0.223	-0.621	-0.621	-0.621	0.396	-0.621	-0.623
HOEK_T_CELL_2011_2012_TIV_ADULT_3DY_UP HOEK_T_CELL_2011_2012_TIV_ADULT_3DY_UP	0.707	-0.704	-0.704	3.364	-0.272	0.707	-0.704	-0.272	-0.704	-0.272	-0.274
FISCHER_BLOOD_PLASMA_RVSV_EBOV_AGE_18_55YO_HIGH_DOSE_3DY_DN FISCHER_BLOOD_PLASMA_RVSV_EBOV_AGE_18_55YO_HIGH_DOSE_3DY_DN	-0.248	-0.248	0.361	-0.248	-0.248	4.467	-0.248	-0.248	-0.248	-0.248	-0.249
QI_NAIVE_T_CELL_ZOSTAVAX_AGE_52_75YO_CD4_T_CELL_VS_NAIVE_CD4_T_CELL_7_TO_9DY_UP QI_NAIVE_T_CELL_ZOSTAVAX_AGE_52_75YO_CD4_T_CELL_VS_NAIVE_CD4_T_CELL_7_TO_9DY_UP	-0.248	-0.248	-0.248	-0.248	-0.248	4.467	-0.248	0.361	-0.248	-0.248	-0.249
