GO	[-0.69 -0.10]	[-0.10 -0.07]	[-0.07 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.09]	[0.09 0.97]
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	-2.449	1.796	0.786	0.786	-0.434	0.786	-0.260	0.542	-0.260	-0.691	-2.454
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	3.020	1.733	0.561	-0.910	-1.334	-0.390	-1.334	-0.390	1.065	-0.606	-1.338
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	2.520	0.285	-0.574	-1.700	-1.700	-0.318	0.502	-0.991	-0.318	0.502	1.533
REACTOME_NUCLEOTIDE_EXCISION_REPAIR REACTOME_NUCLEOTIDE_EXCISION_REPAIR	3.374	-0.601	0.448	-0.830	0.312	-1.953	-1.122	-0.601	1.284	-1.122	1.277
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.285	-0.991	-0.574	3.710	-0.574	-1.700	0.784	-0.318	-0.991	1.131	-0.319
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	3.400	0.584	0.584	-1.576	-0.500	-0.893	-0.893	-0.500	1.280	-0.893	-0.268
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	4.399	0.963	0.426	-0.430	-0.598	-0.430	-1.820	-0.811	0.578	-1.820	0.299
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	0.279	-0.787	-0.787	3.022	-0.787	-0.787	0.279	-0.324	-0.787	1.058	0.607
REACTOME_CHROMOSOME_MAINTENANCE REACTOME_CHROMOSOME_MAINTENANCE	2.344	-0.577	-0.577	0.367	-1.200	0.750	-1.678	-1.200	-0.244	-0.577	2.755
REACTOME_PTEN_REGULATION REACTOME_PTEN_REGULATION	2.511	1.891	0.916	-1.959	-1.563	-0.553	-0.553	-0.292	0.916	-0.961	-0.741
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	4.732	-0.430	0.292	-0.430	-1.277	-0.769	-0.769	-0.769	0.875	-1.277	1.072
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	6.250
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	1.796	0.786	1.415	-0.691	-1.065	0.346	-1.608	0.346	1.077	-1.608	-1.068
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	3.062	1.277	0.259	-0.578	-0.921	0.259	-1.433	0.259	0.946	-1.433	-0.924
REACTOME_MITOTIC_G2_G2_M_PHASES REACTOME_MITOTIC_G2_G2_M_PHASES	2.989	0.427	0.833	-0.982	-1.209	-0.982	-0.787	-0.484	0.545	-1.778	1.851
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	-0.580	-1.160	-0.580	-0.279	-0.580	0.607	-0.279	-0.580	-0.580	0.607	4.771
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	1.988	1.597	-0.315	-0.315	-1.183	0.459	-1.750	0.677	0.677	-0.787	-1.755
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	-0.953	0.200	-0.953	0.200	-0.953	-0.434	0.200	0.821	0.200	-0.434	3.980
REACTOME_UCH_PROTEINASES REACTOME_UCH_PROTEINASES	4.332	0.859	0.301	-0.458	-0.959	-0.458	-1.338	-0.458	0.859	-1.338	-0.460
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	3.143	1.221	0.310	-0.522	-1.346	-0.522	-0.395	-0.677	-0.293	-2.423	1.213
REACTOME_HOMOLOGY_DIRECTED_REPAIR REACTOME_HOMOLOGY_DIRECTED_REPAIR	5.102	0.313	-0.290	0.842	-0.290	-0.624	-1.624	-0.876	-0.432	-0.624	-0.435
REACTOME_CYTOPROTECTION_BY_HMOX1 REACTOME_CYTOPROTECTION_BY_HMOX1	1.971	1.142	1.393	-1.461	-2.389	0.401	-0.322	-0.456	0.718	-1.123	-0.634
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	2.534	0.658	0.885	-0.653	-1.310	-0.289	-0.289	0.314	0.885	-0.935	-2.484
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	4.023	0.487	0.353	0.831	0.487	-0.926	-1.562	-1.562	-0.365	-0.694	-0.368
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	-0.746	0.304	-0.746	-0.298	-0.746	-0.298	0.304	1.129	-0.746	-0.298	3.181
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	0.707	-0.704	-0.704	1.207	-0.272	-0.704	1.207	-0.704	-0.272	1.207	-0.706
REACTOME_REGULATION_OF_BACH1_ACTIVITY REACTOME_REGULATION_OF_BACH1_ACTIVITY	0.187	0.187	3.765	-0.455	-0.455	-0.455	-0.455	0.579	0.187	-0.455	-0.456
REACTOME_SYNTHESIS_OF_PG REACTOME_SYNTHESIS_OF_PG	0.273	0.795	3.565	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.332
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	-0.414	-0.414	0.641	-0.414	-0.414	-0.414	-0.414	0.211	0.641	-0.414	2.975
