GO	[-1.54 -0.38]	[-0.38 -0.22]	[-0.22 -0.14]	[-0.14 -0.08]	[-0.08 -0.02]	[-0.02 0.03]	[0.03 0.09]	[0.09 0.15]	[0.15 0.23]	[0.23 0.38]	[0.38 1.75]
GNF2_EIF3S6 GNF2_EIF3S6	-0.745	-0.745	0.315	-0.745	-1.134	-1.134	-0.288	0.315	-0.288	1.013	4.824
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	0.330	-0.455	-0.274	-0.721	-0.455	-2.514	0.520	-0.274	-0.455	0.330	4.309
GSE12366_GC_VS_MEMORY_BCELL_DN GSE12366_GC_VS_MEMORY_BCELL_DN	-1.201	-0.433	-0.433	0.369	-0.242	-1.964	-0.433	-0.734	1.235	0.599	3.166
GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	-1.587	-0.674	0.362	0.362	-1.045	-0.248	-0.674	-1.045	0.362	1.123	3.904
GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP	-0.352	-0.352	-0.831	0.256	-0.831	-0.352	-0.831	1.528	-0.831	0.993	2.169
GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_UP GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_UP	-0.413	-0.413	-1.922	-0.707	-0.707	0.627	1.282	-0.228	0.627	-1.167	2.691
GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	-0.456	-0.456	0.187	-0.456	0.187	-0.456	-0.456	0.187	-0.456	0.187	4.956
GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	-0.748	-0.748	-0.748	-0.748	0.303	-0.748	0.656	0.303	0.303	0.303	3.214
GO_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS GO_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS	-0.623	-0.623	-0.623	-0.623	0.396	-0.623	-0.223	-0.223	0.396	0.396	3.805
GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	-0.415	-0.415	0.211	-0.415	0.640	-0.415	-0.415	0.211	-0.415	-0.415	4.097
POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN	-0.706	0.707	-0.706	-0.706	-0.706	0.707	-0.273	0.331	-0.706	0.331	2.564
