GO	[-22.20 -0.77]	[-0.77 -0.25]	[-0.25 -0.01]	[-0.01 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.44]	[0.44 0.96]	[0.96 24.36]
GO:0006935 chemotaxis	-1.101	0.875	0.557	-2.084	-1.702	-1.702	-2.084	-0.517	1.275	3.641	2.618
GO:1903779 regulation of cardiac conduction	0.379	-0.235	0.379	-0.644	-1.534	-2.361	-2.361	-1.005	1.502	1.150	3.893
GO:0005901 caveola	-1.361	1.029	0.539	-1.960	-1.361	-2.858	-0.934	-0.405	2.481	1.334	2.063
GO:0005506 iron ion binding	-0.832	0.627	1.195	-0.636	-1.358	-0.636	-3.183	-2.111	0.794	0.794	5.313
GO:0046330 positive regulation of JNK cascade	-0.667	0.500	0.328	-0.985	-0.985	-2.941	-2.032	-0.667	3.274	0.965	2.803
GO:0034765 regulation of ion transmembrane transport	1.003	1.926	0.395	-1.773	-0.920	-0.920	-3.786	-1.441	-0.310	1.003	3.868
GO:0006813 potassium ion transport	-0.782	1.512	0.675	-2.508	-0.441	-1.013	-2.028	-2.028	0.675	1.049	4.617
GO:0050840 extracellular matrix binding	1.502	-0.550	-1.118	-1.118	-1.118	-1.118	-0.550	-1.118	0.347	2.673	2.674
GO:0006805 xenobiotic metabolic process	-0.504	0.782	-0.504	-0.729	-2.617	-1.027	-2.617	-0.504	1.602	1.022	4.581
GO:0009611 response to wounding	-0.752	0.429	0.850	-0.752	-2.177	-1.546	-3.107	-0.327	2.144	1.119	2.557
GO:0005244 voltage-gated ion channel activity	1.057	2.040	0.540	-2.277	-0.726	-0.726	-3.382	-1.492	-0.301	0.540	3.714
GO:0060348 bone development	-1.464	0.246	2.969	-0.599	-2.278	-1.464	-1.464	-0.365	2.013	0.246	2.014
GO:0004714 transmembrane receptor protein tyrosine kinase activity	0.980	-0.332	-1.395	-0.891	-2.195	-1.395	-0.891	0.272	-0.332	2.136	4.290
GO:0001725 stress fiber	0.302	0.302	1.411	-2.112	-2.112	-1.326	-2.112	0.499	0.499	1.055	2.269
GO:0005518 collagen binding	0.459	-0.315	0.675	-0.507	-1.746	-1.746	-2.609	-1.180	0.937	1.980	2.875
GO:0008144 drug binding	-0.314	0.878	2.197	-1.063	-2.140	-2.140	-1.063	-1.063	2.197	-0.488	2.198
GO:0045666 positive regulation of neuron differentiation	-1.003	-0.325	2.359	-1.897	-0.710	0.278	-2.580	-1.389	2.359	0.278	2.361
GO:0046934 phosphatidylinositol-4,5-bisphosphate 3-kinase activity	0.846	-0.565	0.604	-0.858	-1.852	-2.734	-1.270	-0.359	0.405	1.131	4.204
GO:0043401 steroid hormone mediated signaling pathway	0.755	0.755	1.737	-1.092	-1.639	-1.639	-2.485	-1.092	1.038	0.331	2.152
GO:0008076 voltage-gated potassium channel complex	-1.503	1.489	-0.247	-3.729	-0.377	-0.554	-1.100	-0.790	1.198	1.489	2.164
GO:0072659 protein localization to plasma membrane	-0.605	-0.240	1.726	-0.605	-1.330	-1.924	-1.924	-0.908	1.062	0.560	4.029
GO:0009653 anatomical structure morphogenesis	0.330	0.763	2.246	-0.525	-1.506	-3.608	-1.506	-1.185	0.451	1.167	2.248
GO:0051897 positive regulation of protein kinase B signaling	-1.618	-0.290	0.839	-0.874	-0.432	-2.877	-2.160	0.456	1.651	1.079	2.730
GO:0001570 vasculogenesis	-0.434	-0.690	1.074	-0.434	-1.604	-1.604	-2.444	-0.434	1.789	1.074	2.674
GO:0030666 endocytic vesicle membrane	0.275	1.204	-0.329	-0.809	-1.781	-1.210	-2.651	-0.809	1.926	0.906	2.347
GO:0071805 potassium ion transmembrane transport	-0.622	1.456	-0.339	-2.083	-0.622	-0.622	-1.677	-1.051	0.495	0.495	5.845
GO:0006936 muscle contraction	0.291	0.576	0.975	-0.451	-2.005	-0.867	-4.433	-0.451	0.975	0.975	2.111
GO:0019838 growth factor binding	-0.573	0.501	-0.573	-0.318	-1.698	-1.698	-0.990	-0.573	1.534	0.501	4.362
GO:0010595 positive regulation of endothelial cell migration	-1.946	0.597	0.883	-1.190	-0.728	-1.946	-1.190	-0.242	0.883	1.619	2.066
GO:0043406 positive regulation of MAP kinase activity	-0.976	0.233	1.550	-1.499	-0.622	-1.499	-2.319	0.233	0.612	1.190	2.893
GO:0001540 amyloid-beta binding	-0.755	0.848	1.179	-1.224	-1.224	-1.224	-1.988	-0.755	0.571	1.564	2.483
GO:0020037 heme binding	0.292	0.548	0.712	-0.435	-2.153	-0.594	-2.153	-1.342	0.292	0.548	5.404
GO:0001503 ossification	-2.394	0.686	0.686	-1.378	-0.372	-1.027	-2.394	-0.372	0.896	2.024	2.378
GO:0004497 monooxygenase activity	-0.313	0.615	0.435	-0.690	-1.361	0.615	-2.543	-1.865	-0.473	1.081	4.224
GO:0021915 neural tube development	0.370	1.619	0.883	-1.946	-1.190	-1.946	-1.190	0.883	-0.242	-0.431	2.066
GO:0042383 sarcolemma	0.426	1.023	1.023	-1.250	-1.676	-2.226	-2.226	-0.312	1.576	0.290	2.248
GO:0007422 peripheral nervous system development	-0.462	-0.204	1.213	-0.462	-0.994	-0.994	-0.994	-0.462	1.213	-0.994	3.811
GO:0006968 cellular defense response	-0.235	0.379	-0.644	-1.534	-0.644	-1.534	-2.361	0.587	1.898	0.845	2.338
GO:0007605 sensory perception of sound	-0.538	1.376	-0.283	-0.395	-1.920	-1.206	-0.937	-1.920	3.229	0.320	2.210
GO:0030203 glycosaminoglycan metabolic process	-0.702	2.176	1.184	-1.325	-1.325	-1.325	-0.702	0.247	-0.363	0.247	2.177
GO:0015026 coreceptor activity	-0.341	-0.671	-0.671	-1.284	-0.341	-1.284	-1.284	0.264	1.719	1.719	2.266
GO:0005262 calcium channel activity	0.839	1.981	0.313	-1.199	-2.160	-0.874	-1.618	-1.199	0.839	0.313	2.730
GO:0045505 dynein intermediate chain binding	-0.491	1.658	1.149	-1.035	-1.035	-0.491	-1.035	-0.222	-1.035	-0.222	2.915
GO:0045746 negative regulation of Notch signaling pathway	-0.279	-0.279	1.431	-1.159	-1.159	-1.159	-0.579	-1.159	0.978	0.607	2.564
GO:0090280 positive regulation of calcium ion import	-0.662	1.291	-0.662	-0.662	-0.247	-0.662	-0.247	-0.662	0.362	-0.662	4.516
GO:0045668 negative regulation of osteoblast differentiation	-0.957	1.176	1.593	-0.957	-1.656	-0.957	-1.656	0.302	0.527	0.302	2.069
GO:0003151 outflow tract morphogenesis	-1.326	0.750	0.499	-0.300	-1.326	-1.326	-1.326	-0.836	1.055	0.499	3.886
GO:0050729 positive regulation of inflammatory response	-0.470	0.728	0.316	-1.675	-1.121	-1.675	-0.287	-1.675	1.003	1.687	2.538
GO:0008569 ATP-dependent microtubule motor activity, minus-end-directed	-0.745	1.128	0.304	-0.745	-0.745	-0.745	-0.745	-0.298	-0.745	1.128	3.182
GO:0048839 inner ear development	0.944	0.259	-0.348	-2.236	-1.430	-0.577	-0.577	-0.577	-0.577	3.049	2.075
GO:0005544 calcium-dependent phospholipid binding	0.370	1.224	-0.242	-1.190	-1.946	-1.190	-1.190	-0.728	1.224	0.597	2.560
GO:0007140 male meiotic nuclear division	-0.222	0.726	0.726	-1.035	-1.035	-1.035	-1.035	-1.035	1.149	0.398	2.249
GO:0031623 receptor internalization	-0.524	0.858	1.225	-1.615	0.320	-1.615	-1.615	-0.524	0.555	0.320	2.144
GO:0019373 epoxygenase P450 pathway	-0.378	-0.378	-0.869	0.236	-0.869	0.527	-0.869	-0.869	-0.378	0.930	4.350
GO:0071300 cellular response to retinoic acid	-0.421	0.519	0.519	-1.996	-0.646	-1.391	-1.996	-0.263	2.421	0.519	2.011
GO:0033017 sarcoplasmic reticulum membrane	-0.250	-0.476	0.940	-0.250	-0.860	-1.532	-1.532	-0.476	2.302	-0.476	2.303
GO:0048706 embryonic skeletal system development	0.898	0.339	-0.892	0.339	-0.892	-1.574	-0.892	-0.500	-0.892	1.277	3.389
GO:0045503 dynein light chain binding	-1.035	2.248	0.398	-1.035	-1.035	-0.222	-1.035	-0.222	-0.491	0.398	2.249
GO:0030672 synaptic vesicle membrane	-0.421	0.519	0.342	-0.646	-1.996	-0.959	-1.391	-0.959	1.296	0.996	3.349
GO:0005267 potassium channel activity	-0.442	0.882	-0.289	-1.800	0.313	-0.442	-1.306	-1.800	0.467	0.467	4.381
GO:0030073 insulin secretion	0.247	0.247	-0.702	0.480	-1.325	-1.325	-1.325	-0.363	2.176	0.247	2.177
GO:0051496 positive regulation of stress fiber assembly	0.654	0.226	0.958	-1.123	-1.863	-0.675	-1.863	0.409	0.958	-0.392	2.204
GO:0002062 chondrocyte differentiation	-0.599	1.083	0.476	-1.023	-1.023	-0.599	-1.739	-1.023	0.476	1.477	2.431
GO:0035725 sodium ion transmembrane transport	1.689	0.472	0.651	-0.853	-2.127	-1.589	-1.589	-0.605	0.472	0.651	2.392
GO:0022008 neurogenesis	-0.287	-0.287	1.003	-1.675	-0.737	-0.737	-2.526	0.498	-0.287	1.687	2.093
GO:0060048 cardiac muscle contraction	1.319	0.226	1.735	-0.392	-1.123	-1.123	-1.863	-0.675	-0.675	0.409	2.204
GO:0030178 negative regulation of Wnt signaling pathway	0.246	0.416	0.910	-0.948	-1.464	-1.464	-2.278	0.637	0.910	0.416	2.014
GO:0030276 clathrin binding	0.254	0.254	0.715	-1.781	-1.056	-1.056	-1.056	-0.624	1.422	0.453	2.894
GO:0042472 inner ear morphogenesis	0.275	0.906	-0.329	-1.210	-1.781	-0.329	-1.210	-1.210	0.275	2.346	2.347
GO:0005179 hormone activity	1.056	-0.736	-2.189	0.481	1.573	0.481	-1.306	-0.536	-1.306	-0.536	2.914
GO:0007269 neurotransmitter secretion	-0.316	0.720	0.287	-1.361	-1.361	-0.864	-1.361	-0.534	2.201	0.287	2.689
GO:0071773 cellular response to BMP stimulus	-1.491	0.380	-0.234	-0.234	-0.828	-0.453	-0.828	-1.491	0.984	0.984	2.975
GO:0043395 heparan sulfate proteoglycan binding	-0.324	-0.787	1.613	-0.787	-0.787	-0.787	-0.324	0.279	-0.787	1.057	2.269
GO:0005902 microvillus	-0.488	0.970	0.301	-0.761	-1.150	-1.150	-2.568	0.478	0.970	0.478	2.472
GO:0019722 calcium-mediated signaling	-1.326	0.302	1.411	0.302	-0.513	-2.112	-1.326	-0.513	1.055	0.302	2.269
GO:0044344 cellular response to fibroblast growth factor stimulus	-0.341	-0.341	2.265	0.264	-1.284	-1.284	-1.284	-0.341	0.264	0.264	2.266
GO:0042391 regulation of membrane potential	1.682	0.831	0.289	0.289	-1.361	-1.865	-1.865	-0.980	0.831	-0.313	2.032
GO:0014003 oligodendrocyte development	-1.035	-0.222	0.726	-1.035	-1.035	-0.491	-0.491	0.398	0.726	-0.491	3.654
GO:0030507 spectrin binding	-0.241	1.088	0.371	-1.076	-1.076	-1.076	-1.076	-0.241	1.088	-0.241	2.148
GO:0048514 blood vessel morphogenesis	-1.201	0.928	-0.300	-0.300	-0.609	-1.201	-1.201	-0.300	0.928	0.572	2.459
GO:0001786 phosphatidylserine binding	0.320	0.320	0.555	-1.615	-0.924	-0.924	-0.924	-0.524	-0.283	1.655	2.687
GO:0008217 regulation of blood pressure	-0.934	-0.405	-0.625	-1.361	-0.405	-1.361	-0.405	-0.405	1.334	2.481	2.063
GO:0042605 peptide antigen binding	0.217	0.217	0.873	-0.911	-0.911	-0.911	-0.911	-0.406	0.217	0.873	2.594
GO:0031018 endocrine pancreas development	-0.241	-1.076	0.371	-0.520	1.578	-1.076	-1.076	-0.241	0.684	-0.520	2.148
GO:0031225 anchored component of membrane	-0.975	0.415	0.891	0.301	-0.749	-0.975	-1.974	-1.249	0.709	0.891	3.135
GO:0030199 collagen fibril organization	-0.957	1.176	0.302	-0.549	-0.957	-0.549	-1.656	0.302	-0.300	0.527	3.179
GO:0005581 collagen trimer	-0.301	1.939	0.301	-0.640	-2.193	-0.301	-0.446	-0.446	-0.640	-0.640	3.522
GO:0008083 growth factor activity	-0.301	-0.408	0.674	-0.408	-1.420	-1.140	-1.749	-0.542	0.674	1.023	3.548
GO:0007340 acrosome reaction	-0.247	-0.247	1.291	0.362	-0.662	-0.662	-0.662	0.362	-0.662	-0.662	2.696
GO:0071280 cellular response to copper ion	-0.538	-0.538	1.602	-0.538	-0.538	-0.176	-0.538	-0.176	0.477	-0.538	2.370
GO:0016064 immunoglobulin mediated immune response	-0.497	-0.497	0.167	-0.497	-0.497	-0.497	-0.497	0.167	1.730	0.167	2.547
