GO	[-4.16 -0.18]	[-0.18 -0.11]	[-0.11 -0.07]	[-0.07 -0.04]	[-0.04 -0.02]	[-0.02 0.00]	[0.00 0.03]	[0.03 0.06]	[0.06 0.10]	[0.10 0.17]	[0.17 2.76]
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN	-1.584	-1.584	0.586	-0.897	0.903	-0.266	1.289	1.738	-0.266	0.339	-0.903
GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_DN GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_DN	-1.332	-0.705	0.246	1.192	1.660	-0.705	0.481	-0.705	-1.332	-0.364	1.651
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	-1.132	-1.132	0.657	-0.680	1.757	1.333	-0.393	1.333	-1.878	-0.393	0.223
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	-0.831	0.567	1.529	-0.831	-0.831	1.529	0.567	0.567	-0.831	-0.831	-0.354
GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_DN GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_DN	0.477	1.951	1.492	-0.602	-1.752	-0.602	0.753	-0.336	-0.336	0.268	-1.760
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN	-0.498	-0.498	2.559	1.737	-0.498	0.525	-0.498	0.166	-0.498	-0.498	-0.500
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP	2.614	0.216	-0.406	-0.914	-0.914	1.363	0.216	-0.914	-0.914	0.216	0.488
GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	-0.247	0.566	-0.418	-1.586	-0.418	0.363	-0.673	-0.673	3.324	-1.586	1.465
GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	-0.576	-0.997	-1.710	1.138	-0.997	1.550	1.550	0.284	-0.997	0.502	0.282
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_DN GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_DN	-0.413	-1.920	-0.706	-0.228	0.389	-0.706	3.246	0.389	0.927	0.389	-1.172
GSE13547_WT_VS_ZFX_KO_BCELL_UP GSE13547_WT_VS_ZFX_KO_BCELL_UP	0.246	2.198	1.192	-1.332	-0.705	-1.332	0.797	0.481	-0.705	-0.705	0.244
GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	1.623	-0.366	2.516	-1.479	-0.366	-1.479	-0.366	-0.366	-0.956	-0.366	1.236
GSE2706_R848_VS_LPS_8H_STIM_DC_UP GSE2706_R848_VS_LPS_8H_STIM_DC_UP	-0.622	-0.622	1.390	1.390	-0.622	1.390	-0.622	-0.622	-0.622	0.396	-0.225
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	-0.717	0.301	1.533	0.670	-1.050	-1.505	-0.301	1.533	-0.301	1.205	-2.145
GSE27786_CD4_TCELL_VS_NKTCELL_DN GSE27786_CD4_TCELL_VS_NKTCELL_DN	-0.899	-2.216	-0.899	0.271	1.334	-0.333	0.696	1.334	-0.333	-0.899	1.324
