GO	[-22.20 -0.67]	[-0.67 -0.24]	[-0.24 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.16]	[0.16 0.48]	[0.48 1.01]	[1.01 24.36]
FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP	2.928	0.922	0.301	-1.684	-3.327	-2.126	-2.126	-0.580	0.922	1.380	1.648
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP	2.921	1.191	-0.585	-1.649	-1.127	-3.768	-2.335	-0.264	2.921	0.341	1.012
GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.211	3.712	0.541	-0.434	-2.444	-0.434	-2.444	-1.605	0.784	-0.691	-0.259
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	2.877	0.796	0.309	-0.645	-1.810	-4.158	-0.505	-2.161	0.796	1.787	0.964
ODONNELL_METASTASIS_UP ODONNELL_METASTASIS_UP	2.043	2.441	0.397	-0.540	-1.143	-1.143	-2.250	-3.191	1.055	0.797	0.255
GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.227	4.025	0.339	-0.266	-2.397	-0.266	-1.737	-2.397	0.701	-0.614	-0.410
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	3.135	0.404	0.267	-2.618	-1.931	-0.730	-1.931	-1.028	1.296	0.576	1.945
GOMF_SYMPORTER_ACTIVITY GOMF_SYMPORTER_ACTIVITY	2.293	2.952	0.495	0.266	-3.860	-1.052	-1.052	-2.085	0.370	-0.340	1.009
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	2.115	0.706	-0.447	-0.724	-1.946	-1.946	-3.197	0.452	0.571	0.571	2.966
DESCARTES_FETAL_PANCREAS_ENS_NEURONS DESCARTES_FETAL_PANCREAS_ENS_NEURONS	2.173	-0.430	-1.464	-1.464	-0.430	-0.938	-1.799	-0.567	-0.567	2.467	3.465
DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS	2.133	0.389	-1.905	-1.905	-0.411	-0.228	-0.411	-0.411	-1.157	-0.228	3.793
DESCARTES_MAIN_FETAL_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS DESCARTES_MAIN_FETAL_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS	2.406	1.043	0.264	-0.341	-3.468	-3.468	-0.847	0.660	0.660	0.839	0.266
GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.537	0.597	-0.370	-1.111	-2.661	-0.867	-0.867	-1.752	0.942	0.597	1.628
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	2.507	0.782	0.593	-0.617	-3.329	-1.511	-1.511	-0.848	0.593	0.593	1.526
DESCARTES_MAIN_FETAL_THYMOCYTES DESCARTES_MAIN_FETAL_THYMOCYTES	2.321	0.935	1.162	-0.612	-1.840	-3.784	-1.097	-0.311	1.162	-0.443	0.563
KRIGE_AMINO_ACID_DEPRIVATION KRIGE_AMINO_ACID_DEPRIVATION	3.822	1.876	-0.610	-0.300	-1.201	-1.201	-1.201	-0.610	0.572	-0.300	-0.299
CUI_DEVELOPING_HEART_5TH_WEEK_VENTRICULAR_CARDIOMYOCYTE CUI_DEVELOPING_HEART_5TH_WEEK_VENTRICULAR_CARDIOMYOCYTE	2.279	0.353	0.353	-0.864	-0.864	-1.224	-3.315	-0.864	1.900	0.520	0.967
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP	2.188	0.720	0.262	-2.431	-0.741	-1.147	-1.698	-0.928	0.351	0.457	3.740
DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	2.408	-0.581	-1.380	-0.791	-0.417	0.593	-1.054	-2.284	-0.581	0.774	3.558
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	2.986	1.382	-0.834	-0.512	-3.797	-0.512	-1.042	-0.512	-0.659	0.985	1.387
PARENT_MTOR_SIGNALING_DN PARENT_MTOR_SIGNALING_DN	2.805	-0.373	0.240	-1.823	-0.650	-1.823	-1.090	-0.373	1.797	0.998	0.240
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	3.615	0.659	-2.845	-0.973	-0.435	0.283	-0.319	-2.335	-0.319	0.388	1.710
HP_EEG_WITH_SPIKE_WAVE_COMPLEXES HP_EEG_WITH_SPIKE_WAVE_COMPLEXES	2.063	0.763	1.680	-1.961	-1.361	-1.361	-1.961	-0.251	1.335	0.357	-0.404
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_UP GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_UP	2.126	0.691	-0.271	-0.472	-2.483	-0.960	-3.458	-0.472	0.691	0.844	1.876
HP_POOR_FINE_MOTOR_COORDINATION HP_POOR_FINE_MOTOR_COORDINATION	2.074	1.274	0.944	-0.920	-1.430	-2.237	-0.920	0.664	0.435	0.664	-1.428
ALK_DN.V1_UP ALK_DN.V1_UP	2.739	0.292	-0.429	0.403	-2.003	-1.604	-0.995	-2.003	0.403	2.409	0.874
GOMF_STEROID_BINDING GOMF_STEROID_BINDING	2.808	0.249	-0.360	-1.005	-1.353	-3.103	-1.353	1.163	0.920	0.371	0.923
SNF5_DN.V1_DN SNF5_DN.V1_DN	2.422	0.347	-0.260	-0.481	-1.633	-1.046	-2.449	-1.633	0.756	1.350	1.852
GNF2_MYL2 GNF2_MYL2	4.136	-0.363	-0.702	-0.702	0.480	-1.325	-0.702	-0.702	-0.702	-0.363	2.179
KRAS.KIDNEY_UP.V1_DN KRAS.KIDNEY_UP.V1_DN	2.015	0.477	0.351	-1.144	0.351	-1.460	-2.301	-0.670	-1.144	0.627	3.388
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	2.778	-0.500	-0.892	-0.500	-0.500	-1.574	-0.892	-0.892	0.339	0.898	2.224
GOMF_BITTER_TASTE_RECEPTOR_ACTIVITY GOMF_BITTER_TASTE_RECEPTOR_ACTIVITY	3.017	0.609	-0.787	0.279	-0.787	-0.787	1.613	-0.324	-0.787	-0.324	-0.786
HP_SUDDEN_DEATH HP_SUDDEN_DEATH	2.071	0.672	0.488	-0.404	-1.150	-2.095	-2.804	-0.268	1.729	-0.268	0.489
DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES	2.237	-0.252	0.356	-1.283	-2.160	-0.969	-0.969	-0.252	-0.522	0.496	3.371
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN	2.043	-0.540	-0.796	-1.610	-0.354	-1.143	-1.610	-0.540	0.797	1.055	2.446
GOMF_STEROL_TRANSPORTER_ACTIVITY GOMF_STEROL_TRANSPORTER_ACTIVITY	3.189	-0.407	-0.764	-0.407	-0.764	-1.408	-1.408	1.511	0.427	0.427	0.216
DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS	3.781	-0.290	-0.290	-1.118	-1.118	-1.484	0.447	-1.118	-0.828	1.556	0.807
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	2.412	0.615	0.289	-1.866	-0.980	-2.544	-0.980	0.615	0.831	0.831	0.291
DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS	3.519	2.016	0.285	-0.699	-0.547	-1.633	-1.967	-0.880	0.379	0.490	-0.316
DESCARTES_FETAL_LIVER_HEMATOPOIETIC_STEM_CELLS DESCARTES_FETAL_LIVER_HEMATOPOIETIC_STEM_CELLS	2.877	0.264	-0.671	-0.671	-1.284	-1.284	-0.341	0.264	0.509	-0.671	1.721
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	2.546	0.301	-3.052	0.635	0.301	-0.658	1.318	-1.832	-0.827	0.301	0.784
DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS	3.024	-1.274	-1.632	-1.274	0.594	-0.743	-0.551	-0.981	0.967	0.768	1.194
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN	3.008	-1.144	-1.842	-0.499	-0.883	-0.362	-1.144	-0.499	1.218	1.727	0.479
DESCARTES_FETAL_LIVER_ERYTHROBLASTS DESCARTES_FETAL_LIVER_ERYTHROBLASTS	3.000	2.145	0.620	-0.505	-1.547	-1.090	-0.752	-1.090	-0.752	0.276	0.430
chr6q25 chr6q25	2.302	2.008	0.399	0.675	-0.566	-1.517	1.036	-1.517	-1.517	-0.424	-0.952
GOMF_SOLUTE_CATION_SYMPORTER_ACTIVITY GOMF_SOLUTE_CATION_SYMPORTER_ACTIVITY	3.715	0.727	0.259	0.384	-3.065	-0.714	-0.714	-0.983	0.384	0.259	0.386
GNF2_LCAT GNF2_LCAT	2.079	1.013	-0.942	-1.229	-0.709	-1.581	-1.229	-0.376	-0.376	0.807	2.411
HP_BRADYCARDIA HP_BRADYCARDIA	2.211	1.074	0.541	-1.605	-1.605	-0.691	-1.063	0.784	0.346	-1.063	0.786
HP_TALIPES_VALGUS HP_TALIPES_VALGUS	2.068	2.068	-0.223	-0.621	-0.621	-0.621	-0.621	0.396	-0.621	0.396	-0.620
MIR3117_3P MIR3117_3P	2.477	0.403	1.449	-0.430	-0.796	-0.796	-1.450	0.403	-1.450	-0.218	0.404
HP_PULMONARY_EDEMA HP_PULMONARY_EDEMA	3.360	-0.704	-0.704	-0.272	-0.704	-0.272	-0.704	0.706	-0.704	0.706	0.332
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	2.676	-0.471	-2.105	-0.471	0.463	-0.709	0.301	-1.037	-1.037	1.861	0.666
GOMF_SECONDARY_ACTIVE_MONOCARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SECONDARY_ACTIVE_MONOCARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.399	-0.745	0.304	-0.298	-0.745	0.304	-0.745	-0.745	1.712	0.304	-0.744
WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	3.079	-0.218	0.680	-1.450	-1.450	-0.218	-0.796	-0.796	-0.218	0.680	0.404
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	2.077	0.967	-0.524	-1.589	-2.300	-0.401	-1.304	0.301	-0.401	0.798	1.826
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	2.227	0.701	-0.887	0.339	-1.737	-1.251	-0.887	0.339	-1.251	1.208	1.211
REACTOME_STRIATED_MUSCLE_CONTRACTION REACTOME_STRIATED_MUSCLE_CONTRACTION	2.975	-0.453	-0.828	-0.453	-0.453	-1.491	-0.828	-0.453	-0.234	0.984	1.391
GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	2.039	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	2.039	-0.414	0.640	-0.414
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	2.188	0.580	0.262	-0.741	0.351	-0.741	-2.431	-0.928	-0.928	0.457	2.472
DESCARTES_FETAL_SPLEEN_STROMAL_CELLS DESCARTES_FETAL_SPLEEN_STROMAL_CELLS	2.541	0.259	-0.348	-0.920	-0.920	-1.430	-0.348	-0.348	-0.920	0.435	2.545
