GO	[-0.69 -0.10]	[-0.10 -0.07]	[-0.07 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.09]	[0.09 0.97]
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	3.514	1.378	0.560	-0.910	-0.910	-0.606	-1.333	-0.390	1.064	-0.606	-1.331
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	3.397	0.584	0.584	-1.576	-0.501	-0.893	-0.893	-0.501	1.279	-0.893	-0.266
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	2.287	0.725	0.520	-0.255	-0.596	0.520	-1.709	0.725	0.725	-1.709	-2.363
REACTOME_CHROMOSOME_MAINTENANCE REACTOME_CHROMOSOME_MAINTENANCE	2.341	-0.577	-0.577	0.367	-1.200	0.749	-1.677	-1.200	-0.244	-0.577	2.764
REACTOME_MITOTIC_G2_G2_M_PHASES REACTOME_MITOTIC_G2_G2_M_PHASES	3.301	0.426	0.679	-0.981	-0.981	-0.787	-1.208	-0.485	0.544	-1.776	1.862
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	3.839	0.838	0.309	-0.395	-1.345	-0.677	-0.395	-0.677	-0.293	-2.421	1.221
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	6.256
REACTOME_PTEN_REGULATION REACTOME_PTEN_REGULATION	2.846	1.610	0.915	-1.958	-0.960	-0.736	-0.736	-0.292	0.915	-1.233	-0.552
WP_APOPTOSIS_MODULATION_BY_HSP70 WP_APOPTOSIS_MODULATION_BY_HSP70	-0.787	-0.324	-0.787	1.057	1.057	-0.787	1.057	-0.787	-0.324	1.614	-0.786
REACTOME_UCH_PROTEINASES REACTOME_UCH_PROTEINASES	4.856	0.636	0.301	-0.458	-0.672	-0.672	-1.337	-0.458	0.858	-1.337	-0.457
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.870	0.236	0.236	-0.378	-0.870	0.236	0.236	0.930	-0.870	-0.870	3.504
KEGG_BASAL_TRANSCRIPTION_FACTORS KEGG_BASAL_TRANSCRIPTION_FACTORS	0.680	-0.218	-1.451	-0.218	-0.797	-1.451	2.481	1.450	-0.797	-0.218	-0.218
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	-0.580	-1.160	-0.580	-0.279	-0.580	0.607	-0.279	-0.580	-0.580	0.607	4.780
REACTOME_SUMOYLATION REACTOME_SUMOYLATION	4.699	0.824	-0.310	0.292	-0.556	-0.925	-2.177	0.292	0.292	-1.165	0.293
PID_HEDGEHOG_2PATHWAY PID_HEDGEHOG_2PATHWAY	-0.870	-0.870	-0.870	-0.378	0.930	0.527	-0.378	-0.378	2.038	1.437	-0.869
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	2.955	1.146	0.884	-0.442	-0.653	-0.653	-2.477	0.313	0.467	-1.310	-0.441
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	3.610	0.945	0.258	-0.578	-0.578	-0.348	-1.433	0.258	0.945	-1.433	-0.920
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	2.217	0.541	1.413	-0.692	-0.692	-0.260	-1.608	0.346	1.076	-1.608	-1.063
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	-0.953	0.199	-0.953	0.199	-0.953	-0.434	0.199	0.821	0.199	-0.434	3.988
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	4.013	0.486	0.353	0.830	0.486	-0.695	-1.990	-1.561	-0.366	-0.695	-0.364
REACTOME_HOMOLOGY_DIRECTED_REPAIR REACTOME_HOMOLOGY_DIRECTED_REPAIR	5.092	0.312	-0.290	0.841	-0.290	-0.624	-1.624	-0.876	-0.433	-0.624	-0.431
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	0.279	-0.787	-0.787	3.021	-0.787	-0.324	-0.324	-0.324	-0.787	1.057	0.609
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	5.233	0.278	-0.489	-0.326	-0.711	-0.711	-0.711	0.278	0.808	-0.489	-1.391
PID_TCR_RAS_PATHWAY PID_TCR_RAS_PATHWAY	-0.199	-0.580	0.892	0.434	-0.580	-0.580	-0.580	-0.580	0.434	-0.580	3.057
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	2.416	1.246	0.288	-0.508	-0.787	0.288	-1.750	0.676	0.676	-0.787	-1.747
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	1.463	1.097	-0.285	0.782	-0.285	-2.074	-1.294	-0.492	-0.492	-0.810	1.465
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	2.955	0.467	0.884	-0.653	-0.935	-0.442	-0.289	0.313	0.884	-0.935	-2.474
KEGG_RENAL_CELL_CARCINOMA KEGG_RENAL_CELL_CARCINOMA	-1.273	0.250	0.405	0.405	0.604	-0.566	-1.857	-1.857	0.847	0.604	2.239
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	-0.746	0.304	-0.746	-0.298	-0.746	-0.298	0.304	1.129	-0.746	-0.298	3.188
BIOCARTA_BARRESTIN_SRC_PATHWAY BIOCARTA_BARRESTIN_SRC_PATHWAY	-0.247	0.362	1.292	-0.663	-0.247	0.362	-0.663	-0.663	-0.663	-0.663	2.700
REACTOME_CYTOPROTECTION_BY_HMOX1 REACTOME_CYTOPROTECTION_BY_HMOX1	2.292	0.916	1.391	-1.460	-1.876	0.281	-0.322	-0.456	0.717	-1.460	-0.455
WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING	0.256	0.566	0.256	1.522	-0.829	-0.829	-0.351	-0.829	-0.351	-0.829	2.152
REACTOME_REGULATION_OF_BACH1_ACTIVITY REACTOME_REGULATION_OF_BACH1_ACTIVITY	0.187	0.187	3.764	-0.456	-0.456	-0.456	-0.456	0.578	0.187	-0.456	-0.455
REACTOME_SYNTHESIS_OF_PG REACTOME_SYNTHESIS_OF_PG	0.273	0.795	3.564	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	-0.414	-0.414	0.640	-0.414	-0.414	-0.414	-0.414	0.211	0.640	-0.414	2.980
