GeneID	X6h_DMSO_rep1.y	X6h_DMSO_rep2.y	X6h_treated_rep1.y	X6h_treated_rep2.y	X72h_DMSO_rep1.y	X72h_DMSO_rep2.y	X72h_treated_rep1.y	X72h_treated_rep2.y	X120h_DMSO_rep1.y	X120h_DMSO_rep2.y	X120h_treated_rep1.y	X120h_treated_rep2.y
ENSG00000003056	0.123481896740967	-0.0727861934433274	0.321389471671166	0.0486658575353931	0.108332129391271	0.0763167494726207	0.0167356231089753	-0.44190964868818	-0.0838829227074727	-0.0167356231089753	-0.273722925283481	-0.182305453651856
ENSG00000003393	-0.129820345845039	-0.146895943966037	-0.0817422270114143	-0.236095095448431	0.10331322396278	0.0817422270114134	1.13173736834314	1.36604473911098	-0.0876661944072277	-0.153743596666506	0.848729654588549	0.868772045335162
ENSG00000003402	-0.245199144086585	-0.182011874654002	0.0167722165425808	-0.132819776996349	-0.0167722165425799	-0.0849223360581339	0.579592227854587	0.487245525383491	0.0773546011663067	-0.201970444396323	0.658024212738935	0.649265863386904
ENSG00000003509	0.487606042582661	0.0250580241674383	0.208157667537862	-0.0250580241674383	0.18436469831262	-0.100167239164925	-0.343423566579321	0.0268107269087556	0.142440555882785	-0.0918022325077894	-0.287865942725394	-0.287312750652201
ENSG00000003756	0.230178689802718	-0.0569717041644449	0.0571578225367251	-0.219442352136624	-0.000481379220750533	0.0219700643526535	0.0226140981128378	-0.065758511517453	0.156674049792589	-0.0703869643600425	0.000481379220749645	-0.0252704089894218
ENSG00000004399	-0.2745796570369	-0.315586625571944	-0.0092141715640679	0.0729056749678376	0.329000993857893	0.00921417156406878	-0.171612355233108	0.670668982425701	0.113726244287156	0.456580697549337	-0.814552505907681	-0.400589540159715
ENSG00000004455	0.204319808779856	0.000533078766991935	0.26502487020954	-0.000533078766991046	0.113998949860714	0.142330713616594	-0.299618473378274	-1.02536046303362	0.103622980176193	-0.0990312109338864	-0.821031320937276	-0.814202502647878
ENSG00000004478	0.0981901703571584	0.0405682011290951	0.0481620181681341	0.242799935494503	-0.110837777908516	0.102132805205059	-0.477457526836042	-0.828426015145299	-0.0405682011290951	0.155548134531722	-1.21520952695345	-1.22682622831407
ENSG00000004487	0.00594655341804717	-0.0293087074353435	0.141299357467871	0.00480681729823118	-0.00480681729823118	0.14268196887893	-0.518660334767444	-0.385664567975947	0.0572946123470945	0.0133145873108642	-0.696634476386484	-0.612966036487848
ENSG00000004534	0.140081600668256	0.157397175168512	0.0452259301101972	-0.0972201905441983	-0.163170680733002	-0.180621975172659	-0.212570736957677	-0.0198106316323106	0.0883819044365923	0.170395579028932	0.0198106316323106	-0.085315662747937
ENSG00000004700	0.116466452528811	-0.130201039063291	0.151755689570356	0.0075130948232216	-0.0075130948232216	0.00866735039637856	0.0359964859406627	0.191992755484479	-0.10189556470571	-0.14437836903829	-0.126634697376671	-0.216579418053674
ENSG00000004766	0.273067624962211	0.374727720625287	0.199835381196839	0.0729260930216249	-0.0335867169004676	-0.0686282450087585	-0.536395204739384	-0.119899808558844	0.0335867169004676	0.300252151951284	-0.423083506191463	-0.58665901203913
ENSG00000004779	0.537936058870119	0.395106064413094	0.0585184070715052	0.148657299006218	0.270562737058596	0.0955840861547528	-0.419264651262444	-0.363022223374352	-0.0585184070715052	-0.0595143155714974	-0.856036699715671	-0.754591550627821
ENSG00000004809	0.111340689265977	0.152287216258495	0.00785710914733428	-0.0078571091473334	-0.0416009695030004	-0.15352809801161	-0.0741090556016442	0.13876102706074	0.34139230648749	0.204093584005435	-0.248311315019873	-0.326447338118425
ENSG00000004866	-0.028197814562029	0.0761955003069827	0.228757875668529	0.23969073540567	-0.189155624142556	-0.0196182737508988	-0.220321919706453	0.15268350579498	0.0196182737508988	0.203768111894773	-0.479739503090907	-0.443671065568781
ENSG00000004897	0.241645063568261	0.0367348579813949	0.00208466700241727	-0.0873214121054473	-0.0415570973748802	-0.00208466700241727	-0.232427570449036	0.0052798850828526	0.0162736235309571	0.0875510795371821	-0.288609863293886	-0.349344869193204
ENSG00000005007	0.262522533172234	0.158900598674138	0.0614929736387273	0.128840037836721	0.185929404499401	-0.0222887285187241	-0.35869589027859	-0.732053304296189	0.0222887285187241	-0.233247586621964	-0.576269622637565	-0.500137154733546
ENSG00000005020	0.0523399041878201	0.30386994910166	0.0220316012913133	-0.0220316012913133	-0.257246333827966	-0.440573607854606	-0.174113844954233	-0.0272401385502108	0.100484495180297	-0.0986701828371639	0.361121105647667	0.347189037358814
ENSG00000005075	0.0157000803609391	-0.0363093223604141	0.0272353286325577	0.023930749594232	0.0735031903016443	0.05677364065708	-0.0784522584426783	-0.416437670807533	-0.00969853835690326	0.00969853835690326	-0.303930778975111	-0.414554007761422
ENSG00000005156	0.141071900630086	0.0287098176690272	0.451782147705867	0.0654844373862535	0.11811351440194	0.0995700001245274	-0.459198473838479	-0.830942186065283	-0.0287098176690272	-0.0964018097207968	-0.84910241503965	-0.836548088918809
ENSG00000005175	0.223341497723445	0.229251310414835	0.12475970181328	0.108702866762425	-0.00106347381736516	0.00106347381736516	-0.408905362312223	0.0552312769688479	-0.317924269348384	-0.164223464849334	-0.631520734715336	-0.733628015166656
ENSG00000005189	0.00953595026962972	0.0574227925819724	0.33413822582227	-0.0270981852386818	0.0693776538059794	-0.00953595026962972	0.454742498055674	0.108596753647521	-0.214366162414261	-0.0242418890345819	-0.179785396246748	-0.0267867994851896
ENSG00000005194	0.00386083474204879	0.0927565100073884	0.140086335017022	-0.00386083474204879	0.0490378430451863	0.137973081610487	-0.386435299458484	-0.808912258120636	-0.0853282233340553	0.224868043899681	-0.788739303482208	-0.919759077679288
ENSG00000005206	0.0731515476370954	-0.0894985780552902	0.0580038028484648	0.00654406456439593	0.296246562458097	-0.00654406456439593	-0.226120860038281	-1.23638123885201	0.248524483261975	0.0641173336476526	-0.332503560089088	-0.408052773461443
ENSG00000005339	-0.124523562077921	-0.211159937379352	-0.117946620291332	-0.213797665965644	0.0394494130631782	-0.190452762288902	0.348851441275476	-0.000435541331857525	0.000435541331857525	0.137261063822053	0.609392985979177	0.500766376919414
ENSG00000005381	-0.0222554056240911	-0.06589495909353	0.0222554056240902	0.0925775292475581	0.143776793631931	0.109566813214036	-0.328134758329787	-0.383550177488591	0.0695652283442971	0.0646875843813195	-1.04491257359761	-0.905716505211152
ENSG00000005436	0.477499137673687	0.108916007594457	0.243900494258213	0.179535960226489	-0.132025837230411	-0.093808183038008	-0.997495252079418	-0.425960385811766	0.167407673169063	0.093808183038008	-1.06301562081081	-1.14438195947768
ENSG00000005483	0.0233839063192294	-0.0233839063192303	-0.0353406641082454	-0.28826730971251	-0.132609789366902	-0.0844537641160654	-0.116722089103179	0.126735592434349	0.0775514845403356	0.045927157263761	0.123439907895332	0.107975388716153
ENSG00000005700	0.177584536676388	0.27691157025422	0.244614212161095	-0.0183258294431194	0.0365732445324181	0.219397816907177	-0.339956582964592	-0.143907896824413	0.0183258294431194	-0.107986418180754	-0.664867287447181	-0.521542938458881
ENSG00000005810	0.193528154480128	0.165340667160448	0.228801941898325	0.0795848013254359	0.0593274015130794	0.0174519832382201	-0.780381853690979	-0.376423133858351	-0.113005776235611	-0.0174519832382201	-1.00620281891261	-0.941051076560934
ENSG00000005812	-0.425499053349089	0.182144584036791	-0.0601350915847489	0.0199808784858111	-0.0438273278201691	0.00549018854962169	-0.00549018854962169	0.328593790334112	-0.290414471357501	-0.396959190620902	0.232001661864096	0.0621147942368165
ENSG00000005844	-0.128130143438839	-0.0875997398684105	-0.532714080675694	-0.282604234402051	0.207367551062807	0.0730587518215464	0.0574963543637534	0.419731773645502	-0.00979753618997359	-0.203644705397137	0.00979753618997359	0.206672735602294
ENSG00000005889	0.132463841261103	0.0299022429821871	-0.0803460859426242	-0.138074609897727	-0.0299022429821871	-0.15991012906435	-0.124143203353704	0.284740891289778	0.29120080037106	0.0761697919816733	0.0683840309145891	-0.156438655708452
ENSG00000005893	0.106805477618547	0.131637351508909	0.0335192138699676	-0.0335192138699676	-0.126257671709873	-0.0507360393186969	0.102203241383569	-0.288987647311303	-0.0737989311407543	-0.0453306044749966	0.0516496141502132	0.172941426497811
ENSG00000006125	0.0298745667165448	0.0550020542260623	-0.126868267777567	-0.0736646087921469	-0.265470138522601	-0.352838988673453	0.00240130091178203	-0.482138776184424	0.277064648173009	0.0731595883591249	0.14065837460348	-0.00240130091178203
ENSG00000006451	0.137430395357684	0.115476133750029	0.0488476379238665	-0.311307250409105	-0.390401769963523	-0.153929316233302	-0.0284829558297184	0.240599246086409	0.0777584264066111	-0.0211600848887934	0.0211600848887934	-0.273220237254818
ENSG00000006530	0.505103315071161	0.138550999870143	0.160966873842165	0.244763461408213	0.0313375879339359	-0.0313375879339359	-0.449852266390185	-0.535778429845955	-0.0780574409476573	0.120840774635913	-1.12939710763102	-0.815672566733153
ENSG00000006534	-0.0136712825542622	-0.172802793043073	0.0136712825542622	-0.15920601562919	0.168998414316016	-0.116037807021845	0.200830398343001	-0.276801186517824	0.0145062455168832	-0.185638301211817	0.524682168344124	0.619342938417244
ENSG00000006576	-0.102365413259621	0.00633017719996243	-0.00633017719996243	-0.150657800350369	-0.0241264029783625	-0.0594765351922231	0.0622723173856619	0.315110656605436	-0.0901023836569754	0.160280553615181	0.015674937423376	0.208571326139294
ENSG00000006607	0.134940517689372	0.0744181071649344	-0.107625203882076	0.0157790530759341	0.0759271898303036	-0.0157790530759341	-0.495871113517092	-0.752151523234238	0.175928339513558	0.114591062345011	-0.872483734049263	-0.777264165422635
ENSG00000006634	0.522368053328926	0.212751881226909	0.191054553191986	0.215871349016326	-0.111016935227149	-0.0358660561540178	-0.177117764188267	0.138241557609092	0.0358660561540178	-0.0600407537094361	-0.509710468730091	-0.470410629106614
ENSG00000006652	-0.05653748682822	-0.108988058555276	0.024263654367763	-0.0383589356408764	0.111462388099963	0.0197866651833598	-0.0197866651833589	0.237304198978077	-0.390114555223623	-0.0346100062686547	0.381862582716153	0.393643242735336
ENSG00000006695	0.288752676361246	0.384310890111675	0.538355309052416	0.198078728348611	-0.0355694272895208	0.00574637344856033	-0.279821547685761	-0.473775102892202	-0.00574637344856033	0.370112777717389	-0.318624325611635	-0.366443693168749
ENSG00000006712	0.0732527966473571	-0.0967903389946576	0.0889342485401343	0.161025630872563	0.217723168919433	-0.0926483275411911	-0.0732527966473571	0.364736299271032	0.193728723223433	-0.105788768014418	-0.509207206676582	-0.628324194175926
ENSG00000006715	-0.0178854195214422	-0.0186435385532437	0.192041252617427	-0.000805311060770642	0.0730869165576822	-0.248427128435499	-0.293188904414366	0.173421807478341	0.000805311060770642	0.0682529965347678	0.107880724625682	-0.0245056421165186
ENSG00000006744	0.108299812893911	0.0313279855982516	0.167357633976039	0.111380704638794	-0.0227949660356512	0.0227949660356512	-0.818039928887495	-0.695433495873304	-0.108827422873702	0.136430015049525	-0.948617028920266	-1.04397757009616
ENSG00000006831	-0.0574373428198642	0.00741913225177093	0.069356607898472	-0.175476262046852	0.00769898998051044	-0.0513534272010618	-0.00666967804503393	0.0227189660066536	0.0518100833386752	-0.0474167773460801	0.00666967804503393	-0.217315106861821
ENSG00000007168	-0.094715278038187	0.127844260664497	-0.0627117731252245	-0.248238231538046	-0.258217195060651	-0.158277864387198	0.233353042749631	-0.0527490026314812	0.0527490026314812	0.263147588705753	0.529197909103783	0.328587898135462
ENSG00000007202	0.114000504436383	0.0255662428789103	0.0922045275521013	-0.0311442849757437	0.0169182446691813	0.12323606613964	-0.223485677142262	-0.300237831317534	0.239410336332096	-0.0169182446691813	-0.505515375463593	-0.35304007990948
ENSG00000007237	-0.342969471185131	-0.351662575416996	-0.406264332577474	-0.552145274919848	0.0236649041804973	-0.0236649041804973	0.655531385010697	0.41105220328173	0.150926950805344	-0.186599069831374	0.940873615497722	0.965252185953416
ENSG00000007264	0.239932152202396	0.0704350780707812	0.00118504980257539	0.155998327875645	0.0252803398131829	-0.0661235770691069	-1.84855053759034	-1.96145487950429	-0.00118504980257539	0.234984875242739	-2.53813464671134	-2.59551719658249
ENSG00000007341	0.180536673560677	0.0272600983811531	0.154543994834582	0.151474631400113	-0.0253188857972226	0.0253188857972226	-0.081944757259552	0.121020025942456	-0.0498909402292806	-0.0262046622416321	-0.167698711107742	-0.253681158399727
ENSG00000007392	-0.0216633617994852	0.0409039098627031	0.0322727982222877	-0.101094807429245	0.236964018668883	0.225034362314271	0.00885785469848566	-0.45541283202321	0.307391593842318	-0.00885785469848566	-0.147546753479385	-0.0896511226570103
ENSG00000007923	0.0631294176030108	0.0189765198842977	0.182720433009909	-0.0100762786405104	0.0155852420636178	0.112872985640599	-0.718361056660177	-0.887051162120491	0.0100762786405104	-0.100578507573885	-1.10359452907318	-1.08062266897042
ENSG00000007944	-0.668305978583716	-0.554721975544597	-0.210491620601737	-0.421218794972945	0.683425312763504	0.75291840231152	0.210491620601737	0.464135903810797	0.468420009223173	0.532238226701935	-0.478293003310353	-0.32577451326993
ENSG00000008018	0.0141628217837417	-0.0141628217837417	0.0731617520000456	0.0166775330627806	0.176404876575457	0.113392373413093	-0.190779818828312	-0.410900324615513	0.0520317142584878	-0.122328090966211	-0.402029044919695	-0.305724872567963
ENSG00000008083	-0.135361346064437	-0.0593975772676112	0.0593975772676112	-0.251909126477901	-0.359546412800675	-0.236276499752604	0.0669778504753475	-0.232740864439477	0.229138616706411	0.10639939266448	0.44944281776482	0.358519250070389
ENSG00000008128	-0.0698422577337583	-0.054594818252685	-0.0875441012543074	-0.0408642015712752	0.150695067318746	-0.0245637060776174	0.27512697071487	0.682018132531988	0.163206535797664	0.0245637060776174	-0.0293971318642221	0.103737493444766
ENSG00000008130	-0.137461728211917	-0.135318777241872	-0.1822533833812	-0.199648526196462	0.0680894811756927	0.110919340835761	0.397681831525084	-0.144427919504052	0.0408069924296059	-0.0408069924296059	0.911350880667767	0.856291429867079
ENSG00000008282	0.346056603721169	0.230679828726646	0.252853858248286	0.0529314254519972	-0.20092850312929	0.127187627840778	-0.509642399604735	-0.0529314254519972	0.18157563872673	-0.053434464415453	-0.455540952842203	-0.407276385226861
ENSG00000008294	0.0966388537624874	0.0722572706523361	-0.0776706090698149	-0.174310999716993	-0.0167179124224268	-0.00599888367632806	-0.0305069161407414	-0.0813764728328157	0.045463292868384	0.0438723052662593	0.00599888367632806	0.0226143377184767
ENSG00000008394	0.0964164827028826	0.212332914752755	-0.0316881437237342	0.169001182188246	0.031824510532231	0.0416009440610763	-0.45069236378437	0.0159624192596155	-0.061827577728983	-0.0159624192596164	-0.722173598228174	-0.67671741831377
ENSG00000008710	-0.0139405829830737	0.0139405829830737	-0.279270340714106	0.165812720221991	0.338957261745349	0.0438092827537733	-0.040508154367298	-0.281615818964061	0.282674003201266	0.0438807990595715	-0.439163013503854	-0.411380210244749
ENSG00000008838	0.154376402839688	0.152454793732468	-0.154489979610494	-0.065690081403067	0.113579199204513	0.168497858195656	-0.240406483597887	-0.729615525650441	0.231819195029885	0.065690081403067	-0.202926465442348	-0.415986156357611
ENSG00000008869	-0.0732400936733422	0.285693950769092	0.0867980721201729	-0.0124680984115733	0.051639415871402	0.0124680984115733	-0.294441381294321	-0.28065783414319	0.203035074318449	0.0890500267914858	-0.658838126654689	-0.510114591691893
ENSG00000008952	0.0945171966753113	0.0782747651561291	0.0745767200189711	-0.0138386533197297	0.0232094692012028	0.00195117918094123	-0.437993948342919	-0.0967227414834362	-0.259719352196709	-0.261750916571322	-0.00195117918094034	0.0539976035210161
ENSG00000008988	0.868634827298862	0.174666709975676	-0.0191764628792095	0.0156662919759878	0.0883104845563292	-0.0156662919759878	0.259669407414308	-0.605005739279565	0.37645442014691	-0.254364659749699	-0.217355718101742	-0.117360456646475
ENSG00000009307	0.183159527685371	0.211662007715069	0.143613254146104	0.0220165473814848	0.0400222904997634	-0.0232956531964792	-0.641782002207354	0.136835446357442	-0.0220165473814848	-0.0915509688151719	-0.646508898755193	-0.675077083336706
ENSG00000009335	0.178326630563747	0.0205112195270383	0.064079590618662	0.203736016230238	0.0882402137860083	0.00743764515159029	-0.47767221670373	-0.17511367673269	-0.00743764515159029	-0.144553606310218	-0.880358141230368	-0.801296045318598
ENSG00000009790	0.0259134857808974	-0.126575366666905	-0.373149629902243	-0.256157339523654	-0.127685701356865	0.0999827637289563	0.756884244950707	1.29813908871871	-0.251448312618183	-0.0259134857808974	1.55243915997384	1.51780310382173
ENSG00000009844	0.0760310004193161	0.248237210379286	0.0999829514634869	-0.0562103825267202	-0.116994364561759	-0.190014625205493	-0.104003135365418	0.0562103825267202	0.0993626273301849	0.0968476945892696	-0.159932097296996	-0.10930159095789
ENSG00000009954	0.0840695250679877	0.0860144112424024	-0.126185447287916	-0.150267954542433	0.0222152552520969	-0.0222152552520969	0.0243971441566107	0.0558063178897594	0.0405461435810244	-0.138911117448232	-0.227048362927988	-0.292549177873956
ENSG00000010017	0.115648164568044	0.126768420893034	0.0248952805721974	-0.221803916442293	-0.200107954410957	-0.331975555112298	0.140933439258117	0.447852209211106	-0.0248952805721983	-0.217480942036215	0.170329384952263	-0.0432529893548343
ENSG00000010244	0.330597650018311	0.135956080966789	0.128438976600613	0.0119934443621714	0.0351932717109245	0.255304670689644	-0.399056430632715	-0.175386863770164	-0.0383266991496241	-0.0119934443621714	-0.816371545194574	-0.253177592253629
ENSG00000010256	0.0869325533559855	-0.0508747425191483	0.470063068681789	0.0916602529430519	0.128715780241767	0.331576607882174	-0.156960968846187	-0.759176993748774	0.0508747425191483	-0.211206559773143	-0.498963925592468	-0.480709051665791
ENSG00000010270	0.228467542026134	0.173585268518162	-0.0679985970196233	0.176724497122875	0.0235654738131714	-0.0235654738131714	-0.103371795946264	-0.553108041571087	0.255659438941883	0.12187216546411	-0.436167126126293	-0.451496750677169
ENSG00000010292	-0.138596531312925	-0.167647845676086	0.0761850198528489	-0.12500179312696	0.0467626244521666	-0.123254441238983	0.239554050151977	0.0277657108065767	-0.0277657108065759	-0.0566622720561769	0.220381146062829	0.108855302797557
ENSG00000010318	0.0758447422122557	-0.0099270878423936	0.0540399023613323	-0.384758334388555	0.0659441398397802	0.142331100681866	-0.177923533392983	-0.381334416581641	0.127081818215295	0.0099270878423936	-0.881261794710758	-0.731547854685414
ENSG00000010671	0.132369558933734	-0.455854265569263	0.0333774464270471	-0.0126350596312115	0.173221910900159	0.0126350596312115	-0.339253333626504	-0.570725721743592	-0.0353377029084267	-0.1013742187291	0.200935813490319	0.204243186965424
ENSG00000010803	0.273671665243637	0.110733540780723	0.012512489245132	0.247794486460876	-0.012512489245132	-0.286003046718359	-0.171139822113096	-0.121835505596014	0.275833675527967	0.176719010741085	-0.288136449066844	-0.404553435905954
ENSG00000011021	-0.0866632005725219	-0.195227348980407	-0.350018724952844	-0.249670587040459	0.452446144924592	0.325927122577079	0.142096242846256	0.0343013560144856	0.187730856441181	0.136649805928092	-0.0782255062514752	-0.0343013560144856
ENSG00000011028	-0.0432466790142336	-0.161653689836933	0.151847853536756	0.0679999066744545	-0.201846581414132	-0.0292516176304605	0.670603781618882	0.26307705254319	-0.048661426889105	-0.414601431904581	0.0738320837352071	0.0292516176304605
ENSG00000011243	-0.0672482435708019	0.0232127097327117	-0.097134372800519	-0.214568516236733	0.133850245031569	0.0868492523785847	0.119291511949164	-0.181166920271964	0.266795267128547	-0.065387546043759	-0.0232127097327117	0.0629878537153434
ENSG00000011260	0.00355778226485981	0.216185124552283	0.177938395112641	0.189820401400622	0.00364476827105165	0.0743405704342006	-0.700600645476979	-0.634614050717301	-0.00355778226485981	-0.237351112665518	-0.430361576677876	-0.717858852253407
ENSG00000011275	-0.284170806713067	0.0317049296194774	-0.0261443055015076	-0.122532515036622	0.00541733629640051	-0.256087893596287	-0.00541733629640051	-0.0484683394769445	0.262784809080796	0.100200071945775	0.324158888866119	0.0703489439082756
ENSG00000011295	0.250931548819094	0.0022272576848672	0.0483087799469524	0.0857259130632522	-0.114951830480247	0.030558055754311	-0.503298826124624	-0.631479140463159	0.155315184827832	-0.0022272576848672	-0.431013457949495	-0.267525914094354
ENSG00000011304	0.106486683367427	-0.197327115764862	0.032296761145798	-0.032296761145798	0.304328235850485	0.129234409122704	-0.226540384197321	-1.06894173042939	0.193301895631975	0.139242286157891	-0.836934389086959	-0.568160281303163
ENSG00000011376	0.0444542453582053	0.265661561826476	0.0120108229026186	0.0199533216663501	-0.0355766868985259	0.0508572860112282	-0.516398005556985	-0.715343087973884	-0.0120108229026186	0.256948595640571	-0.654600244434298	-0.597701551691029
ENSG00000011405	-0.0845215990056558	-0.0502112559848737	0.0516184629432508	-0.179000006246724	-0.136416261916091	-0.252099989729297	0.135360714910669	0.295049855003107	-0.0691282863609373	0.0502112559848737	0.202461209235862	0.212892347425584
ENSG00000011426	0.12919506058121	0.000491184364220132	0.0161521557778119	-0.000491184364219244	0.0400376371405633	-0.0886451311527532	0.102430829591381	0.554288705534166	-0.0869120214987662	-0.132242760177255	-0.318570626914564	-0.215281148726816
ENSG00000011454	-0.00340884505094952	0.101428619879002	-0.0162482039168417	-0.00311622748902973	0.00311622748902973	0.0612261760750483	-0.0827142142343913	0.413926416000207	0.419637440991647	0.0123775576789855	-0.0572017215969414	-0.209090115427199
ENSG00000011485	0.0474500058634968	0.0481972131486277	0.0501155985228774	0.0262477346754109	-0.0262477346754109	-0.228284584320888	-0.8304146547321	-0.859922582689381	0.172348996767636	0.0725612588876503	-0.938060666735103	-1.04960419418754
ENSG00000011566	0.0927199830865422	0.205378148306464	0.100320210424571	-0.0919770096319295	0.013765001441564	-0.0158221654186872	-0.359712396650723	-0.013765001441564	0.143662702085212	0.292521317544139	-0.506793045223208	-0.441658289890319
ENSG00000012048	0.156746643117404	-0.036590648635094	-0.300549892196111	-0.227953349079391	0.0981063986463471	-0.0864272191240176	0.0968650940534865	0.428800774505915	0.200320113048633	0.036590648635094	-0.214113634128745	-0.092511678500069
ENSG00000012061	-0.0314384141245299	0.101873219115782	0.0581340412331253	-0.0324872698094847	0.157296253351747	0.121724498743227	-0.920284217572166	-1.32505056938556	0.0405888286436813	0.0314384141245299	-1.42619169268979	-1.73136107802521
ENSG00000012174	0.068571738472738	-0.132683411011413	-0.450053511521065	-0.068571738472738	-0.482199271223263	-0.400991312174214	1.28657007029773	2.08397295111368	0.106786268920755	-0.503831581359945	0.865487133309978	0.950906877811026
ENSG00000012660	0.0645066751200503	-0.0801827331587921	-0.0223742100764719	-0.0713886312350045	-0.055836939116336	-0.172593578662251	0.0323222221795172	0.0223742100764719	-0.0314817114337593	0.235916330881565	0.526084923035154	0.423270183436372
ENSG00000012779	0.0556225648746351	0.00253802005230108	-0.133138454426394	-0.0432852488832363	-0.0148102599368936	-0.152372096757432	1.26762152019123	1.62288593202996	-0.130603523544089	-0.00253802005230108	2.25120433100982	2.01726313600782
ENSG00000012983	0.238446189488454	0.128313678362597	0.138431597259402	0.196985958265578	0.0273124672390024	0.0762606322803387	-0.571990109717245	-0.157179131003897	-0.179561214897546	-0.0273124672390024	-0.534912213060124	-0.545209008471205
ENSG00000013374	0.266149834640168	0.223401243002643	-0.163968690196048	-0.0218431950309421	-0.0107454189170735	0.200041003341672	0.112410646649254	-0.167300727466077	0.102974969687623	0.00255763237436746	-0.00255763237436746	-0.0135518876488794
ENSG00000013375	0.389329974675641	0.0493490068442028	0.407810650443027	0.0255077581202459	0.10396978327229	-0.0255077581202459	0.241470287573305	-0.153187096449381	-0.0393175018444607	-0.166366185921242	-0.236594646452192	-0.231774365744182
ENSG00000013441	-0.082786574347725	0.0428574776004491	-0.0225642007127225	0.0225642007127225	0.267722015487279	0.0718495013917075	0.198635512401075	0.786297772571156	-0.514335332444197	-0.151110332447547	-0.113334267794759	-0.133205829632865
ENSG00000013503	0.12982734219404	0.40484856832225	0.250449844537348	0.279745313075219	-0.247960670508698	-0.0323370147033049	-0.172486653144651	0.0555760143005686	-0.0711475546713864	0.0323370147033049	-0.191451812096669	-0.299967128416444
ENSG00000013573	0.0313224367769918	-0.151895286570625	0.21974443117794	0.136473303385707	0.173752911315531	0.127016354342785	-0.319841614525945	-0.208405260016347	-0.00815054194741638	0.00815054194741638	-0.740534206696713	-0.74309037202667
ENSG00000013810	-0.103347955515269	-0.26947247483163	-0.0552912161351582	0.00619401026734767	0.170041343035671	-0.00619401026734767	0.121793771001709	0.246544515402633	0.0170257875079818	0.0172021369804112	-0.523429668373611	-0.462486376903807
ENSG00000014123	0.0164910811075725	0.345396542815194	0.107211945745715	0.138294348300917	-0.135450953966236	-0.0708870218253193	-0.206448066077683	0.297944659798243	-0.0164910811075725	0.139240251452694	-0.364363477930012	-0.160825917597933
