GO	[-6.74 -0.95]	[-0.95 -0.41]	[-0.41 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.31]	[0.31 0.77]	[0.77 5.79]
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_DN GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_DN	0.268	-1.031	0.268	-1.753	0.477	1.090	-1.031	1.490	0.477	-1.753	1.098
HUANG_GATA2_TARGETS_DN HUANG_GATA2_TARGETS_DN	-0.435	1.845	-0.957	0.199	-0.957	0.199	0.457	0.199	2.489	-0.957	-0.952
GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN	-0.538	-2.175	-0.872	-0.538	0.724	2.234	2.234	0.477	-0.538	-0.317	-0.866
GSE3982_BCELL_VS_TH2_DN GSE3982_BCELL_VS_TH2_DN	-1.669	-0.301	-0.301	-1.669	-0.552	-0.964	0.823	0.823	-0.301	1.608	1.618
GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-1.124	-0.552	0.346	2.067	1.036	-0.260	1.512	-0.260	-1.124	-0.552	-1.119
GSE2585_CTEC_VS_MTEC_THYMUS_UP GSE2585_CTEC_VS_MTEC_THYMUS_UP	-0.300	-1.207	-1.207	-0.613	2.481	-0.300	0.302	0.573	0.302	1.372	-1.202
GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_DN GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_DN	-0.707	-0.413	-1.922	-0.413	0.925	1.695	-0.413	2.160	0.627	-0.707	-1.160
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP	-1.837	0.686	-1.837	-0.654	-1.099	1.382	1.004	0.686	0.686	0.238	0.241
GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_DN GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_DN	-1.877	-0.361	2.271	0.606	-0.869	1.855	-0.869	-0.571	0.853	-1.286	0.252
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_DN GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_DN	0.263	0.509	-1.291	0.263	1.248	-1.291	-0.674	-0.342	-1.291	0.839	1.741
GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	-1.270	0.818	-0.474	0.333	-0.788	1.146	-0.474	2.975	-1.270	-1.270	0.552
GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP	-0.915	1.362	0.490	0.216	1.943	-0.407	-0.915	0.875	-0.915	-0.407	-0.911
GSE17721_CTRL_VS_LPS_6H_BMDC_UP GSE17721_CTRL_VS_LPS_6H_BMDC_UP	0.409	-1.880	0.656	0.409	-1.880	2.232	-0.681	-0.394	0.225	-0.394	0.971
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	-1.445	0.435	-0.350	-1.445	0.435	-0.582	3.106	0.257	1.673	-0.582	-0.922
KLEIN_TARGETS_OF_BCR_ABL1_FUSION KLEIN_TARGETS_OF_BCR_ABL1_FUSION	-0.540	0.476	-0.540	-0.540	-0.540	-0.540	-0.540	1.607	-0.540	1.607	0.973
GSE17721_CTRL_VS_LPS_24H_BMDC_UP GSE17721_CTRL_VS_LPS_24H_BMDC_UP	-2.302	0.244	-1.481	-0.367	-0.367	-0.367	-0.367	0.640	3.025	0.917	0.247
GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.331	-0.706	-0.706	-0.706	-0.273	-0.273	-0.273	0.331	-0.706	4.308	0.333
GO_RESPONSE_TO_MONOAMINE GO_RESPONSE_TO_MONOAMINE	-0.373	0.239	3.256	-0.373	-0.373	-0.373	-0.373	1.384	-0.373	-0.373	-0.372
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP	-0.623	-0.623	-0.623	-0.223	-0.623	0.396	-0.623	-0.223	-0.223	2.880	1.395
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN	-0.376	-0.376	0.584	-0.591	-1.317	0.824	-2.811	2.213	0.584	0.237	0.393
GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	0.893	-0.200	-0.581	-0.581	-0.581	0.434	2.220	-0.581	-0.581	0.893	-0.579
GO_CENTRIOLAR_SATELLITE GO_CENTRIOLAR_SATELLITE	0.239	-0.373	0.239	-0.373	-0.373	-0.373	-0.373	4.451	-0.373	-0.373	0.240
AZARE_STAT3_TARGETS AZARE_STAT3_TARGETS	-0.373	4.451	-0.373	-0.373	0.239	-0.373	0.239	0.239	-0.373	-0.373	-0.372
WANG_TARGETS_OF_MLL_CBP_FUSION_DN WANG_TARGETS_OF_MLL_CBP_FUSION_DN	0.187	1.880	-0.456	-0.456	-0.456	0.578	1.880	-0.456	-0.456	-0.456	-0.454
GO_U2_TYPE_SPLICEOSOMAL_COMPLEX GO_U2_TYPE_SPLICEOSOMAL_COMPLEX	0.187	3.779	0.187	-0.456	-0.456	-0.456	-0.456	-0.456	0.187	-0.456	0.581
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	-0.290	-0.290	-0.290	-0.290	-0.290	1.705	-0.290	2.727	-0.290	-0.290	-0.289
GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING	-0.332	-0.332	0.272	3.575	-0.332	-0.332	0.795	-0.332	-0.332	-0.332	-0.330
