GO	[-15.83 -0.95]	[-0.95 -0.45]	[-0.45 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.21]	[0.21 0.58]	[0.58 0.66]	[0.66 1.74]	[1.74 26.66]
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN	-0.457	7.542	13.352	-1.969	-8.302	-8.302	-0.351	1.390	-3.226	0.692	-3.761
GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN	-2.310	4.658	11.167	-1.350	-8.260	-6.938	1.413	2.381	-4.357	1.865	-5.066
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	-1.923	5.492	8.154	-0.886	-8.219	-8.219	1.232	4.337	-4.323	1.045	-5.030
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-2.751	0.558	6.207	-2.751	-8.302	-6.977	4.609	7.084	-1.649	2.627	-5.946
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-2.643	1.483	9.297	0.609	-8.135	-8.135	1.083	7.818	-3.110	0.377	-5.796
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN	-0.271	14.448	8.420	-3.255	-8.344	-5.992	0.432	0.678	-3.255	-0.271	-3.248
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	-5.843	-0.550	3.680	-1.312	-8.177	-8.177	0.735	2.732	-1.900	14.258	-0.324
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP	-1.350	5.436	9.572	-3.197	-8.260	-8.260	2.958	3.595	-2.724	-0.724	-2.304
GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	-4.390	-1.649	7.084	-3.226	-8.302	-6.977	0.558	10.010	-1.127	4.609	-0.349
GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP	-3.226	1.838	5.788	-2.751	-8.302	-8.302	0.558	4.988	-3.768	7.084	-1.123
GCM_MLL GCM_MLL	-2.045	3.024	8.559	-1.379	-7.179	-7.179	1.167	8.559	-2.045	-0.415	-5.906
GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP	0.442	4.988	8.493	-1.649	-8.302	-8.302	1.606	1.390	-5.109	1.606	-5.101
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	3.230	17.741	4.243	-0.917	-4.390	-8.302	-3.768	0.341	-2.751	-1.969	-1.123
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-6.032	1.104	7.329	-0.940	-7.303	-6.032	0.918	12.197	-2.544	0.603	-2.538
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	-1.923	1.656	6.328	-1.331	-6.898	-8.219	2.697	3.638	-3.168	4.709	-6.889
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	-1.649	1.390	12.193	-1.969	-5.109	-8.302	1.390	7.084	-5.109	0.558	-3.219
GSE34515_CD16_NEG_VS_POS_MONOCYTE_DN GSE34515_CD16_NEG_VS_POS_MONOCYTE_DN	0.452	12.287	9.572	-2.724	-8.260	-6.938	-1.109	0.571	-4.357	0.263	-0.570
GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-0.573	3.936	14.050	-1.628	-6.938	-8.260	0.858	1.026	-5.917	1.413	-2.718
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	-1.075	4.759	9.219	-1.312	-6.859	-6.859	1.459	5.146	-6.859	0.278	-3.667
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	-0.751	2.056	8.420	-1.389	-8.344	-8.344	2.593	1.581	-2.360	3.512	-7.007
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_UP GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_UP	-1.628	0.263	4.658	-1.350	-5.917	-8.260	-1.628	6.702	-1.946	12.287	-2.718
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN	-1.127	2.085	4.609	-1.127	-8.302	-8.302	4.609	5.382	-5.109	1.390	-3.761
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN	-0.856	4.810	11.436	-1.294	-8.135	-8.135	3.390	1.083	-2.643	-0.538	-3.636
GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN	-1.545	7.889	13.859	-1.275	-8.094	-5.768	0.925	0.496	-3.612	0.293	-2.610
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-2.724	2.381	8.082	-1.628	-8.260	-8.260	1.631	8.567	-1.946	-0.447	-1.941
GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP	-2.751	4.243	6.207	-3.226	-5.955	-6.977	0.558	8.493	-2.751	1.838	-3.761
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN	-3.168	0.359	5.903	-1.923	-8.219	-8.219	4.709	6.328	-2.285	2.145	-1.918
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-1.967	3.187	10.210	-0.880	-5.395	-7.678	2.284	1.312	-3.895	2.284	-6.377
GSE27786_NKCELL_VS_ERYTHROBLAST_UP GSE27786_NKCELL_VS_ERYTHROBLAST_UP	-1.109	4.658	5.845	-1.109	-8.260	-8.260	0.706	2.958	-2.310	3.595	-5.909
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-2.235	3.724	11.999	-1.565	-8.135	-8.135	1.483	2.206	-2.643	0.750	-2.229
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN	-1.369	5.382	8.011	-1.969	-6.977	-8.302	2.085	2.627	-4.390	1.191	-3.219
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP	-0.812	0.796	8.032	-2.161	-8.011	-6.701	2.581	3.515	-4.158	3.856	-4.150
GSE27786_CD4_TCELL_VS_MONO_MAC_UP GSE27786_CD4_TCELL_VS_MONO_MAC_UP	-1.350	3.269	2.381	-1.109	-5.917	-8.260	2.381	6.702	-5.074	3.269	-5.066
GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP	-0.672	3.269	12.683	-1.304	-7.594	-7.594	1.358	1.581	-4.513	0.647	-2.733
GSE23695_CD57_POS_VS_NEG_NK_CELL_DN GSE23695_CD57_POS_VS_NEG_NK_CELL_DN	-2.335	1.191	7.542	-1.969	-8.302	-8.302	0.558	2.921	-1.969	7.084	-1.964
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	-3.675	1.253	8.226	-1.075	-6.859	-8.177	1.921	5.146	-2.670	2.446	-3.132
GSE23695_CD57_POS_VS_NEG_NK_CELL_UP GSE23695_CD57_POS_VS_NEG_NK_CELL_UP	1.413	5.845	10.092	-1.628	-8.260	-8.260	0.452	0.571	-3.197	0.571	-3.190
GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN	0.442	10.010	4.988	-1.127	-5.955	-8.302	2.085	0.558	-3.768	0.692	-5.946
GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP	-0.932	4.197	4.197	-1.389	-7.017	-8.344	3.191	3.512	-3.255	2.056	-5.983
NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN	-2.235	2.768	9.297	-1.058	-8.135	-8.135	3.071	1.483	-4.257	1.483	-1.561
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN	-1.127	-0.264	4.243	-2.335	-8.302	-6.977	1.606	8.493	-2.335	4.988	-3.219
GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN	-1.969	3.891	11.079	-1.127	-8.302	-5.109	0.841	4.243	-4.390	0.442	-2.745
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	-0.713	2.832	5.349	-1.654	-7.719	-7.719	3.147	5.767	-0.896	-0.431	-6.416
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	0.341	8.011	12.767	-0.585	-8.302	-5.955	0.442	-0.264	-1.969	-0.917	-3.761
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	-2.724	3.269	6.267	-1.350	-6.938	-8.260	1.413	5.845	-1.109	1.211	-5.066
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_DN GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_DN	-4.224	-0.527	9.377	-1.855	-8.094	-8.094	1.296	3.431	-1.275	4.118	-0.405
GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	-0.342	5.845	7.150	-2.310	-8.260	-8.260	0.350	2.662	-3.737	1.631	-1.941
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	0.473	5.547	6.389	-0.697	-5.843	-8.177	1.253	3.033	-5.843	0.368	-4.995
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_2H_UP GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_2H_UP	-1.075	-1.075	7.283	-2.260	-8.177	-8.177	0.596	5.146	-1.586	6.389	-1.071
GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	-2.670	1.921	4.026	-1.312	-8.177	-6.859	6.829	4.759	-3.675	0.891	-2.254
GSE39820_TGFBETA1_IL6_VS_TGFBETA1_IL6_IL23A_TREATED_CD4_TCELL_UP GSE39820_TGFBETA1_IL6_VS_TGFBETA1_IL6_IL23A_TREATED_CD4_TCELL_UP	-2.751	-0.457	1.390	-3.226	-6.977	-6.977	2.921	9.493	-1.649	6.639	-1.365
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN	-1.628	-0.342	2.381	-3.737	-5.917	-5.917	-0.902	3.936	-1.628	17.201	-0.721
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	0.263	4.658	4.658	-1.109	-6.938	-8.260	3.595	3.269	-5.917	0.350	-3.190
GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	0.389	8.208	5.887	0.293	-7.636	-7.636	0.293	1.792	-3.275	0.389	-5.350
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP	-1.144	4.937	4.560	-0.467	-8.344	-7.017	0.333	6.148	-5.992	1.368	-1.987
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-2.724	-0.342	6.267	-0.724	-6.938	-8.260	0.858	6.267	-2.310	5.436	-2.304
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	-1.092	2.413	9.652	-1.923	-6.898	-6.898	1.436	2.413	-5.039	2.697	-2.691
GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-1.969	-0.737	5.788	-2.751	-8.302	-6.977	0.558	5.788	-2.751	6.207	0.444
GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP	-1.649	4.988	6.207	-0.737	-8.302	-8.302	2.627	1.390	-2.751	1.606	-3.219
GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP	-2.974	0.955	7.475	-2.974	-7.220	-7.220	3.315	4.799	-1.710	1.355	-1.705
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	-0.585	5.382	8.011	-1.127	-8.302	-8.302	2.349	1.191	-3.226	0.442	-2.329
GSE8835_CD4_VS_CD8_TCELL_UP GSE8835_CD4_VS_CD8_TCELL_UP	-0.902	2.958	13.452	-1.350	-5.917	-6.938	1.413	2.381	-2.724	0.263	-4.349
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	-3.139	4.385	2.175	-2.670	-8.177	-6.859	1.682	4.385	-2.260	4.759	-1.581
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.271	1.409	8.751	-1.183	-7.886	-7.886	0.691	5.954	-4.059	0.555	-2.082
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN	-1.586	-0.871	6.389	-0.427	-8.177	-8.177	4.759	2.446	-1.075	3.349	-3.667
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_UP GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_UP	-0.724	10.092	5.436	-1.109	-6.938	-8.260	-0.573	2.115	-2.724	1.211	-2.304
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN	0.271	2.697	3.980	-2.285	-8.219	-8.219	2.697	4.337	-3.168	1.656	-3.161
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN	3.936	8.567	6.267	-3.197	-6.938	-5.074	-0.573	0.706	-3.197	0.263	-3.190
GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_UP GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_UP	-1.127	5.382	5.382	-3.226	-6.977	-6.977	2.921	1.191	-5.109	2.349	-1.123
GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_UP GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_UP	-0.447	0.452	4.658	-1.109	-8.260	-6.938	1.865	2.958	-5.074	6.702	-2.304
GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_UP GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_UP	-0.342	2.958	8.567	-1.350	-5.917	-6.938	3.269	1.211	-5.917	1.211	-3.730
GSE13229_IMM_VS_INTMATURE_NKCELL_DN GSE13229_IMM_VS_INTMATURE_NKCELL_DN	-1.649	0.692	12.193	-2.751	-8.302	-5.955	1.838	3.891	-1.649	0.841	-1.644
