GO	[-10.12 -1.00]	[-1.00 -0.50]	[-0.50 -0.14]	[-0.14 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.19]	[0.19 0.61]	[0.61 1.74]	[1.74 23.61]
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP	2.349	0.692	5.382	0.841	-8.302	-3.768	-4.390	0.558	2.627	-0.737	-1.365
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP	2.697	3.028	5.376	-1.065	-3.620	-6.513	-5.289	-0.268	0.337	0.585	-0.491
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	5.385	5.385	4.302	-0.671	-3.481	-2.507	-2.507	-2.507	-1.334	-0.671	-0.954
HALLMARK_MYC_TARGETS_V2 HALLMARK_MYC_TARGETS_V2	7.813	3.254	2.744	-0.667	-2.403	-2.403	-2.403	-1.570	-0.247	-2.403	-1.567
HAY_BONE_MARROW_EARLY_ERYTHROBLAST HAY_BONE_MARROW_EARLY_ERYTHROBLAST	3.522	5.514	3.522	-2.194	-3.938	-3.938	-2.915	-0.641	0.441	-0.446	-0.893
GSE6259_CD4_TCELL_VS_CD8_TCELL_UP GSE6259_CD4_TCELL_VS_CD8_TCELL_UP	2.500	3.776	0.360	-1.383	-2.852	-7.761	-3.960	0.360	1.710	1.710	0.271
HALLMARK_ESTROGEN_RESPONSE_EARLY HALLMARK_ESTROGEN_RESPONSE_EARLY	2.085	0.841	0.442	-1.369	-5.109	-3.226	-5.955	0.341	1.008	6.207	0.695
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	2.110	5.574	2.110	-0.451	-3.366	-4.436	-4.436	-0.868	-0.633	-0.451	1.222
GSE34515_CD16_NEG_VS_POS_MONOCYTE_UP GSE34515_CD16_NEG_VS_POS_MONOCYTE_UP	2.921	3.553	2.085	-1.969	-4.390	-3.768	-4.390	-1.127	1.606	1.191	0.343
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	3.135	5.676	1.022	-0.730	-2.618	-3.606	-3.606	-0.730	-1.028	-0.730	1.606
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	2.492	3.328	2.117	-1.532	-2.766	-3.772	-3.772	-0.258	-0.571	-1.125	2.498
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	2.211	3.013	2.598	-2.692	-2.692	-3.689	-3.689	-0.770	-0.364	0.376	1.857
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	2.309	5.676	1.296	-1.418	-2.618	-3.606	-3.606	0.267	-1.028	-0.730	1.606
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_UP GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_UP	2.036	2.036	2.036	0.519	-6.701	-3.551	-2.563	-2.563	0.960	2.300	-0.292
BROWN_MYELOID_CELL_DEVELOPMENT_DN BROWN_MYELOID_CELL_DEVELOPMENT_DN	2.975	3.354	1.164	-0.565	-4.128	-2.632	-5.266	-0.760	1.676	0.944	-0.998
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	2.632	0.937	2.059	-2.096	-4.235	-3.004	-5.025	-0.731	2.059	1.798	0.771
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN	2.036	1.340	4.212	-2.161	-3.551	-4.863	-3.023	-0.645	2.300	0.649	0.408
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	2.196	4.716	0.804	-0.600	-3.291	-4.353	-4.353	-0.290	-0.600	0.611	1.029
GOCC_NEURON_SPINE GOCC_NEURON_SPINE	2.236	-0.262	0.344	-2.599	-4.339	-3.668	-3.668	0.882	3.482	1.714	1.484
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	2.559	4.982	2.559	0.370	-1.947	-1.947	-1.947	-0.431	-0.728	-1.947	-1.945
IRITANI_MAD1_TARGETS_DN IRITANI_MAD1_TARGETS_DN	2.133	5.110	2.133	-1.157	-1.905	-1.905	-1.905	-0.411	0.920	-1.905	-1.903
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	2.606	3.579	1.415	-0.585	-1.889	-2.776	-2.776	-0.585	-1.889	-1.300	2.610
RPS14_DN.V1_DN RPS14_DN.V1_DN	2.016	2.284	1.113	-0.421	-5.395	-3.895	-3.895	0.379	1.764	1.530	-0.696
GOCC_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	2.471	6.036	1.600	-1.465	-2.279	-2.279	-1.465	-0.365	0.246	-0.365	-2.276
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	2.352	7.099	1.039	-1.056	-1.781	-1.781	-1.781	0.254	-0.354	-1.056	-1.779
HAY_BONE_MARROW_DENDRITIC_CELL HAY_BONE_MARROW_DENDRITIC_CELL	2.206	0.908	0.908	-1.294	-4.257	-3.110	-4.968	0.377	0.750	3.390	0.911
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_UP GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_UP	2.115	1.026	1.413	-0.573	-5.074	-3.737	-4.357	0.263	0.706	2.662	0.709
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	3.264	4.805	0.772	-1.170	-2.287	-3.232	-2.287	-1.170	0.558	-1.170	1.026
GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	2.076	0.554	2.076	-1.171	-4.977	-2.753	-2.753	0.310	0.310	4.159	-0.291
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_DN GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_DN	2.085	1.838	2.627	-1.127	-3.768	-3.226	-3.226	-0.457	1.008	2.085	-0.734
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3 REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	2.229	2.670	1.457	-1.853	-1.853	-2.735	-1.853	-0.359	-1.270	-0.859	3.153
GSE3982_MAST_CELL_VS_BASOPHIL_UP GSE3982_MAST_CELL_VS_BASOPHIL_UP	2.115	2.115	2.115	-0.342	-4.357	-2.310	-5.074	-0.342	1.413	0.350	0.265
DICER1_TARGET_GENES DICER1_TARGET_GENES	2.868	-0.263	3.349	-0.960	-1.997	-1.997	-2.901	-0.421	2.010	0.737	-1.994
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP	2.952	5.894	1.386	-0.370	-2.966	-0.783	-2.510	-1.765	0.325	-1.201	-0.368
REACTOME_DNA_METHYLATION REACTOME_DNA_METHYLATION	2.347	2.805	1.205	-1.210	-1.782	-1.782	-2.652	-0.810	-0.810	-0.810	2.809
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	3.712	2.211	1.790	-1.063	-2.444	-2.444	-1.063	0.346	-0.691	0.541	-1.602
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	2.993	5.653	1.136	-0.628	-1.868	-0.846	-3.012	-0.456	-1.455	-0.846	0.283
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.614	2.286	0.611	-2.331	-1.165	-1.165	-3.575	-1.484	-0.686	0.975	2.620
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	2.422	2.010	-0.263	-0.646	-1.997	-2.901	-2.901	0.737	2.010	-0.646	-0.262
MIR7110_5P MIR7110_5P	2.041	0.587	2.324	-1.007	-2.767	-3.315	-3.315	0.457	0.906	1.531	-0.259
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	2.172	1.774	1.415	-0.374	-2.776	-2.776	-2.776	0.388	0.581	0.239	-0.373
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP	2.722	0.705	-1.165	-1.423	-2.063	-2.063	-2.063	-0.595	0.446	1.657	4.049
GSE45365_NK_CELL_VS_CD8_TCELL_DN GSE45365_NK_CELL_VS_CD8_TCELL_DN	2.686	0.844	2.398	-0.361	-2.483	-2.483	-4.059	-0.607	0.436	1.409	-0.269
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	2.177	1.175	0.909	-1.769	-1.769	-3.398	-2.434	0.678	0.484	0.326	1.178
GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.348	2.057	1.785	-3.032	-2.506	-0.505	-1.357	1.087	-0.663	0.439	-0.851
SNF5_DN.V1_DN SNF5_DN.V1_DN	3.423	-1.315	-0.821	-0.260	-3.587	-1.046	-0.634	0.463	-0.634	1.131	2.744
PTEN_DN.V1_UP PTEN_DN.V1_UP	2.569	-0.421	-0.699	-1.343	-1.633	-1.633	-0.880	-0.547	-0.318	0.766	5.418
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	2.157	-2.063	-0.595	-1.165	-2.457	-0.263	-0.462	-0.755	0.343	1.034	4.416
GOBP_L_AMINO_ACID_TRANSPORT GOBP_L_AMINO_ACID_TRANSPORT	2.670	0.846	2.229	-1.853	-1.270	-1.853	-1.853	0.846	0.405	-0.359	-0.564
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_DN GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_DN	2.085	2.085	0.841	-1.127	-1.969	-2.751	-0.737	-1.127	-0.351	2.085	0.343
SNAPC4_TARGET_GENES SNAPC4_TARGET_GENES	2.052	1.490	1.243	0.490	-0.865	-2.825	-2.272	0.362	1.243	-0.655	-1.433
KRAS.KIDNEY_UP.V1_UP KRAS.KIDNEY_UP.V1_UP	2.409	0.403	-0.579	0.536	-3.753	-1.271	-0.579	-1.604	0.692	1.072	1.300
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	2.300	0.649	-1.503	-0.645	-0.505	-3.023	-1.009	-1.009	0.519	1.555	2.042
GOBP_RDNA_HETEROCHROMATIN_ASSEMBLY GOBP_RDNA_HETEROCHROMATIN_ASSEMBLY	4.050	0.898	-0.266	0.339	-0.892	-1.574	-1.574	-0.500	-0.892	0.339	0.585
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.903	-0.435	-0.757	-0.973	-1.540	-1.540	-0.580	-1.232	1.224	1.704	1.228
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	2.409	1.243	1.591	-1.746	-1.180	-1.180	-1.746	0.459	0.288	-0.507	0.289
REACTOME_HDMS_DEMETHYLATE_HISTONES REACTOME_HDMS_DEMETHYLATE_HISTONES	2.927	0.546	0.334	-0.270	-1.258	-2.030	-2.030	0.334	0.546	-0.270	0.547
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP	2.059	0.937	0.372	-0.924	-0.731	-3.004	-2.096	-0.436	0.485	1.556	0.771
GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.360	1.795	0.880	-0.640	-1.242	-1.242	-1.242	-0.320	-0.320	0.283	-0.319
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	2.356	0.772	-0.204	-0.462	-0.994	-0.994	-0.994	-0.994	1.213	-0.462	0.773
GOBP_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION GOBP_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION	3.424	1.184	-0.363	0.247	-0.702	-1.325	-1.325	-0.702	-0.363	-0.363	0.795
GOBP_VASCULAR_TRANSPORT GOBP_VASCULAR_TRANSPORT	2.259	1.896	0.256	-0.351	-1.963	-1.052	-1.963	1.263	-0.351	-0.521	0.258
HP_ABNORMALITY_OF_COMPLEMENT_SYSTEM HP_ABNORMALITY_OF_COMPLEMENT_SYSTEM	2.265	1.719	-1.284	-1.284	-0.341	-0.341	-0.671	-0.671	0.509	0.836	-0.670
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT GOBP_MONOCARBOXYLIC_ACID_TRANSPORT	2.523	0.577	-0.354	-2.172	-0.974	-0.354	-2.172	0.882	-0.468	1.262	0.453
GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	2.036	0.701	0.478	-0.761	-1.151	-1.151	-1.711	-1.151	0.970	0.970	0.479
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME	2.008	1.735	0.675	-0.424	-0.955	-2.307	-1.517	-0.742	0.399	-0.424	1.039
HP_FOCAL_MYOCLONIC_SEIZURE HP_FOCAL_MYOCLONIC_SEIZURE	2.211	0.434	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	-0.199	1.488	-0.579
