GO	[-25.09 -0.90]	[-0.90 -0.31]	[-0.31 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.26]	[0.26 0.62]	[0.62 21.26]
GO:0007076 mitotic chromosome condensation	-0.621	-0.621	-0.223	-0.621	-0.621	-0.621	-0.621	0.396	4.779	0.823	-0.223
GO:0005267 potassium channel activity	1.143	0.467	-0.442	-0.289	-1.306	-0.442	-3.438	-0.933	1.143	0.313	2.520
GO:0032797 SMN complex	-0.497	-0.497	2.546	-0.497	-0.497	-0.497	-0.497	-0.497	2.546	0.524	-0.497
GO:0042445 hormone metabolic process	-0.538	-0.538	-0.176	-0.176	-0.538	-0.176	-0.538	-0.538	0.477	-0.538	5.407
GO:0004896 cytokine receptor activity	0.555	-0.524	2.685	-0.524	-1.615	-0.924	-1.615	-0.283	-0.283	1.655	0.555
GO:0006893 Golgi to plasma membrane transport	-0.704	0.332	3.360	-0.272	-0.704	-0.704	-0.704	-0.272	1.821	-0.272	-0.704
GO:0004180 carboxypeptidase activity	-0.250	-0.476	3.499	-0.860	-1.532	-0.476	-1.532	0.359	-0.250	0.359	1.333
GO:0003951 NAD+ kinase activity	-0.272	0.332	4.275	-0.704	-0.704	-0.704	-0.704	-0.272	0.706	0.332	-0.704
GO:0008146 sulfotransferase activity	-0.270	0.814	1.136	-0.471	-0.782	-0.471	-2.029	-2.029	0.814	0.334	1.937
GO:0006388 tRNA splicing, via endonucleolytic cleavage and ligation	-0.621	-0.223	2.864	-0.621	-0.621	-0.621	-0.621	-0.223	1.385	0.823	-0.621
GO:0005201 extracellular matrix structural constituent	1.167	0.875	0.262	-0.546	0.262	-0.834	-2.692	-1.817	0.627	0.262	1.875
GO:0003841 1-acylglycerol-3-phosphate O-acyltransferase activity	-0.787	1.057	0.609	-0.787	-0.787	-0.787	-0.787	-0.324	3.017	0.279	0.279
GO:0030695 GTPase regulator activity	-0.745	-0.298	-0.298	-0.745	-0.745	-0.745	-0.745	1.712	0.655	0.655	1.713
GO:0005528 FK506 binding	-0.662	1.291	1.291	-0.662	-0.662	-0.662	-0.662	0.362	-0.662	0.362	1.292
GO:0045777 positive regulation of blood pressure	-0.462	1.213	0.772	-0.994	0.426	-0.204	-0.994	-0.994	0.772	-0.994	1.214
GO:0001682 tRNA 5'-leader removal	-0.497	0.167	2.546	0.167	-0.497	-0.497	-0.497	-0.497	1.730	-0.497	0.167
GO:0016180 snRNA processing	-0.538	-0.538	0.967	0.477	-0.538	-0.538	-0.538	-0.176	2.369	0.477	-0.538
