GO	[-25.09 -0.74]	[-0.74 -0.27]	[-0.27 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.28]	[0.28 0.62]	[0.62 7.89]
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	-5.880	-0.886	12.962	1.045	-8.219	-8.219	-8.219	5.093	8.154	0.463	-5.871
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP	-5.880	-1.923	8.641	2.697	-8.219	-8.219	-8.219	8.154	8.154	-0.561	-3.698
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP	-6.977	-1.369	2.627	2.921	-8.302	-8.302	-8.302	7.542	14.553	-0.351	-2.745
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	-6.977	0.558	6.639	-0.264	-8.302	-8.302	-8.302	3.230	17.083	-0.264	-3.219
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-5.917	-0.573	10.092	2.958	-8.260	-8.260	-8.260	7.610	6.267	-1.109	-4.349
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	-6.938	-1.628	3.269	2.115	-8.260	-8.260	-8.260	4.290	14.659	1.865	-3.730
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	-5.955	0.341	5.382	1.390	-8.302	-8.302	-8.302	1.838	17.741	0.442	-4.382
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	-3.768	-1.369	7.542	2.921	-8.302	-8.302	-8.302	7.542	10.010	-3.226	-1.964
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN	-6.898	-0.886	5.903	1.893	-8.219	-8.219	-8.219	1.436	15.389	1.656	-3.698
GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	-6.859	-0.550	5.146	2.732	-8.177	-8.177	-8.177	8.226	10.259	-1.312	-2.664
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-8.260	-0.573	5.436	1.413	-8.260	-8.260	-8.260	5.845	11.722	0.452	-2.718
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	-6.938	-0.724	6.267	2.662	-8.260	-8.260	-8.260	7.150	10.092	-1.109	-2.304
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	-6.977	-0.351	4.988	2.349	-8.302	-8.302	-8.302	7.542	10.010	-0.457	-3.761
GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_DN	-5.955	-0.585	4.609	0.841	-8.302	-8.302	-8.302	1.390	20.473	0.692	-1.964
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN	-5.109	-0.917	8.011	1.606	-8.302	-8.302	-8.302	2.627	14.553	-0.264	-3.219
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	-8.260	-0.342	5.041	2.115	-8.260	-8.260	-8.260	5.041	10.624	0.571	-3.190
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	-8.219	0.463	8.154	0.583	-8.219	-8.219	-8.219	7.679	6.328	0.583	-3.161
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	-4.357	-0.573	6.702	1.026	-8.260	-8.260	-8.260	9.572	9.064	-0.573	-4.349
WHITFIELD_CELL_CYCLE_G2_M WHITFIELD_CELL_CYCLE_G2_M	-3.168	-0.561	0.874	0.583	-8.219	-8.219	-8.219	1.656	22.915	2.995	-3.698
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-5.917	-0.724	3.269	1.413	-8.260	-8.260	-8.260	5.845	16.550	-0.902	-1.346
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN	-5.917	-0.724	5.436	2.958	-8.260	-8.260	-6.938	5.041	10.624	0.571	-5.909
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP	-4.490	-1.713	6.030	0.412	-7.096	-8.427	-8.427	6.891	14.241	0.412	-2.826
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	-5.955	-0.351	8.011	1.606	-6.977	-8.302	-8.302	8.493	8.011	-1.369	-3.219
GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	-6.938	-0.573	4.658	0.706	-8.260	-8.260	-8.260	4.658	12.287	1.865	-3.190
GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN	-6.977	-0.264	8.493	5.382	-6.977	-8.302	-8.302	6.639	3.891	-0.917	-3.761
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN	-4.323	0.271	3.309	1.656	-8.219	-8.219	-8.219	6.328	12.382	0.463	-5.871
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN	-6.898	0.271	9.141	2.145	-8.219	-8.219	-8.219	7.216	4.337	0.359	-3.698
GSE17721_0.5H_VS_4H_CPG_BMDC_UP GSE17721_0.5H_VS_4H_CPG_BMDC_UP	-5.917	1.865	5.845	0.706	-8.260	-8.260	-8.260	2.381	13.452	-0.342	-3.730
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	-5.955	3.553	10.539	-0.264	-8.302	-8.302	-8.302	3.891	5.382	-0.351	-3.761
GSE17721_LPS_VS_POLYIC_2H_BMDC_DN GSE17721_LPS_VS_POLYIC_2H_BMDC_DN	-6.977	0.692	10.539	1.838	-8.302	-8.302	-8.302	5.382	4.609	-0.351	-3.219
GSE27786_CD8_TCELL_VS_ERYTHROBLAST_UP GSE27786_CD8_TCELL_VS_ERYTHROBLAST_UP	-6.898	-0.334	6.766	1.045	-8.219	-8.219	-8.219	8.641	6.766	0.359	-2.691
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	-8.302	0.442	8.493	2.085	-8.302	-8.302	-8.302	2.627	7.084	1.008	-2.745
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP	-5.109	-0.585	9.493	3.230	-8.302	-8.302	-8.302	2.921	8.987	-0.585	-2.745
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	-8.219	-0.886	4.709	1.045	-8.219	-8.219	-8.219	8.641	6.766	1.232	-1.327
GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	-6.977	0.341	8.493	-0.917	-8.302	-8.302	-8.302	2.627	8.493	3.553	-1.644
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	-5.917	0.571	9.064	0.452	-8.260	-8.260	-8.260	3.269	10.092	0.571	-3.190
GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN	-5.955	-1.969	7.084	1.008	-6.977	-8.302	-8.302	7.084	8.987	0.841	-2.329
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN	-5.109	0.341	11.079	0.442	-8.302	-8.302	-8.302	4.609	8.987	-1.127	-1.365
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	-5.843	0.368	10.796	-0.325	-8.177	-8.177	-8.177	6.829	6.389	-0.325	-1.895
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	-4.617	-0.431	15.467	2.252	-7.719	-7.719	-7.719	2.252	5.349	-0.431	-3.921
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP	-4.026	-1.720	13.878	0.861	-7.844	-7.844	-7.844	1.899	10.405	-0.462	-1.418
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-2.643	11.436	8.299	2.479	-8.135	-8.135	-8.135	0.377	2.206	-1.058	-4.960
GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP	-5.109	1.390	12.767	1.390	-8.302	-8.302	-8.302	1.838	5.382	0.442	-4.382
GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_UP GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_UP	-6.938	1.026	9.064	0.858	-8.260	-8.260	-8.260	4.658	6.267	0.452	-3.190
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP	-5.074	0.858	6.267	0.263	-6.938	-8.260	-8.260	10.624	7.150	-0.573	-3.730
GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_DN GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_DN	-6.898	0.463	12.382	1.045	-8.219	-8.219	-8.219	2.697	5.492	0.874	-2.691
GSE23695_CD57_POS_VS_NEG_NK_CELL_UP GSE23695_CD57_POS_VS_NEG_NK_CELL_UP	-5.917	-0.724	9.572	2.115	-8.260	-8.260	-8.260	4.290	8.082	-0.902	-1.105
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	-7.428	1.240	11.316	0.865	-7.428	-6.149	-7.428	5.336	4.927	-0.789	-4.366
GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_DN GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_DN	-5.955	-0.351	4.243	0.341	-8.302	-8.302	-8.302	9.493	9.493	0.442	-1.644
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	-3.643	-1.058	11.436	0.377	-8.135	-8.135	-8.135	2.479	11.436	0.484	-2.229
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	-3.635	-0.760	5.038	2.865	-7.345	-7.345	-7.345	8.242	8.755	-1.189	-5.091
GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN	-6.938	-0.573	3.595	1.211	-8.260	-8.260	-8.260	3.936	11.167	2.381	-2.304
GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN	-5.955	-0.585	3.553	1.606	-8.302	-8.302	-8.302	10.539	7.542	-0.264	-1.644
GOCC_FICOLIN_1_RICH_GRANULE GOCC_FICOLIN_1_RICH_GRANULE	-2.767	-2.326	9.227	0.293	-7.636	-7.636	-6.346	4.659	13.795	-0.686	-2.321
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	-5.843	1.063	10.259	2.732	-6.859	-8.177	-6.859	4.385	4.759	-0.697	-5.834
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP	-6.740	0.507	13.360	1.531	-6.740	-8.052	-6.740	2.546	7.025	-0.658	-3.574
GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN	-5.880	-0.710	7.679	2.145	-8.219	-8.219	-8.219	6.328	6.328	0.359	-2.279
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP	-5.109	1.008	11.079	1.191	-8.302	-8.302	-8.302	2.349	7.084	-0.264	-3.219
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP	-5.693	0.960	15.312	-0.389	-8.011	-8.011	-6.701	2.581	6.640	-0.505	-2.155
GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	-2.724	0.350	12.287	0.858	-8.260	-8.260	-8.260	1.865	8.567	0.350	-4.349
GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_DN GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_DN	-5.917	-0.724	1.865	-0.573	-6.938	-8.260	-8.260	3.936	17.862	1.865	-0.721
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	-3.737	0.263	5.436	0.571	-8.260	-8.260	-8.260	5.845	12.287	-0.447	-2.718
GSE15215_CD2_POS_VS_NEG_PDC_DN GSE15215_CD2_POS_VS_NEG_PDC_DN	-4.390	-0.585	3.553	2.085	-8.302	-8.302	-8.302	5.382	11.631	0.558	-3.219
GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_UP GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_UP	-5.145	0.432	7.941	0.432	-8.344	-8.344	-8.344	3.847	10.992	-0.359	-1.665
GSE7852_THYMUS_VS_FAT_TREG_UP GSE7852_THYMUS_VS_FAT_TREG_UP	-6.898	0.271	3.309	2.413	-8.219	-8.219	-8.219	6.328	7.216	1.436	-3.161
GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP	-5.109	-0.457	6.639	1.008	-8.302	-8.302	-8.302	2.921	10.010	1.838	-3.219
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-7.303	0.752	5.513	1.308	-7.303	-7.303	-7.303	5.513	8.836	-0.446	-3.596
GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_DN GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_DN	-5.109	-0.737	4.988	3.891	-8.302	-8.302	-8.302	1.838	12.767	-0.351	-1.365
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-1.072	-1.359	-4.784	-3.186	39.060	-1.072	-1.072	1.684	-3.896	-3.186	-1.068
GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP	-5.917	0.263	9.064	1.865	-8.260	-8.260	-8.260	6.267	3.936	0.571	-2.718
GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN	-4.390	-1.127	6.639	0.442	-8.302	-8.302	-8.302	4.243	12.767	-0.264	-0.734
GCM_RAB10 GCM_RAB10	-4.915	-1.664	7.623	5.756	-7.137	-7.137	-7.137	6.202	3.755	-0.301	-4.125
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	-5.074	-0.342	3.269	1.865	-6.938	-8.260	-8.260	5.845	13.452	-0.724	-2.304
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP	-3.737	-0.447	2.662	1.631	-8.260	-8.260	-8.260	5.436	11.167	1.413	-4.349
GSE25085_FETAL_LIVER_VS_FETAL_BM_SP4_THYMIC_IMPLANT_UP GSE25085_FETAL_LIVER_VS_FETAL_BM_SP4_THYMIC_IMPLANT_UP	-4.390	-0.457	6.207	1.390	-8.302	-8.302	-8.302	4.243	10.010	0.692	-3.219
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	-5.074	-0.342	7.150	1.413	-8.260	-8.260	-6.938	6.267	8.567	-0.447	-3.190
GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_DN GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_DN	-6.977	-0.457	4.609	0.442	-8.302	-8.302	-8.302	2.349	11.631	2.627	-0.913
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN	-5.955	1.008	8.987	0.442	-8.302	-8.302	-8.302	3.230	8.011	0.442	-1.964
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN	-4.933	2.513	7.418	-0.309	-8.094	-8.094	-8.094	6.513	5.661	-0.407	-3.074
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_UP GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_UP	-4.390	-0.457	5.382	0.692	-8.302	-8.302	-8.302	8.493	8.493	-0.264	-1.964
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_DN GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_DN	-5.955	0.442	6.207	2.349	-6.977	-8.302	-8.302	2.085	12.193	-0.457	-2.329
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP	-3.706	-0.334	4.709	0.463	-8.219	-8.219	-8.219	2.995	14.766	0.874	-2.691
GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_UP GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_UP	-5.917	-0.447	10.624	3.269	-8.260	-8.260	-8.260	1.631	4.658	1.413	-2.304
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	-8.219	0.874	4.337	2.145	-6.898	-8.219	-8.219	6.328	5.492	0.874	-3.161
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	-3.737	-0.724	2.381	4.658	-8.260	-8.260	-6.938	5.436	10.624	0.350	-4.349
GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_UP GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_UP	-5.917	0.571	1.631	1.631	-6.938	-8.260	-8.260	6.267	12.864	0.350	-2.718
MORF_TPR MORF_TPR	-3.285	-1.131	11.583	-0.275	-6.097	-6.097	-6.097	4.270	9.187	-0.381	-6.090
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN	-5.917	0.452	5.845	1.865	-8.260	-8.260	-8.260	6.267	6.267	0.452	-2.718
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP	-3.737	-0.573	9.572	2.115	-8.260	-8.260	-8.260	3.936	7.150	-0.342	-2.718
GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN	-3.168	0.359	10.710	0.720	-8.219	-8.219	-8.219	5.093	5.903	0.271	-3.698
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP	-5.955	1.191	8.493	-0.351	-8.302	-8.302	-8.302	2.085	8.011	1.606	-1.964
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-4.988	-1.399	5.633	2.669	-7.220	-7.220	-7.220	5.209	10.084	-0.425	-2.968
GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP	-7.017	0.990	8.911	1.368	-8.344	-8.344	-8.344	4.197	4.197	0.678	-1.987
GSE14350_TREG_VS_TEFF_UP GSE14350_TREG_VS_TEFF_UP	-5.917	1.211	12.287	1.211	-8.260	-8.260	-8.260	1.413	4.658	0.858	-2.304
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP	-5.955	-0.585	6.207	0.442	-8.302	-8.302	-8.302	2.627	10.539	2.085	-1.123
