GO	[-25.09 -0.74]	[-0.74 -0.27]	[-0.27 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.28]	[0.28 0.62]	[0.62 7.89]
GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_UP GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_UP	-0.427	1.459	4.385	2.175	-5.843	-8.177	-8.177	-1.075	3.033	-0.697	2.453
NKX22_01 NKX22_01	0.415	1.580	2.333	4.632	-6.661	-7.969	-7.969	-0.286	1.363	-1.483	2.339
GSE22886_IL2_VS_IL15_STIM_NKCELL_UP GSE22886_IL2_VS_IL15_STIM_NKCELL_UP	-0.658	1.531	0.301	10.514	-4.191	-6.740	-8.052	-1.524	1.531	-0.398	2.554
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	1.191	1.191	0.841	6.207	-2.751	-8.302	-8.302	-3.226	-0.457	1.008	3.239
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	1.413	0.350	1.211	0.571	-8.260	-8.260	-6.938	-0.573	3.269	1.865	2.669
GSE2585_CD80_HIGH_VS_LOW_MTEC_UP GSE2585_CD80_HIGH_VS_LOW_MTEC_UP	1.026	-0.573	-1.109	5.436	-1.109	-8.260	-8.260	-1.946	2.662	0.263	5.448
GSE8515_IL1_VS_IL6_4H_STIM_MAC_DN GSE8515_IL1_VS_IL6_4H_STIM_MAC_DN	0.622	0.496	3.767	4.862	-8.094	-6.780	-6.780	-0.841	0.622	-0.309	2.520
HALLMARK_KRAS_SIGNALING_DN HALLMARK_KRAS_SIGNALING_DN	0.841	1.838	-0.737	10.539	-2.751	-6.977	-8.302	-0.351	-0.737	-0.457	2.356
GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN	-0.902	1.026	1.865	0.571	-5.917	-8.260	-8.260	0.571	3.936	1.413	2.122
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	-0.737	-0.737	0.442	5.788	-3.768	-8.302	-8.302	0.442	1.191	2.349	2.929
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_DN GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_DN	-1.058	1.483	2.206	3.390	-6.819	-6.819	-8.135	0.750	0.285	1.083	2.486
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	4.435	1.117	-0.990	0.925	-5.640	-5.640	-5.640	-3.283	0.753	1.327	5.704
GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	-0.317	0.908	0.609	1.949	-5.805	-8.135	-8.135	-0.538	2.479	2.206	2.775
GSE19512_NAUTRAL_VS_INDUCED_TREG_UP GSE19512_NAUTRAL_VS_INDUCED_TREG_UP	-0.325	1.063	-0.427	7.283	-2.670	-8.177	-6.859	-2.670	1.682	1.063	2.740
GSE27786_NKTCELL_VS_ERYTHROBLAST_DN GSE27786_NKTCELL_VS_ERYTHROBLAST_DN	0.341	1.008	-0.351	5.382	-5.109	-8.302	-6.977	-0.917	1.838	0.692	3.563
GSE13306_TREG_RA_VS_TCONV_RA_DN GSE13306_TREG_RA_VS_TCONV_RA_DN	0.990	0.990	1.581	1.581	-5.992	-8.344	-8.344	-0.597	0.678	2.593	2.063
GOMF_METALLOPEPTIDASE_ACTIVITY GOMF_METALLOPEPTIDASE_ACTIVITY	-0.411	0.782	5.054	3.228	-7.636	-7.636	-4.547	-0.865	0.633	0.293	2.612
KRAS.AMP.LUNG_UP.V1_UP KRAS.AMP.LUNG_UP.V1_UP	1.296	0.536	0.292	7.071	-4.629	-5.807	-5.807	-2.003	-0.995	0.692	4.690
GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN	-0.710	0.463	3.309	2.413	-6.898	-8.219	-5.039	-1.092	1.045	1.656	3.647
TAAWWATAG_RSRFC4_Q2 TAAWWATAG_RSRFC4_Q2	-1.338	2.783	1.428	1.211	-5.836	-7.095	-7.095	-0.395	0.835	1.013	4.573
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	1.026	1.865	0.263	2.115	-5.074	-8.260	-6.938	-0.724	-0.342	1.026	6.280
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP	-1.586	0.891	4.385	0.368	-5.003	-6.859	-8.177	0.473	2.732	1.063	2.453
SERVITJA_LIVER_HNF1A_TARGETS_DN SERVITJA_LIVER_HNF1A_TARGETS_DN	0.480	0.268	0.615	10.349	-4.658	-6.846	-5.601	-1.218	0.944	-0.452	2.401
GSE8835_CD4_VS_CD8_TCELL_DN GSE8835_CD4_VS_CD8_TCELL_DN	1.083	0.750	1.274	6.894	-3.110	-8.135	-8.135	-1.058	-0.317	0.377	2.213
CERVERA_SDHB_TARGETS_1_UP CERVERA_SDHB_TARGETS_1_UP	-1.184	1.847	0.364	-0.495	-5.059	-5.059	-5.059	-1.530	1.060	2.491	8.716
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN	-0.447	2.958	0.452	2.662	-3.737	-8.260	-8.260	0.263	1.211	-0.342	3.945
GSE41867_DAY15_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP GSE41867_DAY15_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP	-1.331	1.436	2.697	1.436	-3.168	-8.219	-8.219	0.271	2.145	0.359	3.004
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_DN GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_DN	-1.109	0.858	0.858	4.290	-3.737	-6.938	-8.260	-0.902	1.865	2.115	2.122
GSE24210_IL35_TREATED_VS_RESTING_TREG_DN GSE24210_IL35_TREATED_VS_RESTING_TREG_DN	-1.331	1.232	-0.437	5.093	-1.607	-8.219	-8.219	-0.561	1.232	1.893	2.420
GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_UP GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_UP	-0.880	0.490	1.764	3.519	-5.395	-6.385	-6.385	-0.699	3.187	-0.318	3.528
GSE9037_WT_VS_IRAK4_KO_LPS_1H_STIM_BMDM_DN GSE9037_WT_VS_IRAK4_KO_LPS_1H_STIM_BMDM_DN	-0.447	0.858	2.381	0.350	-3.737	-6.938	-8.260	-1.109	3.269	2.381	2.388
GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN	-0.407	-0.309	-0.527	2.513	-4.224	-5.768	-8.094	-0.527	4.118	1.977	3.440
GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN	0.692	-0.457	1.191	4.609	-2.751	-5.955	-6.977	-3.768	0.692	1.838	3.901
GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_UP GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_UP	-0.301	0.301	1.318	1.531	-6.740	-5.730	-6.740	0.780	3.811	-0.658	3.821
BMI1_DN_MEL18_DN.V1_DN BMI1_DN_MEL18_DN.V1_DN	-2.195	1.594	1.594	3.487	-4.900	-6.097	-6.097	-0.275	0.329	1.125	3.131
AKT_UP.V1_UP AKT_UP.V1_UP	-1.043	0.870	2.549	1.054	-4.805	-5.757	-7.012	-1.298	3.899	1.257	2.261
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	1.555	3.856	-2.161	2.036	-3.551	-5.693	-8.011	-0.645	1.555	0.649	2.307
KEGG_CALCIUM_SIGNALING_PATHWAY KEGG_CALCIUM_SIGNALING_PATHWAY	0.353	1.742	3.527	2.559	-3.635	-7.345	-7.345	-0.760	-0.345	0.353	2.566
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3 MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	0.643	2.613	-1.678	0.370	-3.860	-5.931	-5.931	-1.052	1.714	2.952	3.697
BRCA1_DN.V1_UP BRCA1_DN.V1_UP	1.793	1.043	-0.640	8.891	-4.320	-4.320	-4.320	-1.102	-0.473	-1.413	3.111
GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_DN GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_DN	-0.932	2.317	0.990	0.825	-3.799	-5.992	-7.017	-1.670	4.197	1.581	2.324
GSE4142_NAIVE_VS_MEMORY_BCELL_UP GSE4142_NAIVE_VS_MEMORY_BCELL_UP	-1.092	0.720	0.463	2.145	-3.168	-5.880	-8.219	-0.561	2.697	1.436	3.990
PRC2_SUZ12_UP.V1_UP PRC2_SUZ12_UP.V1_UP	-0.431	3.476	1.290	1.737	-3.928	-7.719	-6.425	0.370	0.913	-0.559	2.840
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN	-0.477	0.359	1.684	1.429	-4.784	-5.973	-4.784	-0.477	-0.833	2.256	6.270
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP	-0.278	0.542	0.676	2.651	-4.092	-6.622	-7.927	0.325	2.651	0.676	2.372
DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	2.331	1.245	-2.057	3.741	-3.825	-4.706	-3.825	-2.057	-0.608	1.245	4.568
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	1.581	1.154	-0.524	8.284	-3.830	-4.513	-3.830	-1.919	-1.059	0.301	3.277
MIR7113_5P MIR7113_5P	-0.301	2.339	0.691	0.540	-5.016	-6.222	-6.222	0.301	2.042	1.057	2.048
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_DN GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_DN	-0.318	1.113	1.530	4.608	-4.582	-5.395	-5.395	-1.343	0.930	-0.318	3.195
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP	-0.559	1.737	-0.559	6.643	-3.928	-6.425	-3.336	-0.896	0.277	0.750	3.485
GSE15659_TREG_VS_TCONV_UP GSE15659_TREG_VS_TCONV_UP	-0.992	1.815	2.615	2.333	-4.827	-4.827	-5.656	-0.632	2.066	-0.379	2.072
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP	0.548	1.114	-0.435	5.407	-1.041	-5.350	-4.205	-1.343	-2.155	0.407	4.946
GSE37532_WT_VS_PPARG_KO_LN_TREG_DN GSE37532_WT_VS_PPARG_KO_LN_TREG_DN	1.036	-0.255	0.353	5.355	-0.509	-3.975	-5.100	-2.504	-1.982	1.812	2.123
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP	-1.076	0.389	1.555	3.563	-4.547	-4.547	-4.547	-0.535	2.605	0.389	2.324
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_UP GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_UP	-1.976	0.414	0.550	3.509	-1.976	-5.765	-4.590	-0.418	1.572	1.572	2.141
DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES	-0.345	0.526	0.701	-0.345	-4.560	-2.701	-4.560	-0.684	1.677	0.701	6.403
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP	-0.352	0.861	1.225	2.722	-5.544	-4.026	-4.026	-0.595	0.343	1.034	3.359
GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_UP GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_UP	0.376	1.593	-0.343	6.530	-1.162	-3.899	-3.899	-1.505	-0.660	-0.482	2.541
GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP	0.967	0.647	1.154	1.358	-5.321	-4.513	-3.830	0.399	-0.401	1.581	2.083
