GO	[-7.31 -0.92]	[-0.92 -0.40]	[-0.40 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.29]	[0.29 0.77]	[0.77 6.09]
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP	0.478	-2.174	-0.871	-0.871	-1.374	1.785	2.237	0.478	-0.317	0.286	0.283
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	-2.216	0.456	-0.333	0.456	0.989	-2.216	-0.899	0.696	0.271	0.271	1.717
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	0.753	0.268	-0.602	1.092	-0.602	0.753	-1.752	1.092	-1.752	-1.030	1.084
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP	-0.473	0.820	2.978	-0.473	0.820	0.820	-1.269	-0.271	-0.787	-2.047	-0.478
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN	-0.720	2.657	-1.103	-0.274	-1.103	-1.658	0.330	2.190	-0.274	-0.720	0.755
GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN	-0.516	-1.339	-2.131	1.843	-0.301	1.843	0.755	0.755	-0.301	-0.516	-0.849
GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_UP GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_UP	0.540	-0.643	1.811	1.310	-0.643	0.540	-1.248	-1.248	0.540	-1.248	0.280
GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP	0.431	2.308	0.431	-0.374	-1.836	0.239	0.687	-1.098	0.431	0.431	-1.844
GSE6259_CD4_TCELL_VS_CD8_TCELL_UP GSE6259_CD4_TCELL_VS_CD8_TCELL_UP	0.797	-1.332	0.481	-0.705	-1.332	1.192	-1.332	0.246	-0.364	1.192	0.792
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	-0.431	-0.431	-0.218	-1.458	-0.431	-0.218	-1.458	1.037	0.683	-0.431	3.106
GSE13306_RA_VS_UNTREATED_TCONV_DN GSE13306_RA_VS_UNTREATED_TCONV_DN	-0.522	-0.522	1.094	-1.081	1.589	-1.081	0.686	0.371	-0.522	-1.081	1.088
GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	-0.705	-1.332	-0.705	-1.332	0.481	-0.705	1.192	0.797	1.660	-0.364	0.792
GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_DN GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_DN	0.301	-0.516	-1.339	1.065	3.965	-0.843	0.301	-0.843	0.500	-0.843	-0.520
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN	-0.998	-0.998	-0.463	0.774	0.774	1.220	1.220	0.427	-0.998	-0.998	-0.206
GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	-0.664	-0.664	-0.664	-0.247	0.362	-0.664	1.296	0.362	-0.247	-0.664	2.703
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_UP GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_UP	-0.622	-0.622	-0.622	0.396	0.825	1.390	1.390	-0.622	-0.622	0.396	-0.625
