GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.09]	[0.09 0.97]
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	-3.299	-0.830	-1.488	0.805	0.312	-0.830	0.805	1.028	2.563	0.447	-0.420
GOBP_RECOMBINATIONAL_REPAIR GOBP_RECOMBINATIONAL_REPAIR	6.159	-0.400	-0.552	0.968	0.321	-0.552	-0.552	-0.984	-1.278	-0.984	-0.279
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	-1.152	-1.152	-0.301	-0.762	-1.713	-0.301	0.701	-0.489	0.478	0.701	4.612
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	0.524	0.166	-0.497	-0.497	-0.497	-0.497	-0.497	0.524	-0.497	-0.497	4.583
GOBP_AMINE_TRANSPORT GOBP_AMINE_TRANSPORT	-1.128	-0.813	-0.572	-0.391	0.504	4.287	-0.572	0.693	1.169	-0.572	-2.058
GOBP_NON_RECOMBINATIONAL_REPAIR GOBP_NON_RECOMBINATIONAL_REPAIR	-0.523	1.726	0.824	1.088	0.599	-1.581	-3.155	-0.776	0.412	0.599	-0.519
GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH	0.539	1.301	-1.243	-0.641	-1.243	-1.243	2.362	0.539	-0.641	0.282	0.284
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	1.998	-0.574	-0.574	-1.700	-0.574	0.501	1.535	-1.700	0.501	-0.574	0.788
GOBP_NEPHRON_TUBULE_FORMATION GOBP_NEPHRON_TUBULE_FORMATION	-0.704	-0.272	-0.704	0.706	-0.272	1.821	-0.704	2.542	-0.272	-0.704	-0.702
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	-0.436	1.617	-2.705	0.548	-1.347	-0.796	0.713	1.355	1.355	0.291	-1.338
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	-0.671	1.720	-1.285	0.509	0.264	2.880	-0.342	-0.671	-0.342	-1.285	-0.340
GOBP_MONOAMINE_TRANSPORT GOBP_MONOAMINE_TRANSPORT	-0.541	-0.541	0.253	-0.541	0.253	4.912	-0.355	0.396	0.578	-0.798	-2.246
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	-0.301	-0.489	-1.152	0.301	0.301	-0.489	0.478	-1.713	0.971	-1.152	4.028
GOBP_MESODERM_MORPHOGENESIS GOBP_MESODERM_MORPHOGENESIS	-2.614	-0.787	-0.787	0.287	0.459	-1.182	0.938	0.676	2.413	0.459	-0.312
GOBP_P_BODY_ASSEMBLY GOBP_P_BODY_ASSEMBLY	1.613	1.613	-0.324	1.613	-0.787	-0.787	-0.324	-0.324	-0.787	-0.324	-0.785
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	0.236	-0.378	0.236	-0.870	0.236	-0.870	-0.378	0.527	-0.870	-0.378	4.364
GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-0.870	-0.378	0.236	-0.870	0.527	-0.870	2.726	0.527	0.930	-0.378	-0.867
GOBP_RESPONSE_TO_WATER GOBP_RESPONSE_TO_WATER	-0.580	-0.580	2.212	-0.580	-0.580	1.488	-0.580	-0.580	0.892	-0.199	-0.198
GOBP_NADP_METABOLIC_PROCESS GOBP_NADP_METABOLIC_PROCESS	0.480	1.184	-0.363	0.794	-1.326	-1.326	1.647	-0.363	0.480	-1.326	-0.361
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	0.265	1.726	-1.581	0.599	-0.776	-2.218	0.824	1.389	0.599	-0.341	-1.112
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	2.905	-0.391	0.915	-0.572	-0.391	0.349	-1.128	-0.258	1.456	-1.128	-2.058
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	-0.792	1.201	2.169	0.714	0.522	0.522	-1.103	-1.103	-0.247	-0.247	-2.725
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	1.640	1.887	0.539	1.887	0.317	-1.554	-0.383	-1.271	-1.029	-1.271	-0.641
GOBP_THIOESTER_METABOLIC_PROCESS GOBP_THIOESTER_METABOLIC_PROCESS	-0.678	-1.279	0.279	-0.941	-2.266	0.412	0.279	-0.476	0.998	1.256	2.595
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	-0.351	0.991	-0.829	-0.829	0.566	-0.829	-0.829	2.149	0.991	-0.351	-0.349
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	0.784	0.346	-2.448	0.346	-1.064	-0.434	0.346	-1.064	1.792	-0.434	1.419
GOBP_TELOMERE_ORGANIZATION GOBP_TELOMERE_ORGANIZATION	1.195	1.437	-0.374	-1.169	-0.688	-0.688	-0.513	-0.688	-0.265	-1.489	3.365
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	3.267	1.228	0.388	-1.236	-0.976	-0.581	-0.976	-0.581	1.459	-0.976	-0.431
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME	2.370	-0.176	-0.538	-0.538	-0.176	-0.538	-0.538	1.603	-0.538	-0.538	0.478
GOBP_REGULATION_OF_PROTEIN_FOLDING GOBP_REGULATION_OF_PROTEIN_FOLDING	-0.497	-0.497	0.166	-0.497	-0.497	-0.497	-0.497	0.524	0.166	0.524	3.503
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	-0.497	0.166	-0.497	-0.497	0.524	-0.497	-0.497	0.524	3.496	0.166	-0.496
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION GOBP_RETINAL_ROD_CELL_DIFFERENTIATION	-0.497	-0.497	3.496	0.524	-0.497	0.166	-0.497	0.166	0.524	-0.497	-0.496
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	-0.497	1.052	-0.497	-0.497	-0.497	-0.497	1.052	1.052	-0.497	1.052	-0.496
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	0.640	-0.414	0.640	-0.414	2.983
GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	-0.456	-0.456	0.578	-0.456	1.148	-0.456	1.875	-0.456	0.578	-0.456	-0.454
GOBP_MESONEPHRIC_TUBULE_FORMATION GOBP_MESONEPHRIC_TUBULE_FORMATION	-0.331	0.273	-0.331	-0.331	-0.331	1.528	-0.331	2.452	-0.331	-0.331	-0.330
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	-0.373	0.239	0.239	0.712	3.245	-0.373	-0.373	-0.373	-0.373	-0.373	-0.372
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	-0.290	-0.290	-0.290	3.955	-0.290	0.312	0.312	-0.290	-0.290	-0.290	-0.289
