GO	[-6.41 -0.50]	[-0.50 -0.23]	[-0.23 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.04]	[0.04 0.11]	[0.11 0.19]	[0.19 0.33]	[0.33 0.65]	[0.65 5.29]
GNF2_TIMP2 GNF2_TIMP2	0.431	-0.650	-1.825	-1.091	1.000	2.284	-1.091	-1.091	-0.373	0.431	1.796
MORF_PRKCA MORF_PRKCA	1.222	-0.293	-2.425	-1.085	0.536	1.680	-0.395	-2.425	-0.863	0.840	1.925
GCM_SUFU GCM_SUFU	-1.551	-0.327	1.123	1.431	-0.754	-1.551	2.571	1.123	-0.754	-0.327	-1.557
GNF2_BUB1B GNF2_BUB1B	-1.260	-0.783	-0.783	-0.472	-0.783	-0.270	0.815	1.516	1.943	1.516	-2.038
MORF_TNFRSF6 MORF_TNFRSF6	2.078	-0.378	-3.053	-1.090	0.573	0.573	-0.665	-1.090	-0.506	0.328	3.005
MODULE_257 MODULE_257	0.275	-1.572	2.893	1.439	-0.996	-0.996	0.813	0.502	1.000	-1.259	-1.952
MODULE_273 MODULE_273	-0.865	-0.316	1.019	0.722	-0.865	0.287	0.722	1.019	1.368	-2.158	-2.163
GNF2_DNM1 GNF2_DNM1	2.884	-0.263	-0.962	-1.395	-0.422	0.520	-0.263	-2.002	-0.962	0.342	2.426
MODULE_85 MODULE_85	0.783	-2.075	0.783	0.317	-0.810	-0.492	-2.075	-0.285	0.317	0.317	2.848
MORF_LCAT MORF_LCAT	4.665	-0.567	-1.005	-1.005	0.433	0.433	-2.108	-0.762	-0.567	0.433	1.164
MORF_BMI1 MORF_BMI1	-1.173	0.243	0.243	2.005	-0.820	0.559	0.774	1.644	0.243	-0.820	-3.249
GNF2_IGFBP1 GNF2_IGFBP1	-0.218	-0.797	-1.451	-1.451	0.681	2.484	-0.797	-0.797	-0.218	0.681	1.447
GNF2_MCM4 GNF2_MCM4	-1.398	-0.893	-0.556	0.272	-0.332	-0.556	0.693	0.982	3.146	0.693	-2.205
MODULE_149 MODULE_149	-1.493	0.381	0.985	2.395	-0.829	-0.829	0.985	0.647	-0.234	-0.829	-1.496
MODULE_133 MODULE_133	-0.538	-0.538	-0.538	1.604	-0.538	0.477	3.265	-0.538	-0.176	-0.538	-0.540
MODULE_61 MODULE_61	-0.756	0.352	-0.756	0.849	-0.256	-1.226	3.024	1.569	-0.451	-1.992	-0.453
GCM_TPR GCM_TPR	-1.202	-0.610	0.303	-0.610	-0.300	0.573	3.117	0.929	0.573	-1.202	-1.205
MODULE_199 MODULE_199	1.193	-1.503	0.613	0.397	-0.978	-0.382	-2.324	-0.623	0.233	0.397	2.896
MORF_BUB1B MORF_BUB1B	-2.616	-1.183	0.288	0.288	-0.315	0.677	0.288	1.598	1.989	0.288	-1.755
MODULE_200 MODULE_200	2.680	-1.119	-1.119	-0.550	-0.550	-0.260	-1.119	-0.260	0.347	0.347	2.051
MODULE_488 MODULE_488	-0.260	-1.119	-0.550	-0.260	-1.119	1.505	-0.550	-1.119	-0.260	1.033	2.674
GNF2_G22P1 GNF2_G22P1	-0.733	-1.368	1.132	0.453	0.453	0.755	1.580	0.755	-1.368	-0.733	-1.371
MODULE_208 MODULE_208	0.595	-0.438	-1.984	-1.984	-0.850	0.301	0.301	-0.618	-0.301	1.837	3.305
MORF_BCL2L11 MORF_BCL2L11	2.664	-0.436	-2.112	-1.160	0.487	0.487	-1.160	-0.929	-0.327	-0.327	2.966
GNF2_BUB1 GNF2_BUB1	-1.077	-1.077	-0.520	-0.520	-0.240	-0.520	0.684	0.371	2.797	1.581	-1.080
MODULE_263 MODULE_263	0.859	-0.525	-0.525	-1.617	-1.617	0.859	-0.525	0.320	-0.525	0.320	3.285
GCM_CSNK1A1 GCM_CSNK1A1	-0.765	-1.410	0.717	3.878	0.216	0.427	-0.407	0.427	0.216	-0.765	-1.413
GNF2_CEBPA GNF2_CEBPA	1.006	-0.739	-0.739	-1.679	-0.287	0.316	-1.123	-0.739	-0.470	1.006	4.106
GNF2_SMC1L1 GNF2_SMC1L1	-0.240	-1.077	-0.520	0.371	0.684	1.090	2.152	0.684	-1.077	-1.077	-1.080
MODULE_80 MODULE_80	2.885	-1.285	-0.341	-0.671	-0.671	-0.341	-1.285	-0.341	0.264	0.264	2.265
MORF_USP5 MORF_USP5	-1.992	-0.451	0.849	1.183	-0.451	-0.256	2.006	0.849	-0.451	-0.451	-1.996
MORF_PPP2R4 MORF_PPP2R4	-0.838	-0.838	0.499	-0.300	1.058	-0.838	1.823	2.277	-0.513	-0.513	-2.121
GNF2_SPRR1B GNF2_SPRR1B	-0.953	0.200	-0.434	-0.953	1.838	2.476	-0.953	0.200	-0.953	0.457	0.199
MODULE_91 MODULE_91	-1.451	-0.430	-0.218	0.681	-0.797	-0.218	3.089	1.032	0.403	-0.797	-1.455
GNF2_RFC3 GNF2_RFC3	-0.991	-1.700	-0.574	0.784	-0.318	0.285	1.131	0.285	2.521	0.285	-1.705
MODULE_388 MODULE_388	-0.663	-0.663	0.762	-0.663	-0.247	0.362	1.941	1.941	-0.663	-0.663	-0.664
MORF_GSPT1 MORF_GSPT1	-1.192	-1.192	-0.729	0.885	0.598	-0.242	2.072	1.624	-0.431	-0.242	-1.955
GNF2_TM4SF2 GNF2_TM4SF2	1.090	0.684	-0.520	-1.077	-1.077	1.090	-0.240	-1.077	-1.077	0.371	1.576
GNF2_CKS1B GNF2_CKS1B	-1.534	-1.534	-0.861	0.359	0.359	-0.250	0.941	-0.250	2.884	0.615	-0.864
GNF2_SELL GNF2_SELL	-1.867	-1.867	-1.125	0.960	0.410	0.226	1.323	0.226	0.226	1.740	-0.394
MODULE_321 MODULE_321	-2.076	-0.479	-0.911	-0.911	-0.334	-1.599	0.723	0.723	2.043	2.387	0.268
MORF_EPHA7 MORF_EPHA7	2.816	0.520	-1.772	-0.626	0.520	1.073	-1.772	-0.833	-1.396	0.384	1.065
MORF_REV3L MORF_REV3L	-1.007	-1.007	-0.234	2.347	-0.645	0.588	-0.234	0.380	1.906	-0.399	-2.372
MODULE_244 MODULE_244	-2.648	-0.363	0.442	1.704	0.709	0.442	0.566	0.566	1.251	-1.236	-2.660
MORF_DAP MORF_DAP	-1.583	-0.523	-0.341	0.600	0.600	0.600	2.105	1.392	0.265	-2.220	-1.589
MODULE_115 MODULE_115	-1.077	0.371	1.090	2.797	-0.520	-0.520	0.684	0.371	-0.520	-1.077	-1.080
MODULE_544 MODULE_544	1.776	0.885	-1.807	-1.310	0.313	0.313	-1.807	0.658	-1.310	0.468	1.438
GNF2_RTN1 GNF2_RTN1	3.701	1.227	-0.431	-0.242	-0.242	0.370	-1.950	-1.192	-0.431	-0.242	-0.732
GNF2_DDX5 GNF2_DDX5	-1.123	0.316	-0.287	2.102	0.316	0.499	-0.287	2.102	-0.739	-0.739	-2.539
MORF_PPP5C MORF_PPP5C	-1.423	-1.031	0.577	0.577	-0.338	0.577	0.267	1.027	2.726	-0.731	-2.635
MORF_LMO1 MORF_LMO1	3.904	0.499	-2.116	0.499	-0.300	-0.838	-0.513	-0.300	0.752	-0.838	-0.516
GNF2_MCM5 GNF2_MCM5	-1.644	-0.452	0.520	0.757	1.371	0.331	1.041	1.041	-0.452	-1.094	-2.497
MODULE_79 MODULE_79	-0.607	-0.279	-2.136	-0.418	-0.855	-0.855	-0.855	0.325	0.867	1.700	3.217
GCM_ANP32B GCM_ANP32B	-0.765	-0.407	1.080	0.717	1.515	0.717	1.080	-0.765	-0.765	-1.410	-1.413
MODULE_159 MODULE_159	-2.331	-1.200	0.998	1.282	-0.383	-0.244	1.602	1.282	-0.383	-0.383	-1.684
MODULE_375 MODULE_375	1.056	0.809	-0.711	-2.590	-0.489	1.056	-1.905	-0.489	-0.489	0.809	1.643
GNF2_SERPINB5 GNF2_SERPINB5	0.324	-0.580	-1.160	-1.160	0.324	0.979	-1.160	-0.580	-0.279	1.434	1.960
GNF2_UBE2I GNF2_UBE2I	-1.058	0.254	0.453	2.904	-0.354	0.717	0.453	0.717	-1.058	-1.784	-1.061
MORF_CDK2 MORF_CDK2	-0.962	-0.647	1.301	1.301	-0.263	-0.422	2.020	-0.263	0.342	-0.647	-2.915
MODULE_414 MODULE_414	-0.704	-0.704	-0.704	0.332	-0.272	-0.272	2.545	1.823	-0.704	-0.704	0.331
GNF2_MSH6 GNF2_MSH6	-1.285	-0.671	0.264	0.509	0.837	0.264	2.271	0.837	-0.341	-1.285	-1.288
MORF_MAP3K14 MORF_MAP3K14	2.089	-0.418	-1.386	-0.793	0.987	0.987	-1.793	-0.583	-1.386	0.311	1.766
GCM_ING1 GCM_ING1	-1.786	-0.329	0.441	1.935	0.275	-0.811	0.908	0.908	0.441	-0.329	-2.664
MODULE_277 MODULE_277	-2.241	-0.578	0.665	2.082	0.259	0.665	0.665	-0.578	0.946	-1.433	-0.925
MORF_RAP1A MORF_RAP1A	-0.704	-0.704	-0.274	0.597	0.597	0.330	-0.526	0.959	2.946	-0.526	-3.643
MODULE_337 MODULE_337	-1.573	-1.036	0.363	0.363	-0.247	0.816	0.816	1.460	1.115	-0.668	-2.414
MODULE_247 MODULE_247	-0.218	0.681	-0.430	-1.451	0.681	-0.430	-1.451	-1.451	1.032	1.032	1.028
MORF_WNT1 MORF_WNT1	2.830	-0.734	-1.358	-1.008	0.525	1.169	-1.008	-1.008	-1.008	0.709	1.163
GNF2_TYK2 GNF2_TYK2	-1.368	-0.733	0.755	1.132	0.453	-0.733	1.132	1.580	-0.385	-0.733	-1.371
MODULE_51 MODULE_51	3.750	-0.797	-0.797	-0.797	-0.797	-0.430	-0.797	-0.218	-0.218	-0.218	1.931
MODULE_57 MODULE_57	-2.324	-0.623	1.193	1.193	-0.623	-0.382	-0.978	0.879	1.555	0.397	-0.982
MODULE_324 MODULE_324	0.927	-0.301	-0.301	-1.326	0.301	-0.581	-1.326	-2.137	0.420	0.927	3.321
MODULE_259 MODULE_259	1.740	-1.125	0.655	0.410	-1.125	-0.392	-1.867	-0.676	-0.392	0.655	1.735
MODULE_315 MODULE_315	-0.663	-0.663	-0.247	-0.247	-0.663	-0.663	0.362	3.561	0.762	0.362	-0.664
GNF2_RPA1 GNF2_RPA1	-0.550	-1.119	-0.260	1.505	-0.550	0.645	2.056	0.347	0.347	-1.119	-1.122
MODULE_481 MODULE_481	1.733	0.859	-1.839	-1.338	0.301	0.301	-1.839	0.637	-0.959	0.451	1.401
MODULE_433 MODULE_433	0.757	-0.452	-1.644	-1.644	1.745	0.331	-1.094	-1.094	0.757	0.520	1.365
MODULE_368 MODULE_368	3.187	-0.298	-0.746	-0.746	0.656	1.129	-0.746	-0.298	-0.298	-0.746	-0.299
MODULE_170 MODULE_170	-0.432	-0.290	-2.169	-0.432	-0.877	-0.877	-0.877	0.313	1.084	1.661	2.738
MODULE_128 MODULE_128	-0.572	-0.391	-2.069	-0.391	-0.813	-0.813	-0.813	0.350	0.917	1.780	2.906
MORF_SS18 MORF_SS18	-1.036	-0.668	0.565	0.363	-0.668	0.363	1.850	1.850	0.363	-0.668	-2.414
MODULE_188 MODULE_188	0.864	1.073	0.384	-1.772	-1.396	-0.833	-0.461	-0.833	-0.833	1.073	2.803
MODULE_416 MODULE_416	0.200	-0.953	-0.434	-0.953	-0.434	2.476	-0.434	0.457	-0.953	0.200	1.833
MORF_THPO MORF_THPO	1.169	-0.311	-1.849	-0.830	0.940	1.705	-0.830	-1.849	-0.830	1.169	0.733
MODULE_291 MODULE_291	-0.787	-0.787	-0.315	-0.787	-1.183	1.598	-0.787	-0.508	-0.508	2.420	1.981
GCM_NCAM1 GCM_NCAM1	-2.050	-0.538	0.791	0.995	-1.257	-1.614	2.384	0.995	0.332	0.332	-0.542
MODULE_160 MODULE_160	-0.538	-0.538	-0.538	1.604	-0.176	0.477	2.372	-0.538	-0.176	-0.538	-0.540
MORF_LTK MORF_LTK	1.254	-0.330	-1.663	-0.330	1.034	1.497	-1.038	0.381	1.034	-2.556	-0.458
MODULE_177 MODULE_177	-1.684	-0.920	-0.461	-0.312	-0.461	-0.660	0.796	0.796	3.051	1.028	-1.260
