GO	[-1.96 -0.22]	[-0.22 -0.14]	[-0.14 -0.09]	[-0.09 -0.06]	[-0.06 -0.02]	[-0.02 0.02]	[0.02 0.05]	[0.05 0.09]	[0.09 0.15]	[0.15 0.23]	[0.23 3.36]
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP	2.200	-0.363	-0.363	-1.331	-0.704	-0.363	0.798	-1.331	-0.704	1.662	0.470
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP	-1.457	0.404	-0.218	-0.799	-0.431	1.038	-1.457	0.404	3.123	-0.431	-0.225
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_UP GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_UP	1.251	1.251	0.264	-1.289	-0.341	-1.289	-0.341	-1.289	-0.341	1.735	0.257
GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	0.380	-0.399	-0.399	-1.549	0.591	-0.648	-0.399	2.382	0.853	-2.383	0.832
GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN	1.385	-1.835	-1.096	-0.653	0.239	-0.653	-0.653	1.007	-0.653	1.385	1.358
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_UP GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_UP	-1.457	0.404	-1.457	-0.799	0.404	-0.799	-0.431	2.508	0.404	0.404	1.018
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_UP GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_UP	-0.609	-0.609	3.593	-1.345	1.077	-0.917	-0.917	-0.609	0.799	0.799	-0.627
GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP	1.028	-1.372	0.726	1.028	-0.536	-0.536	-0.536	-2.172	-0.316	-0.316	2.199
GSE14308_INDUCED_VS_NATURAL_TREG_DN GSE14308_INDUCED_VS_NATURAL_TREG_DN	-2.172	-0.316	-0.536	-0.536	0.479	-1.372	-0.870	0.726	1.028	1.028	1.752
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG2_AND_FOXP3_TRASDUCED_UP GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG2_AND_FOXP3_TRASDUCED_UP	-0.622	-0.622	-0.223	-0.622	-0.223	0.826	-0.223	-0.223	-0.223	3.798	-0.630
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP	-0.497	0.525	2.560	0.166	-0.497	-0.497	-0.497	0.166	1.055	-0.497	-0.504
