GO	[-5.07 -0.98]	[-0.98 -0.44]	[-0.44 -0.08]	[-0.08 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.40]	[0.40 0.93]	[0.93 4.44]
GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN	-0.601	-1.751	1.093	-0.601	1.494	-1.751	0.269	-0.336	-0.336	0.269	1.919
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN	0.853	-2.383	1.525	-0.399	-0.234	-2.383	0.380	-0.234	-0.399	0.591	0.832
GSE3982_EOSINOPHIL_VS_DC_DN GSE3982_EOSINOPHIL_VS_DC_DN	1.149	-1.268	-0.270	-0.270	-0.786	0.334	1.532	1.149	-2.045	0.821	-1.289
GSE32255_UNSTIM_VS_4H_LPS_STIM_DC_UP GSE32255_UNSTIM_VS_4H_LPS_STIM_DC_UP	0.642	0.245	2.049	-2.298	1.247	0.919	-0.603	-0.603	-1.478	-0.603	0.237
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	-0.502	-0.266	0.586	0.339	-1.583	-0.502	1.290	-0.896	-1.583	0.586	2.215
GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_DN GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_DN	1.612	2.095	0.302	-0.551	-0.962	-1.667	0.530	0.825	-0.962	-0.300	-0.979
GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_KO_LIVER_UP GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_KO_LIVER_UP	-0.300	-0.551	1.187	-0.300	-0.551	-1.667	1.612	0.825	1.187	-1.667	-0.563
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP	-0.316	0.726	0.287	-0.536	2.739	0.287	-0.870	0.287	-1.372	-2.172	1.004
GSE7852_THYMUS_VS_FAT_TCONV_UP GSE7852_THYMUS_VS_FAT_TCONV_UP	0.334	-0.270	-1.268	-0.786	-0.270	2.450	1.532	0.334	-2.045	-0.786	0.534
GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-1.415	1.087	-0.408	-1.415	1.087	0.720	0.215	0.720	0.720	-0.408	-1.433
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	-0.412	0.390	-1.919	-0.412	-1.164	-0.412	0.928	-1.164	0.928	0.629	2.128
