GO	[-1.96 -0.22]	[-0.22 -0.14]	[-0.14 -0.09]	[-0.09 -0.06]	[-0.06 -0.02]	[-0.02 0.02]	[0.02 0.05]	[0.05 0.09]	[0.09 0.15]	[0.15 0.23]	[0.23 3.36]
HP_CONTRACTURES_OF_THE_JOINTS_OF_THE_LOWER_LIMBS HP_CONTRACTURES_OF_THE_JOINTS_OF_THE_LOWER_LIMBS	-0.454	-1.498	-0.454	-1.498	-0.233	0.992	-0.233	1.880	-0.831	2.419	-0.468
GOBP_LIPID_PHOSPHORYLATION GOBP_LIPID_PHOSPHORYLATION	-0.746	0.304	0.304	4.094	0.657	-0.746	-0.746	-0.746	-0.298	0.304	-0.759
CCAWNWWNNNGGC_UNKNOWN CCAWNWWNNNGGC_UNKNOWN	-1.038	-0.491	0.399	0.730	0.730	-1.038	2.946	-0.221	0.399	-1.038	-1.056
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_DN GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_DN	-0.453	-0.273	0.523	0.331	1.052	-2.509	0.331	1.769	-2.509	0.523	-0.286
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	-0.568	-0.359	-1.872	0.407	-0.359	-2.763	1.149	0.250	0.250	2.278	0.826
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	-0.580	5.117	-0.580	-0.199	-0.199	-0.580	-0.580	-0.199	-0.199	0.435	-0.590
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_DN GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_DN	-0.407	-1.414	-0.407	0.216	-1.414	1.527	-0.767	-0.407	0.428	0.216	3.178
GSE10325_CD4_TCELL_VS_MYELOID_UP GSE10325_CD4_TCELL_VS_MYELOID_UP	-0.501	0.340	-0.501	-1.582	-1.582	2.251	-0.266	0.340	-0.266	2.251	-0.517
MIR203A_5P MIR203A_5P	0.492	-0.913	1.365	0.217	-0.913	-0.913	-0.913	-0.913	0.877	1.365	0.480
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP	1.113	-1.313	0.828	0.238	1.113	-0.588	-1.313	-2.805	0.390	1.113	0.372
RODRIGUES_DCC_TARGETS_DN RODRIGUES_DCC_TARGETS_DN	0.687	-1.080	1.095	1.095	-0.521	-1.080	-1.080	-1.080	0.687	1.095	-0.248
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_UP GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_UP	0.587	-0.501	0.905	-1.582	0.587	-0.896	0.905	1.740	-0.896	-1.582	0.327
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_UP GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_UP	0.283	-0.320	-0.320	0.283	-0.641	-0.641	-0.320	-1.247	3.027	-1.247	1.777
GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_UP GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_UP	-0.746	-0.746	-0.746	-0.298	0.657	0.657	1.134	2.417	-0.298	-0.746	-0.759
GSE13229_IMM_VS_MATURE_NKCELL_UP GSE13229_IMM_VS_MATURE_NKCELL_UP	-0.929	-1.624	0.864	0.864	-0.526	0.320	2.172	-0.929	1.238	-0.526	-0.951
GSE14308_TH2_VS_NAIVE_CD4_TCELL_UP GSE14308_TH2_VS_NAIVE_CD4_TCELL_UP	-1.198	0.891	3.157	-0.431	-1.198	-1.198	-1.198	-0.241	0.891	0.371	0.356
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP	2.201	-0.363	-0.363	-1.331	-0.704	-0.363	0.798	-1.331	-0.704	1.663	0.467
CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE	-1.406	-0.897	1.336	-0.897	-0.558	0.697	0.458	-1.406	0.272	-0.332	3.129
NRL_DN.V1_DN NRL_DN.V1_DN	2.494	-0.434	0.825	0.458	-0.955	0.825	-0.955	-0.955	0.199	-0.955	0.193
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN	-1.727	1.303	2.526	-1.727	0.481	-0.300	0.302	0.302	-1.161	-0.766	0.682
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_UP GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_UP	1.251	1.251	0.264	-1.289	-0.341	-1.289	-0.341	-1.289	-0.341	1.736	0.255
MIR302A_5P MIR302A_5P	-0.417	-1.583	0.568	2.318	-0.671	0.568	-1.583	-0.417	-0.671	-0.417	2.261
GSE3982_BCELL_VS_BASOPHIL_DN GSE3982_BCELL_VS_BASOPHIL_DN	-1.096	-0.373	-0.373	-0.373	-0.373	0.239	0.432	0.689	4.767	-1.096	-1.121
GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN	1.386	-1.834	-1.096	-0.652	0.239	-0.652	-0.652	1.008	-0.652	1.386	1.350
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_UP GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_UP	-1.456	0.404	-1.456	-0.799	0.404	-0.799	-0.430	2.509	0.404	0.404	1.012
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_UP GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_UP	-0.609	-0.609	3.594	-1.344	1.078	-0.917	-0.917	-0.609	0.799	0.799	-0.632
GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP	1.029	-1.371	0.727	1.029	-0.536	-0.536	-0.536	-2.171	-0.316	-0.316	2.187
GSE14308_INDUCED_VS_NATURAL_TREG_DN GSE14308_INDUCED_VS_NATURAL_TREG_DN	-2.171	-0.316	-0.536	-0.536	0.479	-1.371	-0.869	0.727	1.029	1.029	1.742
GSE2706_UNSTIM_VS_2H_R848_DC_UP GSE2706_UNSTIM_VS_2H_R848_DC_UP	2.096	-0.962	-1.666	0.302	0.302	0.302	0.530	1.188	-1.666	-0.550	0.291
HP_SHORT_PALPEBRAL_FISSURE HP_SHORT_PALPEBRAL_FISSURE	-1.372	2.702	0.231	0.454	0.231	-1.372	0.454	0.231	0.231	0.454	-1.396
GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_DN GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_DN	0.427	-0.203	-0.996	-0.462	-0.203	-0.996	-0.203	2.378	1.758	-0.462	-1.014
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP	-0.746	1.134	-0.298	0.304	0.304	-0.746	-0.746	1.134	-0.746	-0.746	1.695
GOBP_MYELOID_CELL_DEVELOPMENT GOBP_MYELOID_CELL_DEVELOPMENT	-0.746	-0.298	-0.746	1.723	-0.746	-0.746	2.417	-0.298	-0.298	0.304	0.297
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG2_AND_FOXP3_TRASDUCED_UP GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG2_AND_FOXP3_TRASDUCED_UP	-0.622	-0.622	-0.223	-0.622	-0.223	0.826	-0.223	-0.223	-0.223	3.799	-0.632
chr3q13 chr3q13	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	0.211	1.261	-0.414	2.959
