GO	[-7.17 -0.71]	[-0.71 -0.34]	[-0.34 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.23]	[0.23 0.51]	[0.51 1.05]	[1.05 7.81]
ZHANG_TLX_TARGETS_36HR_DN ZHANG_TLX_TARGETS_36HR_DN	-0.850	25.353	7.335	1.584	-6.316	-7.605	-2.743	-0.401	-1.922	-3.835	-5.332
REACTOME_MRNA_PROCESSING REACTOME_MRNA_PROCESSING	-6.229	7.325	13.877	4.949	-6.229	-5.022	-1.855	2.046	-2.282	-5.022	-6.232
GO_SPLICEOSOMAL_COMPLEX GO_SPLICEOSOMAL_COMPLEX	-3.224	3.420	16.906	9.350	-6.812	-5.569	-2.221	1.162	-3.224	-5.569	-4.630
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	0.317	19.520	10.731	1.584	-6.671	-7.980	-4.131	-0.993	-0.993	-4.835	-4.134
MORF_SKP1A MORF_SKP1A	-4.906	1.321	3.483	13.417	-8.064	-8.064	0.396	7.514	-1.258	-3.587	-6.754
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	-5.479	5.211	14.844	5.687	-5.479	-5.479	-2.245	1.522	-2.245	-4.325	-5.482
WINNEPENNINCKX_MELANOMA_METASTASIS_UP WINNEPENNINCKX_MELANOMA_METASTASIS_UP	-1.705	24.592	5.267	1.759	-6.604	-6.604	-2.088	0.557	-2.538	-4.444	-3.695
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	0.347	8.411	18.014	2.427	-6.479	-6.479	-1.316	-1.047	-3.591	-6.479	-3.594
MORF_RAD21 MORF_RAD21	-3.576	3.989	6.028	11.163	-7.271	-7.271	0.277	3.281	-2.098	-5.032	-7.274
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	0.581	21.047	7.880	1.145	-5.687	-4.518	-2.393	-1.924	-2.393	-4.518	-5.690
GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP	0.636	19.959	5.738	2.848	-8.064	-6.750	-3.587	-0.658	-1.835	-4.906	-2.596
MORF_PSMC1 MORF_PSMC1	-6.237	0.318	3.707	10.605	-7.521	-7.521	0.419	8.983	-0.820	-1.267	-7.525
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	-1.591	15.883	7.335	4.342	-6.316	-7.605	-0.673	0.301	-1.922	-4.519	-6.319
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	-2.594	4.930	3.158	9.494	-8.064	-8.064	-0.658	4.547	0.396	-6.750	-6.754
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN	1.104	18.440	7.446	0.623	-8.105	-8.105	-2.213	-1.043	-0.671	-1.547	-6.794
MORF_PRKDC MORF_PRKDC	0.326	6.155	16.917	2.177	-7.479	-7.479	-1.527	0.849	-2.226	-4.415	-6.201
MORF_RAB1A MORF_RAB1A	-5.403	-1.095	1.315	6.283	-7.688	-7.688	-1.095	13.744	3.530	-0.881	-6.398
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	-0.646	13.519	5.796	3.868	-8.022	-8.022	-1.239	0.519	-0.293	-4.164	-8.026
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	-0.684	9.334	12.627	6.042	-8.147	-5.814	-2.238	-0.857	-1.060	-3.649	-5.818
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	0.742	16.368	5.136	3.496	-6.104	-6.104	-3.289	0.329	-4.009	-4.009	-4.908
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	1.584	16.792	6.285	0.663	-7.980	-7.980	-2.139	0.416	-0.993	-2.999	-6.675
MORF_PPP1CC MORF_PPP1CC	-0.677	7.640	16.163	1.509	-6.604	-6.604	-1.705	1.278	-2.538	-5.373	-4.447
MORF_FBL MORF_FBL	-1.870	3.727	10.424	5.474	-5.604	-5.604	-1.485	4.136	-3.578	-5.604	-5.607
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	-2.487	2.132	12.043	9.297	-7.897	-6.592	-2.091	2.132	-0.473	-4.065	-5.593
MORF_RFC4 MORF_RFC4	0.339	10.491	13.697	1.378	-6.062	-6.062	-1.405	-0.370	-2.170	-4.866	-6.065
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	-1.239	16.673	9.059	0.797	-6.711	-8.022	-2.164	0.650	-0.388	-2.567	-5.705
MORF_DAP3 MORF_DAP3	-3.249	1.825	3.972	7.335	-7.605	-7.605	-0.524	7.335	0.648	-4.519	-7.608
GNF2_FBL GNF2_FBL	-3.614	3.288	7.969	6.893	-5.646	-5.646	-0.384	4.078	-2.926	-5.646	-5.648
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	-3.803	9.965	10.514	3.662	-7.563	-7.563	-1.286	0.527	-0.293	-3.219	-4.487
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	-1.903	9.772	5.983	6.412	-8.189	-6.869	-3.144	2.740	-1.588	-2.263	-5.015
MORF_CTBP1 MORF_CTBP1	-5.451	0.531	2.867	11.368	-6.687	-6.687	-0.408	6.986	0.531	-3.129	-6.690
MORF_EIF4A2 MORF_EIF4A2	-4.247	-0.321	2.840	16.631	-5.396	-5.396	0.533	4.882	-1.738	-4.247	-5.399
REACTOME_MITOTIC_M_M_G1_PHASES REACTOME_MITOTIC_M_M_G1_PHASES	-1.466	12.382	6.841	4.213	-5.529	-6.771	-0.430	0.505	-1.466	-5.529	-6.774
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP	0.377	20.399	4.826	0.751	-8.147	-8.147	-3.115	0.485	-1.567	-1.060	-3.652
MORF_NME2 MORF_NME2	-3.937	0.349	0.349	9.405	-6.021	-6.021	-0.258	15.924	-0.850	-2.142	-6.023
FUJII_YBX1_TARGETS_DN FUJII_YBX1_TARGETS_DN	0.309	14.128	9.575	0.797	-8.022	-6.711	-3.556	1.144	-1.505	-2.164	-4.873
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	-0.813	11.195	9.059	2.885	-8.022	-6.711	-0.813	0.406	-0.388	-4.870	-6.714
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	-0.551	22.012	5.047	0.816	-4.730	-4.730	-2.223	-0.551	-1.332	-4.730	-4.732
MORF_ACTG1 MORF_ACTG1	-5.313	-1.022	1.141	9.319	-5.313	-5.313	0.563	13.248	-0.423	-3.330	-5.315
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-5.665	0.663	2.623	6.285	-7.980	-7.980	-0.285	5.439	4.648	-2.540	-6.675
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	-3.014	2.630	13.043	8.431	-4.938	-4.938	-1.456	0.914	-3.825	-4.938	-3.016
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN	-1.314	3.360	6.412	11.956	-8.189	-8.189	-0.550	0.597	-0.427	-2.674	-6.873
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	-0.325	23.171	4.400	1.256	-6.869	-5.852	-3.681	-0.698	-1.314	-0.872	-4.300
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP	0.301	17.215	5.327	1.765	-6.750	-8.064	-3.057	0.301	-0.301	-3.587	-4.201
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN	-0.671	7.446	8.405	6.985	-8.105	-6.790	-4.231	0.293	-0.309	-2.213	-4.944
GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN	-0.527	18.440	6.102	1.299	-8.105	-8.105	-1.276	-0.407	-1.043	-2.213	-3.088
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	-1.008	8.034	6.095	8.034	-6.937	-6.937	-1.899	-0.261	-0.261	-3.966	-5.689
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN	0.609	21.839	5.218	0.909	-5.814	-5.814	-2.238	-0.417	-3.649	-2.238	-3.117
GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_DN GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_DN	-2.408	-2.856	-2.408	-0.441	-7.772	-7.772	-3.371	1.075	7.530	6.602	7.524
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	-3.999	4.855	9.459	4.099	-7.813	-7.813	-2.885	3.076	-0.343	-1.148	-4.002
REACTOME_TRANSLATION REACTOME_TRANSLATION	-4.402	-0.362	0.627	7.057	-5.562	-5.562	1.219	14.567	-0.670	-4.402	-4.404
GO_CHROMOSOME_CENTROMERIC_REGION GO_CHROMOSOME_CENTROMERIC_REGION	-0.675	10.968	8.752	3.813	-5.843	-5.843	-2.410	1.015	-2.410	-4.885	-4.106
GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN	-1.767	8.707	6.347	4.699	-7.938	-7.938	-1.767	2.101	-0.620	-2.514	-4.803
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-4.273	2.658	13.142	5.922	-4.273	-4.273	-1.886	1.081	-1.432	-4.273	-4.275
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	-2.594	12.238	6.163	2.554	-8.064	-6.750	-3.057	1.321	0.636	-2.189	-4.201
GCM_ACTG1 GCM_ACTG1	-3.787	0.736	6.803	8.532	-4.897	-4.897	-1.097	5.744	-1.097	-4.897	-4.899
REACTOME_INFLUENZA_LIFE_CYCLE REACTOME_INFLUENZA_LIFE_CYCLE	-5.188	1.470	1.746	5.712	-5.188	-5.188	1.218	10.264	-2.041	-5.188	-4.058
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN	0.368	7.778	11.392	1.256	-8.189	-8.189	-4.297	0.892	-0.325	-1.903	-3.683
MORF_DNMT1 MORF_DNMT1	-0.405	6.518	16.696	0.796	-4.772	-4.772	-1.357	0.453	-3.673	-4.772	-3.675
GO_TRANSLATIONAL_INITIATION GO_TRANSLATIONAL_INITIATION	-4.440	0.782	2.291	9.809	-5.604	-5.604	0.464	8.626	-1.485	-4.440	-4.443
GNF2_RRM1 GNF2_RRM1	-0.750	18.436	8.050	0.558	-3.649	-3.649	-1.964	-1.964	-1.964	-3.649	-3.651
GCM_MLL GCM_MLL	-4.774	0.446	4.741	6.490	-6.979	-6.979	-1.923	8.473	1.076	-1.576	-4.777
MORF_PPP1CA MORF_PPP1CA	-3.863	0.788	2.436	10.480	-6.812	-6.812	-0.328	8.275	-1.200	-1.488	-5.572
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	1.015	22.569	2.193	-0.293	-5.843	-5.843	-4.885	0.535	-2.410	-0.394	-3.450
GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP	0.278	15.568	6.855	0.892	-6.869	-8.189	-4.297	-0.325	0.278	-1.588	-3.146
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP	1.609	18.952	2.101	1.847	-7.938	-7.938	-2.514	-0.977	-0.977	-1.465	-2.516
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	-1.767	7.252	6.347	6.347	-7.938	-6.632	-0.977	0.677	0.543	-4.098	-5.631
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	-1.547	7.919	5.273	5.273	-8.105	-8.105	-4.231	1.510	0.386	-1.043	-4.234
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	0.519	16.020	4.225	2.041	-5.702	-8.022	-3.028	0.519	-0.813	-1.812	-5.705
GCM_MYST2 GCM_MYST2	-2.355	1.056	10.581	5.523	-7.021	-7.021	-1.299	4.685	-0.828	-1.598	-5.768
GO_TRNA_METABOLIC_PROCESS GO_TRNA_METABOLIC_PROCESS	0.469	6.628	7.109	5.274	-6.896	-6.896	-1.532	0.260	-0.346	-3.931	-6.899
MORF_PPP2CA MORF_PPP2CA	-3.864	2.242	4.628	12.906	-4.980	-4.980	-1.141	2.242	-1.141	-3.864	-4.982
REACTOME_TRANSCRIPTION REACTOME_TRANSCRIPTION	0.543	14.967	5.495	1.609	-7.938	-5.627	-0.370	-0.370	-1.203	-4.098	-5.631
REACTOME_HIV_INFECTION REACTOME_HIV_INFECTION	-2.278	4.780	4.392	6.934	-7.563	-7.563	0.409	2.390	-0.835	-1.898	-7.567
GNF2_EIF3S6 GNF2_EIF3S6	-3.407	-0.465	1.752	10.984	-4.481	-4.481	0.559	8.985	-2.038	-4.481	-4.483
GO_RNA_LOCALIZATION GO_RNA_LOCALIZATION	-2.547	8.350	11.068	3.581	-5.069	-7.313	-1.443	0.920	-1.443	-2.547	-4.279
MORF_CDC10 MORF_CDC10	-2.959	0.745	12.786	7.880	-5.687	-5.687	-1.533	1.379	-0.283	-3.650	-4.520
GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN	-0.370	5.090	11.947	1.847	-7.938	-6.632	-4.098	2.372	-0.483	-2.115	-4.803
GO_SISTER_CHROMATID_SEGREGATION GO_SISTER_CHROMATID_SEGREGATION	-1.380	14.440	7.088	2.713	-5.922	-5.922	-1.689	0.510	-1.380	-4.958	-2.467
MORF_RAD23B MORF_RAD23B	-3.479	1.406	4.137	7.649	-7.146	-7.146	-0.301	5.775	0.301	-2.918	-5.886
GO_RIBOSOMAL_SUBUNIT GO_RIBOSOMAL_SUBUNIT	-3.423	-0.310	3.674	11.190	-4.153	-6.270	0.399	7.246	-1.212	-4.153	-5.064
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN	-0.813	7.117	4.983	3.868	-8.022	-8.022	-0.813	3.525	-0.813	-3.028	-5.705
GSE22886_NEUTROPHIL_VS_MONOCYTE_DN GSE22886_NEUTROPHIL_VS_MONOCYTE_DN	-4.032	0.343	6.925	6.035	-7.855	-7.855	-2.461	6.925	0.706	-1.166	-2.463
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	-2.942	5.974	4.750	2.999	-7.897	-7.897	-2.091	4.750	1.017	-2.487	-4.068
GSE3982_NKCELL_VS_TH2_DN GSE3982_NKCELL_VS_TH2_DN	0.286	11.483	10.928	0.751	-6.830	-8.147	-1.567	-0.417	-0.684	-1.567	-4.267
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN	-4.065	0.555	3.654	7.321	-7.897	-7.897	-0.769	5.144	2.694	-2.487	-4.068
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	-2.594	4.930	11.666	2.275	-8.064	-8.064	-1.835	1.765	-0.301	-0.827	-4.201
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-3.464	0.436	3.319	9.822	-7.897	-5.590	0.334	7.321	-0.270	-3.464	-4.768
GSE3982_EOSINOPHIL_VS_TH1_DN GSE3982_EOSINOPHIL_VS_TH1_DN	-0.798	9.656	7.184	2.923	-7.980	-6.671	-2.999	-0.379	0.531	-0.494	-6.675
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP	-0.827	12.822	11.106	0.636	-5.739	-8.064	-2.594	0.508	-1.526	-1.835	-1.837
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-4.941	0.293	2.812	6.102	-8.105	-8.105	-1.276	5.681	4.498	-1.276	-3.088
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN	-1.835	4.547	17.885	2.012	-8.064	-5.739	-1.526	0.508	-1.258	-1.258	-3.059
GCM_APEX1 GCM_APEX1	-2.703	2.328	11.419	5.867	-4.564	-4.564	-0.929	1.680	-2.100	-4.564	-4.566
GSE10325_BCELL_VS_MYELOID_DN GSE10325_BCELL_VS_MYELOID_DN	-1.679	-1.679	-2.408	0.270	-7.772	-7.772	-3.967	1.075	3.116	9.541	7.054
GSE22886_NEUTROPHIL_VS_DC_DN GSE22886_NEUTROPHIL_VS_DC_DN	-3.556	1.792	3.868	4.225	-8.022	-8.022	-0.505	6.223	2.041	-3.028	-4.873
GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP	0.496	17.095	4.878	1.738	-6.790	-8.105	-1.547	-0.671	-2.213	-1.547	-2.216
GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN	-0.462	12.726	3.037	1.904	-7.855	-7.855	-4.032	1.436	0.706	-1.166	-4.733
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	-2.164	7.117	8.554	6.664	-8.022	-5.702	-1.239	0.309	-0.505	-3.028	-3.559
GO_MULTI_ORGANISM_METABOLIC_PROCESS GO_MULTI_ORGANISM_METABOLIC_PROCESS	-5.313	0.563	2.246	8.720	-5.313	-5.313	1.141	7.574	-2.128	-2.666	-4.173
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN	0.386	13.918	5.273	0.496	-8.105	-8.105	-3.086	0.766	0.496	-1.857	-3.088
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	-1.547	3.119	7.446	5.273	-8.105	-8.105	-3.086	1.983	1.299	-1.857	-4.234
GCM_NPM1 GCM_NPM1	-2.069	0.393	6.495	7.060	-4.522	-4.522	-0.667	7.060	-2.669	-4.522	-4.524
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN	-1.657	-1.994	-0.713	-1.364	-6.434	-7.730	-5.441	1.293	4.195	8.088	7.595
GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	-2.189	10.019	4.178	2.012	-8.064	-8.064	-1.526	3.823	0.301	-2.189	-3.590
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-4.800	4.322	6.347	8.707	-7.938	-6.632	-1.465	0.998	0.426	-2.970	-1.769
MORF_RRM1 MORF_RRM1	-1.005	8.609	14.401	1.438	-4.148	-4.148	-1.354	-1.005	-2.363	-4.148	-3.107
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP	0.285	13.063	7.997	0.785	-5.961	-5.961	-1.712	1.357	-2.073	-3.544	-4.209
BENPORATH_PROLIFERATION BENPORATH_PROLIFERATION	-0.275	16.368	3.879	2.458	-4.905	-6.104	-4.905	-0.275	-0.681	-2.695	-3.291
HALLMARK_MITOTIC_SPINDLE HALLMARK_MITOTIC_SPINDLE	-2.189	10.557	5.327	1.765	-8.064	-8.064	-3.057	3.158	-0.827	-1.026	-1.837
GSE29618_MONOCYTE_VS_PDC_UP GSE29618_MONOCYTE_VS_PDC_UP	-0.755	-1.166	-0.595	-2.913	-7.855	-7.855	-4.032	0.706	4.802	7.868	6.919
GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN	-1.077	7.310	6.412	2.181	-8.189	-8.189	-3.144	1.256	1.926	-2.263	-3.683
GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_UP GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_UP	0.370	16.186	3.487	0.480	-7.730	-7.730	-1.994	1.293	-0.431	-1.657	-3.937
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	-2.164	12.334	5.383	2.885	-6.711	-8.022	-1.010	0.797	-0.293	-2.164	-4.167
GNF2_SMC4L1 GNF2_SMC4L1	-0.457	15.647	7.866	0.451	-3.483	-3.483	-0.957	-1.335	-3.483	-3.483	-3.485
MORF_EIF3S6 MORF_EIF3S6	-3.673	1.511	3.206	11.464	-4.772	-4.772	0.322	3.206	-1.357	-4.772	-4.774
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	1.343	7.584	7.117	4.983	-5.702	-8.022	-3.556	-0.388	-1.239	-2.567	-3.559
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-3.556	-0.646	3.525	9.059	-8.022	-6.711	-1.010	5.383	1.343	-0.293	-5.705
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP	-0.857	6.474	12.627	2.776	-6.830	-6.830	-3.115	0.485	-0.417	-1.567	-4.267
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP	-0.798	7.654	4.648	2.623	-7.980	-7.980	-4.131	1.819	1.584	-1.790	-4.134
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	-1.077	4.775	2.740	5.164	-8.189	-8.189	-1.903	5.164	0.597	-2.263	-5.015
