GO	[-1.54 -0.38]	[-0.38 -0.22]	[-0.22 -0.14]	[-0.14 -0.08]	[-0.08 -0.02]	[-0.02 0.03]	[0.03 0.09]	[0.09 0.15]	[0.15 0.23]	[0.23 0.38]	[0.38 1.75]
GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_DN GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_DN	-0.516	-0.844	-0.844	0.301	5.997	-0.302	-0.844	0.301	0.499	-1.340	-0.298
GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP	-1.417	1.084	-1.417	-0.769	0.215	0.427	-1.417	0.427	-0.409	2.028	1.091
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP	1.035	3.118	-0.801	-1.459	-0.432	-0.219	0.682	-0.801	-0.432	-1.459	0.687
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	4.488	-0.538	1.025	-0.317	-0.317	0.477	-1.375	-1.375	0.477	-0.872	-0.866
GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-0.300	-0.613	-1.208	-1.208	-0.613	-1.208	0.302	0.302	0.931	2.481	1.380
GSE36392_MAC_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP GSE36392_MAC_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP	-1.795	0.253	0.453	0.453	0.718	-1.795	1.047	0.453	-1.065	1.881	-1.059
GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN	-1.291	-1.291	-0.342	-0.342	-1.291	1.248	-0.674	1.248	0.839	1.732	-0.340
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	-0.577	-0.998	-1.711	0.284	-0.577	-0.319	-0.998	3.124	0.284	0.284	2.030
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN	-2.133	0.301	0.499	-2.133	1.427	0.301	0.754	-1.340	0.499	1.064	-0.298
GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_DN GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_DN	-0.582	-1.166	-1.166	0.608	-0.582	-0.280	-1.166	0.323	0.608	3.267	0.612
GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_UP GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_UP	-0.707	1.282	-0.707	0.389	0.627	-0.413	-1.922	-1.922	0.389	0.389	2.173
GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_DN GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_DN	-0.356	-1.065	0.453	0.253	0.453	0.253	0.718	0.253	-1.795	2.936	-1.788
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP	4.919	0.435	-0.582	0.435	0.257	-0.350	-0.929	-1.445	0.257	-1.445	0.260
GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	0.585	-1.585	-0.503	0.338	-0.267	3.436	-0.898	0.338	-0.267	-1.585	0.589
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_DN GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_DN	1.817	1.382	-0.374	0.430	1.004	-0.374	-1.099	0.686	-1.838	-1.099	-1.092
GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_UP GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_UP	-1.914	0.824	-0.894	1.109	-1.317	0.388	1.436	-0.894	0.584	1.436	-1.309
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP	2.520	0.853	-0.761	-0.454	-0.454	-0.454	-2.006	0.853	1.190	-1.236	-0.449
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP	0.917	3.025	1.621	-0.958	0.244	0.416	-0.605	-0.958	-0.958	-0.605	-1.472
GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_UP GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_UP	-0.413	-0.413	-1.922	-0.707	-0.707	0.389	1.695	-0.228	0.627	-1.167	2.692
GSE3982_BCELL_VS_NKCELL_UP GSE3982_BCELL_VS_NKCELL_UP	-0.271	2.445	-0.271	1.146	-2.048	0.333	0.547	-2.048	-0.474	-0.271	-0.268
GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	0.230	-1.375	1.136	0.756	0.230	-1.375	-1.375	0.756	-0.737	0.230	1.598
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_DN GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_DN	-2.217	0.456	-0.900	0.271	0.456	1.727	0.987	-0.333	1.332	-1.410	-0.894
GSE12366_GC_VS_MEMORY_BCELL_DN GSE12366_GC_VS_MEMORY_BCELL_DN	-1.201	-0.433	-0.433	0.369	-0.242	-1.964	-0.433	-0.734	1.235	0.599	3.167
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_UP GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_UP	-0.356	0.253	-1.065	2.936	-1.065	-1.065	1.047	-1.065	-0.628	1.435	0.255
GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP	2.306	1.382	-0.654	0.430	0.238	-1.838	-0.374	0.430	-1.838	0.238	-0.371
GSE7460_TREG_VS_TCONV_ACT_UP GSE7460_TREG_VS_TCONV_ACT_UP	-1.711	-0.998	-0.998	0.284	0.502	-0.319	-0.319	-0.319	2.545	-0.577	2.030
GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP	-0.352	-0.352	-0.831	0.256	-0.831	-0.352	-0.831	1.528	-0.831	0.993	2.169
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_DN GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_DN	-2.260	-0.350	-1.445	0.257	0.257	-0.350	0.257	0.667	0.257	-0.350	3.689
GSE30083_SP1_VS_SP4_THYMOCYTE_DN GSE30083_SP1_VS_SP4_THYMOCYTE_DN	-1.753	-0.337	0.268	0.268	3.028	0.752	-1.031	-0.603	1.091	-0.337	-1.025
GSE9946_LISTERIA_INF_MATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP GSE9946_LISTERIA_INF_MATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP	-0.522	-0.241	0.685	-1.082	2.163	1.587	-1.082	-1.082	-0.522	-0.241	0.374
GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP	-1.543	-1.543	0.358	0.615	-1.543	1.342	0.358	0.615	0.944	-0.479	0.362
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	1.490	-0.337	3.028	0.477	-0.337	0.268	-1.753	-0.337	-1.031	-1.031	-0.334
GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP	-0.455	-1.501	1.399	0.648	0.989	-1.501	0.380	0.648	-0.234	0.380	-1.495
GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	-1.623	-0.697	0.345	0.345	-1.075	-0.261	-0.437	-1.075	0.345	1.085	3.813
GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN	2.312	-0.248	1.474	1.474	-0.248	-0.419	-1.045	-1.045	-0.248	-1.045	-1.579
GSE25087_FETAL_VS_ADULT_TREG_UP GSE25087_FETAL_VS_ADULT_TREG_UP	1.695	-0.228	-0.413	-1.922	-0.413	0.627	-1.922	-0.707	0.627	0.627	0.932
GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	-0.998	-1.711	-0.577	-0.319	-0.319	1.548	-0.998	0.284	2.545	-0.319	0.793
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_DN GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_DN	-1.459	-1.459	1.035	-0.219	1.035	-0.219	-1.459	-0.432	1.035	0.682	0.406
GSE7852_THYMUS_VS_FAT_TCONV_DN GSE7852_THYMUS_VS_FAT_TCONV_DN	0.752	-0.337	-1.753	0.752	-0.337	-1.753	1.949	-1.031	0.477	0.268	0.481
GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_UP GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_UP	-0.643	0.884	0.884	0.540	-1.249	-1.249	-1.249	0.282	-0.321	0.282	1.818
