GeneID	thp1_t_2	kg1_u_2	molm14_t_1	ociaml3_t_1	thp1_u_2	kg1_t_2	molm14_u_1	ociaml3_u_1	ociaml2_u_1	kg1_u_3	thp1_t_3	ociaml2_t_1	kg1_t_3	thp1_u_3	ociaml2_t_2	molm14_u_3	ociaml3_u_3	ociaml2_u_2	molm14_t_3	ociaml3_t_3	kg1_t_1	thp1_u_1	ociaml3_u_2	molm14_u_2	ociaml2_t_3	kg1_u_1	thp1_t_1	ociaml3_t_2	molm14_t_2	ociaml2_u_3	72h_DMSO_rep1	72h_treated_rep2	6h_treated_rep1	120h_DMSO_rep1	120h_treated_rep1	6h_DMSO_rep2	120h_treated_rep2	6h_DMSO_rep1	120h_DMSO_rep2	6h_treated_rep2	72h_DMSO_rep2	72h_treated_rep1
ENSG00000004534	-0.715486410071537	0.42029176424838	-0.7550347229914759	-0.492497344811885	-0.18302723179583802	0.236586730929099	-0.123242306119905	-0.287149706977435	-0.32065823211294303	0.298795274869325	-0.7979338107674059	-0.553796676276879	-0.0343310055387607	-0.39134089547271506	-0.313955273664774	-0.10292609099175	-0.152397197773173	0.40691821233202896	-0.62459603632643	-0.8043063764353741	-0.27241663520577	-0.451904341087026	0.119649159365985	0.5938154011585389	-0.43079955138159604	0.2107547563839	-1.12371185431665	-0.47130876087900697	-0.0305032818884354	-0.17179868069661	0.5550530649248371	1.2007245814738001	0.607615448340506	0.796130268148438	0.343912629691049	0.784846290120695	0.196151857177823	0.8015282631168249	0.818197964530053	0.5989406441434929	0.400429038180152	0.214781074448443
ENSG00000004700	-0.143730046220844	0.225051069119488	0.0058267208550247295	-0.0889920740653126	-0.0526086606854545	0.007721666584938671	-0.32183515058187107	0.422587435196315	-0.17114446512376902	0.17227086884473902	0.0447960978628111	-0.34313623966369705	0.0270799018940799	-0.0211333057241237	-0.314834601321632	-0.10879713354060902	0.21815021997016898	-0.0843517953025354	0.21216459041621	0.233098218111068	-0.134678375208014	0.041911877070941	0.403511059724446	-0.580626800831909	-0.440329200283134	-0.0459238870213443	-0.0609918508165538	0.222426726151497	-0.31343673993372495	-0.140747051704326	-0.0115784483926237	0.9306243555471049	0.0210196488523688	-0.175011590028334	-0.0766999157971041	0.217065598458543	0.0437731735506572	-0.0404670142775893	0.0553723130686107	-0.0160773986695952	-0.0019137618870563602	0.184593965802148
ENSG00000004766	-0.154433158959214	-0.0561253998892646	0.0206683917536988	0.0448389412528069	-0.501140923750746	-0.34677185609113	-0.27922973050322997	-0.29971335253887	0.0703893574727648	-0.28628389257085496	0.15851589077893302	0.0950443417741982	-0.368343556602827	-0.11895289372217697	-0.289586050652369	-0.0387431765799983	-0.51497123958387	-0.30748419382592	-0.0491812559682543	-0.10818225331205901	-0.228411212607763	-0.342643566225824	-0.5330341425069529	-0.5177657434993259	0.0122635956346636	-0.18358355781090502	-0.0412289786239194	-0.36306926241015003	-0.0147614534459869	0.0701315277434871	0.537499789801438	0.844389810652409	0.6233000042106279	0.399252035242053	0.45953108656574704	0.31433326115433396	0.534201719986856	0.35212981331334203	0.12525916567322698	0.30856805069065996	0.515325406911483	0.45799866106888204
ENSG00000004897	0.11638321151717	-0.0051681048546182206	-0.5901629894466109	-0.0084488068601985	-0.11843936512007301	0.0942574859538479	-0.23873192030356896	0.40415738188341105	0.0784763360325647	0.174366692487937	0.24412800046593103	-0.252826352993058	0.14983965508211097	-0.0171755746467731	-0.242595583005434	-0.211533541989506	0.29186990598626	-0.230410204951583	-0.5162414826193761	0.0709686570375312	0.148188853506911	0.16791921253610198	0.24130762582015303	-0.268968502879754	-0.160381901941718	-0.00582973754560798	0.0803011390899314	0.11955553169664301	-0.605251412197997	-0.00438405604761727	0.15772246628283	0.541998651921953	0.0909456377349236	0.126379737029153	-0.398726597509642	0.233290720129853	-0.345023990164046	0.29236827913979496	0.282196274774777	0.16364725504948802	0.111996288290239	-0.161964874372336
ENSG00000005007	-0.0541400768535882	0.620802793600921	0.117964619572	-0.18845493606848698	-0.0013445282306101	0.48458935551987	0.27822378318874397	0.0185623686214805	-0.12549233362021	0.418040954706553	-0.236467944116267	-0.22811250713775602	0.237729358031906	-0.14963834898968698	-0.0628101827327504	0.257201627015489	0.10036168546233801	0.0770416080627644	0.0140894967888249	-0.0530955205096691	0.22980905656146802	-0.15317155105176902	0.31777322913051503	0.498862555503388	-0.197816533994685	0.4597937524047971	-0.224172750506429	0.0587214308538591	0.24962608286637802	-0.0768402195737998	-0.19727346807495802	-0.19416782473213	-0.0574724207920173	-0.20862072812057	-0.44594177176966	-0.262133661879535	-0.38350580802494505	-0.206142668684657	-0.0949659965211469	-0.22849258604383602	-0.045762709881439004	-0.363156679980694
ENSG00000005020	0.198606965126434	0.12179540029150698	-0.0614322727469014	-0.34031143724055396	0.12910599225867697	0.110808801459749	-0.177090795844458	-0.805478843087116	-0.334968481515163	0.0091217464098873	0.354232063472157	-0.0670693759800789	0.27380904078129803	0.152924244633972	-0.14661706372643601	-0.18055763484024695	-0.708345690140744	-0.182419623929116	-0.0270165541986048	-0.31629600540643105	0.239647729245642	0.11097274021922199	-0.905700703259153	-0.19594697081269896	-0.08700863609774999	0.0344351902753268	0.24290028450602102	-0.303508540186449	-0.0511720124775676	-0.1973314509835	0.282258454214653	0.528505040389632	-0.11835294010454199	0.41110170930690504	0.37943168764507895	0.119691177441344	0.404314836451687	0.226859266717004	0.189637838095541	0.0437076811543341	0.33307201252276303	0.309685129958675
ENSG00000005339	0.133006811631217	0.324992080135958	0.0910327655551983	0.153656768735093	-0.325183272331005	0.3891132371356861	0.823539924568633	-0.670256802447152	0.32432170764713203	0.354368659398546	0.007273369481196109	0.3739443057641029	0.0887594952011608	-0.155830897795001	-0.21306897243833703	0.505786872778196	-0.184054273643	0.366470051018708	0.22540394882908502	-0.504906921925427	0.10236961819066001	-0.421863092780613	0.19097269953278304	0.57213741224678	0.32261825766041996	0.7329153465040908	0.26619015953574804	-0.47236122171191297	-0.125032838057556	0.414603633116204	-0.431073123516166	-0.3613058464019821	-0.401929957439869	0.44901456709615295	-1.0215039917650102	0.17441741902606397	-1.03541965162522	-0.0339491701823933	-0.39277153590140096	0.0660762496745482	0.0831558719589456	-0.785629662460266
ENSG00000005379	-0.7658013426742241	0.449697984287177	1.42343947653144	-0.603513383737088	-0.955854689765715	0.607477172484313	1.48000767485138	-0.10598375312066499	0.298216386297147	0.584750245349237	-0.83336572711432	-0.33021378422361897	0.5383991424136579	-0.66772928863336	-0.41063275488471396	1.5055093519035398	-0.358668731789065	0.20379883970903798	1.6233619277390803	-0.5952394869286579	0.488020892627403	-0.533817028201645	-0.40833247743461	1.7383305192873502	-0.394402816632029	0.568244837113176	-0.8143892955763249	-0.779623307235472	1.707676331302	0.422756930067646	-0.324068190125865	-0.28171798526475106	-0.079434590167234	-0.446806708941226	-0.42754689434215903	-0.28422163952456203	-0.6707376543100849	-0.413250839990841	-0.9754293037348349	-0.249048422020537	-0.574228487823301	-0.35562912776667893
ENSG00000005436	0.0834272318515112	-0.19786735040786602	0.261409498934097	-0.19237663271829103	-0.16980113039007197	-0.39960986383735203	0.521344648018668	0.0145941829273154	0.17394394065887303	-0.22491529024466803	-0.0203153410042791	0.025995280422970002	-0.270330729729495	0.0290676339956692	-0.199385411024464	0.409265405271575	-0.24673967333993102	-0.21772606874147002	0.2281338862562	-0.152169807135063	-0.13454624192776	-0.0845519580264007	-0.30539200651709697	0.34610838542671896	0.10302178324007599	-0.186817022774856	0.0862900908550821	-0.36375088108099396	0.23363735730434101	0.0754048509062884	0.104894606003206	-0.0604376516544295	0.157171032552137	0.0621262844576216	-0.0146872397470661	0.28356611549476096	0.0161690645215408	0.0216128021650704	-0.0396058632778384	-0.0760037912509495	0.149060970633042	0.17078490293358098
ENSG00000005483	0.652604230907783	-0.346410681706744	0.33575095101353697	0.862276850121348	0.66519599656118	-0.11731733658193301	0.439385775183132	0.49488215836393	-0.0675931294837079	-0.40357765346306607	0.6028954292791121	-0.0663401757636204	-0.33150385989165304	0.323219533891589	0.144370842977508	0.314728282757605	0.5264641371636911	0.202832685470745	0.328120569850241	0.592282380250046	-0.41381275899985204	0.5937440691198871	0.565109324188242	0.629086060514482	0.04312179057856	-0.34252098259205	0.516902902952444	0.872506383786333	0.418564835149409	0.0288417924448331	-0.9722077691204999	0.141638850736138	-1.12178149308569	-0.595258041904938	-0.39067539336764795	-0.796022327149722	-0.445049799872785	-0.8076327516044749	-0.518659690248434	-0.9393802638086709	-1.02352872658073	-0.595252998035556
ENSG00000005700	-0.40800789528306997	0.358992593016022	0.300770530547672	0.139597994047334	-0.54596455743334	0.0556504729355113	0.36206450521650796	0.0105220917969621	-0.157601418533896	0.18060289195808302	-0.5977721463438579	0.0470546789378006	0.0773011127392495	-0.614647020432353	-0.173364535486336	0.104285397175495	-0.267375563449365	-0.47159569895669495	0.15386746967145098	-0.0629508690326802	0.222189628723755	-0.383490074295875	0.0186930951678204	-0.00773325256594759	-0.151390275344508	0.189994485872499	-0.29576853232237604	-0.156841290983926	0.23766350909810602	-0.172642302765974	0.0435625145427017	0.954050367975645	0.0587107890124852	-0.0432266507599945	0.256823824289989	0.07914913772003399	0.17935347682464897	0.101970343749892	0.150594459477621	0.175757633026244	-0.0866923044461398	0.137841384912802
ENSG00000005810	-0.0972277513837114	0.109479106274008	0.0689767030184361	0.38080533583615994	0.027180401672791	-0.0468047367284158	-0.0388323960943258	0.368217203274076	-0.0577186483911645	0.098061636304372	0.012189480650266002	0.00911103720176315	0.0196070970377119	-0.0357210902826504	-0.142834828789375	-0.10190519402162901	0.19070777259775698	0.0361374479365039	-0.0442267125481544	0.35359294256502705	0.0323371573219617	0.0740300879406389	0.370972437932365	-0.0284618283887832	-0.0133251806436498	0.131862319682563	0.0408239784464904	0.29351089624821003	-0.0169347762971657	-0.0719056134892981	-0.365432496362628	-0.14223808766745402	-0.41634693242311893	0.137671750562432	0.145248842745298	-0.25215657075674	-0.0132624044351453	-0.329966621230442	0.0433199982493327	-0.24852972440613103	-0.366263056341585	-0.113748982816596
ENSG00000005844	0.3783797852561989	0.03513299931408	0.203585220428303	0.49275909061999396	0.24134825324347303	0.0566059400031849	0.323296006544583	0.426499239815786	0.43614741503050397	0.271973286317399	0.533164844279531	0.370318124286735	0.262354234088128	0.66122481596063	0.270024616975042	0.3997191511219729	0.414073498029665	0.24682363026549897	0.13175820686930803	0.5086698045120179	0.188095346903718	0.68255107449932	0.577059122449031	0.289521632637723	0.33982551642350606	0.0899801703931578	0.489752423236042	0.509388278400414	-0.007332328793411109	0.360765777101901	-1.10337258153855	-0.747932176725898	-0.749997299937153	-0.8841901939819771	-0.721764126455073	-0.910607206577158	-0.8354889249747041	-0.746535170248255	-0.6852629180856371	-0.86436575491127	-1.00016638769416	-0.9337824350836009
ENSG00000005889	0.09409541578726699	0.325684402980789	0.253306332856398	-0.0341666732160098	-0.0489084424177578	0.187341161219915	0.0810519533515233	-0.10441001466027901	-0.0042410925694534	0.260632924274955	0.0526428705389815	0.02290659108306	0.10504023833533198	0.0211259997375711	-0.136417809175265	0.222841986405835	-0.0646947793874604	-0.10531403925779499	0.107229855856569	0.0102621828481373	0.118267330448975	-0.0421288289291596	-0.208318242583401	-0.060752533620785	-0.0423823920388621	0.0778656958822909	0.07172945869282801	-0.098550106159853	-0.0319121858941076	0.0870113324912421	-0.205319286115357	0.0557118204915558	-0.0601521192319661	-0.24774096876717802	-0.13976597917019198	-0.059735505616230006	0.0678596785723868	-0.148998832572635	-0.140397589077795	-0.0601259545958732	-0.121866677850574	-0.0563071789476237
ENSG00000005893	0.33421429569619	-0.22446450164739803	0.0398163926047643	-0.161037551942395	-0.5147088742898029	-0.36452149285933705	-0.19810655180989603	-0.25852408942093696	-0.223367556465877	0.00159891426210337	0.73467835077565	-0.14553681978674401	-0.23020431439864497	0.251533482498246	-0.519755781841334	-0.332873639843438	-0.17480337549663	0.7415445030867142	0.14279695098773904	0.232236791043452	-0.426730600637371	0.212805745514814	-0.0723526191479167	0.14206357291085	0.192717769936722	0.0160059227836286	0.303639519210241	-0.25576414334556097	-0.37187245008211	-0.13658637057263698	0.12997746640149302	-0.254351607972493	0.293811557742796	0.16009751075181602	0.5087777087546129	-0.1007270994309	0.33871436716383596	-0.0800942004007348	-0.18862962079726	-0.097465988980949	0.35699836053940004	0.19845006850529898
ENSG00000006125	0.333797473827415	0.39259355973179993	0.30290956452822304	0.0914018674256877	0.19466149095811497	0.192210140078429	-0.134575988612926	0.042850124310458	0.0707099991370053	0.578842432488313	0.348611367322478	0.121088240239526	0.451105136924043	0.5791357866863499	-0.112401825370166	0.0579308602442495	0.128887339209865	-0.166552605409393	0.37663819318604	0.22555351050639896	0.438704738997789	0.450671597433358	0.0545981239691855	0.0103396601283319	0.0388609217958586	0.414000451763398	0.34290553179919103	0.300391678901144	0.207437040180348	0.156453206989427	-0.360058694594166	-0.368285859458346	-0.555811773089759	-0.669921258229476	-0.6998427266233161	-0.781074486233165	-0.5984984280697121	-0.6097947651968609	-0.378471536480574	-0.539959038766236	-0.275984056605245	-0.6520569960230871
ENSG00000006576	-0.536360668146642	0.0907833852590033	-0.13550857730082003	-0.0981291592334731	-0.33955109723513693	-0.21014541533039302	0.00344782589070059	0.0648646725171407	0.385573217854812	-0.0188892432643992	-0.318066930274294	0.157191597243694	0.0594451653400989	-0.409681857056149	0.345849637031737	-0.0377724330808826	-0.0189334973187869	0.340551198232426	0.0752992878684457	-0.0316911638574197	-0.142489887580266	-0.261579505592468	0.16926750002432403	-0.21215831688044898	0.11610398293970502	-0.0580866306689509	-0.420577967026917	0.0717419241684769	0.0182217861603678	0.351369054876597	0.0370974711391273	0.0896545038215348	-0.0056422221713438	0.10576988137742402	0.176662554156582	0.0315655328138967	0.24661109761217198	0.0602388737405495	0.134212088979821	-0.0836400308506813	0.0764962091356381	0.13088615468519502
ENSG00000006607	-0.3669790495360071	-0.0150225569439372	0.0645709944599444	0.190278953680267	0.0853051569546009	0.0006607431324088809	0.160876885576923	0.22517803014370003	0.0395454652922044	-0.0351350901855453	-0.133374031684711	0.0314843533257527	-0.0568932228326873	-0.0335354669375189	-0.18850628590051396	0.16837167396030098	0.36514569380426504	0.0719656027469545	0.000885026625424751	0.293449914130284	-0.23972735540135998	0.0678851051769195	0.29056503546691	0.12827836080479801	-0.0747042063964524	-0.0717922014927623	-0.017039655483933998	-0.114036017780862	-0.251707954745534	0.0308034354483014	-0.16481213253484	0.260568454980442	-0.0263841816948574	-0.168216194453585	0.0918745364235801	-0.18635906544940603	-0.00282360415708105	-0.12468771759269501	-0.0526038648945049	-0.0784605725355057	-0.21360292872080602	0.0487099352211271
ENSG00000006634	-0.00012668249328384	-0.137999091672167	0.196374171092689	0.39191999145699397	-0.182564242492957	-0.12849400452035098	-0.0038985058708781795	-0.30036034747052004	0.0792722604639866	-0.0347256114453528	-0.0998841054250681	0.274651640807047	0.149273646526933	-0.515816553005014	-0.199217992806379	0.0653002956961097	-0.039122858676944997	0.401664434511435	-0.0775829021261345	-0.14938730701741199	-0.150121935065	-0.439542589615781	-0.20275321519362602	0.29715386234479496	0.13556419689469199	0.0145972027739041	-0.33278252912467404	-0.26766348396862	0.048325784277464	0.0531926090641891	0.17764899351029395	0.553019340459045	0.0690926065429188	0.04184046019393899	0.0220853154249128	0.285378619576005	0.0143956683839967	-0.17977453713619396	0.15782304309626802	0.0815968365939199	0.0940118644679242	-0.16236434903310398
ENSG00000006652	0.6600912193127739	0.33090815046423605	-0.127102967714073	-0.138301148529991	0.27919973642575896	0.0678662330099448	0.167039009636704	-0.18017031540814502	-0.192264249305338	-0.38791232680531607	0.23386839189118103	-0.22337410446754002	-0.131747909585305	0.07759798877124201	0.0661041957041647	0.217920275750389	-0.0774661397238916	-0.04009985960004	-0.23452308092819502	-0.304442449225805	-0.4486733338977171	0.20968758902625895	0.0875376239252579	0.35980188622190296	-0.0856838441816538	-0.31385198013257	0.240077063062231	0.0556926653325373	-0.18117305003926798	-0.0856745625560207	-0.194423274678476	0.173900131791896	0.0791936347769405	-0.0123184177793162	0.0707761470212195	0.0451076608478207	0.11363628013352199	0.0915625670385731	-0.0621025051649078	0.0354372432128283	-0.140310336431149	-0.10138983720266301
