GeneID	ociaml2_t_3.y	ociaml2_t_2.y	ociaml2_t_1.y	ociaml3_u_2.y	ociaml3_u_3.y	ociaml3_u_1.y	thp1_u_3.y	thp1_u_2.y	molm14_u_1.y	molm14_u_2.y	thp1_u_1.y	molm14_u_3.y	kg1_t_2.y	kg1_t_3.y	kg1_t_1.y	molm14_t_3.y	molm14_t_2.y	thp1_t_1.y	thp1_t_2.y	molm14_t_1.y	thp1_t_3.y	kg1_u_1.y	kg1_u_3.y	kg1_u_2.y	ociaml2_u_1.y	ociaml2_u_2.y	ociaml2_u_3.y	ociaml3_t_1.y	ociaml3_t_3.y	ociaml3_t_2.y
ENSG00000005020	-0.115442106385325	0.00579144390314612	0.0565050179019573	0.369396355607616	0.14470743069521	0.52219864031155	0.711964683363332	0.841514256692156	-0.517830391154305	-0.473162526690752	0.89394957985537	-0.431945554326524	0.00132169901741142	0.0422971976242121	-0.00132169901741142	-0.400041247434444	-0.599728957162211	0.424349912593631	0.491849593880057	-0.489476565103259	0.367189548102799	-0.0858658191094492	-0.0223136073472641	-0.162661098884638	0.220090619825559	-0.0401346295674707	0.0897881146472783	-0.372168709628467	-0.494608465037421	-0.333426725542458
ENSG00000005206	-0.544331335546505	-0.295937403959025	-0.835416260935815	0.285607274968783	-0.203526376561137	-0.256630964297421	0.0296220434611767	0.236218125329009	0.393646809074893	0.392784194470651	-0.0101303669984327	0.232781512375392	0.0636855789318451	0.0561833639738296	-0.199155402898259	0.133143593241359	0.487161417537491	-0.0186568467293213	0.207604622606324	0.0101303669984327	-0.32252618072163	0.141400165876253	0.204026524422806	0.301778354005749	-0.377705846174868	-0.29221298504641	-0.43908828476361	-0.414540276732291	-0.502669665131496	-0.205834241299527
ENSG00000005339	-0.0857896749477747	0.106823845743974	-0.134478133181045	0.131423073697221	0.17131053423451	0.385200000856955	0.0316148718221521	0.187593676181505	-0.230808779761253	-0.13446653464809	0.179439531720281	-0.145047594782845	-0.00244942888600042	0.00244942888600042	0.0127229865122387	-0.0481375396506665	0.1264002351227	-0.0991837706194301	-0.0090527385133119	0.00852142311765514	-0.0189388390474083	-0.164323509156728	-0.0822426201072983	0.00791841398279702	-0.0822155701229783	-0.0233514105213071	-0.110425397066062	0.11242198176565	0.249271558209441	0.30817877918172
ENSG00000005379	0.559401740662028	1.05635688029447	0.589708395337046	-0.309606841833759	-0.545334217119531	-0.643484197874828	1.25630855380956	1.66915198948076	-0.477576933512982	-0.242955656130372	1.19699304965952	-0.532425297205281	-2.55748490185881	-2.80718031074551	-2.66717802180346	0.43388555982606	0.930979754112317	0.893078575741058	1.1031185234199	0.639049279556668	0.887760737060996	-2.65057146454197	-2.55654342030947	-2.13677946818098	0.126635014578748	0.566599082476648	-0.034270524567944	-0.54940639158225	-0.201602720839484	0.034270524567944
ENSG00000005436	0.0298196454135731	0.216759880228588	0.321400280681688	-0.00895453998905271	-0.148122279554116	-0.195679228588294	-0.236217163044246	-0.00213908494381876	0.0351956568825642	-0.0102132186372268	-0.02461715270739	0.177636333925753	0.137983005296442	0.152554592110119	0.0410928655831224	0.0176477389122898	0.00213908494381876	-0.273042140734344	-0.328783839966947	-0.208395280939407	-0.109102841210204	0.0796652137634615	0.323337291839456	-0.0849159469730916	0.326076542800061	0.572036817133184	0.344419857643923	-0.191666127671762	-0.17675886204057	-0.110849881128579
ENSG00000005483	-0.38790353943154	-0.50556549978145	-0.238688969469954	0.62184012981257	0.429423911463545	0.577771183653753	0.411261146432252	0.298042550519723	0.0350153762147305	-0.0090647836862634	0.523428282809446	0.0752389485326854	-0.670910683437751	-0.439552533908534	-0.41285719748631	0.0090647836862634	-0.0214175803155174	0.399968172822403	0.327929893944737	-0.069446936813764	0.384098870786574	-0.614184383487935	-0.417467823756483	-0.42880467058922	-0.178392113390474	-0.202191862021734	-0.276593341615181	0.391170233357847	0.462629178930135	0.569794001444369
ENSG00000005700	0.148202469478402	0.250940808247082	0.189377779697139	-0.241501907182825	-0.0882587079490254	-0.0516247327737824	0.297893760948843	0.344977081623572	-0.104672885273182	-0.0239162414199194	0.454253374898212	0.0446622138428543	-0.460710293564174	-0.226731173363573	-0.292132220869366	0.0875497869030646	-0.060858540422533	0.0602804923489035	0.0525697192537997	0.0239162414199194	0.236741024687515	-0.307224109680633	-0.258465565302439	-0.452012527298877	0.39625237878473	0.348227036391598	0.258547667995416	-0.256882351698111	-0.34937085455212	-0.162690121002671
ENSG00000005810	-0.34326529287001	-0.10085513665112	-0.225265475782663	0.633858735658676	0.698553259144838	0.722657734307382	-0.298295362802627	-0.199525799555389	0.0675487272263986	-0.0192596072197277	-0.200797165926494	0.111981521695939	0.253845220955346	0.253971340681675	0.25160324610116	-0.29607657919825	-0.342865751832669	-0.402884040606294	-0.335168703663536	-0.373996277927334	-0.422717740518701	0.256681265398975	0.326852544574654	0.192891121592958	0.0192596072197286	-0.190607284358607	-0.0300278040587196	0.688713678179414	0.755334603888718	0.86285617932224
ENSG00000005844	0.679380161964517	0.815963962300196	0.70134247724816	-1.89613678970202	-1.90143074950375	-1.9320107347205	-0.467612484517561	-0.0387992524771894	-0.23519823938545	-0.176212004718941	-0.488780309332041	-0.314712045064866	0.994600076631366	0.704323560836001	0.818331479815927	0.0362493048385764	0.394308873813839	-0.237127183311693	-0.0362493048385764	0.089255204621816	-0.348187588653629	1.21678143284718	1.03375564300006	1.34851985763756	0.713636787993722	0.985139888882021	0.707023741656839	-1.09749682554938	-0.947148530659738	-0.908493945931765
ENSG00000005889	0.00215276556557997	0.0395020114987639	-0.0234695143622576	0.476665558475074	0.466558218661908	0.419429943291257	-0.0100980827281583	0.0871748376587793	-0.0555772751078183	-0.155431478371568	0.0814885150015043	-0.0807374273175943	-0.115681774975507	0.101565509268392	0.0339611520916319	-0.112184306984673	-0.0477055669529984	-0.141256716466717	-0.123223036924175	-0.305185923913426	-0.0262218391583953	0.202383565646107	0.0722730341896622	-0.204179055165716	0.0937744254987511	0.210118747736789	-0.00215276556557997	-0.0197899271231852	0.0687863892135181	0.343031602842415
ENSG00000006125	-0.186663651534726	-0.139095731094705	-0.181810913235495	0.256202598200475	0.185648121680703	0.285457419173089	-0.394825131796526	-0.0473994484369151	0.364362208257006	0.323253991357609	-0.28416905174545	0.40232178935788	0.107099666481116	0.100087446338873	0.103571297336003	0.0330699028261647	0.0601589871522843	-0.444100442554826	-0.419259517334428	-0.0275970965820416	-0.316468349657848	0.116828645876238	0.143089926090555	0.0630090387343274	-0.0420803695349599	-0.0862596731511434	-0.0873495382868081	-0.105671925741759	0.0275970965820416	-0.147746676287189
ENSG00000006576	0.124876666958978	0.00206314942924468	0.0999333313833679	0.341700251264236	0.150396818543926	0.41251274863448	-0.138456177923711	0.232495776317788	-0.109646259285767	0.31708735168286	0.192428643958323	-0.0693836058777784	-0.142527232104017	-0.0155183388229725	-0.00206314942924468	-0.138055038009854	-0.233697083266484	-0.153728407001519	-0.0983741236200233	-0.184055824887043	-0.128183100806127	0.0221279563490473	0.0881465981603755	0.364317926378687	0.22172066048006	0.362435242777373	0.335602263462651	-0.126873883309715	-0.143162109701401	-0.0711160456948523
ENSG00000006695	0.264593804636633	0.0540988825050146	0.353644765826004	0.413477192004087	0.206353887551035	0.330133276672085	-1.05466965588049	-0.839230631742161	0.279450583592904	0.351665553341515	-1.06420760474257	0.282963544470852	-1.26690387247069	-1.21155658277988	-1.40962684949944	0.0793741177232548	0.160384696777134	-1.32672714690821	-1.47672840603561	0.0299165638792909	-1.29345481681399	-0.952735908823125	-1.08348095047684	-0.927387434645095	0.548513225498068	0.678299497485995	0.430685482681697	-0.307393060997634	-0.162969469365578	-0.0299165638792909
ENSG00000006715	-0.394586527709064	-0.524392631898448	-0.280836091712394	0.255450544272932	0.199921294575802	0.153050759363008	0.206594726141403	-0.0221694524159051	0.0227736085393748	0.323869561328203	0.223532259564317	0.0221694524159051	0.477051502731706	0.416067634129688	0.409290206282768	-0.0398015054526701	-0.202788591913025	-0.12874172099988	-0.16999241847353	0.025641742250412	-0.101126133145086	0.486430134905155	0.547073845984924	0.466298157144427	-0.077681300481506	-0.146699928570922	-0.11904771318593	-0.181951292975733	-0.0736958658272342	-0.0812821627143916
ENSG00000006831	0.0518440890542124	0.0785616095595771	-0.0406207814236406	0.299615836625671	0.285006135265901	0.456448202957863	-1.02640820711242	-1.24096715306384	0.135519072342032	0.457105703206648	-0.98125991691301	0.22691181578417	-0.47056565407822	-0.665322714242259	-0.587756366295671	0.147135529230852	-0.185660459473169	-1.10741918626405	-1.15654228421219	-0.0662163900773884	-1.1212538052126	-0.528907255952426	-0.617999646090956	-0.488900830994055	0.0510557337468662	0.198744680217723	0.0406207814236406	0.116398643385693	0.1320368988975	0.0859539428426301
ENSG00000007168	0.0152822763087666	0.404293377465935	0.150114795567574	0.784061438227003	0.440827606910255	0.611841531403791	-0.838175041417338	-0.528227110467249	0.0343330596973845	0.373752677347758	-0.63538630084254	0.0356981758567074	-0.709354363747289	-0.752425451991533	-0.796602824092862	-0.00312324673112174	-0.14936963594365	-0.823921940637325	-0.655864202768124	0.00312324673112174	-0.703973472676211	-1.00267416677182	-0.944026241981169	-0.887340727199264	0.151741533906156	-0.217881724742341	0.114553361862733	0.352891060583036	0.383798960971706	0.655684237653962
ENSG00000007202	0.250067569047418	0.101844933206077	0.277149193390451	-0.117647898369119	-0.320413406982273	-0.153829091217213	-0.285449355084721	0.00214693316709624	-0.00214693316709624	0.555001805470592	-0.20768697856734	0.0785103182700713	-0.0148482276804796	-0.09902541560733	0.0231062279004499	0.118807910531664	-0.0552336419146355	-0.19223572116917	-0.357350195956308	0.144702138834258	-0.322927814194862	0.0209832849308622	0.077136977615786	0.236609362243632	0.362347081606667	0.514620621825976	0.28312070732766	-0.45968573783324	-0.212584202148334	-0.208535603949123
ENSG00000008083	-0.778575245421619	-0.748299678450724	-0.732498224445534	0.546346440437953	0.41020947837805	0.635333649395695	-0.930438477974339	-0.773781675865996	0.901232050091243	1.03327121809917	-0.777153772543271	0.954305659086429	0.239614628570082	0.217076769420986	0.227254790621968	0.645633432886459	0.749674596637778	-1.35017383889038	-1.2466274140444	0.625952836841413	-1.21915998399323	0.0549820502098006	0.148449361243847	0.133189003388066	-0.467256624513322	-0.604228165795919	-0.640986845849494	-0.191118695727686	-0.0549820502098015	-0.127781147282282
ENSG00000008294	-0.101834025362564	-0.0882995020486259	-0.0235039433522815	0.480492666093419	0.15778072029236	0.355871536295536	0.298603505867839	0.208191230388143	-0.111118774089608	-0.464208976741116	0.532952689842461	-0.0362308795768067	-0.196263712343758	-0.0284067885930934	-0.0463110079680327	-0.156795355594779	-0.27083477094933	0.197590654496125	0.407175774208499	-0.136949764691574	0.285841298008268	-0.20374336843224	-0.0356903556680574	0.0345810983626498	-0.0660569481519602	0.163222774141405	0.0579966910758367	0.0426165165280077	0.0235039433522815	0.135950479352046
ENSG00000008394	0.161699554258812	0.228353328098208	0.225787876757165	0.0972173950003237	0.156504317396008	0.338925531839045	-1.51570653888533	-1.48995089644961	-0.101013730732765	-0.019985699974522	-1.47845511993599	0.00365140433158562	-1.57104514390358	-1.66128088111927	-1.4852775641133	0.276664969335812	0.368849316502706	-1.4221935116028	-1.63323968951959	0.501431243463707	-1.49013620007854	-1.93357670704034	-1.93431813433997	-1.66262884893999	0.102638895171118	0.280015641851729	-0.00365140433158562	0.411978069139983	0.449489593326723	0.572805809289327
ENSG00000008710	0.0113869008631839	0.535333812839641	0.080380347988684	0.0953504096895372	0.0981745946426882	0.0239926689423218	-0.00644101589677426	-0.176312221432013	0.0051219792656676	0.43210781011442	-0.261208330414371	0.0487502747136972	0.108787521385008	-0.0051219792656676	-0.0602130827240215	-0.794507811784794	-0.702481698597129	-0.144195079604747	-0.0203127994986252	-0.868185075546386	-0.16713831741838	-0.087942214669809	-0.0951492991520455	0.4123754736679	0.145222286814358	0.152948289861179	0.0303112623176727	-0.349793667482594	-0.142781106932914	0.156907046645088
ENSG00000008952	0.645814913225969	0.809150221200228	0.839361031377144	-0.610451368144389	-0.742395754672187	-0.74288630571938	-0.104864876848664	0.034853777880183	-0.128399657015102	-0.117060128047672	0.0329506003792308	-0.100820430593033	-0.175518788010352	0.0422499592560945	0.258474188861395	-0.0638804249718992	-0.169728359402733	0.00784986133970511	0.00611549110438103	-0.00611549110438103	-0.132825207112985	0.111728852800527	0.0884072849779325	0.0847808356572934	0.78169032744144	1.01733775983751	0.724971548858275	-0.704497688158676	-0.82682181445561	-0.849556800149775
ENSG00000009307	-0.328476742563189	-0.318381717738603	-0.243323228563987	-0.052040333166794	0.0206255679037661	0.040706240330683	0.626568068234149	0.741368852692553	-0.0177772766487467	-0.0979383896692227	0.763186860196487	0.0177772766487467	0.0741766914161235	0.0694285281211919	0.0502498979829302	-0.236028317499529	-0.251360701267785	0.556530197619991	0.489845247832563	-0.331851679167573	0.575915134226597	0.09897381366812	0.131375046912031	-0.0866593504663897	-0.199329876737186	-0.0955704509453583	-0.153990362816101	-0.108672811747006	-0.262853901071626	0.0293793881854554
ENSG00000009335	-0.175250656221097	-0.282578997603641	-0.224315903690004	0.641720039411491	0.54121338723767	0.644597825591098	-0.065916853039977	0.0714925577180328	-0.0561371136907862	0.178702040511619	0.0655593593085397	-0.0340826256337445	0.0416957485125833	0.0667283367798319	0.104388972726918	-0.279338418192298	-0.128854933002797	-0.0730599919536932	-0.0939369388271469	-0.219775279793063	-0.0684346813073162	-0.00187919884493848	0.00187919884493937	0.0517405685015868	-0.0969838143924964	0.01291613837068	-0.17335569891802	0.476920780486949	0.34081366420946	0.474127782850812
ENSG00000009790	0.917882832677877	0.990368399654514	0.863251025147553	-0.639432475958116	-0.515847490692138	-0.534956299622697	-0.0433369935797812	-0.244307595963056	-0.468985005274318	-0.435564605377233	-0.296821051062619	-0.508143293242234	-0.0495956120133618	-0.0790292850520835	-0.12053666400976	0.184748920926483	0.0508139228261335	-0.0482828855966559	0.246749281524817	0.0433369935797812	0.138930211977149	0.219985367560903	0.289458956589087	0.369109911672774	0.912626399127772	0.877544224893769	0.896538680449093	-0.0992315586485395	-0.0531146972394456	0.195661585381473
ENSG00000009844	-0.349595556494278	0.0442513502378548	-0.186784981589445	-0.408204976411586	-0.148653691311064	-0.0219205753455469	0.299220994535364	0.44675566799669	0.16962493904582	0.296698351983222	0.519834981632275	0.384931390144216	-0.0458959049048744	0.0204734367045694	-0.157781498946343	0.156406428313359	0.346943404934305	0.19041232470811	0.363423094313908	0.121396006635054	0.300285515108736	-0.0672601006483209	-0.10855882134013	-0.136310764134466	-0.0204734367045694	0.0878205580896552	-0.200103317757808	-0.577017390219004	-0.414527157510856	-0.312435573950774
ENSG00000009954	-0.0948909688235497	-0.00772005995526914	0.00153939662327662	0.376310092531636	0.18097460211935	0.220839871174439	-0.345794962084073	-0.00153939662327662	-0.309665242053625	0.0973659986640811	-0.292577578631322	-0.271425604663126	0.167306477047747	-0.0422880583447336	0.0120513047386579	-0.407488330929458	-0.753608001692167	-0.307105579455667	-0.175832967197597	-0.562072420983032	-0.354814366213044	0.0674829323269499	0.0662138408112076	0.192656309784198	0.0400432435456404	0.0685891323694392	-0.0540074825850567	0.101846331969899	0.115521450370651	0.139047409049891
ENSG00000010017	-0.084615036074525	-0.0568899880642197	0.0401554631518186	-0.10684418463487	-0.272600699366389	0.0153945610445021	-0.788285127231294	-0.614198788002732	1.00605315905348	1.29390569746024	-0.608229662975896	1.11707326735889	0.0154676936391009	0.298866411491727	0.311559515126022	0.681745755625358	1.03160129974773	-0.9040736337109	-0.824596662585686	0.736640282994108	-0.913524694465672	0.497703687344453	0.495983981752436	0.522615068055339	0.0726163454331799	-0.0752961768438549	-0.0153945610445021	-0.356616046014663	-0.529338134251346	-0.435012267109467
ENSG00000010244	-0.0291287585817459	-0.0576298685116123	-0.118622819538339	-0.0802132991532805	0.202126810811214	0.185626062620546	0.287512042565504	0.410304103843512	-0.219191186664044	-0.00727450534822793	0.347327727316117	-0.142036382895135	-0.0421808968504003	0.351312939079095	0.215972382330244	-0.177081471222022	-0.393734835024197	0.22744779852163	-0.0474425060155239	-0.156905408248862	0.351754714264621	0.293412384079391	0.296495173714159	-0.033483130585104	0.00403535305064917	0.296541773374429	0.0254094933671798	0.115623822376667	-0.00403535305064917	-0.0743632085545531
ENSG00000010292	0.45301165749367	0.724605320489741	0.433212349646671	0.450278646157696	0.313787680602699	0.382528773698649	-0.700828436256063	-0.768485136998013	0.0338483390385682	0.301550347717896	-0.612991234371211	-0.113043339398419	-0.0338483390385682	-0.504129529613261	-0.176112307105513	-0.0370048627686832	0.489244922275158	-0.540249633940223	-0.530965966901722	-0.0955266363823113	-0.575904080911926	-0.259135188367976	-0.587876495683175	-0.16777270710944	0.343765693507435	0.576315288838603	0.237441107500946	0.580930067845444	0.511667297343287	0.730609125297593
ENSG00000010803	-0.0974274365683794	-0.0761887221147823	-0.100808393304025	0.205703038105729	0.0725406443629169	0.30750608548098	2.13656316961242	2.34861387132266	0.246683239163906	0.446025020108697	2.35813313871094	0.363450929858479	-0.142934583777115	-0.0725406443629169	-0.124731180077653	-0.320492285039592	-0.201508141243051	1.88912925639185	1.94413010002704	-0.395399879418636	1.9046862942099	-0.113774258788093	-0.20730328738642	-0.197589339719788	0.192111463488434	0.137383053924693	0.210059028176988	-0.433152121016236	-0.462871006592101	-0.46445165368912
ENSG00000011028	0.00993827016557614	0.650000717215048	-0.0531313682747951	2.16414042100333	1.82986661859405	1.86055043695707	-0.106376010470619	0.388930449410981	-0.213796099215085	0.24869130430355	-0.043523986939114	-0.292938280784188	-1.47655433179256	-1.6813350224188	-1.57732936265783	-0.15464189727392	0.183021200691189	0.122302752004422	0.294521760614674	-0.20921363127562	-0.0324105584462133	-2.70553502724639	-2.48994097541712	-2.24602342521067	-0.00993827016557614	0.281495608209829	0.0401602562431194	1.55292084411819	1.60635231519946	1.75501026614204
ENSG00000011243	-0.429095650214226	-0.368617349789722	-0.411871104763585	-0.069265320805775	-0.0271370855175195	-0.127117410981234	-0.147828244504427	0.099420168678638	0.295098560520371	0.640865702653332	-0.0680616324466983	0.376639347342052	0.21669501436045	0.156268857381646	-0.0993626605772557	0.424320921638526	0.853105426259923	-0.0983079465022683	0.0186091117857683	0.402522701025782	-0.0862781696486858	0.0111201990569554	-0.0111201990569554	0.263042185648675	-0.47432649806462	-0.507941257391092	-0.430672913716905	0.114798121098953	0.227404805101875	0.201685796971251
ENSG00000011275	-0.0812823719389102	0.0599331625057888	-0.129172604738729	0.102838416605101	-0.0548128220853532	0.0737021579008705	0.341509973896555	0.45044636385929	-0.267817243103667	-0.11495639574438	0.448377857217358	-0.209526856432123	-0.00715302593916922	0.00715302593916922	0.00977814721745807	-0.419345352475878	-0.383282004309712	0.397101586840863	0.395808208124066	-0.366762781413859	0.307969441844621	-0.0585821581080626	0.0589116571611998	0.0991517255586811	0.0288488004694361	-0.0952190963317388	0.118855417793084	-0.399852889242858	-0.258656999427745	-0.200097961201796
ENSG00000011304	-0.240901873508303	0.131094385489917	-0.224051436654486	0.282130045463521	0.154729603536728	0.0839419768711323	0.012500205761341	0.00478725120479462	0.292149898199162	0.728256987949736	-0.350168144118506	0.220486244873429	-0.114678730121725	-0.237032627905648	-0.259534866665653	0.165898883158951	0.853618902690958	-0.282014472558319	-0.209625414723857	0.353850674437847	-0.237909823388969	-0.234151960048655	-0.213291400169286	0.120457647682899	0.0300441193139815	-0.00478725120479462	-0.138392500161436	-0.214011758558057	-0.0557273335487447	0.0896010140961798
ENSG00000011376	-0.171908733301584	0.00368091734422604	-0.0637173210829425	0.443021286419424	0.276463670061556	0.185682804271819	-0.145704271267991	-0.231796163614206	0.0537495272813309	0.214230908542304	0.0393787096876737	0.103701341766565	0.18154872507941	0.228735450808617	0.396874002201828	-0.00495924995604335	-0.0657965064225565	-0.345037025005077	-0.169051313062023	-0.173587331996014	-0.20355340713933	0.328785395069101	0.437924553954154	0.082291718233741	0.181760451115003	-0.150733526328659	-0.00368091734422604	-0.34362827271326	-0.139645842586975	-0.41858620397609
ENSG00000011426	-0.0661017367547578	-0.0648832351470978	-0.00602033328098939	0.286958435772778	0.364434774449576	0.579225722156016	0.24260572849152	0.181794364677096	-0.636786903846736	-0.637899125072753	0.296935956767406	-0.562106945911087	-0.243914578051778	-0.293823255215123	-0.139264023637528	-1.03732614329758	-0.925308182860579	0.333040250075879	0.377486046644548	-0.908862226992941	0.364238589458024	-0.4728199334788	-0.467019234051118	-0.650891153566267	0.230872952169323	0.434817651364465	0.222779520929139	0.140112857275204	0.0382458716929013	0.00602033328098939
ENSG00000011454	-0.280431496166567	-0.164513118812868	-0.305095919951745	0.659211147587983	0.350179787584352	0.554545891943092	-0.402433127642314	-0.162439970713837	-0.0109615176180604	0.369914802349128	-0.280983600553992	0.0978319198344115	1.21389531859107	1.18131807978701	1.23837967047786	-0.150532504917724	0.0109615176180604	-0.485313699724864	-0.519421467303683	-0.128646408346071	-0.42600083443217	1.6236919778547	1.67852142039379	1.57041253506737	-0.10103588041987	-0.361863189468685	-0.231772531665945	0.182323361990153	0.114041291400092	0.370401505681595
ENSG00000011485	0.285877464499801	0.225311590655225	0.277740988010453	-0.0331277935325445	-0.223972732968998	0.0246762003009562	-0.184490940907611	-0.0246762003009562	0.0832582305408596	-0.0543311476082882	-0.139005951699747	0.193932032445222	0.4437993816401	0.428727137480439	0.333551980496936	-0.219472543838215	-0.669026992466485	-0.182829813630326	-0.24907505791481	-0.0964281361994348	-0.211197731588545	0.677502143659704	0.761398762136968	0.76818932727465	0.43208421509326	0.708687316594217	0.36378735641956	-0.323860734547362	-0.289154556281839	-0.208137189258465
