GeneID	ociaml2_t_3.x	ociaml2_t_2.x	ociaml2_t_1.x	ociaml3_u_2.x	ociaml3_u_3.x	ociaml3_u_1.x	thp1_u_3.x	thp1_u_2.x	molm14_u_1.x	molm14_u_2.x	thp1_u_1.x	molm14_u_3.x	kg1_t_2.x	kg1_t_3.x	kg1_t_1.x	molm14_t_3.x	molm14_t_2.x	thp1_t_1.x	thp1_t_2.x	molm14_t_1.x	thp1_t_3.x	kg1_u_1.x	kg1_u_3.x	kg1_u_2.x	ociaml2_u_1.x	ociaml2_u_2.x	ociaml2_u_3.x	ociaml3_t_1.x	ociaml3_t_3.x	ociaml3_t_2.x
ENSG00000007168	-0.0308510353895457	-0.0887197112829599	0.0582850617792561	0.240250432583104	0.361090000801175	0.36655263370277	-0.782436339907302	-0.950744822315728	0.223648040319127	0.207333586762283	-0.764259426603466	0.402198934338891	-0.559245309830453	-0.362477637844474	-0.565247474424927	0.348460374543331	0.134748002507631	-0.840823737199042	-0.8647735391558	0.331536010940217	-0.760049941401977	-0.583922672577526	-0.353708326080381	-0.647969051063796	0.0308510353895457	-0.139182774682499	0.0867708288163618	0.369800690030347	0.396087808840067	0.352585972823986
ENSG00000007202	0.257506989571111	0.268998103670442	0.313711013735131	-0.0730667471967292	-0.155235956117352	-0.0549309298124099	-0.0285371730060247	0.0328894766672514	-0.0754337758779764	0.126560223680351	0.103954643586112	0.0115992647943699	-0.0992164967607243	-0.0180933624448318	0.00381156020686646	0.119224686051044	-0.0502438465917221	-0.0968662593550516	-0.111506573349581	0.140543369165584	-0.0735864870117862	-0.00381156020686646	0.116375424944988	0.0324008238644042	0.458360193087726	0.372680424439384	0.394872046956777	-0.323929094136581	-0.122619617514394	-0.261758733856921
ENSG00000008083	-0.68373002436898	-0.559170485535456	-0.764375179989301	0.0677187673350175	0.0824931755524898	0.0274497777510727	-1.19078958981608	-1.21041519838591	1.0049421509162	1.15821876725819	-1.24071163617226	1.00387233231496	0.793241506895281	0.589802741818457	0.539062571175223	0.755845489758853	0.824607049235581	-1.67424343404015	-1.51048303571518	0.78233009132438	-1.52661499301895	0.485940045093694	0.599480157227745	0.713197973990116	-0.586598060674905	-0.341111696416769	-0.650807455063634	-0.262276756124332	-0.121009827711589	-0.0274497777510727
ENSG00000008294	-0.146124069461441	-0.000266465645025082	-0.123417699031791	0.0323785414790616	0.0391358901020777	0.0860008444406701	0.572903645711674	0.292833385478511	-0.154001791369442	0.0107401694337681	0.518044894361671	-0.13389119040222	0.122298109254442	0.000266465645025082	0.0627363664946619	-0.15464618662186	0.0250163168185469	0.356194103861841	0.521131191166602	-0.0822992043366777	0.426318366226397	-0.0630787194930238	-0.0841324528759082	-0.0163229200993151	-0.0862409670893842	0.0968207856805834	-0.0968631395272586	-0.0118949838732934	-0.0554561989211577	-0.132068062678548
ENSG00000008394	0.297707824320693	0.526450226017249	0.534103343089807	0.0725742221036803	-0.0504218043175633	0.109186096667695	-1.49178496482696	-1.27231624929299	0.198216352845152	0.30295274688007	-1.21634743272752	-0.072863908800167	-1.08096880174201	-1.49377202677094	-1.06800782294137	0.493851924680552	0.646149842443435	-1.15997350732047	-1.11101441912228	0.67828650805406	-1.28348967183403	-1.43511683615147	-1.88012999558901	-1.45298448415197	0.127188010724382	0.0930241472056967	0.0305324087975776	-0.0305324087975776	0.290314938525413	0.43792810917495
ENSG00000008710	-0.120156489568051	-0.0404446418566384	-0.0389978529614852	0.0815445542196787	-0.0737510246727484	-0.00228143700106154	0.14072626390771	0.17603781366494	0.353103947156586	0.485689429913071	0.244459219605103	0.362311051866924	0.128870475594029	-0.151541451606751	-0.0359992217225193	-0.674037868958709	-0.412809865254799	0.00228143700106154	-0.113253858000808	-0.711014877099565	-0.0669690742956557	0.0459600139174587	0.0715808922664691	0.198928975787632	0.10589645886477	0.162949392504621	0.0503698459626558	-0.72707023014699	-0.321764106635765	-0.174018159751073
ENSG00000008952	0.557905418845404	0.887208771877258	0.66178523624338	-0.270499441936085	-0.510203829839029	-0.413075192741767	-0.113607924951451	0.344666718614764	-0.0179403064602006	0.298672796033562	-0.0171147772516003	0.0101887710452173	0.0196814251250945	-0.00284943689818906	-0.172352184845919	-0.10261289578908	0.194737683034854	-0.254787247041304	0.208354270296581	0.00284943689818906	0.019602840047539	-0.100461074248394	-0.127280103551547	0.0624442836991577	0.529516086004276	0.971417583442391	0.616131782266489	-0.301987818052932	-0.768332292437642	-0.163559849357616
ENSG00000009307	-0.105732186052124	-0.151881147360834	-0.0663664301217448	-0.227027763025145	-0.12303618271494	-0.155115118985657	0.927559363019244	0.96490999159716	0.0129776641272112	-0.0143466864180954	0.979916272573811	-0.0176218865421776	0.0640260520248237	0.178307470016709	0.165554958952321	-0.0820678616439432	-0.0602155486494542	0.825381892376559	0.735428158591865	-0.110589902756614	0.831702148936112	0.339442714913273	0.293926254078869	0.252996967263405	0.0241977667453197	-0.0129776641272104	0.0213562101791851	-0.213532265643006	-0.329652918214529	-0.41896088540003
ENSG00000009335	-0.0271169448591535	0.0565296614121258	0.132737529298603	1.0032419050682	0.711398302423071	1.00057407967589	-0.305598809250837	-0.141900818468443	-0.0347878492785445	-0.147701731375497	0.00904969754976515	-0.0612940826289186	-0.046154546685655	0.0388494294931605	0.0921290495233582	-0.233440820501108	-0.243737080868036	-0.0487533692293645	-0.107481772473674	-0.135525510682548	-0.241934464545176	0.0753697300718703	-0.00904969754976515	0.0457223248997489	0.115037495154184	0.127389043743256	-0.0270787446702028	0.838629253744721	0.709224061822632	0.900153479850451
ENSG00000009790	0.442103880242928	0.76741996622395	0.400106626496632	-0.00366086220924222	-0.233631254279337	-0.411226951238204	0.00491466611311475	0.202357646767615	-0.475028490795046	-0.268090283599438	-0.319703854013185	-0.476695939127204	0.00440817140900096	-0.478883368345288	-0.542386760393941	-0.213222495362372	0.226731429535779	0.00366086220924222	0.431133909169506	-0.170525443766147	-0.0875382561106037	-0.232890016119228	-0.25517416605145	0.0131210923239427	0.213028261061749	0.637023257189387	0.204333213744253	0.0166077925253503	-0.271597409993131	0.127457156977508
ENSG00000009844	-0.0994078770517786	-0.208442946959071	-0.0378201398200519	-0.271963342735617	-0.129791537482579	-0.0820587684866605	0.290661896998968	0.254161965540114	0.278304819756628	0.156933651132289	0.287073957792518	0.356875255986707	-0.186295427883861	0.0670395477655528	0.0114833609560097	0.329986238048213	0.253426361021772	0.184670332231347	0.0815882821379996	0.128961022490491	0.316092139818529	-0.0512718913757362	0.0106106590146688	-0.107708376069508	-0.0106106590146688	-0.0502062223873101	-0.034157972266843	-0.318612812788003	-0.038559916032487	-0.341928574057203
ENSG00000009954	-0.00773233165713538	0.0438756141039214	-0.0579816628993157	0.439933578189487	0.292711276473535	0.339841670689966	-0.579987714707919	-0.300389416184801	-0.156452988250626	-0.00558950602897923	-0.492843601735777	-0.164855127486827	0.118492957159493	0.00558950602898012	-0.102448309775672	-0.426683636477187	-0.299477037826428	-0.538502772513918	-0.41498236423974	-0.466526669500987	-0.465253332840006	0.107511817395799	0.0873883227876888	0.258450153803853	0.0847725959004082	0.233400286927641	0.112196258765506	0.481993087496934	0.105864029728033	0.357630948478424
ENSG00000010017	-0.0514440031738648	0.0883927161617359	-0.0213356184228202	-0.417329491462749	-0.481155073744304	-0.527561302056522	-0.690829823799882	-0.720372092296032	1.27134220510494	1.30737717281319	-0.698729325647992	1.29059646187716	0.670649312264405	0.665093046349364	0.648696978765908	1.14849457794616	1.14480322213206	-0.632064915653794	-0.593994100419291	1.05512408285465	-0.60831480533917	0.843317349677358	0.822952523606113	0.882025009685704	-0.01695852778637	0.01695852778637	0.0380920776822427	-0.389180559167853	-0.341232695225822	-0.408200693937715
ENSG00000010244	0.111422607317333	-0.0928425072174672	0.0733095143989395	-0.230309661010207	-0.127952946292198	-0.0281075876415073	-0.0497719714460452	-0.0351591373739524	-0.0547851704290334	0.294778178209301	0.00564744675726292	-0.119727103205448	-0.0116905836786607	-0.0769557364179709	0.0559265484994862	0.0346367507759231	-0.2326285775119	0.0645685590687721	-0.00369489159030234	0.00369489159030234	0.0564329129510392	0.119608951729819	0.0374997757223667	0.191069647137351	0.126814751256879	0.221729950999557	0.106096698028887	-0.278904397666836	-0.159641908192893	-0.097877522609255
ENSG00000010292	0.449533816190745	0.5228195643075	0.383171294731063	0.795955687481623	0.673038760936323	0.684836343366772	-0.470763939271713	-0.281401914348281	-0.119623447458105	0.0871283615305352	-0.497293080782367	-0.0524366994541703	0.111498519357824	-0.0347612610213579	0.00938347447142274	-0.176855500823732	-0.0153253362696226	-0.452647797756399	-0.282706117385994	-0.222870082634235	-0.337954892059577	-0.20091036350883	-0.0994337372238618	-0.00938347447142363	0.537331058612202	0.657419607583642	0.549620075047546	0.481156026683428	0.771298142557282	0.865777396755658
ENSG00000010803	0.00440007050142643	-0.113884749364205	-0.0342548853176279	-0.00766120212363575	-0.179238344884799	-0.242217373256381	1.66156695049305	1.89057899805778	0.0125386923430639	0.279033253017293	1.65789819689467	-0.00440007050142643	0.163872225792321	-0.231577346652968	-0.237088576934789	-0.393667814375468	0.200531226806891	1.48509426983087	1.4215662645691	-0.45945914874773	1.47758718716733	-0.0140922448630247	-0.140618125800904	0.0651095170315035	0.0593962706114679	0.340927021262146	0.0574472976993743	-0.311689432837748	-0.380409180605282	-0.416386406988202
ENSG00000011028	-0.0775777968008184	0.208762997770646	0.0775777968008184	1.69443233863111	1.375673832216	1.48286928021457	0.434797549878423	0.675686426242467	-0.903901428773225	-0.658615037114279	0.478157184248433	-0.984135101020113	-1.18366373467514	-1.51448771299268	-1.43609479841685	-0.7816620012445	-0.489530772385909	0.487299258656983	0.558321444248696	-0.624913896970264	0.252425547258652	-2.56380477765025	-2.58535727130326	-2.54841993325023	-0.0816580891880139	0.0923444508950433	-0.149671525539443	1.3210051424601	1.51070849811732	1.76424576007594
ENSG00000011243	-0.654862032884123	-0.293788912529164	-0.583441889684447	0.473179715475664	-0.0810820881770393	-0.113163322705232	-0.192833470436715	0.414654441812821	0.230433784122909	0.531459084768655	-0.101351693532326	0.00651133051637132	0.636266713576851	0.173165749955199	0.199808716005512	-0.0184846876428093	0.773391778352848	-0.0488616625594229	0.170355369841014	0.258275834841408	-0.205430138590488	0.259889451325236	-0.181246637637494	0.603530609522047	-0.701600189407968	-0.00651133051637132	-0.782698372982943	0.415059380225861	-0.13895814707768	0.487161541522806
ENSG00000011275	-0.24553916582739	-0.201115067993002	-0.282963803158165	-0.0410884775542586	-0.143268635316382	0.0342201775786775	0.210748734698551	0.25703835894678	-0.117145254300444	0.0979433589462984	0.154595453770952	-0.141652574369381	0.100471625567265	0.0950286925363066	0.0570852982594818	-0.165026901393128	-0.0912534043731865	0.00874182030970871	0.0460425328015894	-0.265380655605808	-0.00874182030970871	0.298449461358002	0.238611954952758	0.380029903761986	-0.0799173534541477	0.064898028851367	-0.119645431178626	-0.15570494202978	-0.211959664912325	0.102395764148401
ENSG00000011304	0.105099962811489	0.251580172945488	0.0192716842677818	0.286615897080418	0.0251083868124917	0.0970441283330175	-0.370784329184943	-0.0585706899451193	0.33504555370925	0.643630124184542	-0.303854964734499	0.216857251180589	-0.125893304013243	-0.499525558078004	-0.226581914475548	-0.0192716842677827	0.404463439532499	-0.143888384113311	-0.162801530074405	0.161383394026198	-0.437260215742984	-0.152288782364187	-0.316065173027534	0.171237119834686	0.200510346939589	0.541800187738198	0.0640094609338799	-0.40690257418126	-0.215405884413216	-0.0910992487922409
ENSG00000011376	-0.045666756897873	0.0146138192141203	-0.011073712357633	0.310047360217692	0.321902705083948	0.247315084211597	-0.177142077354792	-0.296692149690688	0.011073712357633	-0.0589380667451715	-0.190043140139966	-0.0511172005411176	0.428584562855028	0.353350442966494	0.398913774463596	-0.153017337153281	0.140325231052992	-0.539903609265432	-0.678094981990553	-0.0436283923223453	-0.480035481723728	0.641439370393011	0.620989038847132	0.552452071616496	0.031609946978417	0.31768664213417	0.081878494960498	-0.0767033433575488	-0.0392956068721695	-0.0274833622762287
ENSG00000011426	0.0895574629344495	0.00353455758293242	0.0162296832183908	0.478647797531268	0.408441495122798	0.417185486671312	-0.169268263237794	-0.155513139592534	-0.624434844171241	-0.53686424992616	-0.00353455758293242	-0.633849719017465	-0.145529697684206	-0.169495540069242	-0.196583663622421	-0.862356020236791	-1.02311174086096	0.144164250880062	0.117329298185889	-0.858427881286617	0.21290349507442	-0.607661388379343	-0.564210401806508	-0.722565229470983	0.193257549158643	0.288003630039674	0.185508010725781	0.378611504283903	0.300366805791294	0.414030411865716
ENSG00000011454	-0.455013292514069	-0.402223890565216	-0.449603234222174	0.237910058449353	0.368180071631756	0.380071407740976	-0.415123484528396	-0.68246816282734	0.0825085043169227	0.227961383313891	-0.518734307715318	0.146942523629516	0.51506064345124	0.509705143688928	0.357833271041195	-0.0825085043169227	-0.35704122684564	-0.743718551027187	-0.752992268764645	-0.134422443459786	-0.617850791689361	0.662129943972748	0.648421905896642	0.733279370113963	-0.357653248165576	-0.504504064976592	-0.336128308545448	0.187527537314491	0.249162031331333	0.317994018118287
ENSG00000011485	0.206640052125235	0.410307406618348	0.184869479206942	0.136069917675798	-0.0858774345320925	-0.239736335201774	-0.424947463681473	0.00690945251895991	-0.0116245198485632	0.182149517981847	-0.585441771015434	-0.00690945251895991	0.741736714962308	0.445120741378318	0.398612607269356	-0.470788752886805	-0.182296322703091	-0.338824101130488	-0.159724090789837	-0.366829158403651	-0.415571296604645	0.741323508966313	0.561889591589959	0.879401928216492	0.197666332910168	0.702809997135954	0.287551461220048	-0.180550282431274	-0.410591955257422	-0.0111593313155383
