GeneID	ociaml2_t_3.x	ociaml2_t_2.x	ociaml2_t_1.x	ociaml3_u_2.x	ociaml3_u_3.x	ociaml3_u_1.x	thp1_u_3.x	thp1_u_2.x	molm14_u_1.x	molm14_u_2.x	thp1_u_1.x	molm14_u_3.x	kg1_t_2.x	kg1_t_3.x	kg1_t_1.x	molm14_t_3.x	molm14_t_2.x	thp1_t_1.x	thp1_t_2.x	molm14_t_1.x	thp1_t_3.x	kg1_u_1.x	kg1_u_3.x	kg1_u_2.x	ociaml2_u_1.x	ociaml2_u_2.x	ociaml2_u_3.x	ociaml3_t_1.x	ociaml3_t_3.x	ociaml3_t_2.x
ENSG00000005206	0.00268992047546594	-0.115963484978583	0.168021594517598	-0.252791608517021	0.013998008309182	0.0663370604913212	0.25590983949671	0.0667089193471928	-0.080311788012596	0.350686447238773	0.206164654060817	0.0908103528060323	-0.225288552529735	-0.150233313790386	-0.040157829542122	0.0184589352085667	-0.045931131956618	0.0341800460618062	0.0466715075081828	0.00695047004073155	0.33728459471682	-0.120311353381423	0.0386581624752929	-0.0176533690784775	-0.0973798890289509	-0.0341803302550401	-0.0292228303081012	-0.373501872154149	0.132619008852883	-0.253222168074174
ENSG00000005339	-0.0569243804421319	-0.101016915934853	-0.112836999095923	0.306599360109152	0.012478589297033	0.0261790987438767	-0.253326224206515	-0.0379511470401242	0.0947200185986687	0.125851909158365	-0.18425752354828	-0.00676199621343457	0.214652631125956	-0.0824637027403067	-0.044968739130098	-0.0630171032085513	0.0484908301084419	-0.152051639242525	-0.0579184215600747	-0.0636753955666993	-0.21957804405388	0.158436410084027	-0.0186570291760853	0.185983706223861	-0.0396176098619565	0.177360022925242	-0.0219111579433384	0.200600080951583	-0.113340047476467	0.0789214191150376
ENSG00000005379	-0.352454794051199	-0.284685824963211	-0.290383407118169	-0.528192818212434	-0.527093599049354	-0.322069384283468	-0.487382471250336	-0.691637248498338	1.13069216136308	1.42192804112322	-0.373091626644868	1.14496390329952	-0.0662006904737953	-0.169397267643837	-0.188943526082279	1.46120135819393	1.64360100285863	-0.673189756411538	-0.597989602069983	1.31516064481046	-0.692258652116639	-0.117271085793084	-0.0855911107653274	-0.128851628175708	0.191585790200446	0.190038548488014	0.270696252906165	-0.739754578254947	-0.666030937342032	-0.787397694042925
ENSG00000005436	0.115878511406927	-0.143499008674096	0.06750403563088	-0.257870312759647	-0.21222846893347	0.0172929876212583	0.0340643478433618	-0.130872841067474	0.485152672021664	0.326806059229119	-0.0501871352332327	0.398584325772352	-0.322833326424572	-0.204879421677182	-0.091016182770363	0.226213007751775	0.229716565213242	0.0823630860465181	0.0720952983101346	0.237315264596248	-0.000957178747797049	-0.139404480440826	-0.154622965828774	-0.164585533556113	0.200554186118738	-0.133797056412665	0.112310545166848	-0.16227759209001	-0.12507135379691	-0.311748034315933
ENSG00000005483	0.114498177988345	0.27962507293787	-0.106676271621499	-0.21281488568695	-0.0804434426000151	-0.224552265153372	-0.238891266232661	0.143472001627496	0.139657063545638	0.335292666609678	-0.068130784303375	-0.00594504516232677	0.178141181569392	-0.186530804817522	-0.281399776566489	0.06573291982105	0.151144590388694	-0.042132120789343	0.127170439858563	0.132341800777928	0.0485224687163287	-0.0696476829875594	-0.275711240093759	-0.239226483989515	-0.1569786038164	0.0879517037602983	0.00790893664553372	0.283602439382277	-0.0315172689938312	0.125536479185526
ENSG00000005700	0.0247145688063444	0.0693404798568418	0.236984950797353	-0.0908811208427508	-0.248252823427999	0.0379875346084027	-0.29821077751921	-0.210240704539489	0.32570807985165	0.0412917172825664	0.0224342614995937	0.190217185133102	-0.193835348680303	-0.0119672016581858	0.080108537083206	0.268980152083181	0.247570069977662	-0.159192657323749	-0.271104595610389	0.362394641657549	-0.324376605361893	0.0308542601057013	0.057804649877982	0.0824699999695778	0.184218595414201	-0.140614128711019	0.0755084319565375	0.0254886809622107	-0.224475419070493	-0.190925414178181
ENSG00000005810	0.03822599362054	-0.149284784553911	0.0275577080777693	0.147137575236711	-0.0661683124099124	0.114130764479821	0.0129397925133929	0.0461544065616358	-0.106938026843237	-0.0522822319937411	0.0971840557361927	-0.177195398338639	-0.158035835772185	-0.0932887210100179	-0.0774024096845248	-0.00557904037420623	0.0461351795676324	0.116447220126553	-0.0371025804212995	0.124817019953127	0.0917810639115174	0.0113815659931076	-0.0403530930656301	0.0117224842291749	-0.103750431637102	0.0548651925957826	-0.107041204062012	0.135855682924576	0.0943773581861093	0.00370900645277422
ENSG00000005844	0.0821174311292504	0.029265086963912	0.113808229587282	-0.0198233323871453	-0.167094072883244	-0.155091188303705	0.26328898218465	-0.0919969621584371	-0.0477306023492999	-0.0639683907642858	0.282917104107469	0.0193970995218353	-0.161053773492822	0.0138994988125231	-0.045411762223428	-0.192123571495005	-0.27930774445361	0.129696698542986	0.0451752957356508	-0.118174556308123	0.154994838914059	-0.114448554488161	0.0534759965665633	-0.156019657800918	0.180906260600486	0.0283190446300962	0.102640629386735	0.0141262893873262	0.049000796968407	0.0492148860689529
ENSG00000005889	-0.0868288032372182	-0.164557465667358	-0.0390521844045125	-0.0607875649688462	0.0714281409402351	0.0200722327096631	-0.0264573050194298	-0.0624520258829643	-0.00488931661484446	-0.173548395987357	-0.0451684536049701	0.116398539015979	0.0718994702940866	0.0899442252619431	0.0766312572463491	0.00232773490629437	-0.101819688427962	-0.0316295990383443	-0.00955187687874816	0.0555611100327439	-0.00476824155704113	0.0989834350086943	0.215981569105252	0.152064107619047	-0.0170331161625281	-0.0686589581004758	0.0255026489972328	-0.0839995314770259	-0.00857501756083383	-0.0070169265470611
ENSG00000006125	-0.212730253603685	-0.337659808941067	-0.13676381480533	-0.0824753670214275	-0.0333462253899342	-0.0805449995858603	0.228219031370445	-0.0287806052207805	-0.22468114132742	-0.0910878740066689	0.144556583263451	-0.0329335345894579	0.0135990176780877	0.251208376711505	0.24275550833429	0.159759148860209	0.0180239109784416	-0.00303666794463919	-0.00539344245453201	0.0735350242070252	0.0376574959457168	0.215979119794797	0.378588130755532	0.178637701603062	-0.142551708234318	-0.36857489831257	-0.079413180336525	-0.141004371658848	0.0212625368887795	0.0371963070417202
ENSG00000006576	0.103729647849246	0.346613282462372	0.149368206034826	0.0400689939870271	-0.0295236698259595	-0.0705386859687592	-0.239185503243395	-0.360276112623578	0.0997408340693323	-0.293940830873852	-0.252821671912926	0.0467591402431129	-0.0762723749718527	0.119030736698094	-0.0656172919327143	0.182411010321936	0.157067121689658	-0.238971031146744	-0.376753916197967	0.0137788633120273	-0.161014398363643	-0.00936696986897061	5.39968568283311e-06	-0.0445500305012252	0.298426931615422	0.177016540791691	0.216549960352917	0.0318554310649349	0.0964347028715344	0.139975684381774
ENSG00000006695	0.141069518981335	0.346117913108035	0.0439346648814867	-0.264936040605064	-0.0262800219190855	-0.279212941262284	-0.163774252512446	-0.191171286868696	-0.0181693262900127	-0.108964312635995	-0.0806326258185035	0.14048518494129	0.0341233036394388	0.148581111305744	0.0666784773205329	0.196020496264578	-0.090285646946841	-0.121255998962523	-0.0453642554478617	-0.112199796776489	0.0992545769149471	0.0553692611789787	0.107417612957171	0.070052126221118	0.0476782899051587	0.102028147513461	0.13570186710709	-0.0361370512711666	-0.0269356530497815	-0.169193341873614
ENSG00000006715	-0.0715347369764667	0.123872207732039	-0.0477429892004166	-0.0115152051992519	-0.315102681921285	-0.160915488630458	-0.15718805693967	0.092773152655279	0.0193309740058737	-0.262768649360198	0.053235432980448	0.0579936907670745	-0.0214401713788505	-0.0345376740556696	0.0146602149705326	0.0787217584890572	0.308194017096989	0.00675281366982625	0.0418932291495173	0.0717954758893966	0.0102673089100257	0.2329989479716	0.116985013132393	0.217950033495021	-0.159228394048995	0.0649900993021178	-0.106148183851673	-0.050368445097195	-0.204192956606258	0.0902692630491974
ENSG00000006831	0.0778092212158708	0.0985884608771313	0.240907318734797	-0.260867699389163	-0.0312058109071074	-0.126190452966666	-0.0423665368938297	-0.111256709586458	-0.138721578541054	-0.181827015182781	-0.104576011805843	-0.100595123900378	-0.0191432745658628	0.1626199032375	-0.019900400737999	-0.119790456358324	0.0774452982300213	-0.00116214890065491	0.0971974232766684	0.0985533868032444	0.0107763642127029	-0.168223076585805	0.0196885590206566	-0.194362904869284	0.144195226855462	-0.00440667516763442	0.202922744195772	0.0703826341721347	0.214862945813552	0.108646389713328
ENSG00000007168	-0.0218522335613605	-0.365787130910172	-0.0318676238409738	-0.316086174602512	0.0571564867621771	-0.0631390066483078	-0.145832543442407	-0.54206674105809	0.218637510270828	-0.0472751866786871	-0.276779931726287	0.396184541880539	-0.0173720863409183	0.211068675259603	0.0407854537738449	0.370994004591763	0.264826511967153	-0.214701211505167	-0.36223525544262	0.349476171093382	-0.222133651717641	0.173648476960058	0.360735030468376	0.0247896055453516	-0.0604979011562504	0.0412773159410525	0.0227688749855839	0.130532876946504	0.134091322330181	-0.109346180145003
ENSG00000007202	0.0667618030692401	0.167949317992986	0.106577478596355	-0.0412902266225245	-0.000756609279824821	-0.00125948908928873	0.104783802199214	-0.00782741893060099	-0.113552253537759	-0.248714831286261	0.190217993256826	-0.0753286616600474	-0.129648831226556	0.00241382892964688	-0.0495887780428376	0.00791081498541563	-0.0562370912920446	-0.0199531831358973	0.0653249399446825	0.0135596979531378	0.0824144444062337	-0.0559272070702201	0.030278570702288	-0.150200176663454	0.199669458959348	0.0218418991120699	0.184124871400664	-0.0851695917016952	-0.0333927304139599	-0.174981841555137
ENSG00000008083	0.179896671363699	0.270065708376837	0.0469118890312055	-0.57365431755493	-0.404239751944411	-0.715005304202524	-0.154659013955417	-0.352233595149345	-0.0395511865702756	-0.0362599776726518	-0.378699614267406	-0.100908168365455	0.500290003822551	0.32245235422078	0.260150806148123	0.00169071863909785	-0.0477297475031992	-0.161328733623196	-0.115188379064326	0.0505308247196714	-0.162521030448712	0.402715647323598	0.41008474263233	0.541137044496945	-0.0766031766721049	0.324471356895912	0.056530372140242	-0.0659513717450866	-0.0793242411602374	0.0969294700882872
ENSG00000008294	-0.116208454842722	0.0214167448228375	-0.141146532416222	-0.291907359589115	-0.088859746394494	-0.162483975020448	0.359252234156308	0.134175443193015	-0.118438707520576	0.261071160693264	0.161850066229852	-0.143878836293586	0.209650792696076	-0.0144802011292309	0.0588799812974673	-0.0913002196630407	0.157727013849477	0.203983985629745	0.241440453967973	-0.0310243625396502	0.220429596215195	0.0288234815342341	-0.0944488736466553	-0.0693821103367437	-0.07808683989821	-0.034484992271057	-0.164164916531543	-0.0698417352256549	-0.101777684787933	-0.246785406178561
ENSG00000008394	0.0964524838258081	0.267765326940629	0.277628862562541	-0.0731226446649453	-0.247200876739806	-0.24476891971011	-0.24777042872496	-0.0504930324647705	0.223317407818249	0.2582392396589	-0.00442909198812086	-0.137943381641244	0.210726030248183	-0.124329180556059	0.149788803977226	0.193541232031913	0.266412193735318	0.00346926863757213	0.23426785578638	0.184314944254615	-0.061506795544687	0.168938818694108	-0.275435519562192	-0.0823802153728864	-0.023180074847394	-0.210173518414716	-0.028254891016007	-0.447430222391598	-0.158903179706771	-0.117540494825174
ENSG00000008710	-0.127028194568922	-0.397185993437789	-0.0919404716568309	0.018605559790759	-0.138575890683025	-0.0175707421860502	0.145759289698247	0.294503664969392	0.350415692530311	0.19787804865111	0.41961511138265	0.330489661878286	0.0569587447819137	-0.14738922283859	0.0049405220707483	-0.142767079271619	0.057009767910212	0.0993008157652207	-0.0989578402634156	-0.130545518542145	0.045370830884019	0.105416102348113	0.135849567703625	-0.0757059835488628	0.00965512859778694	0.0615489633028381	0.0308612506538275	-0.492760787000394	-0.225688919177367	-0.278062079744048
ENSG00000008952	0.0442274921105626	0.260826861735326	0.0145573823118144	0.0826665237271919	-0.0659941202705382	0.0314730049207486	-0.109304751005092	0.252561778850017	0.00260224344390193	0.311390888994216	-0.107906494001996	0.0117012121773505	0.0727369314971402	-0.100057860492642	-0.418758796437098	-0.126589651280853	0.243797700753486	-0.328259051083895	0.136079209546349	-0.0609860498676718	0.0431990905322757	-0.245611049258103	-0.256337822542005	-0.0641111270694651	-0.0779180568181818	0.201382931029713	0.0478345067851385	0.116071617502712	-0.265867246904337	0.354592701113932
ENSG00000009307	0.173051648194823	0.115442309336382	0.115746872147868	-0.26206837945799	-0.24057076778388	-0.295446288655801	0.122128517378334	0.0291515483762705	-0.0609600893139806	0.00271846860151018	0.0193889349992426	-0.131922948789596	-0.114302449287807	0.00536932137514425	0.0143893513485772	0.091763892393437	0.131022294998883	0.0994615436353285	0.0852119031766349	0.17202532847694	0.0837750497262507	0.132963279046961	0.0506633161900813	0.257257592337936	0.156367613662019	0.00139928831125631	0.102054371143076	-0.184280857302859	-0.125367418785721	-0.546433245479321
ENSG00000009335	0.140569531983879	0.36339826755876	0.364051241311425	0.111490403721422	-0.0500173558599472	0.1050906990976	-0.279695120957299	-0.294188036037198	-0.0215664118156892	-0.439016943829264	-0.135543418185527	-0.0766726455847705	-0.159801612937005	-0.107259602462084	-0.102817851670549	0.0692254404230228	-0.136216031580505	-0.0135865425036494	-0.0452419668704707	0.0898999737269934	-0.212765686202216	0.0182301424546641	-0.0710631310357198	-0.080950745634644	0.181228453113287	0.0510630370413185	0.138150373855499	0.160587490844566	0.207684404637071	0.22573364339703
ENSG00000009790	0.0448158890425795	0.33262716821294	0.0310857162146467	0.404822726089867	0.110908142225109	-0.0568004528289959	0.104972082971594	0.406399400527761	-0.154736244938249	0.0349098902773025	-0.0884910775154466	-0.136142776697232	0.10770386431392	-0.360358378532182	-0.402385409231184	-0.231179167605902	0.278074156309973	0.106277336440606	0.381097587922453	-0.115314073914196	-0.0817878388032914	-0.269078402327885	-0.327308929499387	-0.100225926298341	-0.181539995258505	0.260606892645993	-0.181911085045772	0.145585654544249	-0.166480904793302	0.103854155550875
ENSG00000009844	0.0874572003836583	-0.257761346591712	0.0514101281826191	-0.0499511653778553	-0.063427973696949	-0.0916949586073511	0.08844241801888	-0.0365316173889449	0.153801952172058	-0.0437730408252771	-0.0474440810384891	0.103256670120787	-0.181554009338892	0.0319803696723493	0.0833207200373712	0.213410292760325	0.0225885416931141	0.0477016132183336	-0.159132134393139	0.0333802481288171	0.113234285454169	-0.0337187179351475	0.0529299923126177	-0.0487466616013076	-0.0211146742475625	-0.12565235548096	0.0630590816956449	0.00463337754223681	0.18724356878296	-0.177347723652355
ENSG00000009954	0.0631624225319807	0.0272205977233464	-0.083936379255219	0.0375793396879621	0.0865414943662303	0.0936333573251073	-0.257098489769729	-0.323251958260698	0.130149489876279	-0.127787305450847	-0.223403053335397	0.0833415163580798	-0.0739492955498463	0.023652727273117	-0.138960621041386	-0.0418329113297203	0.432997661400752	-0.254471081775792	-0.262793822030034	0.0735799981807613	-0.133305503690634	0.0153269619216421	-0.00352192545249894	0.0405478930612155	0.020146687424698	0.14010442365075	0.142029839144014	0.355295482370473	-0.0345681285199094	0.193570583165304
ENSG00000010017	-0.0797243876031838	0.0299709650261422	-0.185260614537151	-0.421443392282136	-0.305066296731729	-0.664567411317442	0.0458867811325623	-0.172913958161931	0.057338715272712	-0.219566042649999	-0.157760543174619	-0.0441028620960903	0.533563696690235	0.219909689133447	0.189714276959502	0.287062826444319	-0.0969750032765556	0.230531501384889	0.18219869594762	0.134013586018478	0.264556359929596	0.181967468813725	0.16347222568627	0.193592648716452	-0.216173466630036	-0.0214528816010078	-0.0654415478122294	-0.121754253313519	0.113968931987029	-0.0555457079553477
ENSG00000010244	0.128389195212007	-0.0718269896635976	0.102989823219593	-0.206085892186249	-0.143839027506668	-0.0416495366831423	-0.0777880643743722	-0.0806193375684761	-0.0108179006642584	0.308640103362261	-0.0308661924304132	-0.0867206126558702	0.0071302193634909	-0.114035523455503	0.038073535284478	0.0726218227872411	-0.163865257473693	0.045085323273547	0.0158733870924887	0.0388137082179233	0.0192903663699045	0.0907546434543091	0.00820751964706984	0.208654826588458	0.139069973329672	0.19243107487518	0.115315463245074	-0.282501676222619	-0.146240144059647	-0.0744848303781892
ENSG00000010292	-0.0295049799814371	-0.170516604829953	-0.0802451205234762	0.319073337609118	0.30385279480585	0.26141113062532	-0.0393805327132411	0.203365113435209	-0.267926993781571	-0.272401899601575	-0.13521645187436	-0.0848373176597546	0.0166101378447975	0.24141948545405	0.0267465876657765	-0.26925326920682	-0.522953508832153	-0.147966962644493	0.0146495635382619	-0.269092022729126	-0.00514138906330952	-0.118039148415903	0.242826440651438	0.0013993880976956	0.144491339513653	0.081089718597267	0.240674358524235	-0.0988150923930454	0.245977892721169	0.167704005166378
ENSG00000010803	0.113670579497459	-0.0208159196207057	0.0775947428956856	-0.129629864079694	-0.199625793126901	-0.441845176216846	0.0666665534019232	0.13391845950941	-0.140691187173949	-0.0262619317493604	-0.10602399194242	-0.2467046760724	0.307857274803691	-0.141291405946993	-0.106989759535384	-0.114235164194221	0.389198358286872	0.0789456405059788	-0.0265390485815932	-0.122884206816213	0.0595710722939016	0.107648226520826	0.052469758132883	0.250787241338421	-0.0522042340360396	0.271075377624577	-0.0678442750720229	0.0536843194344228	0.00763524003030969	-0.0271362101116189
ENSG00000011028	0.0428102632539437	-0.262727745576486	0.256287638274186	-0.177214280432065	-0.186862981873234	-0.108041486729145	0.66274379829255	0.445612685914323	-0.576621632702168	-0.759006778789133	0.647982884189984	-0.583670914985751	0.311314361974514	0.16985526623429	0.152072025295735	-0.509083302578123	-0.52919602944268	0.503781589884462	0.415549344585593	-0.301871602494779	0.411974433135587	0.0676368418672245	-0.153279870082772	-0.341898067134829	0.0571102132340411	-0.0383820998784924	-0.0572303526024349	0.014565736302866	0.154859920537254	0.27093014232554
ENSG00000011243	-0.279952357504847	0.025200368820354	-0.224458643484273	0.51537743196819	-0.0778376408829162	-0.0174734998646585	-0.0779936720979475	0.300879537169172	-0.0642723421009263	-0.0829556757074791	-0.0602669502360728	-0.363590316027301	0.414055303041433	0.006826519759518	0.269835506520541	-0.432674418737509	-0.037267401849715	0.0201899016967985	0.131301251193188	-0.135758483861472	-0.147501735154273	0.227759848540293	-0.192811974939132	0.338464951059514	-0.284868458575076	0.44130180593734	-0.406330303502982	0.287065472192916	-0.371072212185615	0.278828188812938
ENSG00000011275	-0.21335238262073	-0.220767569113985	-0.233196833717822	-0.0764912123527912	-0.12079864797272	0.00951316974213759	0.0877312571735496	0.0940310565408854	-0.0164827593999198	0.142491652530495	-0.00765251359176633	-0.0623880930805801	0.105446018441559	0.0947514288287419	0.0558443699743982	-0.00873944443538494	0.0517954371110955	-0.134682968924904	-0.0969074657004949	-0.128395911077553	-0.119446791392853	0.322303146908636	0.219334441655944	0.345980528748799	-0.0881589918249218	0.10220089097411	-0.160927900681454	-0.00657303879887114	-0.114659834596076	0.178198960652475
ENSG00000011304	0.297344678342647	0.16674863236704	0.198965585525054	0.0892875391489493	-0.0773275182463419	0.0473334055870566	-0.367282639197917	-0.0493241126900692	0.130254047384199	0.114010298305011	-0.0302247824213238	0.0654434234808654	-0.0276641468592628	-0.310162796490252	-0.0204586723214131	-0.130026872400863	-0.218530470507904	0.078978480829754	0.00614734875211013	-0.0893650800525341	-0.247244087261034	0.0349283537082434	-0.144385735767697	0.0943282059426589	0.190944696148063	0.558178200370866	0.179901490931102	-0.234686587962691	-0.16108585768668	-0.14502502695764
ENSG00000011376	0.0853109509567513	-0.0253323652179154	0.014587439422153	-0.157565065617521	0.0164221359565117	0.0302031567943377	-0.0716725280367688	-0.107418336966379	-0.0776106617134668	-0.303839519805713	-0.26473855717735	-0.188426072281614	0.215496864109498	0.0943298615240898	-0.0237775902047444	-0.184552940326465	0.168010320176039	-0.240397964974553	-0.549898767164978	0.0889833105962479	-0.318253960531609	0.285027366203486	0.158337915387678	0.435983928091832	-0.18168385183035	0.428051809429165	0.0490985269580364	0.221430981928483	0.0602764979923124	0.343617116322806
ENSG00000011426	0.179846259342965	0.0927389942307461	0.05305129018382	0.254743947997677	0.11559048660352	-0.0668106620691721	-0.353702086017497	-0.285830172128184	-0.0262862079940303	0.0622741657760919	-0.23631752734921	-0.10215970776719	0.102996961379967	0.123445472562944	-0.0411868366640128	0.0922374750299417	-0.168204424102495	-0.120748379287303	-0.187136200051934	-0.0181560255378391	-0.0797729259768107	-0.155429001826677	-0.117140129939424	-0.111865045758169	0.0192648701945327	-0.0674819774732978	0.018717777049961	0.28538736445179	0.297795365483804	0.440136879655486
ENSG00000011454	-0.0939730066529503	-0.11278051892845	-0.0733289822337324	0.0185806453699616	0.339723687315556	0.225388425208243	0.0212710337107991	-0.394305269834334	0.277110824252184	0.187315679309247	-0.157353014920081	0.274348644072699	-0.0468691054811707	-0.0321032938037646	-0.219219222721645	0.198299749776745	-0.17597965609244	-0.25613289859748	-0.244339974742176	0.132867876595129	-0.166899693898078	-0.15291045861555	-0.200483868033614	-0.0488530175223461	-0.107416553642267	-0.0931675440094052	-0.00514220207442491	0.262747570660731	0.366556443431864	0.277047702100752
