GO	[-5.46 -0.65]	[-0.65 -0.36]	[-0.36 -0.21]	[-0.21 -0.09]	[-0.09 0.00]	[0.00 0.01]	[0.01 0.13]	[0.13 0.29]	[0.29 0.54]	[0.54 1.06]	[1.06 6.41]
MODULE_154 MODULE_154	1.471	-0.488	-1.520	-1.520	0.643	2.209	-1.066	-1.520	-0.732	0.289	2.200
MODULE_96 MODULE_96	-0.250	-0.861	-1.534	-0.861	0.359	1.335	-0.861	-0.477	-0.861	0.615	4.183
MODULE_85 MODULE_85	0.783	-1.295	-1.295	-0.810	-0.492	-1.295	-0.492	-0.285	-0.285	2.856	2.848
MODULE_172 MODULE_172	-0.351	-1.055	-1.055	-0.522	-1.055	3.095	-0.752	-1.451	-0.351	1.572	2.264
MODULE_208 MODULE_208	0.595	-1.146	-1.146	-1.984	-0.850	0.786	-0.301	-0.618	-0.618	2.910	2.515
MODULE_316 MODULE_316	0.739	0.342	-1.395	-1.395	-0.263	2.435	-2.002	-0.422	-0.647	-0.263	2.426
GNF2_GSTM1 GNF2_GSTM1	1.798	-0.635	-0.870	-0.870	-0.870	1.798	-1.169	-2.015	-0.312	0.764	2.116
MODULE_180 MODULE_180	2.658	-0.952	-0.703	-1.264	-0.952	0.512	-1.653	-0.703	0.368	0.685	2.646
MODULE_458 MODULE_458	0.681	-0.797	-1.451	-0.797	-0.430	1.452	-1.451	-0.430	0.403	0.403	2.477
GNF2_TM4SF2 GNF2_TM4SF2	0.371	-0.520	-0.520	-0.240	-0.240	1.090	-1.077	-1.077	-0.520	-0.520	4.291
GNF2_CD97 GNF2_CD97	-0.765	-0.765	-0.765	-0.765	-0.765	-0.765	-0.407	3.199	0.427	0.427	2.009
GNF2_CDH3 GNF2_CDH3	0.645	-1.119	-0.550	-1.119	0.347	1.505	-0.550	-1.119	0.347	-0.260	2.051
