GO	[-9.50 -0.47]	[-0.47 -0.22]	[-0.22 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.25]	[0.25 0.46]	[0.46 0.92]	[0.92 6.96]
MORF_NPM1 MORF_NPM1	-4.117	11.920	6.818	2.344	-6.229	-6.229	1.512	0.540	-1.495	-5.022	-6.232
MORF_RPA2 MORF_RPA2	-4.450	5.239	2.721	7.477	-7.521	-7.521	4.833	1.636	-2.252	-4.450	-5.258
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN	-3.525	2.923	9.656	3.568	-7.980	-7.980	5.036	1.366	-2.540	-4.131	-4.838
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	-5.329	1.825	8.314	6.866	-7.605	-7.605	2.955	1.361	-0.673	-3.835	-6.319
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	-4.198	1.765	2.012	7.051	-8.064	-8.064	7.051	2.848	-0.516	-4.198	-6.754
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-2.010	2.744	5.017	5.909	-5.256	-6.479	5.909	1.352	-4.335	-6.479	-6.482
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	-3.556	4.225	4.597	3.868	-8.022	-8.022	2.885	4.225	-1.010	-3.556	-8.026
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	-5.012	4.400	1.256	5.567	-8.189	-8.189	6.855	1.926	-0.325	-3.144	-6.873
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-5.590	5.552	7.796	4.005	-5.590	-6.592	3.319	1.206	-1.184	-6.592	-5.593
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	-6.355	1.338	2.916	2.612	-7.646	-7.646	4.674	9.793	-1.325	-2.329	-5.369
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	-6.276	0.987	4.780	4.780	-7.563	-7.563	5.599	3.662	-0.391	-5.292	-4.487
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-2.620	1.299	5.273	8.405	-8.105	-8.105	4.878	0.766	-0.309	-5.777	-5.780
MORF_RAB1A MORF_RAB1A	-3.901	2.878	7.196	5.424	-7.688	-7.688	2.878	2.576	-1.635	-4.589	-5.407
MORF_PPP1CC MORF_PPP1CC	-2.088	1.509	2.317	8.160	-6.604	-6.604	5.711	3.294	-3.693	-4.444	-6.607
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	-3.966	2.329	3.639	6.095	-6.937	-6.937	3.639	3.639	-0.797	-5.686	-6.941
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	-4.331	0.721	4.352	4.352	-6.909	-8.231	5.111	7.243	-1.609	-3.173	-5.893
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-4.098	3.611	3.611	8.707	-7.938	-7.938	3.278	1.847	-2.514	-2.115	-5.631
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	-2.885	1.460	6.537	4.099	-7.813	-7.813	6.537	1.687	-1.404	-2.434	-7.817
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	-5.739	3.483	2.012	5.738	-8.064	-8.064	5.327	2.275	-0.301	-2.594	-6.754
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP	-5.012	1.463	7.310	3.692	-6.869	-8.189	6.855	1.926	-0.872	-4.297	-5.015
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-4.131	4.648	3.568	2.923	-6.671	-7.980	3.238	3.913	0.317	-4.835	-7.984
GSE22886_NEUTROPHIL_VS_MONOCYTE_DN GSE22886_NEUTROPHIL_VS_MONOCYTE_DN	-3.433	4.802	7.868	3.360	-7.855	-7.855	2.163	1.227	-0.462	-7.855	-2.916
REACTOME_MRNA_PROCESSING REACTOME_MRNA_PROCESSING	-3.389	6.326	8.385	5.851	-5.022	-6.229	0.301	1.769	-3.389	-5.022	-5.025
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_DN	-3.556	2.588	6.223	1.343	-8.022	-8.022	10.103	1.343	-1.010	-4.870	-3.559
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN	-4.941	2.243	4.878	3.779	-8.105	-8.105	5.681	2.812	-0.527	-4.941	-4.234
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	-2.999	0.813	1.584	8.136	-7.980	-6.671	7.654	2.071	0.317	-6.671	-4.838
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP	-4.264	0.377	6.042	6.042	-8.147	-5.814	6.474	3.081	-1.880	-3.115	-4.979
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP	-3.618	1.299	4.878	7.446	-8.105	-6.790	6.537	0.927	-0.842	-3.618	-5.780
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	-2.999	4.273	3.568	9.137	-7.980	-5.665	2.339	2.071	-3.525	-2.999	-5.668
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	-2.796	7.225	6.695	5.211	-5.479	-5.479	0.264	1.796	-3.472	-4.325	-5.482
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP	-4.098	2.372	3.278	4.322	-6.632	-6.632	3.611	6.793	-1.203	-5.627	-5.631
GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN	-1.203	1.185	7.252	4.699	-7.938	-7.938	2.372	2.960	-0.620	-4.098	-7.942
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN	-3.999	1.687	5.255	6.537	-7.813	-6.513	2.472	4.470	-1.404	-3.999	-5.518
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP	-2.567	4.983	1.144	8.063	-5.702	-6.711	6.664	0.519	-0.813	-4.164	-8.026
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP	-3.173	0.584	1.235	7.243	-8.231	-8.231	6.351	5.111	-0.562	-3.712	-4.334
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP	-4.264	2.212	2.486	3.401	-8.147	-8.147	2.486	8.331	-0.857	-1.295	-6.833
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	-4.415	4.494	5.296	5.296	-7.479	-7.479	2.758	1.663	-1.008	-4.415	-4.418
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_DN GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_DN	-3.028	1.144	2.588	6.223	-8.022	-8.022	4.225	4.983	-0.505	-4.870	-4.873
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	-3.681	0.278	5.164	8.751	-6.869	-6.869	3.360	4.775	-1.903	-3.144	-5.015
GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_DN GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_DN	-5.012	1.256	4.039	7.778	-8.189	-4.297	5.164	0.736	0.736	-5.852	-5.855
GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN	-4.800	3.278	2.101	3.959	-7.938	-6.632	7.252	3.611	-1.465	-4.098	-4.101
MORF_PSMC1 MORF_PSMC1	-2.252	3.363	10.605	2.145	-7.521	-7.521	3.363	1.006	-1.267	-3.189	-6.240
GSE31082_DN_VS_DP_THYMOCYTE_UP GSE31082_DN_VS_DP_THYMOCYTE_UP	-1.239	4.983	7.117	4.983	-8.022	-8.022	1.144	1.559	-1.505	-4.164	-5.705
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	-4.906	3.158	4.178	2.848	-6.750	-8.064	4.547	5.327	-2.189	-3.587	-3.590
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	-4.198	2.554	5.327	2.012	-8.064	-8.064	5.738	2.554	0.301	-4.198	-4.909
GCM_MYST2 GCM_MYST2	-2.830	1.723	6.422	5.965	-7.021	-7.021	2.869	2.869	-2.830	-2.830	-5.768
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	-4.870	6.664	2.588	1.559	-8.022	-6.711	5.796	3.868	-3.028	-2.164	-3.559
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	-3.028	2.041	1.144	7.117	-8.022	-8.022	7.584	2.041	-1.010	-2.164	-5.705
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	-2.647	1.712	4.826	6.474	-8.147	-8.147	3.735	2.486	-1.060	-4.976	-3.652
WINNEPENNINCKX_MELANOMA_METASTASIS_UP WINNEPENNINCKX_MELANOMA_METASTASIS_UP	-4.444	0.707	2.317	6.170	-5.373	-6.604	5.711	5.267	-1.379	-4.444	-5.376
MORF_RFC4 MORF_RFC4	-3.256	1.627	2.828	8.188	-6.062	-6.062	5.657	1.378	-1.754	-3.973	-6.065
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN	-4.198	2.554	2.275	7.991	-5.739	-8.064	7.051	0.636	-0.658	-3.057	-5.743
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN	-3.464	2.132	2.132	7.796	-7.897	-6.592	4.750	3.319	-1.745	-4.765	-3.466
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN	-3.556	4.225	2.307	7.117	-8.022	-8.022	4.983	0.650	-0.505	-3.556	-4.167
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	-3.649	0.609	1.277	7.377	-8.147	-8.147	7.377	2.212	0.485	-4.976	-2.650
GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	-4.297	3.692	3.692	2.181	-8.189	-8.189	6.855	1.926	-1.077	-1.077	-5.855
REACTOME_MITOTIC_M_M_G1_PHASES REACTOME_MITOTIC_M_M_G1_PHASES	-4.591	1.643	7.332	6.364	-6.771	-6.771	2.473	1.404	-0.736	-3.193	-5.533
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-4.800	1.389	3.611	4.322	-7.938	-7.938	5.914	2.960	-0.370	-3.494	-4.101
GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP	-5.012	1.926	5.567	8.751	-8.189	-6.869	2.740	0.892	-0.550	-2.674	-4.300
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-3.587	2.012	4.547	3.158	-8.064	-6.750	7.051	2.275	-1.026	-2.189	-6.754
GSE22886_NEUTROPHIL_VS_DC_DN GSE22886_NEUTROPHIL_VS_DC_DN	-3.028	2.041	8.063	5.796	-8.022	-8.022	0.650	1.792	0.519	-5.702	-3.031
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	-2.999	2.071	2.071	8.136	-7.980	-7.980	3.568	2.339	-0.285	-3.525	-5.668
GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN	-2.999	2.339	2.339	2.923	-7.980	-6.671	5.855	5.036	-0.494	-4.835	-5.668
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	-2.620	2.812	7.446	2.520	-8.105	-8.105	4.498	1.510	-0.671	-4.941	-3.621
GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP	-3.173	3.005	1.235	4.725	-8.231	-8.231	5.924	4.352	-1.333	-3.173	-3.715
MORF_PPP1CA MORF_PPP1CA	-2.683	4.557	7.759	2.436	-6.812	-6.812	3.420	0.630	-0.751	-3.224	-6.815
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	-4.800	3.611	4.322	2.101	-7.938	-5.627	8.209	0.543	0.325	-2.514	-6.635
MORF_RAD23B MORF_RAD23B	-1.098	2.447	8.153	2.752	-7.146	-7.146	4.523	0.661	-1.098	-3.479	-7.149
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	-2.828	1.741	5.367	7.601	-7.730	-6.434	4.962	0.480	-0.897	-3.341	-5.444
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-4.098	2.101	5.090	2.960	-7.938	-7.938	2.960	3.959	0.325	-2.970	-5.631
GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN	-2.999	3.238	3.238	0.813	-7.980	-7.980	9.137	2.623	-0.798	-1.790	-5.668
GCM_MLL GCM_MLL	-2.328	2.014	5.155	3.242	-6.979	-6.979	2.909	4.741	-1.576	-2.800	-6.982
GCM_RAB10 GCM_RAB10	-6.000	1.127	6.028	5.167	-6.000	-7.271	3.989	2.342	-0.569	-4.241	-3.578
GNF2_FBL GNF2_FBL	-1.897	4.502	6.893	2.922	-5.646	-5.646	4.945	-0.274	-2.363	-4.479	-5.648
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	-2.647	7.848	1.712	4.826	-8.147	-8.147	3.081	1.085	-0.417	-3.115	-4.979
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	-4.518	0.934	2.535	5.811	-5.687	-5.687	3.621	6.303	-2.393	-3.650	-4.520
GSE15215_CD2_POS_VS_NEG_PDC_DN GSE15215_CD2_POS_VS_NEG_PDC_DN	-1.926	0.271	6.351	5.511	-8.231	-8.231	5.111	2.420	-1.094	-3.712	-3.176
GSE27786_NKCELL_VS_ERYTHROBLAST_UP GSE27786_NKCELL_VS_ERYTHROBLAST_UP	-4.164	2.307	4.225	3.868	-8.022	-8.022	2.588	4.225	-0.388	-2.164	-5.705
GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	-3.057	0.301	3.823	3.483	-8.064	-8.064	4.547	7.514	-1.026	-3.057	-3.059
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	-2.567	1.792	7.584	4.597	-8.022	-8.022	2.307	2.041	-0.646	-2.567	-5.705
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP	-3.544	0.957	8.508	3.324	-7.229	-4.995	7.500	0.382	-0.557	-4.207	-4.998
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	-3.057	5.327	2.554	3.158	-8.064	-8.064	3.823	2.848	-0.516	-4.198	-4.201
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN	-4.906	2.554	6.600	3.823	-8.064	-6.750	3.823	1.535	-0.516	-2.594	-4.909
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN	-2.647	0.609	2.212	5.218	-6.830	-6.830	5.218	6.920	-1.060	-4.264	-4.979
GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN	-3.144	2.453	1.926	2.453	-8.189	-8.189	6.855	3.042	0.597	-4.297	-4.300
MORF_PPP2CA MORF_PPP2CA	-3.049	5.590	4.628	4.176	-4.980	-4.980	2.584	1.112	-3.049	-4.980	-4.982
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	-1.790	3.913	6.285	2.923	-7.980	-6.671	5.439	-0.379	-0.285	-5.665	-4.134
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-5.814	1.954	6.920	4.449	-6.830	-8.147	1.486	3.081	-0.317	-2.238	-4.267
GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_DN GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_DN	-3.057	7.514	3.158	2.275	-8.064	-8.064	4.178	1.535	-1.026	-3.057	-3.590
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN	-4.765	2.999	4.750	2.405	-7.897	-4.765	7.796	0.692	-0.361	-2.487	-6.596
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	-3.014	2.999	9.038	4.239	-4.938	-4.938	1.387	1.138	-2.380	-4.938	-4.941
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP	-2.647	3.735	4.826	3.735	-6.830	-6.830	4.826	1.712	-1.060	-4.264	-5.818
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	-1.857	3.119	2.243	6.102	-8.105	-6.790	3.119	3.779	-1.276	-3.618	-5.780
GO_SISTER_CHROMATID_SEGREGATION GO_SISTER_CHROMATID_SEGREGATION	-4.958	0.510	3.367	4.087	-5.922	-7.187	7.088	3.719	-0.545	-4.958	-2.951
GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_UP GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_UP	-4.231	2.243	7.446	3.779	-6.790	-8.105	4.498	1.104	-0.842	-3.618	-3.088
GSE27786_CD8_TCELL_VS_ERYTHROBLAST_UP GSE27786_CD8_TCELL_VS_ERYTHROBLAST_UP	-4.198	0.636	6.163	3.823	-8.064	-8.064	2.848	3.158	0.781	-3.587	-3.590
REACTOME_HIV_INFECTION REACTOME_HIV_INFECTION	-3.219	3.320	8.903	5.182	-6.276	-7.563	1.177	1.385	-1.570	-2.715	-4.487
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	-2.575	1.085	3.893	8.786	-7.354	-7.354	2.001	2.873	-1.464	-1.464	-6.082
