GO	[-25.09 -0.90]	[-0.90 -0.31]	[-0.31 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.26]	[0.26 0.62]	[0.62 21.26]
GO:0008076 voltage-gated potassium channel complex	1.810	0.363	0.363	-1.100	-1.503	-0.790	-2.728	-0.790	0.940	0.521	2.545
GO:0050718 positive regulation of interleukin-1 beta secretion	-0.550	-1.118	1.031	-0.550	-1.118	-0.550	-1.118	-0.260	2.051	-0.260	2.674
GO:0009925 basal plasma membrane	-0.640	2.359	0.283	-0.320	-1.242	-1.242	-1.242	-0.640	0.539	0.283	2.360
GO:0005267 potassium channel activity	1.143	0.467	-0.442	-0.289	-1.306	-0.442	-3.438	-0.933	1.143	0.313	2.520
GO:0042391 regulation of membrane potential	-0.313	1.365	1.365	-0.473	-2.543	-0.473	-2.543	-0.690	0.615	0.289	2.032
GO:0005544 calcium-dependent phospholipid binding	-0.242	-0.728	0.370	-0.242	-0.728	-1.190	-1.946	-1.190	2.064	1.224	2.066
GO:0055074 calcium ion homeostasis	-0.994	0.772	0.426	-0.462	-0.994	-0.204	-0.994	-0.994	0.426	-0.204	3.811
GO:0016529 sarcoplasmic reticulum	0.455	0.980	1.318	-0.332	-2.195	-1.395	-1.395	-0.891	0.272	0.455	2.138
GO:0042445 hormone metabolic process	-0.538	-0.538	-0.176	-0.176	-0.538	-0.176	-0.538	-0.538	0.477	-0.538	5.407
GO:0071356 cellular response to tumor necrosis factor	-0.827	0.291	1.162	-0.827	-1.096	-1.096	-1.839	-0.827	1.414	0.935	3.044
GO:0031225 anchored component of membrane	0.709	2.447	-0.565	-1.974	-0.749	-1.974	-0.975	-0.301	0.891	-0.301	2.136
GO:0031526 brush border membrane	-0.316	-0.316	1.017	-0.316	-2.154	-0.316	-0.534	-0.864	-0.534	0.287	4.396
GO:0005507 copper ion binding	-0.348	0.664	-0.348	-0.577	-1.430	-1.430	-1.430	-0.348	2.540	0.435	2.075
GO:0001707 mesoderm formation	-1.449	0.403	0.403	-0.218	-1.449	-0.796	-0.796	-0.430	1.448	0.403	2.477
GO:1903779 regulation of cardiac conduction	-0.235	0.379	0.587	-0.235	-2.361	-1.534	-0.644	0.379	0.379	-0.398	3.337
GO:0070372 regulation of ERK1 and ERK2 cascade	-1.076	-0.520	0.371	0.371	-1.076	-0.520	-1.076	-0.520	1.088	1.088	2.148
GO:0007599 hemostasis	0.910	0.246	-0.365	-0.599	-0.365	-0.599	-2.278	-1.464	0.910	0.637	2.472
GO:0030673 axolemma	-0.272	-0.704	0.706	-0.272	-0.704	-0.704	-0.704	-0.272	0.332	-0.272	4.276
GO:0051897 positive regulation of protein kinase B signaling	-0.623	-0.432	1.350	-0.290	-1.618	-0.874	-0.874	-1.618	1.079	1.079	2.343
GO:0004222 metalloendopeptidase activity	-0.566	1.006	1.006	-0.772	-1.032	-1.755	-1.755	0.322	0.795	-0.281	2.814
GO:0031076 embryonic camera-type eye development	-0.580	0.892	-0.199	-0.580	-0.580	-0.580	-0.580	-0.580	-0.199	1.488	2.211
GO:0008499 UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	-0.580	0.434	-0.199	-0.580	-0.580	-0.580	-0.580	-0.580	0.892	0.434	3.052
GO:0030949 positive regulation of vascular endothelial growth factor receptor signaling pathway	0.396	-0.621	0.396	-0.621	-0.621	-0.621	-0.621	-0.621	0.823	0.823	2.069
GO:0031994 insulin-like growth factor I binding	-0.497	0.167	1.730	0.167	-0.497	-0.497	-0.497	-0.497	-0.497	0.167	2.547
GO:0017146 NMDA selective glutamate receptor complex	-0.414	1.256	0.211	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.414	2.977
