GO	[-1.85 -0.29]	[-0.29 -0.14]	[-0.14 -0.06]	[-0.06 0.01]	[0.01 0.07]	[0.07 0.12]	[0.12 0.18]	[0.18 0.25]	[0.25 0.33]	[0.33 0.46]	[0.46 17.21]
GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN	-2.324	-0.256	0.480	1.481	0.632	-0.362	0.632	2.364	-0.362	-1.473	-1.885
GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_DN GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_DN	-1.327	0.796	0.247	-0.363	-0.363	0.247	-0.702	-1.327	3.443	-0.702	0.786
GSE17721_CTRL_VS_LPS_1H_BMDC_UP GSE17721_CTRL_VS_LPS_1H_BMDC_UP	-1.798	-1.390	0.441	-1.390	0.441	1.494	0.597	2.102	0.992	-0.418	-1.411
GSE360_DC_VS_MAC_L_MAJOR_UP GSE360_DC_VS_MAC_L_MAJOR_UP	-1.811	1.152	-0.289	-0.289	-0.289	1.451	0.469	0.660	-0.289	0.469	-3.483
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN	1.291	0.704	-0.763	0.479	-1.154	-1.717	-1.717	-0.300	-0.489	1.651	1.274
GSE17721_PAM3CSK4_VS_CPG_24H_BMDC_UP GSE17721_PAM3CSK4_VS_CPG_24H_BMDC_UP	2.471	0.490	-0.590	1.748	0.337	-1.570	0.337	-0.404	-2.107	0.490	-1.173
GSE360_DC_VS_MAC_T_GONDII_UP GSE360_DC_VS_MAC_T_GONDII_UP	-1.261	0.547	-0.270	-0.783	-1.261	0.817	2.426	1.520	-1.261	0.334	-0.793
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN	-0.596	0.522	0.353	0.522	0.728	-1.229	-0.254	1.568	1.568	-1.713	-2.394
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_UP GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_UP	2.168	-0.452	-0.452	-0.273	-2.494	-0.273	-1.095	1.044	-0.715	0.331	1.357
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_UP GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_UP	-1.121	-2.225	-0.340	0.828	0.413	0.828	1.094	-0.340	-2.225	0.413	1.377
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_DN GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_DN	-0.442	-1.811	1.784	3.436	0.314	-0.289	0.469	-0.442	-0.937	-0.653	-0.951
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_UP GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_UP	-1.414	0.347	-1.414	-1.414	-0.259	3.580	-0.259	-0.259	1.117	-0.773	0.657
GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_UP GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_UP	-3.374	0.705	0.340	-0.412	0.340	-1.746	0.943	-0.412	0.943	0.340	0.927
GSE22611_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_UP GSE22611_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_UP	0.271	-0.913	-0.670	0.545	1.174	-1.603	2.054	2.054	-0.670	-0.913	-0.929
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	2.548	-0.704	-0.704	-0.272	-0.272	-0.704	-0.704	-0.272	0.332	-0.272	1.813
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_UP GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_UP	2.493	0.639	-1.843	-0.301	1.120	-0.960	0.302	-1.341	-0.301	-0.960	0.846
