GO	[-3.28 -0.32]	[-0.32 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.03]	[-0.03 0.02]	[0.02 0.06]	[0.06 0.12]	[0.12 0.19]	[0.19 0.32]	[0.32 2.54]
GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP	-1.619	-1.071	0.347	-0.435	0.793	4.395	0.793	0.793	-1.071	-1.071	-1.101
GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP	1.807	0.626	0.862	0.431	-0.327	-1.565	-0.327	-1.101	-1.565	-2.205	2.553
FUJII_YBX1_TARGETS_DN FUJII_YBX1_TARGETS_DN	2.055	-0.262	-0.262	0.746	1.012	-0.968	0.746	-1.407	-1.407	-2.933	0.976
GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN	3.345	0.411	-1.130	0.411	-1.130	1.759	-0.392	-1.876	-0.392	-1.130	0.396
MORF_NPM1 MORF_NPM1	-1.585	-1.166	0.338	-0.405	1.162	3.853	0.681	0.904	-0.593	-2.128	-0.874
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-2.255	-0.580	-0.348	-0.580	0.259	4.284	1.292	0.669	-0.926	-0.926	-0.363
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	4.403	0.371	0.371	0.371	-0.431	0.371	-0.241	-1.960	-0.732	-1.960	-0.252
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	-0.705	-0.272	-0.705	-0.705	5.337	0.332	-0.705	0.332	-0.272	0.332	-0.717
GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_UP GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_UP	1.700	0.928	-1.918	0.390	0.928	-1.164	0.390	-1.918	-1.164	0.928	-0.237
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN	1.620	1.263	-1.191	-0.314	0.461	-0.509	0.461	-1.763	-1.191	-1.763	2.399
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	0.967	2.237	0.967	0.226	0.967	0.226	-1.130	-0.678	-1.876	-0.392	-1.908
GOCC_CYTOSOLIC_RIBOSOME GOCC_CYTOSOLIC_RIBOSOME	-2.086	0.318	-0.493	-0.813	-0.285	3.464	1.481	0.789	-0.813	-1.302	-0.297
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-2.086	-0.493	-0.285	-1.302	0.318	3.464	1.481	0.789	-0.813	-0.813	-0.297
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-2.171	-0.536	-0.316	-0.869	0.287	3.870	1.383	0.727	-0.869	-0.869	-0.329
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP	3.802	0.545	0.545	-0.435	0.347	-0.259	-0.694	-1.619	-1.619	-1.619	1.054
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	-1.708	0.285	-0.575	-0.995	0.504	3.131	1.552	-0.317	0.285	-1.708	-0.330
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	-0.913	-0.913	-0.406	1.947	1.365	0.217	0.492	-0.913	-0.913	1.365	-0.929
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP	1.718	0.735	-0.471	0.502	0.316	0.735	-1.691	-2.551	-0.286	-1.691	1.304
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP	0.981	1.266	-0.398	-0.599	-0.599	-1.239	3.715	-0.254	-1.727	-1.727	0.500
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP	3.081	-0.390	0.374	-0.609	0.374	0.374	0.374	-2.848	-0.390	-1.946	1.041
KEGG_RIBOSOME KEGG_RIBOSOME	-1.164	-0.705	-0.412	-1.164	-0.227	3.862	1.700	0.928	-0.705	-1.164	-0.427
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	-0.830	-0.351	-0.830	-0.830	4.604	0.568	-0.351	0.568	-0.351	0.256	-0.844
HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY	-0.279	2.592	0.324	-1.163	-0.581	1.981	-1.163	-1.163	0.610	-0.279	-0.595
GNF2_EIF3S6 GNF2_EIF3S6	-1.836	-1.252	0.262	-0.344	0.424	4.415	0.887	0.633	-0.548	-1.252	-0.570
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-2.551	0.316	-0.286	-0.742	0.502	3.626	1.017	0.502	-1.131	-0.742	-0.490
GSE22886_NEUTROPHIL_VS_DC_DN GSE22886_NEUTROPHIL_VS_DC_DN	0.407	-0.568	1.861	1.861	1.149	0.250	0.250	-1.282	-0.568	-0.866	-2.810
TRAVAGLINI_LUNG_AIRWAY_SMOOTH_MUSCLE_CELL TRAVAGLINI_LUNG_AIRWAY_SMOOTH_MUSCLE_CELL	-1.080	-1.080	-1.080	-0.240	0.687	1.591	2.168	0.372	0.372	-1.080	-0.534
GSE14415_NATURAL_TREG_VS_TCONV_DN GSE14415_NATURAL_TREG_VS_TCONV_DN	3.889	0.329	0.720	-0.439	-1.438	0.503	-0.439	-0.994	-0.672	-2.056	0.945
LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3 LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	-1.164	-0.705	-0.227	-0.705	0.629	5.966	-0.412	0.390	-0.705	-0.705	-0.427
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	0.335	1.967	-0.786	-0.472	-2.044	-0.270	0.549	-0.472	-1.267	-0.472	2.919
VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_8MO_UP VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_8MO_UP	4.555	0.363	-0.247	-0.663	-0.663	-0.663	-0.247	-0.663	-0.247	-0.663	0.750
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	4.177	-0.550	-1.122	-0.550	0.647	-0.550	1.038	-0.259	-0.259	-0.550	-1.141
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN	2.821	0.372	-0.240	-0.521	0.687	-1.080	-0.521	-1.080	-0.521	-1.080	1.560
GOBP_REGULATION_OF_RNA_SPLICING GOBP_REGULATION_OF_RNA_SPLICING	1.345	2.134	0.735	0.316	1.017	-0.471	-0.471	-1.131	-1.131	-0.471	-2.595
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_DN GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_DN	-0.863	-0.477	-0.249	0.947	-0.863	4.248	0.618	-1.540	-0.249	-0.863	-0.259
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_DN GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_DN	-1.456	-0.218	-0.430	-0.799	-0.218	3.124	-0.430	2.509	-0.218	-0.799	-0.818
GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN	-0.336	-0.601	0.754	-0.336	0.479	3.035	-1.028	-0.601	-1.028	1.495	-1.780
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR	1.495	1.954	-0.336	0.754	-1.750	0.479	-0.336	-1.028	-0.601	-1.750	0.462
HP_ABNORMALITY_OF_LATERAL_VENTRICLE HP_ABNORMALITY_OF_LATERAL_VENTRICLE	0.404	0.684	-0.218	-0.218	-1.456	3.796	-1.456	0.404	-0.799	-0.218	-0.818
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	1.403	-0.233	-0.831	-0.831	1.403	0.992	0.381	-0.831	0.992	-1.498	-1.524
GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_UP GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_UP	-1.792	-0.626	-1.792	0.721	0.254	-0.354	2.388	-1.062	0.721	0.721	0.439
GOBP_VESICLE_BUDDING_FROM_MEMBRANE GOBP_VESICLE_BUDDING_FROM_MEMBRANE	-0.831	0.381	1.403	-1.498	-0.831	0.650	-0.831	1.880	-0.831	1.403	-0.851
WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	1.495	2.224	0.895	-0.580	-0.580	-0.580	0.435	-0.580	-0.580	-0.580	-0.590
GALE_APL_WITH_FLT3_MUTATED_UP GALE_APL_WITH_FLT3_MUTATED_UP	-1.122	2.703	-1.122	0.647	1.515	0.347	-0.550	-1.122	-0.259	-0.259	-0.564
BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS	0.992	-0.831	-0.454	-0.454	0.381	1.880	1.403	0.650	-1.498	-1.498	-0.851
GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN	1.626	-0.602	0.245	0.643	0.643	0.418	-0.365	-2.297	-0.365	-2.297	1.211
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	2.251	0.448	1.172	0.448	-0.737	0.448	-0.490	-1.533	-0.313	-3.103	0.428
HP_NON_MOTOR_SEIZURE HP_NON_MOTOR_SEIZURE	0.269	-0.601	-0.336	-0.601	-0.601	2.468	-1.750	1.954	-0.601	1.094	-1.052
GCM_NPM1 GCM_NPM1	-1.131	-0.286	-0.742	-0.286	0.735	2.592	0.502	2.134	-0.742	-1.691	-1.161
TSENG_IRS1_TARGETS_UP TSENG_IRS1_TARGETS_UP	2.072	-1.122	-1.122	-0.550	0.647	-0.550	2.072	-0.259	-0.259	0.347	-1.141
GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN	0.303	-1.205	-1.205	1.376	0.934	0.303	-1.205	1.376	0.303	0.303	-1.226
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	-2.086	-0.813	-0.285	-0.813	0.525	4.073	0.789	0.318	-0.285	-0.813	-0.297
GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP	1.967	1.533	0.549	0.335	-0.786	-0.472	1.150	-2.044	-0.786	-1.267	-0.489
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	-0.390	-0.239	-0.609	-0.917	-0.239	3.594	1.761	0.565	-0.609	-1.946	-0.946
GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	-0.788	-0.788	0.611	2.286	-0.788	0.279	1.623	-0.788	0.279	-0.788	-0.332
WHITFIELD_CELL_CYCLE_LITERATURE WHITFIELD_CELL_CYCLE_LITERATURE	2.714	-0.663	-0.663	0.363	-0.663	-0.663	0.363	-0.663	0.363	-0.663	1.276
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	-0.259	2.703	2.072	-1.122	-0.259	-1.122	-0.259	-1.122	-0.259	-0.259	-0.268
FURUKAWA_DUSP6_TARGETS_PCI35_DN FURUKAWA_DUSP6_TARGETS_PCI35_DN	1.947	-0.406	1.365	1.365	0.217	-0.406	-0.913	-0.913	-0.913	-0.913	0.210
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	-1.872	-0.866	-0.359	-0.359	0.250	4.322	0.857	0.857	-0.568	-0.866	-0.590
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN	0.418	-0.365	0.643	0.643	0.245	-2.297	-0.365	2.050	-2.297	0.643	-0.380
GNF2_PCNA GNF2_PCNA	2.172	0.320	0.320	-0.526	0.320	-0.283	-0.526	-1.624	-0.526	-1.624	2.126
GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP	2.519	0.418	1.248	0.245	0.245	0.418	-0.954	-2.297	-0.602	-1.477	0.401
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN	1.965	0.918	-0.816	0.443	0.275	-0.816	0.443	-1.221	-1.800	-1.221	1.912
HP_DECREASED_FERTILITY_IN_MALES HP_DECREASED_FERTILITY_IN_MALES	0.528	1.445	0.236	2.749	-0.871	-0.871	-0.871	-0.378	-0.871	-0.378	0.229
HP_DILATION_OF_LATERAL_VENTRICLES HP_DILATION_OF_LATERAL_VENTRICLES	-0.203	0.776	-0.203	-0.462	-0.996	3.854	-0.996	-0.203	-0.462	0.427	-1.014
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	-0.955	-0.955	-0.434	-0.955	0.825	1.291	1.291	1.291	0.199	-0.955	-0.445
BUSSLINGER_ESOPHAGEAL_QUIESCENT_BASAL_CELLS BUSSLINGER_ESOPHAGEAL_QUIESCENT_BASAL_CELLS	-0.955	-0.434	-0.434	-0.955	0.825	3.220	0.825	0.458	-0.434	-0.955	-0.445
GSE15215_CD2_POS_VS_NEG_PDC_DN GSE15215_CD2_POS_VS_NEG_PDC_DN	-2.093	0.315	2.363	-1.021	2.810	-0.456	-0.456	0.484	-0.693	-0.693	-0.303
GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN	-0.704	-0.704	-1.331	-0.704	0.247	-1.331	0.482	2.805	0.247	1.194	0.467
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP	0.283	-1.247	0.542	0.886	-1.247	-0.641	-0.641	0.542	1.813	0.886	-1.268
GOBP_STEROL_BIOSYNTHETIC_PROCESS GOBP_STEROL_BIOSYNTHETIC_PROCESS	0.279	1.623	1.623	-0.324	-0.788	-0.788	1.062	-0.788	0.279	-0.788	-0.802
REACTOME_NONSENSE_MEDIATED_DECAY_NMD REACTOME_NONSENSE_MEDIATED_DECAY_NMD	-1.727	-0.300	0.708	-0.490	-0.300	3.015	1.303	0.708	-1.161	-1.161	-0.792
CAGCACT_MIR5123P CAGCACT_MIR5123P	-1.582	-0.501	-0.501	0.587	-0.501	0.340	2.251	0.340	-1.582	-0.501	1.701
HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL	0.895	-0.199	-0.580	-0.580	0.895	-0.199	-0.580	3.073	-0.580	-0.580	-0.590
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-1.763	-0.509	0.288	-0.791	-0.509	3.460	1.263	0.950	-0.314	-1.191	-0.530
GOBP_L_AMINO_ACID_TRANSPORT GOBP_L_AMINO_ACID_TRANSPORT	3.516	0.525	-0.497	-0.497	-0.497	-0.497	0.525	-0.497	-0.497	0.525	-0.506
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_UP GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_UP	-1.247	-0.641	3.027	-1.247	0.886	0.886	0.283	-0.641	0.283	-0.320	-0.657
GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN	-1.289	2.913	-0.672	0.841	-0.341	-0.672	0.511	0.511	0.511	-0.672	-1.311
GSE2405_S_AUREUS_VS_UNTREATED_NEUTROPHIL_DN GSE2405_S_AUREUS_VS_UNTREATED_NEUTROPHIL_DN	1.336	-0.332	0.272	0.458	0.458	1.732	-0.332	-1.406	-1.406	-2.213	0.673
MORF_JUND MORF_JUND	-0.831	-0.454	-0.454	-0.454	-0.233	4.383	0.992	0.381	-0.454	-1.498	-0.468
GNF2_MSH2 GNF2_MSH2	-0.788	0.611	0.611	0.279	-0.788	-0.788	1.062	-0.788	-0.788	-0.324	2.251
GSE3982_DC_VS_MAC_DN GSE3982_DC_VS_MAC_DN	2.805	-0.704	0.247	-1.331	0.798	-0.704	-0.363	-1.331	-0.363	0.247	1.166
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	-1.302	-0.285	1.481	0.525	0.789	-1.302	-0.813	1.108	-2.086	0.789	0.305
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	-1.624	-0.526	-0.526	-0.929	-0.283	3.996	0.864	0.558	-0.526	-0.526	0.309
GSE360_DC_VS_MAC_L_MAJOR_UP GSE360_DC_VS_MAC_L_MAJOR_UP	2.096	0.530	1.188	0.302	-0.300	0.530	-1.666	-0.962	0.302	-0.550	-1.695
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	-1.498	-1.498	-0.233	1.403	-0.454	2.419	-0.831	0.650	0.381	-0.454	-0.243
HP_EARLY_ONSET_OF_SEXUAL_MATURATION HP_EARLY_ONSET_OF_SEXUAL_MATURATION	-0.218	0.404	-0.430	-1.456	0.684	0.684	-1.456	2.509	-0.799	0.684	-0.818
GROSS_HYPOXIA_VIA_ELK3_DN GROSS_HYPOXIA_VIA_ELK3_DN	3.599	-0.672	-0.341	-0.672	-1.289	-0.341	0.511	0.264	0.511	0.511	-1.311
MIR6502_3P MIR6502_3P	0.332	-0.705	0.332	-0.705	0.332	-0.272	3.388	-0.705	0.708	-0.705	-0.717
HP_BROAD_FINGER HP_BROAD_FINGER	-0.385	-0.735	-0.735	-1.372	1.139	3.350	0.231	0.758	-0.735	0.231	-0.753
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN	0.558	0.558	3.335	-0.283	-1.624	0.320	-0.526	-1.624	-0.526	0.320	-0.294
MORF_SNRP70 MORF_SNRP70	-0.218	0.684	0.404	-1.456	-0.799	1.038	2.509	-0.218	-0.218	-0.799	-1.481
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP	1.578	-0.693	-0.693	1.578	0.315	0.315	-0.287	-2.093	0.315	-2.093	1.202
HP_INAPPROPRIATE_BEHAVIOR HP_INAPPROPRIATE_BEHAVIOR	-0.622	-0.622	0.397	-0.622	-0.622	0.397	-0.622	0.826	0.397	2.885	-0.632
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	-0.871	0.236	-0.378	0.934	1.445	-0.871	0.236	-0.871	2.052	-0.871	-0.388
GSE22886_NAIVE_BCELL_VS_DC_UP GSE22886_NAIVE_BCELL_VS_DC_UP	-0.955	-0.955	-0.955	-0.434	0.458	0.825	0.825	1.291	-0.955	1.291	-0.445
MIR18A_5P_MIR18B_5P MIR18A_5P_MIR18B_5P	-1.750	-0.601	0.269	-0.336	-0.601	-1.750	0.754	2.468	0.269	0.479	0.731
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	-0.351	0.568	-0.351	-0.830	-0.830	0.568	-0.830	1.531	-0.351	2.164	-0.844
GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	0.575	-0.255	-0.759	1.586	-1.232	-2.002	-0.255	-0.452	0.352	2.526	-0.468
