GO	[-9.50 -0.62]	[-0.62 -0.44]	[-0.44 -0.22]	[-0.22 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 15.11]
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	-0.460	-3.437	0.678	2.132	2.454	-1.082	-1.082	1.832	0.678	-1.764	-1.090
KRIEG_KDM3A_TARGETS_NOT_HYPOXIA KRIEG_KDM3A_TARGETS_NOT_HYPOXIA	-1.352	-1.631	0.572	1.873	3.285	-2.730	-0.342	2.391	0.264	-0.724	-1.642
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP	-1.360	-1.360	-0.301	1.893	4.143	-4.139	-0.301	0.301	0.403	0.820	-0.883
KASLER_HDAC7_TARGETS_1_UP KASLER_HDAC7_TARGETS_1_UP	-1.768	-0.620	0.326	-0.620	0.426	-3.496	0.326	0.678	4.329	1.850	-1.212
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	2.000	1.697	-1.097	-1.097	-1.097	-1.431	0.413	-0.828	-2.349	0.736	3.038
IVANOVSKA_MIR106B_TARGETS IVANOVSKA_MIR106B_TARGETS	-1.447	-1.447	-0.350	2.265	0.996	-3.650	0.390	0.257	2.265	-0.521	0.254
BYSTROEM_CORRELATED_WITH_IL5_DN BYSTROEM_CORRELATED_WITH_IL5_DN	-1.034	-1.034	-0.416	1.457	2.277	-1.034	1.846	1.113	-0.416	-1.034	-2.410
MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER	-0.336	2.434	0.269	-1.740	-1.023	1.084	0.477	-1.740	-0.599	-1.023	1.922
YAGI_AML_SURVIVAL YAGI_AML_SURVIVAL	-0.942	-2.012	-0.709	1.782	1.782	-2.539	1.782	0.628	0.342	0.628	-1.591
MIKKELSEN_MEF_LCP_WITH_H3K27ME3 MIKKELSEN_MEF_LCP_WITH_H3K27ME3	1.593	1.261	-0.437	-1.423	-1.423	2.808	-0.437	-1.423	-0.667	-1.423	1.254
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23 MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23	-0.324	-0.787	-0.787	-0.787	0.609	-0.324	-0.787	1.614	3.858	-0.787	-0.325
BURTON_ADIPOGENESIS_12 BURTON_ADIPOGENESIS_12	-0.702	-1.325	0.480	4.141	0.247	-1.325	0.794	0.480	-0.363	-1.325	-0.365
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	0.596	2.771	-0.325	-1.899	-1.899	1.053	0.807	-1.004	-1.899	-0.325	1.047
WEI_MIR34A_TARGETS WEI_MIR34A_TARGETS	-0.666	-2.665	-0.502	1.151	2.190	-2.170	0.458	-0.370	2.831	-0.502	-0.507
WENDT_COHESIN_TARGETS_UP WENDT_COHESIN_TARGETS_UP	-0.702	-1.325	1.185	-0.363	2.178	-1.325	0.247	1.648	0.480	-0.702	-1.329
LAIHO_COLORECTAL_CANCER_SERRATED_DN LAIHO_COLORECTAL_CANCER_SERRATED_DN	-1.899	-2.583	0.420	1.990	0.420	-1.899	0.596	1.645	0.596	0.420	-0.715
FLORIO_HUMAN_NEOCORTEX FLORIO_HUMAN_NEOCORTEX	4.435	0.625	-0.702	-1.906	-0.702	-0.411	-0.411	-1.157	-0.411	0.389	0.916
PLASARI_NFIC_TARGETS_BASAL_UP PLASARI_NFIC_TARGETS_BASAL_UP	1.433	0.607	0.979	-0.579	-1.159	-1.159	-0.579	-0.579	-1.159	-0.279	2.559
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	-0.994	-0.994	-0.462	-0.462	1.214	-0.994	3.049	0.772	0.427	-0.994	-0.205
KORKOLA_YOLK_SAC_TUMOR KORKOLA_YOLK_SAC_TUMOR	0.627	0.627	0.423	-0.344	-2.694	0.262	-1.240	0.262	-1.240	-0.344	3.736
ZHAN_V2_LATE_DIFFERENTIATION_GENES ZHAN_V2_LATE_DIFFERENTIATION_GENES	-1.864	-1.123	0.226	0.226	0.959	-0.392	0.959	0.410	2.724	-0.392	-1.869
MADAN_DPPA4_TARGETS MADAN_DPPA4_TARGETS	0.756	2.154	1.040	-1.092	-1.092	0.331	-1.092	-0.714	-2.487	0.756	0.752
CHANDRAN_METASTASIS_TOP50_UP CHANDRAN_METASTASIS_TOP50_UP	-0.925	-0.925	1.227	0.858	2.689	-0.925	0.320	-0.524	0.858	-1.615	-0.928
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP	2.053	-0.550	0.645	-0.260	-1.118	-1.118	-0.550	2.676	-0.260	-0.260	-1.121
LEE_METASTASIS_AND_RNA_PROCESSING_UP LEE_METASTASIS_AND_RNA_PROCESSING_UP	-0.662	-0.247	-0.662	2.697	0.762	-0.662	1.292	0.362	-0.662	-0.662	-0.664
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN	0.254	-1.056	-0.354	0.453	0.453	-0.624	0.716	1.863	1.424	-1.781	-1.786
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN	-1.077	-1.077	-0.240	0.371	0.371	-1.077	0.371	2.149	1.579	-0.240	-1.080
XU_GH1_AUTOCRINE_TARGETS_DN XU_GH1_AUTOCRINE_TARGETS_DN	-1.082	-0.624	-0.331	1.300	1.832	-4.287	0.519	0.273	-0.460	0.678	0.514
MEBARKI_HCC_PROGENITOR_WNT_DN MEBARKI_HCC_PROGENITOR_WNT_DN	1.733	1.421	-0.404	-1.562	-1.562	0.488	-1.150	-1.150	-0.268	-0.268	2.065
JOHNSTONE_PARVB_TARGETS_1_DN JOHNSTONE_PARVB_TARGETS_1_DN	-1.711	-0.488	0.971	0.302	2.039	-2.570	0.302	1.285	-0.300	-0.300	-0.492
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR	-0.609	-0.609	0.303	1.365	0.928	-0.609	0.303	2.461	-1.201	-0.609	-1.204
CHUNG_BLISTER_CYTOTOXICITY_DN CHUNG_BLISTER_CYTOTOXICITY_DN	-2.072	-1.293	0.782	1.878	0.782	-0.809	0.318	0.782	0.318	0.318	-1.297
FIGUEROA_AML_METHYLATION_CLUSTER_1_UP FIGUEROA_AML_METHYLATION_CLUSTER_1_UP	0.501	-0.354	-0.495	-1.955	-0.354	-1.531	0.850	-0.495	1.301	-0.903	3.219
LIU_COMMON_CANCER_GENES LIU_COMMON_CANCER_GENES	0.440	-1.210	0.651	1.930	1.548	-2.653	-0.329	0.275	0.275	-0.810	-0.530
MIKKELSEN_ES_ICP_WITH_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K27ME3	1.929	0.477	-0.599	-1.023	-1.740	1.929	0.477	-0.599	-0.336	-1.023	0.474
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	0.427	0.772	-0.994	-0.994	-0.994	1.745	0.772	-0.994	-0.462	-0.204	0.769
YANG_BREAST_CANCER_ESR1_LASER_DN YANG_BREAST_CANCER_ESR1_LASER_DN	-0.256	-1.224	0.571	0.352	2.486	-1.989	-0.451	0.848	0.571	-0.256	-1.229
KINNEY_DNMT1_METHYLATION_TARGETS KINNEY_DNMT1_METHYLATION_TARGETS	-0.538	-0.176	0.968	-0.538	-0.538	2.371	-0.538	-0.538	-0.538	-0.176	0.965
YANAGISAWA_LUNG_CANCER_RECURRENCE YANAGISAWA_LUNG_CANCER_RECURRENCE	-0.373	-0.373	0.712	-0.373	2.229	-0.373	-0.373	-0.373	1.382	-0.373	-0.374
