GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.07]	[0.07 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	1.057	3.019	-0.787	-0.787	-0.787	0.279	0.279	-0.787	-0.324	0.609	-0.786
GOBP_MULTI_ORGANISM_LOCALIZATION GOBP_MULTI_ORGANISM_LOCALIZATION	2.413	0.676	-0.786	0.938	0.459	-1.748	-1.182	1.594	-1.182	-0.508	-0.784
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	1.052	-0.497	-0.497	-0.497	-0.497	-0.497	-0.497	0.524	-0.497	0.167	3.499
GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	1.427	2.562	-0.753	-1.091	1.427	-1.091	0.429	-1.091	0.429	-0.753	-1.088
GOMF_METALLOENDOPEPTIDASE_INHIBITOR_ACTIVITY GOMF_METALLOENDOPEPTIDASE_INHIBITOR_ACTIVITY	-0.663	0.362	1.292	-0.663	1.940	0.762	-0.663	-0.663	-0.663	0.362	-0.662
GOCC_ISWI_TYPE_COMPLEX GOCC_ISWI_TYPE_COMPLEX	4.920	-0.456	0.187	0.187	-0.456	-0.456	-0.456	-0.456	0.187	0.187	-0.455
GOCC_PLATELET_ALPHA_GRANULE_LUMEN GOCC_PLATELET_ALPHA_GRANULE_LUMEN	-2.655	0.274	0.907	-0.811	-0.329	-0.329	1.548	1.548	-0.527	0.651	-1.209
GOMF_PHOSPHOLIPASE_INHIBITOR_ACTIVITY GOMF_PHOSPHOLIPASE_INHIBITOR_ACTIVITY	-0.497	0.167	1.731	-0.497	-0.497	1.052	1.731	-0.497	-0.497	-0.497	-0.496
GOBP_POSITIVE_REGULATION_OF_ATPASE_ACTIVITY GOBP_POSITIVE_REGULATION_OF_ATPASE_ACTIVITY	1.901	0.845	-0.645	0.379	-1.536	-0.645	-1.536	-0.645	-0.399	-0.235	2.346
GOCC_MEDIATOR_COMPLEX GOCC_MEDIATOR_COMPLEX	2.305	0.940	0.614	-0.477	-0.250	-0.477	-0.477	-1.534	-1.534	-0.477	0.942
GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	0.240	-0.373	-0.373	-0.373	0.240	-0.373	-0.373	-0.373	4.433	0.240	-0.372
GOCC_MITOTIC_SPINDLE_MICROTUBULE GOCC_MITOTIC_SPINDLE_MICROTUBULE	-0.497	0.524	0.167	-0.497	-0.497	0.167	-0.497	-0.497	-0.497	0.524	3.499
GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-0.247	-0.663	-0.663	-0.247	1.292	-0.663	-0.663	0.362	1.940	-0.663	0.763
GOCC_PARANODAL_JUNCTION GOCC_PARANODAL_JUNCTION	-0.331	-0.331	0.273	-0.331	-0.331	-0.331	-0.331	2.452	1.528	-0.331	-0.331
GOBP_MIRNA_LOADING_ONTO_RISC_INVOLVED_IN_GENE_SILENCING_BY_MIRNA GOBP_MIRNA_LOADING_ONTO_RISC_INVOLVED_IN_GENE_SILENCING_BY_MIRNA	-0.290	3.955	0.313	-0.290	0.313	-0.290	-0.290	-0.290	-0.290	-0.290	-0.289
GOMF_POLYNUCLEOTIDE_ADENYLYLTRANSFERASE_ACTIVITY GOMF_POLYNUCLEOTIDE_ADENYLYLTRANSFERASE_ACTIVITY	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	3.056	1.015
GOMF_LACTATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_LACTATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.014	-0.248	-0.248	-0.248	-0.248	3.056	-0.248	-0.248	-0.248	-0.248	-0.248
