GO	[-7.84 -0.62]	[-0.62 -0.29]	[-0.29 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.23]	[0.23 0.51]	[0.51 1.02]	[1.02 24.36]
KRIGE_AMINO_ACID_DEPRIVATION KRIGE_AMINO_ACID_DEPRIVATION	3.971	0.607	0.324	-0.279	-1.160	-1.160	-1.160	-0.579	0.978	-0.579	-0.280
GO_MONOAMINE_TRANSPORT GO_MONOAMINE_TRANSPORT	3.338	-0.911	-0.911	-0.911	0.217	0.491	-0.911	0.873	0.217	-0.911	0.490
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.382	0.913	-0.292	-0.734	-1.557	-0.406	-1.951	-0.734	0.728	-0.957	0.911
chr7p22 chr7p22	2.366	-0.437	1.592	0.500	-2.034	-2.943	0.328	-0.437	-0.276	0.500	-0.438
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN	2.076	-1.054	-2.910	-2.286	-0.581	0.439	0.983	-0.291	0.311	1.479	0.593
GO_SYNAPSE_ORGANIZATION GO_SYNAPSE_ORGANIZATION	2.103	-0.995	0.292	-0.310	-0.429	-1.606	-2.005	-0.429	-0.995	1.545	2.742
GO_SECRETORY_GRANULE_LUMEN GO_SECRETORY_GRANULE_LUMEN	2.468	-1.335	-0.957	-1.834	0.857	0.301	-1.834	-0.671	0.451	0.636	1.725
GO_ACTION_POTENTIAL GO_ACTION_POTENTIAL	3.725	0.337	-1.562	-0.832	-1.150	-0.268	0.488	-2.096	0.488	-0.404	1.418
GO_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.669	0.453	-1.367	-0.733	-1.367	0.231	-0.385	1.130	0.231	-1.367	0.753
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	3.832	1.547	-0.329	-0.526	-0.810	0.275	-1.210	-1.210	0.440	-1.782	0.440
GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	2.451	0.273	-2.763	-1.764	-0.460	0.860	-0.830	-0.625	0.273	0.384	2.128
GO_NEUROTRANSMITTER_TRANSPORT GO_NEUROTRANSMITTER_TRANSPORT	2.116	-0.283	-0.902	-3.322	-1.152	0.319	-0.902	0.319	0.319	0.725	2.417
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	2.950	0.346	-1.008	-1.899	0.346	0.457	-1.899	-0.797	-0.797	0.738	2.043
GO_L_AMINO_ACID_TRANSPORT GO_L_AMINO_ACID_TRANSPORT	2.339	0.845	0.588	-0.645	-2.362	-0.399	-1.535	-0.399	0.845	-1.005	0.844
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.830	1.056	0.397	-0.797	-1.143	0.254	-1.611	-1.143	0.578	-1.143	0.577
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP	3.442	0.386	-1.276	-2.213	-1.276	-0.842	0.766	-0.671	1.104	-0.309	0.925
ALK_DN.V1_UP ALK_DN.V1_UP	3.544	-0.460	-1.764	-0.331	-0.625	0.384	-0.830	-1.764	-0.331	2.130	0.383
GO_REGULATION_OF_RESPONSE_TO_FOOD GO_REGULATION_OF_RESPONSE_TO_FOOD	3.019	0.279	-0.324	-0.787	0.279	1.057	-0.787	0.609	-0.787	-0.787	-0.787
GO_LIGAND_GATED_CHANNEL_ACTIVITY GO_LIGAND_GATED_CHANNEL_ACTIVITY	2.019	-0.362	-1.461	-0.884	0.351	-0.256	-0.670	-1.843	-0.499	0.351	3.778
GNF2_CYP2B6 GNF2_CYP2B6	2.134	-0.228	-0.702	-1.157	0.625	-0.702	-0.228	-1.906	-0.411	-0.411	2.639
GO_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.137	0.995	0.402	-0.405	-1.666	-0.533	-1.666	-0.688	0.402	-1.098	0.817
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.852	0.365	-0.904	-1.531	-1.531	-0.676	-1.185	-0.496	1.300	0.662	1.298
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	3.117	1.185	-1.801	-0.939	-0.939	-0.568	-0.319	-0.319	-1.180	-0.319	1.899
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.078	-0.781	0.469	-0.463	-1.532	-2.274	-1.532	0.469	1.330	0.469	1.328
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	3.284	-0.524	-0.925	-0.283	-1.616	-0.524	0.320	-0.925	0.320	-0.283	1.655
GO_DICARBOXYLIC_ACID_TRANSPORT GO_DICARBOXYLIC_ACID_TRANSPORT	2.012	0.997	-0.646	-0.960	-1.997	-0.646	-0.960	2.012	-0.263	-0.646	0.737
GO_AMINO_ACID_TRANSPORT GO_AMINO_ACID_TRANSPORT	3.337	1.357	0.388	-1.141	-1.898	-0.644	-1.481	-0.332	0.388	-0.469	0.697
SNF5_DN.V1_DN SNF5_DN.V1_DN	2.703	-0.367	-0.838	-0.367	-0.267	-1.337	-1.658	-0.838	-0.493	0.740	2.701
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	2.616	0.272	-1.396	-0.556	-1.396	0.692	-0.892	-0.556	0.272	-0.556	2.137
GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.908	0.310	-0.292	-1.122	-2.115	-1.401	-0.888	-0.398	1.254	0.544	1.045
GO_SYMPORTER_ACTIVITY GO_SYMPORTER_ACTIVITY	2.494	1.880	-0.734	0.311	-0.957	-0.957	-0.552	-2.423	0.311	-0.406	1.119
GO_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.053	0.664	0.664	-0.578	-1.431	0.259	-1.431	-0.578	0.435	-1.431	0.664
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	3.399	0.313	-0.652	-0.933	-1.307	-1.307	-0.652	-0.289	0.313	-0.289	2.128
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP	2.193	0.310	-1.998	-1.644	-0.521	0.413	-0.521	-1.340	0.310	1.015	1.918
GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_UP GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_UP	2.658	0.543	-0.977	-0.483	-0.784	0.829	-1.465	-1.465	-0.784	2.101	0.325
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	2.483	-0.394	-0.521	-1.340	0.413	-0.293	0.310	-1.998	-0.860	-0.394	2.787
GO_ACTIN_FILAMENT_BASED_MOVEMENT GO_ACTIN_FILAMENT_BASED_MOVEMENT	2.496	0.349	-0.811	-0.811	-0.571	-0.571	-2.063	-0.811	-0.257	1.169	1.771
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.706	0.256	-0.866	-0.655	-0.486	-0.655	-0.352	-1.817	-0.352	-0.352	3.059
GO_STEROID_BINDING GO_STEROID_BINDING	3.397	-1.504	-1.101	-0.377	-0.791	-0.791	-0.377	0.941	-0.554	-0.247	1.490
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP	2.519	-0.285	-0.509	-1.319	-0.844	-0.509	-1.319	-0.661	-0.285	0.424	3.153
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	2.885	-0.505	-0.505	-1.010	-0.388	-0.813	-0.505	-1.505	-0.505	0.519	2.882
GO_CATECHOLAMINE_TRANSPORT GO_CATECHOLAMINE_TRANSPORT	3.053	-0.580	-0.580	-0.580	0.434	0.434	-0.580	0.434	-0.580	-0.580	0.434
GO_AMINO_ACID_IMPORT GO_AMINO_ACID_IMPORT	2.212	-0.199	-0.580	-0.580	-0.580	-0.580	-0.580	-0.580	0.892	0.434	0.891
