GO	[-8.26 -0.76]	[-0.76 -0.30]	[-0.30 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.41]	[0.41 1.02]	[1.02 7.81]
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP	-0.633	21.101	13.605	-4.408	-7.470	-6.189	-6.189	0.690	0.430	-2.655	-4.401
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN	-0.917	11.631	21.899	-1.369	-5.109	-8.302	-8.302	-2.335	1.838	-0.737	-5.101
MORF_EIF4A2 MORF_EIF4A2	-4.552	-0.406	25.937	0.426	-5.723	-5.723	-5.723	4.371	2.489	-4.552	-5.717
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN	-2.335	-0.917	0.341	-5.109	-8.302	-8.302	-8.302	-1.649	7.084	12.767	10.557
GSE31082_DN_VS_DP_THYMOCYTE_UP GSE31082_DN_VS_DP_THYMOCYTE_UP	-1.127	9.493	17.741	-2.335	-6.977	-8.302	-8.302	0.692	3.230	-0.917	-6.968
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP	-1.331	24.411	12.962	-3.168	-6.898	-6.898	-8.219	-0.437	-0.437	-1.092	-1.602
GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN	-0.710	25.946	9.652	-1.923	-8.219	-8.219	-6.898	0.463	-0.886	-0.710	-3.161
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	-4.390	5.788	17.083	-2.335	-8.302	-8.302	-8.302	-0.457	6.207	1.008	-3.219
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	-1.430	32.698	6.787	-2.346	-4.893	-4.893	-4.893	-0.443	-0.828	-2.977	-4.887
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN	-2.751	12.193	8.987	-1.649	-8.302	-8.302	-8.302	-0.917	10.539	-0.917	-2.745
GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN	-0.765	13.155	14.955	-1.161	-8.385	-8.385	-8.385	-0.368	2.849	-1.408	-5.172
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	-2.335	12.767	17.083	-1.969	-8.302	-8.302	-8.302	-0.351	2.085	-0.457	-3.219
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-3.768	1.191	18.409	-0.737	-6.977	-8.302	-6.977	7.084	4.988	-2.751	-5.101
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN	-1.109	12.287	12.864	-1.628	-8.260	-8.260	-8.260	0.571	4.290	-1.350	-5.909
GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP	-2.335	0.692	19.087	-1.127	-8.302	-6.977	-8.302	-1.649	11.079	1.838	-4.382
GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN	-6.977	-0.457	5.382	-2.335	-8.302	-8.302	-8.302	0.558	17.083	5.788	-0.734
GSE27786_BCELL_VS_NEUTROPHIL_UP GSE27786_BCELL_VS_NEUTROPHIL_UP	-1.969	1.838	24.865	-3.768	-8.302	-6.977	-8.302	2.349	2.627	0.442	-4.382
GSE45837_WT_VS_GFI1_KO_PDC_DN GSE45837_WT_VS_GFI1_KO_PDC_DN	-4.390	3.553	12.767	-3.226	-8.302	-6.977	-8.302	0.841	13.352	-0.351	-3.219
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP	0.720	26.728	7.679	-3.168	-8.219	-6.898	-8.219	-1.092	-0.710	-0.437	-1.918
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	-4.357	3.595	12.287	-2.724	-8.260	-8.260	-8.260	-0.573	10.624	2.381	-3.190
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	-2.632	4.613	34.376	-1.658	-5.266	-5.266	-5.266	0.311	-0.411	-4.128	-2.627
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN	-0.351	24.865	5.788	-2.751	-8.302	-8.302	-8.302	-0.737	1.606	-0.351	-3.219
HOXA9_DN.V1_UP HOXA9_DN.V1_UP	-4.827	-0.286	0.317	-4.827	-7.969	-7.969	-7.969	-0.632	2.914	14.173	11.823
GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_UP GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_UP	-0.342	22.039	6.702	-2.724	-8.260	-5.917	-8.260	-0.902	4.290	-1.628	-4.349
GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN	-1.369	15.797	10.539	-3.226	-8.302	-8.302	-8.302	1.008	2.921	-0.917	-3.761
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	-3.737	19.906	9.572	-0.573	-8.260	-6.938	-8.260	-0.573	2.958	-1.109	-3.190
MORF_CDC10 MORF_CDC10	-3.252	2.492	30.626	-0.502	-6.056	-6.056	-6.056	-0.370	2.492	-2.661	-4.854
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-3.768	1.390	10.539	-5.109	-6.977	-8.302	-8.302	-0.264	14.553	2.921	-2.329
MORF_FBL MORF_FBL	-3.054	9.279	20.453	-0.995	-5.807	-5.807	-5.807	0.871	1.296	-4.629	-5.800
MORF_RPA2 MORF_RPA2	-3.520	2.615	23.809	-1.483	-6.661	-7.969	-7.969	0.812	5.420	-0.798	-4.117
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-1.508	7.656	21.103	0.268	-6.846	-6.846	-6.846	0.268	1.836	-3.252	-6.838
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	-1.586	9.219	16.135	-3.675	-8.177	-8.177	-8.177	0.278	4.759	-0.550	-3.132
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP	-2.778	2.056	17.620	-1.389	-8.344	-8.344	-7.017	0.432	11.541	-0.597	-4.415
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	-4.323	2.697	14.154	-0.437	-8.219	-6.898	-8.219	8.641	2.995	-1.607	-5.871
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	-4.423	7.474	16.966	-0.467	-8.344	-8.344	-8.344	0.432	4.560	-0.932	-3.248
GSE7460_CD8_TCELL_VS_TREG_ACT_DN GSE7460_CD8_TCELL_VS_TREG_ACT_DN	-1.969	13.947	17.083	-3.226	-6.977	-8.302	-8.302	-0.917	1.838	-0.457	-1.644
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-3.197	0.858	25.788	-0.902	-6.938	-8.260	-8.260	1.026	5.845	-1.350	-2.304
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	-2.360	1.368	16.966	-1.992	-8.344	-7.017	-8.344	1.581	9.414	0.333	-5.983
GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP	-0.351	22.626	12.767	-2.335	-8.302	-5.109	-8.302	-0.737	-0.585	-1.127	-2.329
MORF_PPP2CA MORF_PPP2CA	-4.167	3.303	25.329	-0.301	-5.308	-5.308	-5.308	0.563	2.242	-5.308	-5.302
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	-0.902	25.019	12.864	-1.628	-5.917	-6.938	-6.938	-1.628	-0.342	-1.109	-2.718
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	-2.724	6.702	17.862	-0.447	-8.260	-8.260	-8.260	-0.573	5.041	-0.573	-4.349
GSE3982_NKCELL_VS_TH2_DN GSE3982_NKCELL_VS_TH2_DN	-0.351	20.473	13.947	-3.768	-8.302	-5.955	-5.955	-0.917	0.558	-0.917	-3.761
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	-2.751	11.631	23.363	-1.127	-5.955	-6.977	-6.977	-0.737	1.191	-1.369	-3.761
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	-1.779	12.097	19.337	-0.594	-7.345	-6.071	-7.345	-0.760	1.285	-1.189	-6.063
GOBP_NUCLEAR_EXPORT GOBP_NUCLEAR_EXPORT	-3.255	15.686	16.321	-1.670	-8.344	-5.992	-7.017	-0.467	1.581	-0.597	-3.792
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN	-1.946	11.167	19.906	-1.946	-6.938	-6.938	-8.260	0.263	1.865	-0.902	-4.349
GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	-2.260	12.477	17.440	-1.586	-8.177	-8.177	-8.177	-0.697	1.682	-0.427	-2.254
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	-1.649	8.493	12.767	-1.369	-8.302	-8.302	-8.302	1.390	5.788	-1.649	-5.101
MORF_ACTG1 MORF_ACTG1	-5.723	-0.733	11.320	0.426	-5.723	-5.723	-5.723	6.714	10.075	-3.682	-5.717
GOBP_SISTER_CHROMATID_SEGREGATION GOBP_SISTER_CHROMATID_SEGREGATION	-1.969	25.631	9.493	-1.969	-3.768	-8.302	-8.302	0.341	0.442	-1.649	-2.745
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	-1.094	23.361	10.210	-3.305	-6.385	-7.678	-7.678	-0.547	0.379	-0.318	-2.789
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN	-2.751	9.493	25.631	-1.649	-6.977	-6.977	-6.977	0.442	0.442	-1.127	-2.745
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	-1.923	9.141	18.658	-0.561	-8.219	-6.898	-8.219	0.874	1.656	-1.331	-5.871
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN	0.334	27.261	9.784	-3.458	-7.886	-5.581	-4.757	-2.087	-0.271	-2.087	-1.738
GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_UP GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_UP	-1.969	15.170	7.542	-1.649	-8.302	-8.302	-8.302	-0.737	7.542	-0.737	-2.745
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN	-0.421	27.309	5.000	-2.352	-7.678	-7.678	-7.678	-0.547	1.113	-0.880	-2.789
GNF2_RRM1 GNF2_RRM1	-1.446	25.373	11.603	-3.647	-3.647	-3.647	-3.647	-1.446	-1.446	-3.647	-3.643
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	-0.447	16.550	12.287	-1.628	-8.260	-6.938	-8.260	0.350	1.865	-3.737	-2.718
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	-1.127	17.083	14.553	-0.917	-8.302	-5.955	-8.302	-0.585	1.008	-1.127	-4.382
MORF_PSMC1 MORF_PSMC1	-5.581	1.409	15.014	0.436	-7.886	-7.886	-6.582	3.992	5.954	-0.769	-6.574
