GO	[-8.26 -0.76]	[-0.76 -0.30]	[-0.30 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.41]	[0.41 1.02]	[1.02 7.81]
GSE16385_ROSIGLITAZONE_IL4_VS_ROSIGLITAZONE_ALONE_STIM_MACROPHAGE_UP GSE16385_ROSIGLITAZONE_IL4_VS_ROSIGLITAZONE_ALONE_STIM_MACROPHAGE_UP	-0.585	-0.457	-0.737	3.891	-4.390	-8.302	-6.977	-1.649	4.609	3.230	3.901
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_DN GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_DN	-0.573	1.211	1.211	2.115	-6.938	-8.260	-8.260	-1.109	2.115	3.595	2.122
TGASTMAGC_NFE2_01 TGASTMAGC_NFE2_01	-1.042	0.622	0.496	1.734	-6.780	-8.094	-8.094	0.622	0.765	6.080	2.811
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN	-1.092	1.893	1.436	0.359	-8.219	-8.219	-6.898	0.271	1.893	4.337	2.420
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	1.631	1.026	-0.902	2.662	-5.074	-8.260	-6.938	-2.724	0.571	4.658	3.945
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	0.841	1.191	-0.585	8.987	-5.955	-6.977	-6.977	-2.335	1.008	0.558	3.239
GOMF_METALLOPEPTIDASE_ACTIVITY GOMF_METALLOPEPTIDASE_ACTIVITY	-1.076	-0.411	1.555	5.887	-7.636	-7.636	-6.346	-0.411	0.948	1.335	3.923
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	0.558	0.841	0.341	8.011	-5.955	-8.302	-6.977	-0.917	-0.585	2.085	2.929
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN	-1.294	0.377	3.390	-0.538	-5.805	-6.819	-5.805	-0.856	0.484	10.343	2.775
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	2.446	-0.325	-0.427	6.389	-6.859	-8.177	-6.859	-0.697	0.368	1.682	2.740
GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP	-0.497	-0.375	1.257	-0.497	-7.012	-7.012	-7.012	-0.375	3.536	2.861	5.517
NOTCH_DN.V1_DN NOTCH_DN.V1_DN	-0.301	-1.304	-0.401	6.842	-3.244	-7.594	-6.307	-1.589	0.301	3.960	5.533
MIKKELSEN_IPS_LCP_WITH_H3K4ME3 MIKKELSEN_IPS_LCP_WITH_H3K4ME3	0.645	0.392	-3.506	3.358	-4.952	-4.952	-7.179	-1.687	1.608	4.075	5.278
GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_UP GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_UP	-0.632	1.363	1.162	2.333	-4.827	-7.969	-7.969	-1.219	-0.379	2.914	5.847
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP	1.331	1.798	0.617	4.353	-7.262	-5.992	-7.262	-3.004	0.372	1.556	2.639
GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP	-0.812	0.960	0.960	9.024	-4.158	-6.701	-8.011	-2.161	0.519	1.787	2.042
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	3.936	1.865	-0.342	4.658	-5.917	-8.260	-6.938	-1.350	0.571	0.263	2.122
GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	-1.238	0.309	0.309	2.036	-4.158	-6.701	-8.011	-1.503	3.856	4.582	3.524
GOCC_MOTILE_CILIUM GOCC_MOTILE_CILIUM	0.942	0.507	0.942	4.914	-4.898	-8.052	-8.052	-1.832	0.635	1.761	2.848
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP	0.473	4.026	1.459	0.735	-6.859	-6.859	-8.177	-1.312	1.063	1.063	3.358
GSE37532_WT_VS_PPARG_KO_LN_TREG_DN GSE37532_WT_VS_PPARG_KO_LN_TREG_DN	0.827	0.353	-3.151	15.370	-3.975	-3.975	-3.975	-1.207	-0.693	0.353	2.453
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	2.381	0.350	1.211	2.958	-6.938	-6.938	-8.260	-0.447	-0.342	0.858	3.945
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN	0.841	1.008	3.553	2.921	-6.977	-6.977	-8.302	-0.737	-0.264	0.841	2.356
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	0.766	-1.343	-0.880	13.688	-2.795	-4.582	-6.385	-1.633	-0.318	1.312	2.878
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN	0.706	1.211	1.865	0.858	-5.917	-8.260	-8.260	-0.724	1.211	1.211	3.945
GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN	0.473	1.063	1.253	6.389	-5.843	-8.177	-6.859	-0.871	0.891	0.368	2.182
GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	0.691	1.509	-0.413	5.834	-6.222	-5.016	-6.222	-3.385	1.509	1.057	2.048
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN	0.571	0.452	-0.447	6.267	-6.938	-5.917	-8.260	0.263	1.413	1.211	2.122
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP	0.676	4.683	-0.483	1.386	-4.092	-6.622	-7.927	-2.112	0.425	3.946	2.102
GATA_Q6 GATA_Q6	-0.264	0.841	-0.585	4.988	-3.768	-8.302	-5.955	-1.969	1.606	1.191	5.000
MURARO_PANCREAS_PANCREATIC_POLYPEPTIDE_CELL MURARO_PANCREAS_PANCREATIC_POLYPEPTIDE_CELL	0.259	1.375	1.154	3.843	-6.430	-6.430	-6.430	-1.609	0.613	0.953	3.478
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	1.820	0.399	-0.672	7.309	-2.739	-6.307	-7.594	-1.589	-0.849	2.350	2.648
GSE9037_WT_VS_IRAK4_KO_LPS_1H_STIM_BMDM_DN GSE9037_WT_VS_IRAK4_KO_LPS_1H_STIM_BMDM_DN	1.631	1.631	1.211	2.115	-5.917	-5.917	-8.260	-1.628	-0.342	1.413	3.604
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	0.647	-0.672	-0.849	12.683	-4.513	-4.513	-3.830	-1.059	0.301	-0.672	5.121
GSE2706_R848_VS_R848_AND_LPS_2H_STIM_DC_UP GSE2706_R848_VS_R848_AND_LPS_2H_STIM_DC_UP	-1.129	0.270	2.500	0.360	-5.470	-6.464	-6.464	-0.727	3.107	4.505	2.507
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	2.349	0.442	-0.457	8.493	-4.390	-5.955	-5.955	-1.969	-0.264	0.841	2.356
DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS	2.871	-0.283	-0.538	4.431	-3.646	-4.513	-4.513	-4.513	-0.395	0.744	5.807
GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_DN GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_DN	0.396	2.006	1.531	3.149	-3.582	-6.740	-8.052	-2.185	1.122	0.507	2.848
GSE6259_DEC205_POS_DC_VS_BCELL_UP GSE6259_DEC205_POS_DC_VS_BCELL_UP	0.451	-0.268	-0.493	7.775	-3.000	-6.513	-4.366	-2.034	-0.648	3.028	3.035
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_UP GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_UP	-0.351	0.341	1.390	4.609	-5.109	-5.955	-6.977	-1.369	1.838	1.008	2.929
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	1.092	-0.326	0.370	9.066	-4.617	-3.928	-4.617	-2.823	-0.559	1.290	2.840
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	0.960	0.649	0.405	4.966	-5.693	-5.693	-4.863	-2.161	0.960	0.960	3.197
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	0.601	1.117	-0.606	5.258	-3.926	-4.695	-5.640	-1.238	-0.990	2.073	4.057
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	-1.565	-1.058	0.750	8.792	-1.294	-4.257	-5.805	-1.565	0.484	1.949	2.775
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN	0.984	0.795	0.359	3.263	-4.784	-5.973	-4.784	-1.359	0.627	0.627	4.039
GSE9988_LPS_VS_LOW_LPS_MONOCYTE_DN GSE9988_LPS_VS_LOW_LPS_MONOCYTE_DN	0.468	0.593	0.895	5.708	-2.852	-6.464	-6.464	-0.727	-0.335	0.895	2.507
GSE45365_BCELL_VS_CD8_TCELL_DN GSE45365_BCELL_VS_CD8_TCELL_DN	0.351	-0.343	-0.343	4.086	-3.993	-5.507	-6.504	0.262	2.188	1.053	2.472
GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_UP GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_UP	0.330	0.595	0.595	4.069	-2.923	-5.640	-2.923	-1.186	-0.384	-0.274	5.401
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN	-0.266	2.631	-0.412	0.701	-3.357	-3.357	-3.357	-2.397	0.936	1.208	3.537
GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_DN GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_DN	0.420	1.139	-0.423	5.004	-3.327	-4.167	-4.167	-0.301	-1.021	0.730	2.934
GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP	2.077	1.581	0.514	1.358	-4.513	-4.513	-3.244	-1.589	0.399	0.647	2.955
DESCARTES_FETAL_STOMACH_ENS_NEURONS DESCARTES_FETAL_STOMACH_ENS_NEURONS	1.814	-1.516	-0.488	4.605	-2.141	-3.066	-2.141	-1.063	-0.314	0.878	2.202
NOUSHMEHR_GBM_SILENCED_BY_METHYLATION NOUSHMEHR_GBM_SILENCED_BY_METHYLATION	-0.285	-1.293	0.781	2.337	-2.071	-2.071	-2.071	-1.293	-0.285	2.337	2.341
GAO_SMALL_INTESTINE_24W_C9_ENTEROENDOCRINE_CELL GAO_SMALL_INTESTINE_24W_C9_ENTEROENDOCRINE_CELL	-1.092	0.519	-0.714	1.366	-2.486	-0.273	-1.640	-1.092	-1.092	3.096	3.101
