GO	[-8.26 -0.76]	[-0.76 -0.30]	[-0.30 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.41]	[0.41 1.02]	[1.02 7.81]
PODAR_RESPONSE_TO_ADAPHOSTIN_UP PODAR_RESPONSE_TO_ADAPHOSTIN_UP	3.391	-0.919	1.298	-1.828	-4.076	-4.977	-6.181	0.421	2.376	3.391	0.886
MIR3611 MIR3611	3.250	2.903	3.998	-1.904	-5.094	-4.185	-5.094	-0.435	1.454	0.826	-0.970
KRIGE_AMINO_ACID_DEPRIVATION KRIGE_AMINO_ACID_DEPRIVATION	18.539	-1.201	-1.201	-0.610	-1.201	-1.201	-1.201	-1.201	-1.201	0.572	-0.609
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	2.252	13.412	1.187	-1.485	-2.105	-3.025	-1.485	-1.037	-0.471	-1.037	-2.102
GOCC_DNA_PACKAGING_COMPLEX GOCC_DNA_PACKAGING_COMPLEX	3.200	15.077	-0.281	-2.873	-2.253	-0.566	-1.356	-1.032	-0.773	-1.032	-1.753
MEBARKI_HCC_PROGENITOR_WNT_UP MEBARKI_HCC_PROGENITOR_WNT_UP	3.033	-0.697	0.278	-1.075	-2.670	-4.290	-3.675	-3.139	1.253	3.033	6.843
LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES	2.210	1.377	4.431	-1.922	-3.646	-4.513	-4.513	-0.938	3.232	1.143	-0.935
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	2.145	10.559	2.145	-2.178	-2.178	-3.108	-1.090	-0.327	-0.752	-1.090	-2.174
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	2.307	11.887	1.547	-1.454	-2.069	-2.983	-1.011	-1.011	-0.688	-1.011	-2.066
REACTOME_DNA_METHYLATION REACTOME_DNA_METHYLATION	2.805	12.575	0.651	-1.782	-1.782	-2.652	-0.810	-0.810	-1.210	-0.810	-1.779
QI_HYPOXIA QI_HYPOXIA	2.088	0.660	2.406	-2.793	-3.468	-4.320	-3.468	-1.102	3.483	3.483	-0.637
HELLER_SILENCED_BY_METHYLATION_DN HELLER_SILENCED_BY_METHYLATION_DN	11.794	0.419	-0.633	-2.598	-4.436	-2.598	-1.538	-0.868	0.976	0.761	0.578
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	11.596	1.029	-0.626	-1.961	-2.859	-1.961	-2.859	-0.934	0.539	1.029	-0.624
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3 REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	2.670	11.306	0.846	-2.735	-1.853	-1.853	-0.859	-0.565	-0.565	-1.270	-1.850
GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_DN	2.115	1.413	2.958	-2.310	-3.197	-5.917	-3.737	-0.342	1.026	1.211	1.216
KRCTCNNNNMANAGC_UNKNOWN KRCTCNNNNMANAGC_UNKNOWN	4.782	6.698	0.604	-1.270	-2.735	-1.270	-0.565	-1.270	-2.735	0.250	-0.857
MEL18_DN.V1_UP MEL18_DN.V1_UP	3.043	1.513	-0.441	-1.014	-3.789	-2.510	-4.667	-0.783	-0.320	4.619	1.518
CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL	2.028	-0.330	-0.799	-1.653	-2.540	-2.540	-3.825	-0.799	0.832	5.919	3.004
HALLMARK_MYOGENESIS HALLMARK_MYOGENESIS	2.349	0.341	-0.737	-3.226	-2.335	-1.369	-4.390	-0.917	1.390	4.609	2.929
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	2.279	9.015	-0.456	-0.846	-1.868	-3.822	-3.012	0.400	0.281	-0.322	-0.454
CUI_GLUCOSE_DEPRIVATION CUI_GLUCOSE_DEPRIVATION	2.537	0.728	-0.738	-2.527	-1.675	-2.527	-2.527	-1.121	3.020	3.540	-0.286
ZHAN_MULTIPLE_MYELOMA_CD1_UP ZHAN_MULTIPLE_MYELOMA_CD1_UP	10.028	0.920	-0.411	-1.157	-1.905	-1.905	-1.905	-1.157	0.625	-0.702	0.390
GSE22886_NAIVE_BCELL_VS_MONOCYTE_UP GSE22886_NAIVE_BCELL_VS_MONOCYTE_UP	2.546	4.532	1.122	-0.827	-4.191	-4.191	-2.590	-1.025	0.301	1.318	0.638
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	3.330	8.602	-0.373	-2.331	-2.890	-1.165	-0.686	-1.484	-1.165	0.611	-0.264
TTTNNANAGCYR_UNKNOWN TTTNNANAGCYR_UNKNOWN	3.056	5.601	1.490	-2.825	-2.825	-2.825	-0.865	-0.865	1.020	-0.865	-0.484
GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_UP GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_UP	2.587	1.504	3.234	-1.574	-4.768	-2.325	-3.347	-0.485	0.721	1.504	-0.363
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN	2.004	1.190	2.004	-1.274	-3.257	-4.090	-3.257	-0.282	2.322	1.438	-0.740
NAKAMURA_CANCER_MICROENVIRONMENT_DN NAKAMURA_CANCER_MICROENVIRONMENT_DN	2.203	5.981	0.958	-0.392	-1.864	-1.864	-1.864	-0.676	0.654	-1.123	-1.862
GOBP_AMINO_ACID_ACTIVATION GOBP_AMINO_ACID_ACTIVATION	2.409	1.511	4.736	-0.471	-2.030	-2.030	-2.030	-0.471	0.546	-0.782	-2.027
DESCARTES_FETAL_THYMUS_STROMAL_CELLS DESCARTES_FETAL_THYMUS_STROMAL_CELLS	2.210	-0.717	1.377	-1.207	-2.390	-2.390	-2.390	-1.207	-0.717	2.210	5.333
PKCA_DN.V1_UP PKCA_DN.V1_UP	3.331	-0.276	0.328	-3.032	-1.680	-1.680	-4.402	-0.378	0.439	3.331	2.063
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	4.640	0.259	-0.348	-3.553	-1.609	-2.938	-2.420	0.475	1.878	2.459	0.260
SENESE_HDAC2_TARGETS_DN SENESE_HDAC2_TARGETS_DN	2.088	-0.473	0.660	-1.413	-2.793	-2.793	-2.793	-0.640	0.264	4.302	2.751
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_DN GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_DN	3.638	3.309	0.583	-0.886	-3.168	-2.697	-4.323	-0.334	0.271	0.720	0.878
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	2.887	-0.437	0.782	-0.301	-1.976	-3.329	-4.394	0.301	3.718	-0.437	0.595
BMI1_DN_MEL18_DN.V1_UP BMI1_DN_MEL18_DN.V1_UP	2.864	0.963	-0.850	-0.850	-2.631	-2.631	-3.932	-0.651	0.963	2.864	1.658
DELPUECH_FOXO3_TARGETS_DN DELPUECH_FOXO3_TARGETS_DN	2.597	4.490	2.068	-0.957	-1.657	-0.957	-1.657	-0.957	-1.657	-0.300	-0.548
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	2.887	0.433	0.593	-1.976	-1.141	-4.394	-1.976	-0.848	0.782	3.290	0.595
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	2.985	1.477	3.588	-0.599	-1.740	-1.740	-1.740	-0.336	0.269	-0.599	-1.738
GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	2.543	2.116	2.543	-1.925	-2.818	-0.909	-1.925	-0.605	-0.240	1.062	-1.328
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	8.961	-1.004	0.419	-1.004	-2.581	-1.004	-1.390	0.595	0.278	-0.710	0.597
GOMF_GROWTH_FACTOR_BINDING GOMF_GROWTH_FACTOR_BINDING	2.871	-0.538	1.143	-2.390	-1.532	-3.646	-1.922	-0.538	1.143	0.932	2.536
DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS	2.871	-0.283	-0.538	-0.395	-1.532	-0.938	-1.532	-3.646	-0.395	0.744	5.807
GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_DN GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_DN	3.638	0.874	1.045	-0.886	-1.331	-2.285	-4.323	-1.607	0.359	2.145	0.878
LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B	2.285	1.627	2.285	-2.463	-1.885	-3.216	-2.463	0.476	0.849	-0.270	0.336
HP_GASTROINTESTINAL_INFLAMMATION HP_GASTROINTESTINAL_INFLAMMATION	2.425	-0.521	0.524	-0.521	-2.361	-1.795	-4.145	-0.732	0.920	2.425	1.440
P53_DN.V1_UP P53_DN.V1_UP	3.188	1.142	-0.389	-3.551	-3.023	-1.503	-1.810	0.309	0.405	2.036	1.561
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	2.381	0.350	1.211	-2.310	-1.946	-2.310	-2.724	0.263	-0.342	0.706	4.300
GOBP_VASCULAR_TRANSPORT GOBP_VASCULAR_TRANSPORT	2.652	0.557	1.263	-1.963	-1.052	-2.655	-3.647	0.390	1.896	0.759	-0.519
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	4.646	1.213	2.356	-0.462	-0.994	-0.994	-0.994	-0.994	-0.462	-0.994	-0.993
ALK_DN.V1_UP ALK_DN.V1_UP	5.585	-0.995	-0.766	-0.995	-1.271	-0.429	-1.604	-1.271	0.536	-0.766	4.690
WP_AMINO_ACID_METABOLISM WP_AMINO_ACID_METABOLISM	2.492	0.693	2.492	0.349	-2.766	-2.766	-2.062	0.504	1.453	-1.532	-0.569
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	2.512	1.534	2.512	-0.574	-1.698	-1.698	-1.698	-0.318	0.783	-0.574	-1.696
GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5.314	-0.276	-0.378	-1.680	-1.357	-3.654	-1.680	-0.276	0.894	2.057	0.441
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN	2.381	-0.447	-0.447	-0.902	-1.109	-2.724	-3.197	-0.724	0.858	1.211	4.669
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	3.936	1.865	-0.342	-1.350	-0.447	-3.737	-2.310	-1.350	0.571	0.263	2.122
HOLLERN_EMT_BREAST_TUMOR_DN HOLLERN_EMT_BREAST_TUMOR_DN	2.895	0.869	-0.343	-1.925	-0.884	-1.505	-3.899	-0.482	0.376	0.263	4.114
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	2.073	-0.291	0.439	-1.054	-2.908	-2.908	-1.380	-0.791	0.311	2.073	3.558
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	2.512	1.534	1.996	-0.574	-1.698	-1.698	-1.698	-0.318	1.128	-0.574	-1.696
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	2.809	1.636	2.386	-1.642	-3.232	-0.819	-1.642	-0.819	0.243	1.024	-0.817
GOBP_FOCAL_ADHESION_ASSEMBLY GOBP_FOCAL_ADHESION_ASSEMBLY	2.822	0.289	0.831	-0.690	-1.866	-2.544	-3.523	0.289	2.412	-0.473	0.833
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP	2.413	0.463	-1.331	-1.923	-1.092	-1.607	-1.607	-1.331	0.359	2.995	3.647
REACTOME_METALLOPROTEASE_DUBS REACTOME_METALLOPROTEASE_DUBS	2.874	2.303	0.940	-1.532	-0.860	-0.860	-1.532	0.614	0.614	-1.532	-1.531
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	2.936	-0.405	1.029	-0.251	-1.961	-2.859	-2.859	-0.251	2.063	-0.405	0.540
GOBP_AMINO_ACID_IMPORT GOBP_AMINO_ACID_IMPORT	4.857	-0.256	-0.755	-1.988	-1.988	-0.755	-1.988	0.571	1.180	0.571	0.352
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	2.093	-0.774	1.086	-1.116	0.265	-3.149	-3.149	-0.774	0.598	0.823	2.098
PID_INTEGRIN1_PATHWAY PID_INTEGRIN1_PATHWAY	3.148	-0.359	-0.565	-1.853	-0.565	-1.853	-1.270	-1.270	-0.359	0.846	4.788
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	3.687	-0.944	0.343	-0.462	-2.063	-1.423	-2.909	-1.165	0.567	1.899	2.439
MIR4765 MIR4765	2.137	4.289	0.980	-0.556	-2.196	-2.196	-1.396	-0.332	-0.556	0.272	-0.554
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS	2.065	1.224	1.224	-0.431	-1.190	-1.947	-1.947	-0.431	2.065	-0.242	-1.945
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	3.712	-1.063	0.541	-1.605	-1.063	-1.605	-1.063	-1.063	0.541	-0.260	3.717
GSE2706_R848_VS_LPS_8H_STIM_DC_UP GSE2706_R848_VS_LPS_8H_STIM_DC_UP	2.640	2.077	-0.301	-0.849	-1.589	-2.300	-3.244	-0.849	1.581	-0.301	1.586
GOCC_SARCOLEMMA GOCC_SARCOLEMMA	2.015	0.351	0.477	-1.144	-1.460	-2.858	-3.539	-0.256	0.627	2.325	1.465
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	2.337	0.781	2.845	-0.492	-2.071	-2.071	-2.071	0.522	-0.285	-0.492	-0.284
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	2.446	-0.325	-0.427	-3.675	-0.871	-1.075	-2.670	0.473	0.368	1.682	2.740
PETROVA_PROX1_TARGETS_UP PETROVA_PROX1_TARGETS_UP	2.248	4.461	0.398	-0.222	-1.035	-1.035	-1.035	-0.491	-1.035	-1.035	-0.221
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	2.482	-0.251	2.063	-1.961	-1.961	-1.961	-1.961	-0.405	1.335	0.763	0.358
GOBP_AMINO_ACID_TRANSPORT GOBP_AMINO_ACID_TRANSPORT	3.250	0.513	-0.973	-2.845	-0.319	-2.335	-1.904	-0.319	1.975	1.704	0.285
GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP	2.077	1.581	0.514	-1.589	-2.300	-1.589	-0.849	-2.300	0.399	0.514	3.277
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	2.589	1.331	1.082	-1.674	-2.160	-2.160	-1.283	-1.283	-0.368	1.910	0.862
MIR346 MIR346	2.252	2.676	1.861	-1.485	-0.709	-1.485	-3.025	-0.709	0.301	-0.301	-0.300
TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL	2.287	-0.344	0.262	-1.240	-1.817	-0.834	-0.834	0.422	-2.693	1.501	2.741
DESCARTES_FETAL_LUNG_LYMPHOID_CELLS DESCARTES_FETAL_LUNG_LYMPHOID_CELLS	2.737	0.599	-1.315	0.463	-0.821	-2.007	-2.007	-1.633	-0.634	2.737	1.852
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_UP GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_UP	6.739	0.362	0.362	-0.662	-0.662	-0.662	-0.662	-0.662	0.362	-0.662	-0.662
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	2.211	-0.260	0.784	-2.444	-2.444	-1.605	-1.063	0.784	1.410	0.784	-0.259
REACTOME_L1CAM_INTERACTIONS REACTOME_L1CAM_INTERACTIONS	2.197	-0.660	0.515	-0.660	-2.441	-1.505	-3.082	0.263	2.895	0.869	0.681
KRAS.KIDNEY_UP.V1_UP KRAS.KIDNEY_UP.V1_UP	3.089	-0.311	-1.271	-0.995	0.292	-2.003	-1.604	-0.766	-0.429	0.536	4.690
ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR	3.336	0.558	-0.961	-0.961	-3.028	-0.961	-0.695	-1.301	0.269	1.505	2.160
PACHER_TARGETS_OF_IGF1_AND_IGF2_UP PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	6.692	-0.234	-0.234	-1.491	-0.453	-0.453	-1.491	-0.828	-0.828	0.380	0.647
DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS	2.504	-0.310	-1.775	0.659	-1.443	-0.921	-1.443	-0.721	-1.443	1.668	3.511
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	2.406	-1.379	-1.115	0.293	-2.045	-0.545	-1.687	-0.545	0.293	0.800	4.865
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN	2.066	-0.379	0.978	-1.787	-1.787	-2.994	-1.787	0.415	2.333	0.530	1.166
DESCARTES_FETAL_LIVER_LYMPHOID_CELLS DESCARTES_FETAL_LIVER_LYMPHOID_CELLS	2.042	-0.388	-0.537	-0.537	-0.726	-2.039	-1.606	-0.726	-1.252	2.707	3.467
GOMF_SYMPORTER_ACTIVITY GOMF_SYMPORTER_ACTIVITY	3.689	0.266	0.495	-2.085	-0.816	-1.678	-1.678	-1.678	1.457	1.220	0.816
SMID_BREAST_CANCER_LUMINAL_A_UP SMID_BREAST_CANCER_LUMINAL_A_UP	3.262	-0.980	-0.690	-1.362	-2.544	-0.690	0.615	-0.473	-0.980	1.365	2.417
CHEBOTAEV_GR_TARGETS_DN CHEBOTAEV_GR_TARGETS_DN	4.613	-0.411	-0.565	-0.565	-0.565	-1.658	-3.292	-0.760	1.408	0.578	0.947
GOBP_L_AMINO_ACID_TRANSPORT GOBP_L_AMINO_ACID_TRANSPORT	2.670	0.846	-0.359	-1.853	-1.853	-1.853	-1.853	0.604	1.457	0.846	0.251
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	5.898	0.396	0.823	-0.223	-0.621	-0.621	-0.621	-0.621	-0.621	-0.621	-0.620
FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON	3.100	0.597	0.370	-0.242	-1.947	-1.947	-1.190	-0.728	-0.728	2.065	0.371
GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN	2.349	0.558	0.341	-1.127	-0.585	-2.335	-1.969	-1.969	0.442	1.390	2.635
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	2.598	0.246	2.211	0.246	-1.475	-2.692	-0.770	-1.475	1.853	-0.364	-0.536
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	4.395	0.426	-0.659	-2.227	-0.659	-1.677	-1.677	0.426	1.285	0.793	-0.311
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	2.073	-0.291	-0.791	0.311	-0.791	-2.908	-2.284	-0.417	0.311	0.982	3.154
MOHANKUMAR_HOXA1_TARGETS_DN MOHANKUMAR_HOXA1_TARGETS_DN	4.125	0.817	-0.405	-2.020	-0.405	-2.434	-1.097	-1.097	0.301	1.189	0.998
MODULE_133 MODULE_133	3.769	0.396	2.068	-0.621	-0.621	-0.621	-0.621	-0.621	-0.223	-0.621	-0.620
