GO	[-5.58 -0.84]	[-0.84 -0.37]	[-0.37 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.21]	[0.21 0.63]	[0.63 5.34]
chr21q22 chr21q22	1.668	-0.493	0.728	-0.222	1.668	-0.222	-1.040	-1.040	-1.040	0.728	-1.036
PID_TCR_PATHWAY PID_TCR_PATHWAY	-1.040	-1.040	3.690	0.397	-0.493	-0.493	-0.222	-0.222	-1.040	1.154	-0.220
ROSS_LEUKEMIA_WITH_MLL_FUSIONS ROSS_LEUKEMIA_WITH_MLL_FUSIONS	-0.915	-0.407	-0.915	0.490	4.197	-0.407	-0.915	-0.407	0.875	-0.407	0.218
GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN	0.599	0.599	3.150	-0.242	-0.433	-1.201	-0.734	-1.964	-0.734	-0.433	1.244
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	-0.288	-0.745	1.713	1.013	-1.695	-1.134	-0.745	1.340	-1.695	0.315	1.351
GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN	0.232	0.397	1.984	-1.516	0.883	-2.344	-1.516	-0.384	0.232	0.614	0.890
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP	-0.267	4.112	1.287	-0.267	-0.503	-1.585	-0.267	-0.898	0.338	-0.898	-0.499
GO_ANTIGEN_BINDING GO_ANTIGEN_BINDING	-0.415	0.211	-0.415	-0.415	-0.415	-0.415	-0.415	5.349	0.211	0.211	-0.413
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	-1.459	0.403	-0.432	-1.459	0.403	-0.432	-1.459	0.403	1.950	0.682	1.042
chr1p13 chr1p13	-0.831	-0.831	-0.352	-0.831	0.256	1.528	0.993	-0.831	1.528	-0.831	0.570
TSAI_RESPONSE_TO_IONIZING_RADIATION TSAI_RESPONSE_TO_IONIZING_RADIATION	-1.207	-1.207	0.302	-0.300	-1.207	0.931	0.931	0.931	0.573	0.931	-1.202
EHLERS_ANEUPLOIDY_UP EHLERS_ANEUPLOIDY_UP	-0.664	-0.664	-0.248	0.362	2.710	1.947	-0.248	-0.664	-0.664	-0.664	-0.246
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN	0.302	-0.300	0.931	-1.207	-0.613	-0.300	-1.207	2.481	0.931	-1.207	0.304
GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN	-0.299	-0.748	0.656	-0.748	2.413	-0.748	0.656	1.132	-0.299	-0.748	-0.745
chr22q13 chr22q13	0.490	0.216	0.216	-0.407	-0.915	-0.407	-0.407	5.107	-0.407	-0.915	-0.404
PRC2_EZH2_UP.V1_UP PRC2_EZH2_UP.V1_UP	0.230	-0.386	-1.375	-1.375	-0.386	0.453	3.344	1.136	-0.737	-0.386	0.232
GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN	0.312	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	5.461	-0.290	-0.289
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP	-0.384	0.883	0.614	-0.986	-1.516	-0.986	-1.516	-0.627	0.883	1.202	1.997
GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	0.645	1.036	-1.124	-1.124	-1.124	0.346	0.645	0.346	-1.124	-0.260	1.519
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	-0.319	-1.711	-0.319	-0.577	0.284	0.502	-0.998	1.548	-0.577	-0.577	3.139
GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	-0.456	-0.456	-0.456	-0.456	0.187	-0.456	1.880	0.187	-0.456	2.758	-0.454
MORF_RPA2 MORF_RPA2	-1.194	0.459	3.452	1.258	-1.768	0.286	0.459	-0.794	-0.316	-0.794	-0.507
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	1.104	-2.091	-0.286	0.786	0.786	1.104	0.786	-1.305	0.316	-1.305	-0.810
GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN	-1.837	1.817	0.430	1.382	-0.654	0.430	0.238	0.430	0.238	-1.837	-0.649
GSE12505_WT_VS_E2-2_HET_PDC_DN GSE12505_WT_VS_E2-2_HET_PDC_DN	1.440	-0.582	-1.166	0.323	-0.582	0.982	-0.280	-1.166	-1.166	0.982	0.988
GO_METAL_CLUSTER_BINDING GO_METAL_CLUSTER_BINDING	-0.581	-0.200	-0.581	0.893	-0.581	3.068	-0.581	0.434	0.434	-0.581	-0.579
GNF2_MSH2 GNF2_MSH2	1.060	-0.790	-0.790	-0.790	0.278	1.060	1.620	0.609	-0.790	-0.325	-0.786
GCAAAAA_MIR129 GCAAAAA_MIR129	-1.016	0.851	3.977	-0.650	0.379	0.379	-0.650	0.379	-0.235	-1.552	-1.009
TTGGAGA_MIR5155P_MIR519E TTGGAGA_MIR5155P_MIR519E	0.823	-0.552	-0.301	0.528	-1.669	2.091	-1.669	0.301	-0.964	0.528	0.532
GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_UP GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_UP	-0.664	-0.248	-0.664	1.295	-0.664	0.362	0.362	-0.664	-0.248	-0.664	2.720
CHENG_RESPONSE_TO_NICKEL_ACETATE CHENG_RESPONSE_TO_NICKEL_ACETATE	-0.623	0.396	-0.623	-0.623	-0.623	1.389	0.396	2.077	-0.623	-0.623	0.398
chr5q31 chr5q31	-0.790	1.620	1.060	-0.325	0.278	-0.325	1.620	-0.790	-0.325	-0.790	-0.786
LEE_LIVER_CANCER_SURVIVAL_UP LEE_LIVER_CANCER_SURVIVAL_UP	-0.415	-0.415	-0.415	1.259	2.988	-0.415	-0.415	-0.415	0.211	0.211	-0.413
GO_SPINDLE_MIDZONE GO_SPINDLE_MIDZONE	-0.456	1.150	-0.456	-0.456	-0.456	1.880	0.187	1.150	-0.456	-0.456	-0.454
chr4q31 chr4q31	0.272	-0.332	-0.332	-0.332	3.575	-0.332	-0.332	-0.332	-0.332	0.795	-0.330
