GO	[-7.31 -0.93]	[-0.93 -0.40]	[-0.40 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.29]	[0.29 0.75]	[0.75 6.09]
GSE9946_IMMATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN GSE9946_IMMATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN	-0.320	-0.320	0.541	-1.247	-0.320	-1.247	2.385	1.813	-1.247	-0.642	0.530
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_DN GSE25123_WT_VS_PPARG_KO_MACROPHAGE_DN	-0.984	1.574	0.616	0.886	-0.382	-0.625	0.398	-0.984	-1.513	-1.513	2.405
GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-0.611	-0.611	0.303	1.894	2.485	-1.206	0.574	0.303	-0.611	-0.611	-1.221
GSE42724_NAIVE_VS_B1_BCELL_UP GSE42724_NAIVE_VS_B1_BCELL_UP	1.206	-2.341	-0.984	-0.625	-0.984	1.206	0.233	1.206	1.206	-0.984	0.386
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP	-0.417	0.363	-0.672	-1.584	-1.042	1.126	-0.247	3.327	0.822	-0.247	-1.611
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_DN GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_DN	-0.259	-1.122	-0.551	1.038	0.347	-0.551	2.071	-1.122	-0.259	-1.122	1.491
GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP	-0.551	0.302	1.612	-0.962	1.612	-0.300	0.302	0.530	-1.667	-1.667	0.516
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	-0.431	-0.431	-0.218	-1.457	-0.431	-0.218	-1.457	1.038	0.684	-0.431	3.080
GSE21063_WT_VS_NFATC1_KO_BCELL_UP GSE21063_WT_VS_NFATC1_KO_BCELL_UP	-0.830	-0.351	-0.830	-0.830	0.995	0.567	0.256	0.256	2.890	-0.351	-0.841
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP	-0.622	-0.622	-0.622	-0.223	0.397	-0.622	-0.622	-0.223	-0.223	2.080	2.057
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN	-0.580	1.495	-0.580	-0.580	0.435	1.495	-0.580	-0.580	-0.199	0.894	-0.588
