GO	[-8.57 -0.88]	[-0.88 -0.27]	[-0.27 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.31]	[0.31 0.84]	[0.84 8.92]
GO:0030659 cytoplasmic vesicle membrane	-1.678	-0.662	2.056	-0.377	-4.399	-2.504	-4.399	-1.678	11.016	2.056	0.895
GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules	0.357	0.259	0.357	-1.980	-4.290	-1.980	-2.935	-1.027	-0.620	2.457	13.870
GO:1903231 mRNA binding involved in posttranscriptional gene silencing	0.321	-5.222	-5.222	2.320	1.189	2.320	3.404	1.708	-3.254	-1.273	-2.065
GO:0045095 keratin filament	-2.293	-3.026	-3.026	3.333	0.749	2.914	0.970	3.778	-4.060	-2.293	-0.490
GO:0006338 chromatin remodeling	-1.003	-0.325	11.137	0.278	-2.580	-2.580	-2.580	-1.897	3.196	0.278	-0.709
GO:1990830 cellular response to leukemia inhibitory factor	-0.917	-0.312	7.141	-1.250	-3.977	-2.951	-3.977	0.290	2.246	1.023	0.794
GO:0003725 double-stranded RNA binding	-1.639	-0.273	12.505	-0.714	-2.485	-1.639	-2.485	-0.452	1.737	-0.714	-0.273
GO:0030165 PDZ domain binding	-0.338	-0.729	4.578	-1.930	-3.604	-2.617	-2.617	-1.027	2.706	3.588	0.577
GO:0008654 phospholipid biosynthetic process	-2.236	1.651	3.049	-0.577	-2.236	-2.236	-2.236	-0.577	5.470	0.664	-1.429
GO:0008536 Ran GTPase binding	-1.325	0.480	9.543	-0.363	-1.325	-1.325	-1.325	-0.702	2.176	-1.325	-1.324
GO:0008237 metallopeptidase activity	0.659	1.926	1.205	-0.920	-2.619	-2.619	-3.154	-1.773	2.205	-1.159	5.499
GO:0008081 phosphoric diester hydrolase activity	-1.430	1.274	-0.348	-0.920	-1.430	-2.236	-2.236	-2.236	1.651	3.049	3.599
GO:0035264 multicellular organism growth	-0.690	0.289	3.727	-0.473	-2.543	-2.543	-3.521	-0.473	3.727	1.682	-0.472
GO:0031514 motile cilium	0.376	0.736	1.853	-1.076	-3.687	-3.687	-2.691	0.246	2.210	1.853	0.540
GO:0005637 nuclear inner membrane	-1.224	-0.451	3.584	0.351	-1.988	-1.988	-1.988	-0.755	4.855	0.351	-0.256
GO:0008202 steroid metabolic process	-1.053	0.311	-0.291	-0.291	-1.379	-2.282	-2.282	-1.053	7.522	2.406	0.312
GO:0098869 cellular oxidant detoxification	-0.730	-2.140	1.464	-0.314	-0.730	-1.515	-1.515	-2.140	4.603	1.464	1.153
GO:0008180 COP9 signalosome	-1.408	1.079	3.864	-0.407	-1.408	-1.408	-1.408	-0.407	2.569	0.216	-0.764
GO:0005549 odorant binding	-3.480	-0.457	-0.457	1.723	1.401	0.856	1.401	1.723	-2.506	-1.333	-1.332
GO:0090002 establishment of protein localization to plasma membrane	-1.656	-0.300	0.820	-0.549	-0.957	-1.656	-1.656	-0.957	3.178	2.068	1.177
GO:0003950 NAD+ ADP-ribosyltransferase activity	-0.994	0.426	6.524	0.426	-0.994	-0.994	-0.994	-0.462	0.772	-0.462	-0.993
GO:0006626 protein targeting to mitochondrion	-0.733	-0.733	5.546	0.453	-1.366	-1.366	-1.366	0.453	1.577	-0.385	-0.732
GO:0080008 Cul4-RING E3 ubiquitin ligase complex	-0.745	0.304	5.020	-0.298	-0.745	-0.745	-0.745	-0.745	2.399	-0.745	-0.745
GO:0045669 positive regulation of osteoblast differentiation	-0.398	0.379	1.150	-0.235	-1.534	-2.361	-1.005	-2.361	1.898	2.336	0.588
GO:0030001 metal ion transport	-1.118	-0.550	3.365	-0.260	-1.118	-1.118	-1.118	-0.550	3.365	0.347	-0.260
GO:0050907 detection of chemical stimulus involved in sensory perception	-0.397	-1.704	-0.863	-0.863	2.688	1.899	1.241	1.553	-1.704	-0.397	-2.358
GO:0051090 regulation of sequence-specific DNA binding transcription factor activity	-1.118	-0.260	1.031	-1.118	-1.118	-0.550	-1.118	-0.550	4.944	-0.260	1.032
GO:0006956 complement activation	-0.301	-1.833	-1.833	0.301	0.636	0.856	2.880	0.856	-3.480	-0.670	0.857
GO:0042626 ATPase activity, coupled to transmembrane movement of substances	0.240	0.684	0.998	-1.089	-1.089	-1.822	-1.822	-1.089	0.998	3.381	0.431
GO:0030014 CCR4-NOT complex	-0.662	0.362	4.515	-0.247	-0.662	-0.662	-0.662	-0.662	1.939	-0.662	-0.662
GO:0002102 podosome	-1.159	-0.279	3.233	-0.579	-1.159	-1.159	-1.159	-0.579	0.607	1.961	0.607
GO:0043984 histone H4-K16 acetylation	-0.538	0.477	5.406	0.967	-0.538	-0.538	-0.538	-0.538	-0.538	-0.538	-0.538
GO:0005044 scavenger receptor activity	1.055	0.750	-0.513	-0.300	-0.836	-0.836	-2.112	-2.112	-0.300	2.764	1.412
GO:0050919 negative chemotaxis	1.241	-0.341	0.836	-0.671	-1.284	-1.284	-1.284	-1.284	2.265	0.264	1.241
GO:0016226 iron-sulfur cluster assembly	-0.580	-0.580	4.006	-0.199	-0.580	-0.580	-0.580	-0.199	2.211	-0.580	-0.579
GO:0007076 mitotic chromosome condensation	-0.621	-0.621	0.396	-0.223	-0.621	-0.621	-0.621	-0.223	5.897	0.396	-0.621
GO:0045047 protein targeting to ER	-0.414	-0.414	1.256	-0.414	-0.414	-0.414	-0.414	-0.414	5.320	-0.414	-0.414
GO:0005164 tumor necrosis factor receptor binding	0.264	-0.341	0.509	-1.284	-1.284	-1.284	-1.284	-0.341	0.836	1.719	2.266
GO:0005201 extracellular matrix structural constituent	0.262	-0.546	-0.546	-1.817	0.422	-0.834	-0.834	-1.817	0.875	1.167	4.295
GO:0005132 type I interferon receptor binding	-0.704	-0.704	-0.704	2.540	0.706	2.540	-0.272	-0.272	-0.704	-0.704	-0.704
GO:0022604 regulation of cell morphogenesis	-1.076	0.371	2.147	-0.520	-1.076	-1.076	-1.076	-0.241	2.790	-0.241	0.372
GO:0045055 regulated exocytosis	-0.621	-0.621	1.385	-0.621	-0.621	-0.621	-0.621	-0.621	2.864	1.385	-0.223
GO:0005980 glycogen catabolic process	0.304	0.655	1.712	-0.745	-0.745	-0.745	-0.745	-0.745	2.399	0.304	-0.745
GO:0051787 misfolded protein binding	-0.497	-0.497	0.167	-0.497	-0.497	-0.497	-0.497	0.167	4.572	-0.497	1.052
GO:0031932 TORC2 complex	-0.497	-0.497	4.572	0.167	-0.497	-0.497	-0.497	-0.497	1.052	0.167	-0.497
GO:0009303 rRNA transcription	-0.580	-0.199	4.006	-0.580	-0.580	-0.580	-0.580	-0.199	1.488	-0.199	-0.579
GO:0045746 negative regulation of Notch signaling pathway	-0.579	-0.279	-0.579	-0.279	0.324	-1.159	-1.159	-1.159	1.961	0.607	2.564
GO:0045028 G-protein coupled purinergic nucleotide receptor activity	-0.223	-0.223	-0.621	-0.621	-0.621	-0.621	-0.621	-0.621	0.823	0.823	3.770
GO:0046961 proton-transporting ATPase activity, rotational mechanism	-0.378	-0.378	-0.869	0.236	-0.378	-0.869	-0.869	0.527	5.279	0.236	-0.378
GO:0016180 snRNA processing	-0.538	-0.176	3.260	1.602	-0.538	-0.538	-0.538	-0.538	0.477	-0.538	-0.538
GO:0034498 early endosome to Golgi transport	-0.373	-0.373	0.240	-0.373	-0.373	-0.373	-0.373	-0.373	5.807	-0.373	0.240
GO:0000346 transcription export complex	-0.497	-0.497	1.730	0.167	-0.497	-0.497	-0.497	0.167	3.494	-0.497	-0.497
GO:0045671 negative regulation of osteoclast differentiation	-0.434	-0.952	-0.952	-0.434	-0.952	-0.952	0.200	0.457	1.282	1.282	1.835
GO:0032797 SMN complex	-0.497	0.524	3.494	0.167	-0.497	-0.497	-0.497	-0.497	1.052	-0.497	-0.497
GO:0000145 exocyst	-0.787	-0.324	2.268	-0.787	-0.787	-0.787	-0.787	0.279	1.057	0.279	1.057
GO:0046658 anchored component of plasma membrane	-0.702	-0.363	-0.363	-0.702	-1.325	0.247	-0.702	-0.702	0.480	3.423	1.647
GO:0006103 2-oxoglutarate metabolic process	-0.745	1.712	2.399	-0.745	-0.745	-0.745	-0.745	0.304	0.304	0.304	-0.298
GO:0005031 tumor necrosis factor-activated receptor activity	-0.204	-0.204	-0.204	-0.994	-0.462	-0.994	-0.994	-0.462	0.426	3.810	0.772
GO:0030983 mismatched DNA binding	-0.455	1.148	3.760	0.187	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	0.187
GO:0006937 regulation of muscle contraction	-0.745	0.304	-0.298	-0.298	-0.745	-0.745	0.304	-0.745	-0.298	0.655	4.057
GO:0010529 negative regulation of transposition	0.187	2.747	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	0.187	1.875
GO:0003993 acid phosphatase activity	0.187	-0.455	0.187	-0.455	-0.455	-0.455	-0.455	-0.455	2.747	1.874	-0.455
GO:0005750 mitochondrial respiratory chain complex III	-0.199	0.434	3.052	-0.580	-0.580	-0.580	-0.580	0.892	0.434	-0.580	-0.579
GO:0006307 DNA dealkylation involved in DNA repair	-0.414	0.640	2.039	-0.414	-0.414	-0.414	-0.414	-0.414	2.039	-0.414	-0.414
GO:0043631 RNA polyadenylation	-0.207	-0.207	3.500	-0.207	-0.207	-0.207	-0.207	-0.207	0.421	-0.207	-0.207
GO:0006398 mRNA 3'-end processing by stem-loop binding and cleavage	-0.207	-0.207	3.500	-0.207	-0.207	-0.207	-0.207	-0.207	0.421	-0.207	-0.207
GO:0015186 L-glutamine transmembrane transporter activity	-0.207	-0.207	-0.207	0.421	-0.207	-0.207	-0.207	-0.207	3.500	-0.207	-0.207
