,max pipeline,iAnalyzeR
NCOA2,-0.0149580502446139,-2.6671328170841297
PPIL6,0.112668200688308,0.26237255303614004
TBC1D13,-0.0556642982501191,-0.390229377002729
KIAA0930,0.0778002200148483,-2.65176782741993
RGS2,-0.0400992180463339,0.0122349466451858
PAK4,0.0813516408744872,-1.40593070774793
RETNLB,-0.0913782334140977,1.32893509465582
RALA,0.0341237950037493,0.21577826964362498
TRIML1,0.0492769573550319,0.505085966621261
NDUFB1,0.254629986602332,-2.06274811915618
BTBD16,-0.00907372840642816,1.5606990493509998
ALPK3,0.0849712429521692,-2.28301212859502
CCDC42B,0.038771066211982,0.26237255303614004
FHL1,0.0634681584125472,0.571313579626379
GHITM,0.183864514798652,-3.3869112786844395
C2orf57,-0.0448685787825255,0.8671782388162759
STX19,0.0516268657900435,-2.38549849903799
ANKRD36,0.0374387931317611,-3.29305898590311
METRNL,0.0502367446665915,-2.4869930839811
PCDHGA8,-0.050596295927277,-1.1808223783096001
CXCR2,0.0967020962018028,-1.1050125481051498
OPRL1,-0.0715582746785165,0.634943668962628
GPNMB,-0.0878964422212278,-3.2205195892949
C20orf85,0.0650966790879506,-0.166257360905818
CNTD2,-0.0124678903748241,-2.08844832167866
MRAP,0.147535644405425,-1.7338391287624602
ESYT1,0.078556632605555,-4.32334096026763
SBNO1,-0.213896351860593,-2.68605552073075
RAP2B,0.252980612183194,-1.6432204879007501
SLC25A42,-0.0563127078812705,-1.32258994768502
FKBP2,-0.185813635372983,-1.72480648916966
OR4A16,-0.0415992289186769,0.828255373526473
RRBP1,0.0415865218069581,0.2974483494656369
MSRB3,0.119534039532798,-2.5449823690214597
ZNF770,-0.0216415102688412,-2.2004050415192697
PPP1R3G,0.0447926902013313,0.586807783990552
TOMM20,-0.154741239418885,-2.5067824632238103
BEST2,0.0503980489795026,-1.47302318736478
ANKRD16,0.082646464221299,-2.19404737793371
ZSCAN16,0.039542503028859,-1.1068682009522999
GSTA4,0.0888621517647841,-1.12222929553574
CACNA2D1,0.0315540769542815,-1.75200226291501
IL15RA,-0.000815949191825674,-1.76395095548532
CA11,0.0886326799083507,-1.4964120308851
MTG1,0.00377088058710983,-1.3407084336581498
AGR2,-0.0108551436680544,0.390472660408883
DOCK2,0.279650141843706,-2.02147645747843
LRFN5,-0.0190479625656539,-0.20259349317153602
ZBTB1,0.183436337818554,-2.6531218951054902
C12orf80,0.0924827328408562,-3.27814599321462
CLPTM1,0.0637461937497782,-0.986483741690499
MMP15,0.200739651067955,-2.27780259976903
BOD1L1,0.032711923248871,-2.86589263277278
SLC45A4,0.0526551373116659,0.695409151433682
CTHRC1,-0.00815612557142761,-2.68109881150881
THNSL2,0.0938202420236136,-0.171943323143335
SPSB1,0.0356014914390013,-0.10728879636948699
TREM1,0.00369565718991742,0.20991879592599202
HIST1H3A,-0.118912767610766,-0.575721820312147
LSM7,-0.283079500836928,-1.37443758871987
CDR2,0.087363582687665,1.01824580180753
TMEM225,-0.0420002562010424,-0.36798874024171896
GDPD1,0.154215884110063,-2.84188540044751
KCNJ10,-0.00709384513232916,1.32146680551529
ZNF670,0.0198954734425555,-1.71097324879711
IGFLR1,-0.074088987391112,-0.91181433101592
ZNF555,0.0250404483164843,-0.439256224864041
ARFGEF2,0.138077837694266,-1.10903543632988
MASP1,-0.276432438908477,-2.05293003010229
ELOVL2,-0.126627925255551,-0.10823009330581099
F12,0.154003174534213,-1.9659199794942799
SPAG4,0.132482122486391,-1.8970863974546697
PDGFC,-0.00483993537461197,-0.8985914944075408
CCT4,0.221135760533117,1.7848837197528797
MROH5,0.167782875441978,-1.01001674064538
CH25H,-0.043926154126118,-4.230548415465529
GLDC,-0.152573163978733,1.9732709629143401
PEX5,0.043771387306263,-1.17165472641196
LYST,-0.0399985781128683,-1.9269411101212999
LRRC4C,-0.00710236278700213,-3.6552846233472
PLA2G5,0.0265157814295973,0.473534260499639
GXYLT2,-0.0421084871660849,-0.809048613670952
ZFP36L2,-0.10098361283652,0.9228150183948879
BMP1,0.0256089582109504,-1.2670742914906399
ZNF395,0.184796647096669,-0.751113803304535
LOC100996693,0.119983360064945,-0.194496178773034
KIAA0430,0.0240990729956918,0.638661223774275
SP9,0.119950329874879,-2.31839033584803
ZNF407,0.0951856204138349,-1.39615515601779
DUSP9,0.127656998087138,-1.8539692617956
NOSTRIN,-0.0468969433580632,-1.1815847714544099
CCDC63,0.115708358534036,-2.78591289306258
SERPINI1,-0.128008797103673,-1.70401206068092
ERN2,0.0531897845648183,1.74111191677694
MECP2,-0.0651902176271788,-1.13986951990599
AMTN,0.0878858988778804,-0.772822110909558
APOA5,0.0280553110075005,-1.83420868156596
CABIN1,-0.196897782317528,-1.7654848443206999
SIK2,-0.0538960238254239,0.95272197845714
DCX,0.0548252903534548,-0.9049090688052059
INHBA,0.175453184361654,-0.153139360939478
SYNPO,0.143882061835917,-1.4338652074009601
NKTR,0.196588396715388,-3.27603524548927
GPRIN1,0.093900347953077,-0.0225904942021548
SOGA3,0.200142254341392,-1.47810983705733
HIF3A,-0.0176691123136712,0.501111146518982
SGMS2,-0.0584043954464648,-1.93941072891972
ZNF556,0.0410808887290568,-1.34284429962976
PDE9A,0.0463940716576992,-0.8389787166814101
ZFPL1,0.131346479224496,-2.92914006749327
PAIP2,-0.0681508123562518,-0.6634203316978989
PPFIA1,0.0300456155662009,-1.91709541228158
PLEKHH3,0.136805410411498,-2.0280087030598
SUGT1,0.172717027583639,-2.5305379431094597
E2F1,0.203892985419587,-1.54147815947196
AQP6,0.0404307540793365,-1.93179210726879
NAPRT1,-0.161610251349959,-1.2251347523216698
ADAD1,-0.111791020036659,-1.00578584285357
FOSL1,-0.0627304528726687,-3.27603524548928
ZNF420,0.0428543641168762,-1.9869702532382398
CHD1L,-0.142247653179485,-1.33918960696024
ADCY10,0.207400476097707,2.38931460380288
ZDHHC15,-0.0644704440304241,-0.5979342027787871
SLC25A27,-0.0137072546345465,-0.0446818701541953
KLHDC8A,0.0280160108902468,-0.6888497922525239
OR6T1,0.0661451473237367,-0.10611024404696301
RFWD2,-0.453075106606013,-0.8379587318083159
HOXD10,-0.120003413333143,-0.6708766503676421
RBAK-RBAKDN,0.0274154454001956,-1.7687428492159798
GPS2,-0.131848683162366,0.505085966621261
TMEM151A,-0.023262205051233,-0.65587808082242
ZNF3,-0.117153807246241,0.203406932538791
ZNF540,-0.179713845863438,0.0835013962577657
TMX4,0.0408749869847974,-1.08464916411947
THEG,-0.0330431129913983,-0.0423802564572712
GSC2,-0.0867533892367097,-1.17233539205879
NUBP2,0.0557489704958805,-0.607534425201477
DEDD2,0.0855694967845161,-0.852276625902462
FAM85B,-0.0268309272531419,-0.299992729225907
NME4,-0.116913570667302,-0.664492962364134
TUBAL3,0.0168847592422325,-1.71532200361371
ATP5J,-0.0190953508430334,-1.83695678095891
FAM211A,0.163331047564997,0.505085966621261
CDH23,0.219340011382481,-0.848550987993438
CYP4X1,0.177101175373381,-2.1219330573552
FRMPD3,0.101169594253197,-0.38970414354355104
SNX20,0.163243502066061,2.28768385156527
ASPRV1,0.0394023057265629,-0.7680213356400691
MRM1,0.100475102863556,-1.12387477459881
CARTPT,0.147008631276707,-2.2140935803407795
MRS2,-0.0438627252690747,-0.44232726345977397
ATF7IP2,-0.0979165942871397,-2.02800507396698
UGT1A6,0.0477579524512706,-0.7427502591043629
ZNF322,-0.0393983303449412,-0.480153663211964
KCNH1,0.00721541945580008,-0.74156228997841
RAPGEFL1,-0.187042920290185,-1.15461900903417
USF1,-0.227851096941022,-0.797693723622872
SLC25A37,-0.0968759562445924,-1.4656379422011798
ERCC4,0.0267827324728549,1.4575165058478798
RAB11FIP5,0.0510068870144932,-1.7604788250641499
SLC25A45,0.164961100950014,-1.6076484812568101
SLC5A8,0.0335643191445359,-1.9545533060394902
TNS1,-0.0482710564035074,-3.4753440537126803
BTD,-0.00124606379936339,-0.7191234078702371
PDCD1,0.156717208438608,-1.6668234859225202
CCNT1,0.249234170694251,-1.69107274476812
FGFR3,-0.163787459437332,-1.11444746474219
NDC1,0.348213827902789,-0.8966151985947909
CLIP1,-0.0526023993219987,-2.33880068653121
PCGF1,-0.279196871850236,-2.08758486976331
TMED6,0.0426426574990157,-1.56228594059331
ANAPC11,0.0545788161025689,-2.33802135680928
SDHAF1,-0.389013626836965,-1.2848102101881202
MDH1,-0.0206907091224467,3.10662921101598
LRFN3,0.0498459026419911,-1.77779748424582
CDC42BPG,-0.0280231611284828,-3.6929401779077202
PKNOX1,0.0244081244515988,-0.7282536319785121
WNT6,-0.0315473779582465,-0.817129354683506
LIPC,0.179233943275152,0.4780205951074579
EID3,0.0922701730042513,0.19620151727291896
THBS3,0.0418328956813479,1.5137235728046299
ZNF141,-0.134534609869595,-4.12994486974262
GLE1,0.0428715614746789,1.76062201217249
NEU4,0.0814778145867786,-2.0884291161375503
ZNF354C,-0.0305601163272142,-0.225254115796016
PRODH,0.104343492360157,-1.15375521559901
NOBOX,-0.050244923389543,-0.0892131841373547
PAXIP1,0.0865312870936146,-2.55057711834567
C1orf172,0.00318220159240292,-2.28121638041319
MIS18BP1,-0.13271425886819,-1.5744884724711001
SAMD4A,0.0566775096331778,-1.93179210726879
LYZL4,-0.119901009551166,0.505085966621261
PORCN,0.0974798867714257,-1.9268938551025803
ZNF717,-0.0916519574162929,0.625242502411
STUB1,-0.14654854729041,-1.5221164900788102
TOMM22,-0.0230031935570977,-1.50845680521401
FAM208B,0.0485261138828717,-0.10611024404696301
RPL29,-0.0242114621395112,-2.16327437836097
LTC4S,-0.185610090095937,-0.566269449517705
CDH11,0.0465084569475257,-3.2100866953632905
PLCE1,0.128981793314938,-3.4695468070439
ACACA,0.189309811729142,-1.7687428492159798
DPRX,0.0408538504612243,-0.30978467703602397
HOPX,0.170868734884523,-1.4637042823068798
HDGFRP2,0.0678537540000149,-1.9748002951238603
SLC35F4,0.06727787867303,1.11628217728949
TDP1,-0.00980478949203257,-3.5308597099070496
CLCNKA,-0.186872269291578,-1.0940933767259302
CBX5,-0.162359061383216,-0.82973503008367
NCOR2,-0.0377791335445702,-1.3313901894976499
MASP2,0.162326769744947,-0.37659589593407505
GSTA5,-0.110143951699717,-1.6072292023584598
ANKRD34B,0.00428357805446022,-0.927557495595773
HIPK4,0.119948304241151,-3.01762360422646
KIAA0226,0.136625985427855,-0.470079619227655
NFKB2,0.0253526511344848,0.0559216755687156
ZHX1,0.157135721046557,-2.13454012208028
APOBEC3F,0.0234494239805354,-1.3702997302243602
ARHGEF18,-0.0811927656480975,-2.02139846092697
SOWAHD,0.0751630006447047,-5.72082008816217
TARBP1,-0.0821399071907673,-1.9115600351650301
ZNF81,0.0654187415765251,-2.72502007669146
LBX2,-0.185829820059381,-1.01673273528194
RAVER2,0.0229841010029238,-1.1493422894217
COPS5,-0.0337036032200599,-0.44804155057653
C13orf45,0.054103140890462,0.510240193424084
IL25,0.0289488251392402,0.16339038395335598
RPS6KB1,-0.128895104654993,-0.21679818689638897
TARSL2,-0.0349183317526372,2.35268571470161
CXorf66,-0.00460106911119959,0.407125861633633
MLF1IP,-0.177905361338274,-1.07075763791816
RAB9A,0.0743621783124327,-0.7836519047083059
MAN1A1,0.0394078070712119,-2.16186440165546
AHCYL1,0.218844680843152,-0.293835929387683
CREM,-0.129277295980906,-3.09147781162424
CDH2,-0.0237609301169394,-1.12288381167944
SCNN1D,-0.154339500673854,0.630855350119244
LAT2,0.0269996943382111,-3.33621628735968
REXO1,-0.0271873141626822,-1.00234495770171
BOD1,-0.0900196904726637,-4.37832905071784
ATE1,0.0275232396516828,-2.32216945946533
LHX8,-0.0497801321053748,-1.07987653409989
AFM,0.0323805558936854,-2.56834606524765
ZNF552,0.0568144906275448,-0.688849792252522
MRPL12,0.0905429270919968,-0.8008709389050229
TAF11,-0.0306716556685984,-0.39470557518291793
APLN,-0.0461702827756852,-1.32258994768502
KDM4C,0.10512479935473901,-1.61607303314603
KLHL31,0.0989762456151517,-1.22230478824145
PPP1R18,0.214862441787354,-0.633334136058151
FAM69B,0.254873205526992,-0.251281979667543
CPLX3,-0.0282528698449792,-1.18024429668367
MAP3K5,0.066675465982593,-2.32866989246734
ERP29,0.0467996211348418,-2.17758922096799
TANC1,0.0757016383854145,-1.46437972159507
NR3C2,0.00692936168279971,1.33513854115225
TXNRD3NB,0.18584914511592,-2.6147177176051204
FAM162A,0.0340131383184221,-0.42101861229966997
PROP1,-0.0344943591341693,-1.24026360240716
ITIH4,-0.0206349114893647,-1.2690787318785501
NIPBL,-0.0822943350098738,-2.95036029646175
TAOK3,0.0488082649719026,-1.61209656488
ADARB2,-0.0415623885553181,-2.3055921862859
KLK2,-0.00863967106818907,3.83898995815081
PAEP,0.154742854700426,-1.0826646406515799
AARSD1,-0.177415018223044,-2.09774405164345
SLC15A3,0.034761727328995,-1.6066373522329598
DCAF4,-0.148479217783196,-1.7255796667137302
LARP4,-0.0661600051004553,1.2873499704141
ULK2,0.0324406908980994,-1.1256442137427098
RNASE13,-0.229358758756804,0.8311243149111078
CSMD1,-0.179654863993733,-0.47956443000689797
NR4A1,-0.0467968634947104,1.72623706877383
C11orf48,0.0722223860727047,-1.14130490799266
GMEB2,0.20949122421764,-0.884084931072309
SPATA6,0.0980194818652756,0.817357723033037
TOMM70A,-0.118753234126633,-0.34882365763208395
AKT1S1,0.112110714522553,-1.36357114150684
ZNF571,0.14776685221234,0.194737165435758
PAK1,-0.0189746540275476,1.77890997004255
FAM209B,0.232036352083759,-0.558966446252582
DNAJC24,0.0683925709235051,-0.140337730100549
MINA,0.130039808361585,0.784535293964547
TACR2,0.0919159928899832,-1.80817292108215
ZNF175,0.0507709260080527,-0.5856243535188089
BCKDK,-0.202328153666632,-0.8985914944075408
RIPK4,-0.12386754099982,-3.9855549604074403
MON2,-0.308853803371385,-0.990410951006218
ZNF205,0.117646192443282,0.194910326305657
FERMT2,-0.0358990572260601,-0.10611024404696198
REEP3,-0.0620175035045193,-0.9146068648197371
EXOSC7,0.174729275562699,0.890199990770239
BNIP3L,-0.0280234358615223,-2.53053556306171
ARAP2,-0.104678658983376,-0.023579053646689
TNFSF11,0.0504554486882725,-2.97280634015693
SPINT2,0.0307626939293377,-1.24635400993705
TUBA3D,-0.106297578363723,-3.22599473907517
EPN2,0.289206809861349,1.17549628242102
A1CF,-0.230063122474389,-1.6870873892138298
PLA2G12B,-0.0192783573734223,-2.8575119419920703
ZNF705A,-0.0990174023882163,0.5637741059699879
SPINT3,0.0434718311305528,-2.99382656612185
WDR93,0.0457168634087898,-0.7280730354900071
RAC3,0.0467793900677816,-0.0809444062718889
NUP43,0.0797781295364413,0.549490600100189
SIRT2,-0.300238132929015,-1.96025203935848
GTF2E2,0.247299246019963,-0.00379481098453101
CBS,-0.0565759634396503,0.0480303454973552
OR8S1,-0.0300642587283535,-1.95914469263466
ZNF829,0.146776487766435,-0.9354866247647199
TRMT1,0.19650145683047,-1.58072868720602
NTHL1,0.00239986572300713,0.50508596662126
MBD1,-0.405377468333857,0.805149957072072
C21orf2,-0.0662601788922443,-0.567591781835199
FOXD4,0.0458455777105586,-0.172636426747409
TAB2,-0.0774042226743967,0.40761915095734996
RBM24,-0.023955638992812,-0.114596783348821
KLHL38,0.0369554296525383,-1.2495720741977399
ACCS,-0.107671853379562,-2.96710693664113
GRB14,0.0852448741903246,-0.7451849071969642
COL11A1,0.0147178656169615,-1.1381148640078502
MAST1,-0.118795128393475,-3.2205195892949
P2RY14,-0.0646870077893305,-3.1470762820008904
ZC2HC1A,-0.130150092119438,-1.51164727853075
TDRD5,0.0146333784280266,-0.261429870364007
CBFA2T3,0.03650710678863,-2.4872059331677003
MORN3,-0.0426259753315962,-0.577818479863778
MARK3,-0.243309062865444,-1.13536140335241
PSMA2,0.067697725176297,-1.64464294042057
CCDC80,-0.0696375310952636,-1.81832814819195
LRRC4B,0.24829195207245,-1.89660704330607
METTL25,0.0232207079372872,1.05197729964141
ELAC2,0.193199162635745,-0.872626081032231
ZNF546,0.177762592268827,-1.22381728556225
GJA10,-0.0215527079988848,-0.10611024404696198
GOLGA1,0.139741401587734,-1.80155791790174
BLOC1S5,0.00331387634614874,-0.8470736340343229
DCUN1D4,-0.0869662630124739,-2.50896457037256
FES,0.0508867399220603,-3.36527289789239
CREB3L2,0.0139582083194281,0.820337608936932
ADAM11,0.259873994447233,-1.5346978589270401
CLNS1A,0.0711580466278534,-0.295069265906035
LSMEM2,-0.0216914844003092,2.06943485685651
PRR23C,-0.0999962913954386,-1.81165578057161
AGO4,-0.00845217493795031,-1.3042029838116398
PIR,0.0191475381103666,-1.8787614695320702
EIF2AK2,-0.013822664650561,-1.32652663145644
RECQL5,0.0255879994811571,0.983108006601951
TPSG1,-0.0728179049021283,0.26237255303614004
IDH1,0.0338773739379908,-1.2937321987568702
DUS1L,0.0741181821035664,-2.11507119804559
LRCH3,0.10666788953719,-1.52101133400135
DUSP28,-0.129868869032472,-3.45187906041291
RAB15,-0.0769702220319864,-1.2465501453010501
KDSR,-0.143512617549745,2.07577339746252
C1QTNF6,0.00351354164821085,0.873568763704364
TRIM17,0.110641142704164,-0.10611024404696198
ZBTB45,0.125525252184739,-0.7703384933081471
SEPHS2,0.0410377755683513,-3.04690853176927
BLCAP,0.0451720003498492,-1.10978419362252
ERVFRD-1,0.121385505681462,-2.5930803080465497
CHCHD1,-0.0188691328051907,-3.30028450433487
SSRP1,0.0827995566159379,-1.2436137677969
RPUSD1,-0.0823952696923227,-0.530108697324437
TTC8,0.381997611032907,1.1643595005424698
UBR1,-0.184217636995491,-0.38068351519623705
ZC3H11A,-0.12253107607854,0.473085466656836
GNA12,0.0605747666746858,-0.8553002506318471
ZNF750,0.0482686795156151,-2.95036029646175
ADAMTS2,0.0417358981532123,-2.20068170254019
RPS15,0.0176527837952904,-1.8884052571787802
GPATCH2L,0.140189841700389,-1.61405235824905
KCNIP3,0.212183669613145,-1.02436087790552
NFE2L3,0.0347964810066645,1.27338578881268
TPGS1,-0.0197579354295748,-2.90755244840617
IL36RN,0.412930297968831,0.13129939022191198
TEX35,0.132434766692911,2.58878644249506
GOLGA5,-0.100542241739628,0.11979362184695098
ASXL1,-0.225018570626685,-2.67053835432908
MIA3,-0.0115882279332193,-2.21329021407063
MS4A6A,0.0836374643226621,-2.17516242411243
LPIN1,-0.00171750989098373,-0.0379565390153713
SLC10A5,-0.132454284604887,-0.18346670223386605
DSG4,0.0941220341167642,-1.14130490799266
FASTKD2,0.126977250982942,-1.64507485272773
INSL4,0.226884909479095,-1.6922858583951201
CTBS,0.0530919305461845,-2.41135904046111
NAALADL2,-0.159483815072884,-1.49022402527823
YLPM1,0.21467352793041,0.8595442846499001
MTNR1A,-0.0014202829558489,-1.19759641531904
PUM1,0.40936985754269,-1.77442220530081
ERMP1,-0.0906315301505625,-2.0523542232596297
FKBP7,-0.007349173006609,-0.35552549810524503
NT5C1A,0.0338519790864592,-1.6321544996211899
TMEM43,0.00263998306959999,-2.3836337054554
TXNDC11,0.0197025220716253,-0.921531480900175
SCN5A,0.108960730488615,-1.9805793619631
S100A10,0.144005133813039,-2.01304752018832
PRKCE,-0.129287875819567,-2.72502007669146
SIPA1,-0.158230139310524,2.2694432020985698
ZNF550,-0.0587695626706329,-0.4576135564184579
CRYAB,-0.0388963012780751,-0.7252761674030741
ADAM30,0.182862698364959,-2.74497438953538
TSC22D1,-0.0839419681196902,-2.40059245968629
SCN3B,0.026198891087829,-2.38986418123695
B3GNT6,0.180090961691748,1.05485380339672
ZNF235,0.0438587116436876,0.33614177184562394
JARID2,0.0170449949499956,-0.7137648224244909
PPAT,-0.0354073498373188,-1.8914260209904599
PLEKHG3,-0.0424394997977874,-0.10611024404696301
TBX18,0.143258864793889,-1.94603558112816
RNF44,-0.0373328598231955,-1.7265288078746999
RREB1,0.172447416519518,-2.62830730372619
PSMB10,0.0474965140036714,-0.367819415775285
FBXW5,-0.0730056236404394,-0.78824743684544
GH2,-0.0281401896685944,-0.9600198683003051
DCXR,0.00565814167024571,-0.181455358361719
MGAT4A,-0.0801723663187029,-2.17004071498485
NTS,-0.0716188184760636,-0.487030375449581
FTSJ1,-0.063857858379086,-0.157398616485287
OOEP,-0.0737517322430243,-2.06166628957656
ZNF764,-0.0134211187207167,0.0902047194163204
ZNF600,-0.183302269558534,-1.4071926595864699
LRRC49,0.167880665247578,0.0600709175370306
PAPPA,-0.0345754322333716,0.5863001536006459
ANKAR,-0.051894471760998,-1.02694019240736
CYP27A1,0.159598388955397,-0.8672236167335591
SNX1,0.049442612259763,-2.1150711980456
FAHD1,0.0355511664896285,-0.7859772618153159
EDEM1,-0.0535433482153599,-0.27131193958411803
CCNB1IP1,-0.064693105930979,-0.633334136058151
MYO1G,-0.123711396602407,-0.708236834934856
SNRNP70,0.153156635190626,-2.7416978905662
DDX21,-0.00958485940069806,-1.2460115536543102
RAB18,0.0204392150525587,-1.76240887049289
COQ9,-0.0812022426616892,-0.0015716185595873301
GSE1,0.117002607163613,-2.08990536027052
SH3GLB2,0.113621687782875,-4.48379249654282
ARHGEF33,0.0162020809381572,-1.28349651089276
RBM15B,-0.0549727508016245,-1.26235817518248
GPR155,-0.00833658746266304,1.4547044781538
PLAC8L1,0.0948913017062298,1.2975672169818402
RPS19,-0.00659556175484167,1.8718587803742
FPR3,-0.040483950777187,-0.9310278761282741
KLF1,0.0736671343546794,0.28256832053784103
GTF2E1,0.265030827770477,-2.41522596089807
FIP1L1,-0.269108011235471,-0.0730472377665388
SLC51A,0.0887294757436198,-0.880168075066496
EIF2S3,-0.0335632861012534,-1.20564591759788
RASA4B,0.120812241419612,1.68663329843925
CDKN2A,-0.14761992628623,0.854139474238706
WDR20,0.11895918490041,-0.916726671634325
MYO9B,0.133336283781485,-3.27603524548928
COX5B,-0.00883068012264929,-0.308292750576552
