GO	[-9.50 -0.62]	[-0.62 -0.44]	[-0.44 -0.22]	[-0.22 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 15.11]
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-2.962	-2.962	1.379	1.914	7.886	-3.653	0.580	0.745	0.320	-1.535	-2.384
LEE_LIVER_CANCER_SURVIVAL_DN LEE_LIVER_CANCER_SURVIVAL_DN	-2.634	-3.710	-0.270	1.941	4.946	-2.203	1.457	2.209	1.045	-1.508	-4.368
CROONQUIST_IL6_DEPRIVATION_DN CROONQUIST_IL6_DEPRIVATION_DN	-2.197	-1.650	-0.897	-0.447	7.896	-2.919	0.816	3.091	1.318	-2.197	-2.189
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP	-3.677	-3.102	-1.211	2.530	5.002	-2.178	0.451	1.264	3.494	-0.976	-2.593
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	-4.706	-3.936	-0.464	2.670	1.810	-1.877	1.118	2.670	2.670	-0.782	-3.277
KONG_E2F3_TARGETS KONG_E2F3_TARGETS	-2.994	-1.709	-0.940	2.577	4.831	-2.264	0.412	2.977	0.771	-1.278	-4.015
DAZARD_UV_RESPONSE_CLUSTER_G6 DAZARD_UV_RESPONSE_CLUSTER_G6	-0.834	-2.606	0.257	4.455	4.042	-5.984	0.795	1.431	0.257	-1.362	-2.594
DANG_MYC_TARGETS_UP DANG_MYC_TARGETS_UP	-3.404	-4.251	-0.321	1.864	3.598	-2.734	1.325	3.209	0.881	-1.369	-2.178
GOLDRATH_HOMEOSTATIC_PROLIFERATION GOLDRATH_HOMEOSTATIC_PROLIFERATION	-4.049	-3.326	0.903	3.449	2.744	-2.228	0.725	3.087	0.433	-1.807	-2.716
BENPORATH_PROLIFERATION BENPORATH_PROLIFERATION	-4.949	-4.049	0.319	2.420	2.116	-1.807	1.832	1.568	1.832	-0.904	-2.716
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN	-1.659	-2.831	-0.714	4.197	2.258	-4.630	1.741	2.842	0.479	-0.898	-2.817
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	2.012	4.551	-1.260	-2.192	-4.203	3.160	-0.302	-1.528	-3.592	-0.302	1.547
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	-2.914	-1.960	-1.276	1.649	3.906	-1.011	-0.339	2.827	2.503	-0.608	-5.166
PUJANA_BREAST_CANCER_LIT_INT_NETWORK PUJANA_BREAST_CANCER_LIT_INT_NETWORK	-1.381	-2.399	0.896	4.529	3.166	-4.192	-1.381	1.702	0.507	-0.752	-2.389
UDAYAKUMAR_MED1_TARGETS_UP UDAYAKUMAR_MED1_TARGETS_UP	-2.365	-3.617	-0.921	1.666	2.923	-3.617	1.948	2.252	1.666	-0.703	-2.354
KAUFFMANN_DNA_REPLICATION_GENES KAUFFMANN_DNA_REPLICATION_GENES	-2.698	-3.293	0.582	2.786	2.151	-4.013	1.126	1.351	1.126	0.329	-3.998
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR	-1.254	-4.059	0.458	2.045	5.715	-2.043	0.610	1.470	0.610	-2.573	-2.562
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP	-1.756	-3.977	-0.667	2.187	3.178	-3.259	-0.371	4.763	1.150	-1.113	-1.398
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	-3.177	-2.291	0.875	2.421	5.930	-4.336	0.721	1.234	-0.334	-0.712	-1.916
KAUFFMANN_MELANOMA_RELAPSE_UP KAUFFMANN_MELANOMA_RELAPSE_UP	-2.529	-1.677	-0.287	3.544	3.544	-2.529	0.315	2.540	-0.470	-1.122	-2.522
WHITFIELD_CELL_CYCLE_G2_M WHITFIELD_CELL_CYCLE_G2_M	-1.612	-1.335	0.270	3.006	4.355	-3.717	-0.334	3.006	0.875	-2.705	-2.691
WELCSH_BRCA1_TARGETS_UP WELCSH_BRCA1_TARGETS_UP	-3.779	-1.654	-0.458	1.009	4.261	-5.124	1.193	0.559	3.567	-0.586	-1.363
MISSIAGLIA_REGULATED_BY_METHYLATION_DN MISSIAGLIA_REGULATED_BY_METHYLATION_DN	-3.122	-1.533	0.254	1.850	8.139	-2.477	1.300	0.364	0.254	-1.186	-2.466
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN	-2.657	-0.940	-0.568	1.184	6.846	-4.595	1.901	1.404	-0.568	-0.737	-1.793
VILLANUEVA_LIVER_CANCER_KRT19_UP VILLANUEVA_LIVER_CANCER_KRT19_UP	-3.580	-2.523	-0.570	2.953	5.595	-1.424	0.485	2.064	0.485	-1.155	-2.510
JISON_SICKLE_CELL_DISEASE_DN JISON_SICKLE_CELL_DISEASE_DN	-3.376	-2.021	0.736	1.962	4.912	-5.484	0.269	1.484	-0.335	0.593	-1.376
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-2.359	-3.906	0.285	1.533	1.533	-2.359	1.315	2.577	2.021	0.285	-4.577
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	-3.652	-1.966	-0.522	1.264	5.040	-2.658	0.995	0.995	1.565	-1.053	-1.958
MORI_IMMATURE_B_LYMPHOCYTE_DN MORI_IMMATURE_B_LYMPHOCYTE_DN	-3.776	-1.534	-0.572	1.168	4.790	-2.065	1.168	0.914	1.772	-1.127	-2.761
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	-2.306	-4.405	-1.845	0.801	2.330	-2.864	0.351	2.019	4.196	0.351	-0.666
SMITH_TERT_TARGETS_UP SMITH_TERT_TARGETS_UP	-3.940	-3.226	0.777	1.656	-0.258	-2.145	-0.360	5.268	2.224	-0.360	-1.721
WHITFIELD_CELL_CYCLE_M_G1 WHITFIELD_CELL_CYCLE_M_G1	-2.043	-2.573	-0.538	6.748	3.468	-2.043	-0.963	0.990	0.610	-0.727	-1.601
LI_DCP2_BOUND_MRNA LI_DCP2_BOUND_MRNA	-1.966	-1.966	-0.351	-1.966	1.565	-2.658	0.390	4.006	1.565	2.263	-2.649
TIEN_INTESTINE_PROBIOTICS_6HR_DN TIEN_INTESTINE_PROBIOTICS_6HR_DN	-3.419	-2.863	0.318	4.634	1.236	-3.419	0.547	1.695	1.035	0.423	-2.373
PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN	-2.172	-2.667	1.150	5.203	2.828	-2.667	-0.869	1.377	0.338	-2.172	-0.661
BROWNE_HCMV_INFECTION_14HR_UP BROWNE_HCMV_INFECTION_14HR_UP	-2.455	-3.595	-0.260	1.352	3.433	-2.455	-0.358	1.851	3.433	-1.636	-1.041
EPPERT_PROGENITOR EPPERT_PROGENITOR	-1.953	-1.231	-0.407	1.351	4.384	-2.994	0.310	2.495	1.880	-2.425	-2.414
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	-2.696	-3.693	0.736	0.376	2.214	-2.696	0.376	3.934	0.967	0.246	-1.991
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	-2.740	-2.740	1.363	0.251	2.284	-3.523	0.882	2.642	1.363	-0.357	-2.729
MATTIOLI_MGUS_VS_PCL MATTIOLI_MGUS_VS_PCL	-4.097	-1.635	-1.635	-0.282	1.191	1.440	2.327	3.031	0.768	-0.552	-4.084
MALONEY_RESPONSE_TO_17AAG_DN MALONEY_RESPONSE_TO_17AAG_DN	-1.144	-3.194	-0.355	1.350	3.338	-1.612	1.680	2.444	-0.355	-1.144	-3.185
REN_BOUND_BY_E2F REN_BOUND_BY_E2F	-1.712	-2.571	-0.301	2.949	1.284	-1.712	0.301	2.474	1.640	-1.712	-2.564
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	-1.843	-2.351	0.291	5.747	3.050	-2.351	-0.613	0.561	1.163	-0.829	-2.340
CROONQUIST_NRAS_SIGNALING_DN CROONQUIST_NRAS_SIGNALING_DN	-1.999	-1.999	-0.647	-0.264	5.594	-2.903	0.519	2.012	1.636	-1.393	-0.956
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	-4.560	-1.327	-0.536	3.239	1.338	-3.284	-0.536	2.918	1.338	0.633	-1.605
ALCALA_APOPTOSIS ALCALA_APOPTOSIS	-3.610	-1.933	0.267	1.023	3.140	-1.933	1.023	0.267	3.596	-1.029	-1.926
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	1.635	3.622	-0.719	-1.926	-2.962	0.438	0.580	-3.653	-1.209	-0.539	3.640
LEE_EARLY_T_LYMPHOCYTE_UP LEE_EARLY_T_LYMPHOCYTE_UP	-1.214	-2.071	-1.214	0.542	3.544	-2.671	2.031	2.739	1.163	-2.671	-1.207
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	2.714	2.128	0.646	-1.691	-3.516	0.976	-2.051	-2.952	-1.691	0.976	2.142
GAVIN_FOXP3_TARGETS_CLUSTER_T7 GAVIN_FOXP3_TARGETS_CLUSTER_T7	-3.145	-2.399	-0.373	1.405	2.028	-1.828	0.507	1.136	3.596	-0.373	-3.134
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP	-0.761	-3.072	0.462	2.002	3.895	-2.578	0.901	2.275	-0.595	-0.595	-3.629
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	-2.145	-2.637	-1.731	1.656	5.729	-2.637	0.612	1.404	0.777	-0.490	-0.845
ELVIDGE_HYPOXIA_DN ELVIDGE_HYPOXIA_DN	-4.949	-3.326	-0.284	1.325	0.433	-1.452	0.568	3.087	2.744	0.319	-1.145
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	-2.929	-3.617	0.330	1.948	2.923	-2.365	0.763	0.595	2.252	-0.384	-1.889
MEISSNER_NPC_HCP_WITH_H3K27ME3 MEISSNER_NPC_HCP_WITH_H3K27ME3	-0.383	3.202	-0.383	-1.675	-1.675	7.141	-0.244	-2.326	-1.198	-0.842	-0.242
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN	-0.771	-1.747	-0.962	1.635	4.754	-4.070	0.845	2.406	0.436	-2.094	-0.954
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14	-3.904	-1.706	-0.478	0.795	1.963	-1.706	0.257	3.272	3.272	-0.638	-2.106
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	-1.336	-3.485	-0.301	2.081	4.840	-1.836	0.301	1.402	0.451	-0.958	-1.828
BURTON_ADIPOGENESIS_3 BURTON_ADIPOGENESIS_3	-1.858	-3.183	-0.385	1.108	2.334	-2.432	0.346	3.109	1.665	-0.385	-2.423
GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN	-2.277	-3.291	0.468	1.118	2.992	-2.277	-0.608	2.078	1.560	0.754	-2.731
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP	-2.197	-2.197	-0.893	0.980	1.706	-0.893	0.691	4.932	0.272	-0.556	-2.191
LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q	-2.288	-2.288	-0.418	2.076	2.076	-2.913	-0.418	2.771	2.076	-0.582	-1.779
LIU_VMYB_TARGETS_UP LIU_VMYB_TARGETS_UP	-2.043	-0.538	-0.388	2.368	1.470	-4.059	-1.254	1.470	3.468	-0.388	-2.033
HOLLERN_SQUAMOUS_BREAST_TUMOR HOLLERN_SQUAMOUS_BREAST_TUMOR	0.301	1.406	0.402	-1.100	-3.483	6.689	-0.301	-1.362	-2.026	-1.100	1.417
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	-2.280	-1.466	-0.365	0.637	2.473	-1.466	0.245	5.358	-0.365	-0.365	-2.274
LE_EGR2_TARGETS_UP LE_EGR2_TARGETS_UP	-2.101	-1.622	0.261	0.380	5.350	-2.705	-0.685	3.919	0.380	-0.685	-0.924
BASSO_B_LYMPHOCYTE_NETWORK BASSO_B_LYMPHOCYTE_NETWORK	-2.172	-4.871	1.377	1.897	1.626	-1.756	0.759	1.626	0.597	-0.371	-2.161
WHITFIELD_CELL_CYCLE_G2 WHITFIELD_CELL_CYCLE_G2	-1.951	-1.951	0.327	1.723	2.261	-3.387	1.983	1.055	1.723	-1.601	-1.939
WANG_CLIM2_TARGETS_DN WANG_CLIM2_TARGETS_DN	-3.223	-1.572	0.526	2.995	1.610	-1.901	0.662	3.322	0.309	-0.836	-2.704
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	-1.948	-1.191	-0.431	1.620	0.597	-1.948	-1.191	2.561	3.102	-0.242	-1.943
MIKKELSEN_IPS_WITH_HCP_H3K27ME3 MIKKELSEN_IPS_WITH_HCP_H3K27ME3	0.849	3.053	0.334	-1.888	-2.466	3.917	-0.270	-2.466	-2.466	0.334	0.338
HOSHIDA_LIVER_CANCER_SUBCLASS_S2 HOSHIDA_LIVER_CANCER_SUBCLASS_S2	-2.288	-0.582	-0.418	4.435	3.986	-2.913	0.439	0.593	-0.291	-1.055	-1.779
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP	-1.865	-1.865	-0.676	0.654	3.288	-1.865	0.654	1.320	1.736	-0.676	-1.860
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	-2.515	-3.796	-0.442	0.676	2.068	-1.016	1.051	1.516	3.051	-0.442	-2.504
VERNELL_RETINOBLASTOMA_PATHWAY_UP VERNELL_RETINOBLASTOMA_PATHWAY_UP	-1.999	-1.999	-0.961	2.425	1.636	-1.999	1.297	2.012	0.997	-0.961	-1.992
RHODES_UNDIFFERENTIATED_CANCER RHODES_UNDIFFERENTIATED_CANCER	-0.935	-1.363	-1.963	0.539	3.950	-1.363	0.763	3.428	0.539	-1.363	-1.956
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP	-2.597	-1.528	0.781	4.551	2.555	-2.192	0.507	1.321	-0.517	-1.028	-1.826
BURTON_ADIPOGENESIS_5 BURTON_ADIPOGENESIS_5	-3.790	-1.843	-0.443	0.936	1.163	-1.843	0.413	3.050	1.998	0.561	-2.340
SESTO_RESPONSE_TO_UV_C0 SESTO_RESPONSE_TO_UV_C0	-2.671	-2.671	-0.334	2.739	2.031	-1.595	0.270	0.392	3.544	-0.909	-1.207
HAHTOLA_SEZARY_SYNDROM_UP HAHTOLA_SEZARY_SYNDROM_UP	-0.984	-2.331	0.540	4.188	2.867	-0.984	0.259	-0.506	1.194	-1.329	-3.059
KARLSSON_TGFB1_TARGETS_UP KARLSSON_TGFB1_TARGETS_UP	-2.509	-0.924	-0.366	1.272	4.433	-0.694	2.122	-0.510	1.037	-1.558	-3.145
RUIZ_TNC_TARGETS_DN RUIZ_TNC_TARGETS_DN	-1.054	-1.054	-0.465	0.495	1.718	-3.159	-0.465	4.948	2.298	-1.054	-2.079
PECE_MAMMARY_STEM_CELL_UP PECE_MAMMARY_STEM_CELL_UP	-1.559	-0.959	-0.553	0.426	0.565	-3.689	-0.292	2.495	2.833	1.880	-2.982
ZHANG_RESPONSE_TO_CANTHARIDIN_DN ZHANG_RESPONSE_TO_CANTHARIDIN_DN	-2.779	-1.302	0.238	0.388	0.818	-1.891	2.174	3.079	0.581	0.238	-2.771
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10	-0.647	-0.647	-0.961	0.737	2.012	-2.903	0.519	3.867	0.997	-1.999	-1.992
CHUNG_BLISTER_CYTOTOXICITY_UP CHUNG_BLISTER_CYTOTOXICITY_UP	-0.940	-2.395	-0.396	1.144	1.635	-3.653	0.745	3.240	1.379	-0.539	-2.384
SEIDEN_ONCOGENESIS_BY_MET SEIDEN_ONCOGENESIS_BY_MET	-1.477	-1.999	1.856	0.736	3.018	-1.999	0.967	1.856	-0.771	-2.696	-0.766
SCHUHMACHER_MYC_TARGETS_UP SCHUHMACHER_MYC_TARGETS_UP	-2.363	-2.363	0.724	1.243	1.555	-1.707	0.353	3.136	0.965	-0.865	-2.355
WAKASUGI_HAVE_ZNF143_BINDING_SITES WAKASUGI_HAVE_ZNF143_BINDING_SITES	-2.239	-2.239	0.258	0.944	0.944	-2.239	3.053	0.664	1.274	-0.578	-1.426
RIZ_ERYTHROID_DIFFERENTIATION RIZ_ERYTHROID_DIFFERENTIATION	-0.633	-3.402	-0.911	2.578	2.179	-2.436	0.679	1.176	1.176	-0.911	-1.274
GAVIN_FOXP3_TARGETS_CLUSTER_P3 GAVIN_FOXP3_TARGETS_CLUSTER_P3	-0.337	-0.452	1.588	0.364	1.140	-4.669	-2.715	-1.852	2.401	-0.337	1.853
KAAB_FAILED_HEART_ATRIUM_DN KAAB_FAILED_HEART_ATRIUM_DN	-1.133	-2.698	-0.515	-0.275	4.702	-2.698	0.742	2.786	0.582	-0.381	-1.420
MORI_PLASMA_CELL_UP MORI_PLASMA_CELL_UP	-0.893	-1.397	-0.556	0.272	5.606	-0.332	0.272	1.706	0.455	-2.197	-2.191
FISCHER_G1_S_CELL_CYCLE FISCHER_G1_S_CELL_CYCLE	-0.586	-3.236	-0.264	2.636	1.610	-2.342	-0.351	1.843	1.610	-0.351	-3.220
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP	-0.751	-3.027	-0.418	1.325	2.454	-1.980	-1.252	0.710	2.789	1.097	-2.444
FARMER_BREAST_CANCER_CLUSTER_2 FARMER_BREAST_CANCER_CLUSTER_2	-1.367	-1.367	0.231	3.306	1.577	-0.733	-0.733	2.669	-0.385	-1.367	-1.364
ABRAMSON_INTERACT_WITH_AIRE ABRAMSON_INTERACT_WITH_AIRE	-1.824	-1.824	-0.373	1.798	5.388	-1.090	-0.373	0.430	0.684	-1.090	-1.086
CERVERA_SDHB_TARGETS_1_UP CERVERA_SDHB_TARGETS_1_UP	1.300	0.254	0.661	-1.533	-1.186	-1.533	-1.957	-2.477	0.364	1.563	4.982
DITTMER_PTHLH_TARGETS_UP DITTMER_PTHLH_TARGETS_UP	-2.194	-1.310	-0.738	1.576	4.638	-2.809	0.344	0.837	1.057	-0.262	-1.696
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN	-0.663	-0.663	-0.247	-0.663	-0.663	4.517	3.556	-0.663	-0.663	-0.663	-0.661
WHITFIELD_CELL_CYCLE_G1_S WHITFIELD_CELL_CYCLE_G1_S	-1.439	-2.831	0.361	1.492	2.056	-2.276	-0.352	2.056	2.056	-0.486	-2.266
KANG_DOXORUBICIN_RESISTANCE_UP KANG_DOXORUBICIN_RESISTANCE_UP	-2.239	-0.921	0.258	0.664	3.053	-2.239	0.944	1.652	0.435	-0.578	-2.233
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	1.738	-0.310	0.293	-1.549	-1.860	-2.624	-0.672	-0.528	-0.844	1.299	6.138
SASAKI_ADULT_T_CELL_LEUKEMIA SASAKI_ADULT_T_CELL_LEUKEMIA	-1.281	-1.926	-1.578	1.752	3.244	-2.331	0.445	1.752	1.076	0.445	-2.319
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP	-0.422	-1.393	-0.422	4.988	2.012	-1.999	-0.422	-0.647	1.636	-0.961	-1.992
ALONSO_METASTASIS_UP ALONSO_METASTASIS_UP	-1.837	-3.061	-0.517	0.781	1.321	-1.837	2.555	2.850	1.124	-1.528	-0.821
LIU_SOX4_TARGETS_UP LIU_SOX4_TARGETS_UP	-1.252	-4.599	0.301	0.892	2.454	-2.455	-0.751	0.892	1.575	1.325	-0.745
HOLLERN_EMT_BREAST_TUMOR_DN HOLLERN_EMT_BREAST_TUMOR_DN	3.690	0.870	0.262	0.262	-2.445	-0.661	-1.164	-1.928	-1.164	-0.661	4.135
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN	-1.540	-2.603	0.576	0.976	2.114	-2.009	2.114	0.419	1.789	-1.167	-2.000
KASLER_HDAC7_TARGETS_1_UP KASLER_HDAC7_TARGETS_1_UP	-1.770	-0.621	0.325	-0.621	0.543	-4.806	0.425	0.677	4.325	1.847	-1.195
