GO	[-8.57 -0.88]	[-0.88 -0.27]	[-0.27 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.31]	[0.31 0.84]	[0.84 8.92]
GO:0007416 synapse assembly	0.331	1.366	0.519	-0.452	-1.092	-1.092	-1.639	-1.639	-0.714	1.737	2.605
GO:0007204 positive regulation of cytosolic calcium ion concentration	-0.301	-0.975	0.891	-0.975	-1.249	-1.579	-0.749	-1.249	2.447	1.095	2.782
GO:0060384 innervation	-0.869	0.527	-0.378	-0.869	-0.869	-0.378	-0.869	0.930	-0.869	2.036	2.036
GO:0008305 integrin complex	-0.300	0.303	-0.300	0.303	-1.201	-0.609	-1.201	-1.201	-0.300	1.364	3.822
GO:0030207 chondroitin sulfate catabolic process	-0.580	-0.580	-0.199	-0.580	-0.580	-0.580	-0.580	-0.580	1.488	0.892	3.052
GO:0043406 positive regulation of MAP kinase activity	-0.622	0.233	1.550	-0.622	-2.319	-0.976	-0.976	-0.622	0.612	0.876	2.893
GO:0051384 response to glucocorticoid	-0.421	0.737	1.634	0.342	-1.391	-1.391	-1.996	-0.959	-0.263	0.519	2.869
GO:2001234 negative regulation of apoptotic signaling pathway	-0.787	0.279	0.609	-0.324	-0.787	-0.787	-0.787	-0.787	2.268	-0.324	2.269
GO:0045746 negative regulation of Notch signaling pathway	-0.579	-0.279	-0.579	-0.279	0.324	-1.159	-1.159	-1.159	1.961	0.607	2.564
GO:0006691 leukotriene metabolic process	-0.662	-0.662	-0.247	-0.247	-0.247	-0.662	-0.662	-0.662	1.939	-0.247	3.556
GO:0006952 defense response	-1.603	-2.478	-0.994	2.097	0.403	1.541	-0.310	-0.765	-0.579	0.292	2.099
GO:0045028 G-protein coupled purinergic nucleotide receptor activity	-0.223	-0.223	-0.621	-0.621	-0.621	-0.621	-0.621	-0.621	0.823	0.823	3.770
GO:0035589 G-protein coupled purinergic nucleotide receptor signaling pathway	-0.223	-0.223	-0.621	-0.621	-0.621	-0.621	-0.621	-0.621	0.823	0.823	3.770
GO:0034332 adherens junction organization	-0.500	-0.266	0.584	-0.892	-1.574	-1.574	-0.500	-0.266	0.339	1.720	2.779
GO:0051894 positive regulation of focal adhesion assembly	0.217	-0.406	-0.406	-0.911	-0.911	-0.911	-0.911	0.217	1.356	0.491	3.337
GO:0046934 phosphatidylinositol-4,5-bisphosphate 3-kinase activity	-0.858	0.405	-0.359	0.250	-1.852	-1.270	-0.858	-0.565	0.846	0.846	4.204
GO:0002224 toll-like receptor signaling pathway	-0.411	1.271	-0.411	-1.156	-0.702	-1.156	-1.905	-0.411	1.271	0.919	2.133
GO:0044130 negative regulation of growth of symbiont in host	0.762	-0.247	-0.247	-0.662	-0.662	-0.662	-0.247	-0.662	-0.662	0.362	4.516
GO:0030017 sarcomere	-0.492	0.522	1.095	-0.492	-1.292	-0.285	-1.292	-2.071	0.781	0.317	2.845
GO:0050796 regulation of insulin secretion	0.357	-0.405	1.334	0.539	-1.361	-1.361	-1.361	-1.960	1.029	0.539	2.063
GO:0015026 coreceptor activity	-0.341	0.509	-0.671	-0.341	-1.284	-0.671	-0.671	-1.284	0.509	2.265	2.266
GO:0048844 artery morphogenesis	-0.952	2.471	-0.434	0.200	-0.434	-0.952	-0.952	-0.434	0.457	-0.434	2.471
GO:0004540 ribonuclease activity	-0.952	0.200	0.821	-0.434	-0.952	-0.434	-0.952	-0.952	1.282	0.457	2.471
GO:0005109 frizzled binding	0.380	0.984	-0.828	-0.453	-1.491	-0.234	-1.491	-0.828	0.646	0.380	2.975
GO:0006836 neurotransmitter transport	0.625	-0.411	-1.905	-0.228	-0.228	-0.411	-1.905	-0.411	-0.228	0.919	3.191
GO:0046426 negative regulation of JAK-STAT cascade	-0.675	0.409	1.319	0.409	-0.675	-0.675	-1.123	-1.863	-0.675	0.958	2.721
GO:0042445 hormone metabolic process	-0.176	-0.538	-0.538	-0.538	-0.538	-0.538	-0.176	0.967	-0.176	-0.538	4.273
GO:0008236 serine-type peptidase activity	-0.435	1.014	0.826	-2.333	-0.579	-0.972	-0.972	-0.757	-0.435	1.014	3.614
GO:0051591 response to cAMP	-0.471	0.334	1.511	-0.782	-0.471	-1.258	-2.029	-0.782	0.814	0.546	2.409
GO:0030049 muscle filament sliding	-0.500	0.339	-0.266	-0.500	-1.574	-0.266	-0.500	-0.892	-0.500	0.898	4.761
GO:0048566 embryonic digestive tract development	1.712	-0.298	-0.298	-0.745	-0.745	-0.745	-0.745	-0.745	0.304	0.655	2.399
GO:0031638 zymogen activation	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	0.211	-0.414	-0.414	0.211	5.321
GO:1904659 glucose transmembrane transport	0.930	0.236	-0.378	0.236	-0.869	-0.378	-0.869	-0.869	-0.378	-0.378	4.350
GO:0010466 negative regulation of peptidase activity	0.807	-2.534	-1.228	0.472	-0.263	-1.228	-0.263	-0.263	-0.709	1.242	3.122
GO:0001937 negative regulation of endothelial cell proliferation	-0.733	0.453	0.231	0.231	-1.366	-0.733	0.231	0.231	0.453	-1.366	3.998
GO:0007157 heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0.302	0.499	0.302	-2.112	-0.513	-1.326	-0.836	-0.300	-0.300	1.055	3.305
GO:0016339 calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	-0.550	1.031	0.644	-0.550	-1.118	-0.260	-1.118	-0.260	-1.118	0.644	2.674
GO:0030507 spectrin binding	-0.520	-0.241	0.371	-1.076	-1.076	-0.241	-0.520	-1.076	0.371	2.147	2.148
GO:0002230 positive regulation of defense response to virus by host	-0.828	0.566	2.148	-0.828	-0.828	-0.828	-0.351	-0.351	0.256	-0.351	2.148
GO:0008217 regulation of blood pressure	-0.405	0.357	-0.625	0.539	-1.361	-2.858	0.357	-0.625	0.763	0.763	2.482
GO:0032967 positive regulation of collagen biosynthetic process	0.426	0.426	-0.994	-0.204	-0.204	-0.994	-0.994	-0.994	-0.204	0.772	3.047
GO:0050729 positive regulation of inflammatory response	-0.737	-0.737	-0.737	-0.737	-0.737	-0.737	-1.121	0.316	1.687	1.003	3.540
GO:0060749 mammary gland alveolus development	-0.704	0.706	-0.272	-0.704	-0.704	-0.704	-0.704	0.706	-0.272	0.332	3.361
GO:0006968 cellular defense response	0.379	-0.644	0.845	-1.005	-1.534	-1.005	-1.005	-0.644	0.845	1.150	2.818
GO:0051482 positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway	-0.579	-0.279	-0.579	-0.579	0.324	-1.159	-0.279	-1.159	0.607	0.607	3.969
GO:0031226 intrinsic component of plasma membrane	0.283	-0.320	0.539	-0.320	-1.242	-1.242	-1.242	0.880	0.283	-0.320	2.990
GO:0071392 cellular response to estradiol stimulus	-0.476	-0.250	1.332	-0.250	-1.532	-0.860	-1.532	-0.476	0.614	0.614	2.303
GO:0060402 calcium ion transport into cytosol	-0.199	0.892	-0.580	-0.580	-0.580	-0.580	-0.580	-0.580	0.892	-0.199	3.052
GO:0048185 activin binding	-0.497	-0.497	0.167	-0.497	-0.497	-0.497	-0.497	-0.497	0.524	1.730	2.547
GO:0045776 negative regulation of blood pressure	0.836	0.264	-1.284	-0.341	-1.284	-1.284	-0.341	0.264	0.509	0.264	2.877
GO:0001975 response to amphetamine	-1.118	-0.260	-0.260	-0.550	-0.260	-1.118	-1.118	0.347	1.502	0.347	2.674
GO:0030574 collagen catabolic process	0.422	-0.344	-0.546	-1.240	-0.834	-0.834	-0.834	-0.546	0.627	0.627	4.881
GO:0006937 regulation of muscle contraction	-0.745	0.304	-0.298	-0.298	-0.745	-0.745	0.304	-0.745	-0.298	0.655	4.057
GO:0030414 peptidase inhibitor activity	0.827	-2.502	-1.206	0.486	-0.255	-1.206	-0.255	-0.255	-0.692	1.270	2.799
GO:0035987 endodermal cell differentiation	-0.579	0.324	0.324	-0.279	-0.579	-0.579	-1.159	-0.579	0.607	-0.579	4.767
GO:0001530 lipopolysaccharide binding	0.607	0.324	-0.279	0.324	-0.579	0.324	-1.159	-0.579	-1.159	-0.579	3.969
GO:0030879 mammary gland development	-0.385	0.453	0.231	-1.366	-1.366	-0.385	-0.733	-0.733	0.754	1.577	2.091
GO:0047555 3',5'-cyclic-GMP phosphodiesterase activity	-0.621	-0.223	-0.223	-0.621	-0.223	-0.621	-0.621	-0.621	0.396	0.823	3.770
GO:2000353 positive regulation of endothelial cell apoptotic process	-0.223	-0.621	-0.621	-0.621	-0.621	-0.223	-0.223	-0.621	0.823	0.396	3.770
GO:0032733 positive regulation of interleukin-10 production	-0.462	0.426	-0.204	-0.462	-0.994	-0.994	-0.462	-0.994	0.426	1.743	2.357
GO:0016525 negative regulation of angiogenesis	-0.796	0.578	-1.142	-0.796	-2.249	-0.540	-0.540	0.578	1.054	1.054	2.442
