GO	[-9.50 -0.56]	[-0.56 -0.44]	[-0.44 -0.20]	[-0.20 -0.09]	[-0.09 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.32]	[0.32 0.83]	[0.83 5.93]
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	-1.659	-1.659	1.491	0.835	1.031	-4.722	0.381	2.670	1.250	0.509	-3.842
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	3.364	4.259	-2.537	-0.601	-1.950	-0.424	0.312	-2.537	-1.488	0.312	1.279
GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX	-2.847	-2.847	1.111	1.696	1.388	-2.132	1.111	2.400	0.325	-0.854	-1.595
GOCC_CENTRIOLE GOCC_CENTRIOLE	-0.703	-0.922	0.330	3.688	2.933	-3.622	0.957	-0.922	0.452	-0.526	-1.904
GOCC_SITE_OF_DOUBLE_STRAND_BREAK GOCC_SITE_OF_DOUBLE_STRAND_BREAK	-1.964	-2.863	1.031	1.338	2.945	-1.363	-0.405	0.764	0.357	0.539	-1.966
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	-2.200	-1.183	-0.430	0.987	1.409	-3.840	1.649	2.483	0.385	0.506	-1.473
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	-3.302	-2.103	0.579	0.433	2.631	-1.301	-0.412	2.293	1.684	-0.761	-0.763
GOCC_LAMELLIPODIUM GOCC_LAMELLIPODIUM	0.912	-0.540	-0.540	-1.573	1.282	-5.834	-0.859	1.282	1.088	1.088	0.484
GOCC_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE	-0.566	-1.272	-1.272	-0.566	-1.272	-1.272	0.604	0.405	3.672	2.678	-0.360
GOCC_RECYCLING_ENDOSOME GOCC_RECYCLING_ENDOSOME	0.556	-3.476	-0.361	0.334	0.693	-3.476	0.436	2.416	1.210	0.436	-0.611
GOCC_CORNIFIED_ENVELOPE GOCC_CORNIFIED_ENVELOPE	0.226	3.292	-1.124	-1.124	-1.866	1.738	0.959	-1.124	-0.392	-0.392	0.226
GOCC_MEMBRANE_COAT GOCC_MEMBRANE_COAT	-1.152	-1.152	1.140	1.735	1.140	-1.564	0.488	1.140	-0.833	0.673	-2.812
GOCC_SODIUM_CHANNEL_COMPLEX GOCC_SODIUM_CHANNEL_COMPLEX	2.795	1.580	-0.241	-1.077	-1.077	-0.241	-0.520	-1.077	-1.077	0.371	0.683
GOCC_CONNEXIN_COMPLEX GOCC_CONNEXIN_COMPLEX	0.527	2.038	-0.378	-0.378	-0.870	1.437	1.437	-0.870	-0.870	-0.870	-0.871
GOCC_EXORIBONUCLEASE_COMPLEX GOCC_EXORIBONUCLEASE_COMPLEX	-1.077	-1.077	0.684	-0.520	1.580	-0.520	-1.077	2.150	0.684	0.371	-1.078
GOCC_APICOLATERAL_PLASMA_MEMBRANE GOCC_APICOLATERAL_PLASMA_MEMBRANE	1.437	2.038	-0.870	-0.870	-0.870	-0.378	0.930	-0.870	-0.378	-0.870	0.929
GOCC_NUCLEOID GOCC_NUCLEOID	-1.124	-1.124	-0.676	-0.392	0.959	-1.124	0.959	1.738	0.959	0.959	-1.867
GOCC_PROTEIN_KINASE_COMPLEX GOCC_PROTEIN_KINASE_COMPLEX	-1.859	-1.052	0.874	1.991	0.874	-1.408	0.347	0.492	1.669	-0.553	-1.862
GOCC_PROTEASOME_ACCESSORY_COMPLEX GOCC_PROTEASOME_ACCESSORY_COMPLEX	-0.994	-0.994	-0.204	1.745	0.426	-0.994	-0.204	1.745	0.772	-0.994	-0.463
GOCC_SARCOPLASM GOCC_SARCOPLASM	2.000	0.773	-0.559	-0.820	-2.291	-0.820	-1.172	-0.368	0.558	0.558	1.638
GOCC_EUKARYOTIC_48S_PREINITIATION_COMPLEX GOCC_EUKARYOTIC_48S_PREINITIATION_COMPLEX	-0.621	-0.621	0.396	-0.621	3.773	-0.621	0.396	-0.223	0.396	-0.621	-0.223
GOCC_CHROMATOID_BODY GOCC_CHROMATOID_BODY	1.603	-0.538	-0.538	-0.176	-0.538	-0.538	-0.176	-0.538	0.968	-0.538	1.602
GOCC_PARANODAL_JUNCTION GOCC_PARANODAL_JUNCTION	2.453	-0.331	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	1.528	-0.331
GOCC_DEATH_INDUCING_SIGNALING_COMPLEX GOCC_DEATH_INDUCING_SIGNALING_COMPLEX	-0.373	-0.373	0.240	3.246	-0.373	0.712	-0.373	-0.373	-0.373	0.240	-0.373
GOCC_MULTIVESICULAR_BODY_LUMEN GOCC_MULTIVESICULAR_BODY_LUMEN	2.721	0.313	-0.290	-0.290	-0.290	0.894	-0.290	-0.290	-0.290	-0.290	-0.290
GOCC_HULC_COMPLEX GOCC_HULC_COMPLEX	-0.207	0.421	-0.207	3.501	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207
GOCC_STEREOCILIUM_BASE GOCC_STEREOCILIUM_BASE	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	3.501	-0.207	-0.207	0.421	-0.207
