GO	[-5.03 -0.97]	[-0.97 -0.41]	[-0.41 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.42]	[0.42 0.98]	[0.98 4.42]
GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_UP GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_UP	3.328	-0.527	-0.931	-0.931	0.556	0.862	-0.527	-1.627	-0.284	-0.527	0.868
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-1.659	-0.721	1.764	-0.721	1.383	-1.659	-0.455	-0.274	-0.455	2.187	0.333
GSE27786_CD8_TCELL_VS_NKTCELL_UP GSE27786_CD8_TCELL_VS_NKTCELL_UP	0.599	-1.201	-0.433	-0.242	-1.201	-0.734	0.369	0.888	-1.964	1.637	1.648
GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN	-0.643	1.809	0.282	0.884	-0.643	-1.249	-1.249	0.540	0.540	0.884	-1.244
GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN	-0.454	-0.761	0.351	-2.006	-0.454	1.190	0.351	3.649	-0.761	-0.256	-0.449
MORF_CDC16 MORF_CDC16	1.435	0.253	0.253	-0.628	0.718	0.453	-1.795	1.047	0.718	-1.065	-1.788
GSE3039_CD4_TCELL_VS_B2_BCELL_UP GSE3039_CD4_TCELL_VS_B2_BCELL_UP	0.884	0.282	-0.321	-1.249	0.282	2.381	0.540	-0.643	-1.249	-1.249	0.544
GO_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY GO_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY	-0.332	-0.332	-0.332	2.458	-0.332	-0.332	-0.332	-0.332	-0.332	-0.332	2.465
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP	-0.998	-0.204	-0.204	-0.204	-0.998	1.218	-0.464	-0.464	0.426	3.073	-0.994
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN	-1.922	-1.922	0.627	0.627	0.925	-0.413	-1.167	-0.228	0.925	0.627	0.632
GSE15930_STIM_VS_STIM_AND_IL-12_24H_CD8_T_CELL_DN GSE15930_STIM_VS_STIM_AND_IL-12_24H_CD8_T_CELL_DN	2.886	-0.831	-0.831	0.566	-0.352	-0.831	0.993	0.256	-0.831	0.256	-0.349
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	-0.831	-0.831	0.993	-0.831	0.566	-0.352	-0.352	0.256	2.886	0.256	-0.828
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP	0.316	0.786	-0.286	0.522	-1.305	-0.495	0.522	-2.091	-0.286	2.892	-0.810
GSE3982_NEUTROPHIL_VS_NKCELL_UP GSE3982_NEUTROPHIL_VS_NKCELL_UP	0.301	0.301	-0.302	-0.302	-0.844	0.754	-0.844	-1.340	-0.302	4.599	-0.838
GO_SPINDLE_MIDZONE GO_SPINDLE_MIDZONE	0.187	-0.456	-0.456	-0.456	0.578	2.758	-0.456	1.150	-0.456	-0.456	-0.454
CAGNYGKNAAA_UNKNOWN CAGNYGKNAAA_UNKNOWN	-0.581	0.893	2.220	-0.581	-0.581	-0.581	-0.581	0.893	-0.581	-0.200	0.436
KATSANOU_ELAVL1_TARGETS_UP KATSANOU_ELAVL1_TARGETS_UP	0.524	-0.498	0.524	3.512	0.166	-0.498	0.166	-0.498	-0.498	-0.498	-0.496
GO_ANTIGEN_BINDING GO_ANTIGEN_BINDING	0.211	-0.415	0.211	-0.415	-0.415	-0.415	2.988	1.259	-0.415	-0.415	-0.413
GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	-0.290	1.705	2.727	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.289
