	logFC	SE	t.value	p.value
CSF2_+_131409893.23-P1P2	-1.09966776319758	0.126723166367007	-8.67771690625851	0.0130209190978773
CSNK1G2_-_1941181.23-P1P2	-1.01477886561107	0.286373282469997	-3.54355286519227	0.0712336924295743
CTRB2_+_75240654.23-P1P2	1.22226033168978	0.126723166367007	9.64512146224279	0.0105791324787383
CUEDC2_-_104192360.23-P1P2	0.616976838719946	0.665279936073642	0.927394327207924	0.451626013326412
CXCL2_+_74965031.23-P1P2	-0.731184966114483	0.419471325928804	-1.74311072275435	0.223436194721432
CYLC1_+_83116199.23-P1P2	0.00578062805172373	0.419471325928804	0.0137807466074686	0.990256003231179
CYP4A22_-_47603197.23-P1P2	-2.23717128694752	0.633342224489632	-3.53232612707973	0.0716396392278583
DCAF5_-_69619800.23-P1P2	0.00578062805172436	0.954764371274222	0.00605450750535399	0.99571885591958
DGKE_+_54911838.23-P1P2	-2.81414887753295	2.1970474342147	-1.28087761497913	0.32869741053868
DIABLO_-_122710507.23-P1P2	-0.362702169031378	0.337720854356434	-1.07397030521716	0.395213761398264
DIP2C_-_735608.23-P1P2	-0.731184966114481	0.419471325928804	-1.74311072275435	0.223436194721433
DNAH3_+_21162094.23-P1P2	-1.7906354653234	0.564667859891641	-3.1711304866316	0.0867046251201125
DNAJB2_+_220144174.23-P1P2	-0.731184966114482	0.756863359144605	-0.966072617045243	0.435931555176947
DNAJB8_-_128182308.23-P1P2	1.40945808908052	1.30538822818989	1.07972330272577	0.393165069279038
DNASE2_-_12992254.23-P1P2	-3.58054676904722	0.650870983717833	-5.5011620714674	0.0314913166194802
DOK7_+_3465428.23-P1P2	-1.21661179328472	0.513322553323203	-2.3700727455057	0.141257970515044
DPP9_-_4723782.23-P1	1.59074312877288	0.513322553323203	3.09891532813931	0.0902555917641167
ECHDC3_+_11784458.23-P1P2	0.00578062805172491	0.513322553323203	0.0112612002225534	0.992037381398465
EHBP1_+_62933287.23-P1P2	1.59074312877288	0.805334499557575	1.97525764716001	0.186912484427682
EHD3_+_31457431.23-P1P2	-0.731184966114482	0.523405013206435	-1.39697738398638	0.297241892432553
EIF2S3_+_24073421.23-P1P2	-0.605415582616499	1.14129805195199	-0.530462293860084	0.648799820798356
ELF2_-_140098340.23-P1P2	-0.0167633167125452	0.459146055419097	-0.0365097696358168	0.974192293059883
ELP5_-_7156190.23-P1P2	0.304009697831218	0.294770991181999	1.03134198047159	0.410773911174038
EMC9_-_24610740.23-P1P2	1.22226033168978	0.337720854356434	3.61914378671976	0.0685850046540386
EML2_-_46148185.23-P2	1.59074312877288	1.36010704791882	1.16957200626743	0.362694808620438
EMP1_+_13349798.23-P1P2	-0.362702169031379	0.126723166367007	-2.8621615086617	0.103469434735557
EPCAM_-_47596811.23-P1P2	1.833456542358	0.805607676301076	2.27586776577932	0.150628500890164
EPPK1_+_144952201.23-P1P2	0.00578062805172208	1.10670272013051	0.00522328891632289	0.996306602178595
ERVV-1_-_53517163.23-P1P2	0.00578062805172288	0.419471325928804	0.0137807466074666	0.99025600323118
ESYT2_-_158622171.23-P1P2	1.22226033168978	0.126723166367007	9.64512146224279	0.0105791324787383
ETAA1_+_67624518.23-P1P2	-1.21069907558633	0.962461684381441	-1.25791924523668	0.335388123324609
FAM129C_-_17638309.23-P1P2	0.304009697831216	0.494832795369211	0.614368531504434	0.60155040839453
FAM161A_+_62081105.23-P1P2	-0.543987208723731	1.10142014331825	-0.493896186685729	0.670291087116679
FASTK_-_150777855.23-P1P2	-2.25400629889234	1.0373824819108	-2.17278230372715	0.161892322566263
FBXL19_+_30934952.23-P1P2	0.943015187009796	0.65857028080385	1.4319127578286	0.288509693739539
FBXO31_-_87417017.23-P1	0.616976838719946	0.472927326002026	1.30459122321323	0.321954725498318
FOXD4L1_+_114256778.23-ENST00000306507.5	0.132009226143508	0.129098445095652	1.02254698765503	0.414068731744229
FOXJ3_-_42800811.23-P1P2	0.530382627052113	0.680681244360209	0.779193831836272	0.517426935609139
FOXO6_-_41827541.23-P1P2	0.374263425134825	0.417167015743777	0.897154882841209	0.464314674708699
FURIN_-_91411855.23-P1	-0.362702169031378	0.57043918305064	-0.635829690190092	0.589939122913802
FXYD3_-_35607602.23-P1P2	1.59074312877288	0.513322553323203	3.09891532813931	0.0902555917641167
GABRG3_+_27216363.23-P1P2	0.248494041636843	0.805607676301076	0.308455404469079	0.786899058318954
GATA5_-_61050862.23-P1P2	0.55483567077665	0.126723166367007	4.37832865673331	0.0484088977801075
GCGR_+_79762359.23-P1P2	-0.36270216903138	0.126723166367007	-2.8621615086617	0.103469434735557
GKN2_-_69180007.23-P1P2	0.248494041636845	0.898316918601508	0.276621798489222	0.808036623072862
GLIS3_+_4299533.23-P1P2	0.248494041636844	0.805607676301076	0.30845540446908	0.786899058318953
GNAZ_-_23413104.23-P1P2	-2.23717128694752	0.34255468511778	-6.53084422470626	0.0226520071031942
GOLGA4_-_37285183.23-P1P2	-0.362702169031378	0.57043918305064	-0.635829690190092	0.589939122913802
GPR12_-_27334505.23-P1P2	0.0612962842460966	0.577365395598292	0.106165497124362	0.925140298735401
GRB7_+_37894618.23-P1P2	-1.09966776319758	0.126723166367007	-8.67771690625851	0.0130209190978773
GRIK1_+_31311905.23-P1P2	-0.362702169031379	0.126723166367007	-2.8621615086617	0.103469434735557
GSR_-_30585038.23-P1P2	-0.973898379699601	1.29348450635916	-0.752926204304438	0.530053826706723
GTF3C4_-_135545438.23-P1P2	-0.731184966114482	0.753134539943532	-0.970855706829359	0.43403188500273
GUCY2D_+_7906002.23-P1P2	-1.58509459036783	0.57043918305064	-2.7787267029781	0.108783602902281
H2AFY_-_134734754.23-P1P2	1.57764567710914	1.17682617070652	1.34059363768396	0.312035679447923
HES4_+_935390.23-P1P2	1.59074312877288	0.60124592166884	2.64574456381768	0.118083396109358
HIPK2_+_139477395.23-P1P2	-0.72527224841609	0.286373282469997	-2.53261142995096	0.126899584505978
HIPK4_-_40896070.23-P1P2	1.59074312877288	0.696633543508975	2.28347191087043	0.149840795498605
HLF_+_53342444.23-P1	-0.731184966114482	0.60124592166884	-1.21611630077253	0.347993820615101
HNRNPAB_-_177631998.23-P1P2	-0.833493825918718	0.294770991181999	-2.82759786699668	0.105625274322691
HOMER3_+_19051592.23-P1P2	0.616976838719948	0.900672217786266	0.685018174798814	0.564067175012698
HOPX_-_57521808.23-P2	-3.53262717047369	0.126723166367007	-27.8767274504706	0.00128433738273941
HSPD1_-_198364141.23-P1P2	2.01474158205036	1.20145434136111	1.67691897452206	0.235554222405479
IBTK_-_82957413.23-P1	1.87168257257694	0.170564037383165	10.9734889094604	0.00820240922514535
IBTK_+_82950100.23-P2	1.22226033168978	0.126723166367007	9.64512146224279	0.0105791324787383
IFT88_-_21141285.23-P1P2	1.22226033168978	1.03193676083464	1.18443336653809	0.357922926313376
JOSD2_-_51014026.23-P1P2	0.321052395566752	0.541614558156405	0.592769139477303	0.613433145087999
KCNA10_+_111061723.23-ENST00000369771.2	-1.09966776319758	0.866993409589872	-1.26836922983968	0.332322613791993
KCNAB2_-_6052791.23-P2	-0.728827186135557	1.08519583826953	-0.671608902682262	0.571017471794481
KCNH7_+_163695253.23-P1P2	1.63227099863666	0.426022921666482	3.83141590657065	0.0618666882319079
KCNK6_+_38810521.23-P1P2	-2.07343405325052	0.828928931667237	-2.50134115729341	0.129498593790339
KCNT1_-_138628842.23-P1	-0.488471552529359	0.805607676301076	-0.60633924787331	0.605944695164544
KIAA1614_+_180882281.23-P1P2	-0.119988755446258	0.365041494458844	-0.328698948660987	0.773609299946017
KIR3DL1_-_55328044.23-ENST00000326542.7,ENST00000391728.4	-0.362702169031378	0.57043918305064	-0.635829690190092	0.589939122913802
KLHL24_+_183353476.23-P1P2	-0.175504411640631	1.00754522321101	-0.174190108391665	0.877752814435323
KRT31_-_39553491.23-P1P2	0.943015187009797	0.76654957583295	1.23020769528846	0.343682532918476
KRTAP4-6_+_39296370.23-P1P2	0.4297790813292	1.32928956145849	0.323314869679447	0.777131926033838
LHX3_-_139094968.23-P1	-1.21661179328472	0.954764371274222	-1.274253449216	0.330611279031592
LOC100130357_+_13295735.23-NM_001242698	-1.33646845908431	0.946071698899198	-1.41265028923216	0.293284361286011
LPAR1_+_113800390.23-P1P2	-1.21661179328472	0.577863090538718	-2.10536338659478	0.169890637214899
LRRC24_-_145752326.23-P1P2	2.44465275302622	0.518662586410697	4.71337786275267	0.0421849128738066
MAGEB6_-_26210610.23-P1P2	1.833456542358	1.0199309633964	1.79762808283861	0.214062320139615
MAN2B1_-_12777516.23-P1	1.22226033168978	0.417167015743778	2.92990645367918	0.0994214045614443
MAP3K15_-_19533551.23-P1P2	-0.0419291544876166	1.29225067585733	-0.0324466106081153	0.977062817784478
MAPK11_-_50708414.23-P1P2	-0.362702169031379	0.126723166367007	-2.8621615086617	0.103469434735557
MAPK14_+_35995634.23-P1P2	-0.307186512837007	1.16686725597275	-0.263257462461677	0.81699266759091
MAPK8IP1_+_45922088.23-P1	-0.731184966114484	0.589065231840147	-1.24126315150256	0.340344482423559
MAPKBP1_+_42066764.23-P1P2	-0.82950847036443	0.754815946769204	-1.09895461789715	0.386403602064576
MEF2A_+_100106628.23-P1P2	-0.0366638207415319	0.864759278222556	-0.042397718839041	0.970033749060223
MFSD3_+_145734510.23-P1P2	-0.0731955518363951	0.126723166367007	-0.577601980244172	0.621894297130327
MICU2_+_22177886.23-P1P2	0.206049592843587	1.27187779460353	0.162004237921157	0.886190017263887
MMADHC_-_150444118.23-P1P2	-0.488471552529362	1.24604612071397	-0.392017233077596	0.732874823291778
MOB1A_-_74405660.23-P1P2	0.206049592843589	0.729185456061228	0.282575017275561	0.804062348858637
MPPE1_-_11908302.23-P1P2	-4.13529167292831	0.558358734506262	-7.40615560815934	0.0177472794805243
MPRIP_+_16945792.23-P1P2	-1.70495125616742	0.516235343580884	-3.30266278232902	0.0807327349690508
MSANTD4_-_105892948.23-P1P2	-0.954914454600093	0.461251398555043	-2.07026896306774	0.174268002741903
MSANTD4_-_105892962.23-P1P2	0.616976838719947	0.365041494458845	1.69015536065176	0.233063627026539
MT1F_-_56691882.23-P1P2	2.2019393394411	1.57732383084805	1.39599700224984	0.297491639546907
MTX3_-_79287050.23-P1P2	-0.731184966114482	0.419471325928804	-1.74311072275435	0.223436194721433
MYL12B_-_3262350.23-P1P2	0.429779081329201	1.08319071569913	0.396771385777441	0.729870362419823
MYL6B_-_56546414.23-P1P2	-0.162433204239513	1.12270094547262	-0.144680740578814	0.898226474911618
MYLPF_-_30386181.23-P1	1.833456542358	0.823696524542715	2.22588840395541	0.155950418794779
MYOCD_+_12569359.23-P1P2	-1.09966776319759	0.298330520155221	-3.68607195343417	0.0663571421707611
MYOZ2_-_120057010.23-P1P2	2.2019393394411	0.365041494458844	6.03202477763622	0.0264001068259749
NAA15_+_140222697.23-P1P2	0.616976838719946	0.274939325149822	2.24404725800407	0.15398734841268
NDUFB1_+_92587991.23-P1P2	-0.96798566200121	1.14129805195199	-0.848144496825906	0.485675316662087
NDUFB2_-_140396505.23-P1P2	-1.4958569379647	0.722128029035356	-2.07145669163808	0.174117366510132
NDUFB7_+_14682616.23-P1P2	-1.01498265049001	0.384638915252672	-2.63879345079596	0.118599878686084
NDUFC1_+_140216887.23-P1	0.175042930760755	0.132518240836319	1.32089687922255	0.317415498982637
NECAP1_-_8234876.23-P1P2	0.00578062805172436	0.954764371274222	0.00605450750535399	0.99571885591958
NEURL1B_+_172068634.23-P1P2	-1.58509459036782	0.633342224489632	-2.50274579694279	0.129380260371958
NEUROD2_-_37763786.23-P1P2	-0.158873184574752	0.863011768123865	-0.184091562181281	0.870916662931187
NLRP11_+_56343347.23-P1	1.22226033168978	0.126723166367007	9.64512146224279	0.0105791324787383
non-targeting_00286	-1.33646845908431	0.805607676301077	-1.65895695684116	0.238989607485411
non-targeting_00398	2.38322437913346	0.637491834887028	3.73843906495806	0.0646863395120107
non-targeting_00550	1.833456542358	0.805607676301076	2.27586776577932	0.150628500890164
non-targeting_00670	-1.09966776319758	0.126723166367007	-8.67771690625851	0.0130209190978773
non-targeting_00679	-1.40492343119148	2.29060926944947	-0.613340498499399	0.602111512350693
non-targeting_01186	1.22226033168978	0.126723166367007	9.64512146224279	0.0105791324787383
non-targeting_01247	0.0838402290103655	0.633527700851206	0.132338694736975	0.906829458647114
non-targeting_01249	0.4297790813292	1.42592635736354	0.301403420386898	0.791556979037627
non-targeting_01747	-0.967985662001208	0.365041494458844	-2.65171405633269	0.117642370293754
NSD1_+_176560820.23-P1P2	2.64848173748285	0.90030303011001	2.941766992786	0.0987359119582612
NUDT10_-_51075688.23-P1P2	-0.362702169031379	0.126723166367007	-2.8621615086617	0.103469434735557
OCM2_+_97619013.23-ENST00000257627.4	-0.931453930906348	0.801112192704457	-1.16270097919977	0.364926159597665
ODC1_-_10588033.23-P1P2	-0.973898379699603	0.817168020291516	-1.19179698117919	0.355585804018011
OR4C6_+_55425817.23-P1P2	0.20604959284359	1.26610456340333	0.162742950937419	0.885677829544989
OSBPL1A_+_21977712.23-P1P2	-3.17005709108898	0.126723166367007	-25.0156082898693	0.00159418375639357
PCCA_-_100741752.23-P1P2	0.616976838719946	0.480886584601719	1.28299864973555	0.328087419050453
PCDH12_+_141337752.23-P1P2	0.00578062805172302	0.513322553323203	0.0112612002225497	0.992037381398468
PCDHA12_+_140255030.23-P1P2	1.833456542358	1.11329018178403	1.64688108487575	0.241335807846336
PCMTD1_+_52811587.23-P1P2	0.248494041636844	0.805607676301076	0.30845540446908	0.786899058318953
PCTP_+_53828832.23-P1P2	-0.731184966114483	0.419471325928804	-1.74311072275435	0.223436194721432
PDE1B_-_54943464.23-P1	-1.09966776319759	0.337720854356434	-3.25614408767599	0.082775378809432
PDLIM3_+_186456603.23-P1P2	0.774110586200225	0.38305950969522	2.02086246812184	0.18069377248169
PDPR_+_70148140.23-P1P2	-0.119988755446259	0.483281688712006	-0.248279126333217	0.827084658522502
PF4_-_74847637.23-P1P2	-0.731184966114483	0.718646061283582	-1.01744795596389	0.415992368453121
PGM3_-_83902932.23-P1P2	1.94628660994318	0.722754934152125	2.69287211747146	0.114663765657081
PGPEP1L_+_99548786.23-P2	-1.09966776319758	0.854887364920437	-1.28633058379559	0.327131937095613
PHYHIP_+_22089513.23-P1P2	-0.843959981148048	0.200706158354009	-4.20495309196968	0.0521696339275806
PIK3CG_-_106505923.23-P1P2	1.22226033168978	1.08874455755551	1.12263278214133	0.378260231220943
PKDCC_+_42275174.23-P1P2	-0.9738983796996	0.709786036407119	-1.37210135131623	0.303659920398411
PLCXD1_-_198351.23-P1	0.0612962842460948	0.813948936433614	0.075307284649415	0.946825046260742
PLXNB2_+_50746066.23-P1P2	2.38322437913346	1.38714511466798	1.71807863065855	0.227920993862376
PMP22_+_15165822.23-P1P2	0.00578062805172436	0.954764371274222	0.00605450750535399	0.99571885591958
PNKD_+_219188064.23-ENST00000258362.3	-0.536778689053356	0.146532906206898	-3.66319554391044	0.0671066966318563
PPP1R32_+_61248700.23-P1P2	-0.424130542924147	0.940041223914731	-0.451182918508496	0.69605877099874
PPP2R3A_+_135684607.23-P1P2	0.104553290174493	0.0532053711051559	1.96508901268356	0.188338267608691
PRKCA_-_64298956.23-P1P2	-0.217948860433886	0.89459657996305	-0.243628094847946	0.83022966842517
PRLR_-_35230215.23-P1P2	-0.279377234326651	0.854061198195666	-0.327116177291367	0.774643940589648
PRR14L_+_32146105.23-P1P2	2.62593779271858	0.747507438070327	3.5129253021179	0.0723490683386257
PXDN_-_1747879.23-P1P2	3.26599175231495	0.568199949666321	5.74796205848473	0.0289588804049302
RAB40AL_-_102192388.23-ENST00000218249.5	-0.424130542924145	0.974745008331789	-0.435119481811982	0.705928445476407
RADIL_+_4923267.23-P1P2	-0.362702169031379	0.126723166367007	-2.8621615086617	0.103469434735557
RAI2_-_17879007.23-P1P2	2.62593779271858	0.294770991181999	8.90839964335996	0.0123675936142978
RAP1GAP_+_21995838.23-P1	0.00578062805172152	0.531281365212624	0.0108805398235793	0.992306524204646
RARRES2_-_150038339.23-P1P2	0.485294737523572	0.405126380355152	1.19788481090306	0.353667137846892
RASSF3_+_65004595.23-P1P2	0.00578062805172221	0.756863359144605	0.00763761117760462	0.994599472101065
RBAK-RBAKDN_+_5023799.23-ENST00000407184.1	0.248494041636845	0.869912831912877	0.285653955799714	0.802010666966826
RCVRN_-_9808512.23-P1P2	0.616976838719945	0.365041494458845	1.69015536065176	0.23306362702654
RFK_+_79008960.23-P1P2	0.0612962842460954	0.482350527011143	0.127078298485365	0.910502667694875
RGS3_+_116222937.23-ENST00000350696.5	-0.605415582616498	1.45700542565208	-0.415520472304039	0.718098871075974
RHOC_+_113249318.23-P1P2	-0.833493825918719	0.250160401875385	-3.33183757169497	0.0794884314958805
RILP_+_1553132.23-P1P2	0.0612962842460964	0.485133162607148	0.126349400475294	0.911011931405808
RIN2_+_19867015.23-ENST00000255006.6	-3.8389687996135	1.42263279147729	-2.69849593135487	0.114265041129255
RNF144A_-_7057602.23-P1	0.513104016033924	0.709070826152779	0.72362872241957	0.54448548316898
RNF208_-_140115846.23-P1P2	1.95922592585598	0.186597444157246	10.4997468465052	0.00894915156094505
RNF7_-_141457510.23-P1P2	-0.96798566200121	0.484293551556086	-1.99875810629931	0.183672524389943
ROBO2_-_77089997.23-P1P2	0.248494041636845	0.864291815701375	0.287511737497123	0.800773971052534
RORC_-_151798574.23-P2	2.38322437913346	0.695813211025494	3.42509216751008	0.0756911208824983
RPS6KA6_-_83442779.23-P1P2	-0.647860031409757	1.19788297953789	-0.540837496213266	0.642799852863076
S100A12_-_153346899.23-P2	-1.33646845908431	1.34844713608947	-0.991116687718366	0.426084136029092
SCAF4_-_33104333.23-P1P2	-1.57918187266943	0.756863359144605	-2.08648212862914	0.172226902861053
SCAF8_+_155054586.23-P1P2	2.0265189460398	0.522154391644991	3.88107230058044	0.0604333928605146
SECISBP2L_-_49338586.23-P1P2	-0.362702169031378	0.638211722607448	-0.568310101778668	0.627125246251519
SESN1_+_109415700.23-ENST00000436639.2	-0.119988755446258	0.683262083313077	-0.17561161138116	0.876770287966876
SF1_+_64545972.23-P1P2	0.248494041636844	0.805607676301076	0.30845540446908	0.786899058318953
SFMBT2_+_7453197.23-P1	1.22226033168978	0.126723166367007	9.64512146224278	0.0105791324787383
SGK3_+_67687519.23-ENST00000396596.1,ENST00000522398.1	-0.641947313711363	1.10325052646062	-0.581869030029671	0.619504162725277
SH3PXD2B_+_171881027.23-P1P2	-1.44469003658694	1.3371072895524	-1.08045932280465	0.392903834845247
SHB_+_38069243.23-P1P2	2.80722283241093	0.57043918305064	4.92116060015065	0.0388985424487148
SHKBP1_+_41082827.23-P1P2	-0.36270216903138	0.633342224489632	-0.572679595654082	0.624660929884527
SHKBP1_+_41083057.23-P1P2	0.248494041636844	0.805607676301076	0.30845540446908	0.786899058318953
SLC16A14_+_230933214.23-P1P2	-0.119988755446257	0.71994368189751	-0.166664085626823	0.882960640502485
SLC25A29_-_100772719.23-P1P2	-0.362702169031379	0.126723166367007	-2.8621615086617	0.103469434735557
SLC25A47_-_100790145.23-P1P2	-0.362702169031378	0.405126380355152	-0.895281538352098	0.465112972448841
SLC30A9_-_41993006.23-P1P2	1.22226033168978	0.57043918305064	2.14266545498028	0.165400328445007
SMOC1_-_70346325.23-P1P2	-0.731184966114482	0.696633543508975	-1.04959770158564	0.404027661333152
SMYD3_-_246670165.23-P1P2	-1.57918187266943	0.513322553323203	-3.07639292769421	0.0914056090572148
SNW1_+_78221331.23-P2	1.30623265034681	0.755947377252656	1.72794124254265	0.226140044400185
SP4_+_21467755.23-P1P2	-0.343718243931871	2.81853256868692	-0.121949360369464	0.914087603438777
SPATA25_-_44515908.23-P1P2	-0.73118496611448	0.513322553323203	-1.42441621039414	0.290356308149141
SPIN2A_-_57164053.23-P1P2	-0.362702169031379	0.11561404041376	-3.13718098367066	0.0883486147766899
SPTSSB_+_161089278.23-P1P2	-0.0419291544876146	1.25244834538262	-0.0334777515114249	0.976334284854515
SSPO_+_149519432.23-P1P2	1.22226033168978	0.638211722607448	1.91513300115543	0.195559005161003
SUMO3_+_46237964.23-P1P2	0.248494041636846	0.901741824550648	0.275571161136586	0.808738999368624
SYNM_+_99645282.23-P1P2	0.429779081329201	1.07248949037701	0.400730342987438	0.727374440980848
TBCCD1_-_186285050.23-P1	0.00578062805172278	0.753134539943532	0.00767542549855196	0.994572734513872
TCF12_+_57210896.23-P1	0.248494041636843	0.805607676301076	0.308455404469079	0.786899058318954
TCL1B_-_96153158.23-P1P2	1.36701364028727	0.649268276842488	2.10546809238134	0.169877802001509
TCL1B_+_96153019.23-P1P2	-0.731184966114481	0.705739736720426	-1.03605469278561	0.409020413566123
TCTE1_-_44265362.23-P1P2	1.22226033168978	0.57043918305064	2.14266545498028	0.165400328445007
TEAD3_+_35464443.23-P1P2	-0.948732541924531	1.36025514698198	-0.697466606929956	0.557683938457777
TGFB1I1_-_31483522.23-P1P2	1.51176694888476	0.638211722607448	2.36875459245461	0.141383448112749
