GO	[-22.08 -0.63]	[-0.63 -0.19]	[-0.19 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.30]	[0.30 0.73]	[0.73 24.45]
ESC_J1_UP_LATE.V1_UP ESC_J1_UP_LATE.V1_UP	0.293	-0.535	-0.535	5.887	-5.358	-7.636	-6.346	-1.943	1.555	5.054	2.612
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_DN GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_DN	0.558	-0.457	-0.264	7.542	-4.390	-8.302	-8.302	-0.917	1.390	1.008	3.563
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	-0.351	-0.264	0.341	9.493	-3.768	-6.977	-6.977	-3.226	0.558	2.921	2.929
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_UP GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_UP	1.008	1.191	0.692	5.382	-5.955	-8.302	-6.977	-2.751	0.692	1.838	2.356
NOTCH_DN.V1_DN NOTCH_DN.V1_DN	1.581	0.798	-0.672	6.388	-2.739	-7.594	-6.307	-3.244	-1.304	2.640	4.338
GSE6681_DELETED_FOXP3_VS_WT_TREG_UP GSE6681_DELETED_FOXP3_VS_WT_TREG_UP	0.263	-0.447	0.350	10.092	-2.310	-8.260	-8.260	-1.350	1.211	0.706	2.669
GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN	-0.561	0.583	0.720	6.328	-8.219	-8.219	-5.880	0.583	0.720	0.720	3.004
GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP	0.442	1.390	-1.369	6.207	-3.768	-8.302	-6.977	-1.649	1.191	1.191	4.253
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN	-0.264	-0.457	1.191	5.382	-4.390	-8.302	-8.302	-0.585	0.442	1.390	4.620
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN	0.263	0.858	0.452	4.290	-5.917	-8.260	-8.260	0.263	3.269	0.350	2.388
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	0.571	2.381	0.350	6.702	-4.357	-8.260	-5.917	-2.724	0.452	0.350	3.945
GSE8835_CD4_VS_CD8_TCELL_DN GSE8835_CD4_VS_CD8_TCELL_DN	0.484	0.377	-0.317	9.814	-3.643	-8.135	-6.819	-1.565	0.750	1.274	2.213
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	1.312	0.285	-0.547	13.079	-1.094	-5.395	-7.678	-1.343	-1.967	0.285	2.878
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	0.285	-0.538	0.484	11.436	-1.058	-8.135	-8.135	-1.294	0.377	0.609	2.213
GSE22886_NEUTROPHIL_VS_MONOCYTE_UP GSE22886_NEUTROPHIL_VS_MONOCYTE_UP	2.206	0.609	0.377	8.792	-3.110	-6.819	-6.819	-3.110	-0.684	0.908	2.486
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN	-0.561	0.463	2.413	2.145	-6.898	-8.219	-6.898	-0.437	2.697	0.874	3.004
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	-0.737	1.390	2.627	1.606	-5.109	-8.302	-8.302	-0.457	2.627	0.558	2.635
GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP	1.008	0.341	-0.264	4.988	-3.226	-8.302	-8.302	-1.649	2.627	1.191	2.092
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP	-2.285	-0.334	2.413	1.893	-5.880	-5.880	-8.219	0.720	1.656	2.145	3.318
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_UP GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_UP	-0.710	0.874	0.463	2.995	-6.898	-8.219	-6.898	0.463	1.893	2.413	2.152
KATSANOU_ELAVL1_TARGETS_UP KATSANOU_ELAVL1_TARGETS_UP	-0.415	1.379	-0.891	1.856	-4.166	-7.179	-5.914	-2.461	1.608	4.075	4.865
GSE13306_RA_VS_UNTREATED_TREG_DN GSE13306_RA_VS_UNTREATED_TREG_DN	-0.724	2.115	1.211	4.658	-3.737	-8.260	-8.260	-0.573	1.631	-0.342	2.388
HP_MYALGIA HP_MYALGIA	-1.091	0.963	5.250	0.963	-6.014	-6.014	-6.014	-1.728	1.926	1.172	2.224
GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_DN GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_DN	-0.713	1.737	2.534	0.606	-3.928	-7.719	-7.719	-0.559	2.252	-0.431	5.361
GSE29949_MICROGLIA_VS_DC_BRAIN_DN GSE29949_MICROGLIA_VS_DC_BRAIN_DN	-0.342	1.026	0.858	4.658	-4.357	-8.260	-6.938	-1.946	1.413	2.115	2.122
GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	-0.538	0.609	4.072	2.479	-4.257	-6.819	-8.135	-1.294	2.479	0.484	2.213
RODRIGUES_NTN1_TARGETS_DN RODRIGUES_NTN1_TARGETS_DN	-0.736	1.401	2.779	1.401	-6.763	-6.763	-6.763	-0.430	1.401	0.983	2.474
AP2REP_01 AP2REP_01	-0.277	-0.277	1.430	1.659	-5.210	-7.470	-7.470	0.430	4.872	0.326	2.178
GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-0.553	1.057	-0.553	7.824	-5.016	-5.016	-6.222	-1.191	1.765	0.301	2.997
MIKKELSEN_IPS_LCP_WITH_H3K4ME3 MIKKELSEN_IPS_LCP_WITH_H3K4ME3	0.392	-1.379	-0.310	3.708	-3.506	-4.952	-7.179	-1.687	2.406	2.706	4.084
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	1.430	0.848	-1.246	9.560	-1.525	-5.210	-6.189	-2.223	-1.246	1.024	2.758
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP	0.606	-0.431	-0.326	11.229	-3.336	-6.425	-4.617	-1.991	0.479	0.913	2.259
GSE3982_NKCELL_VS_TH1_UP GSE3982_NKCELL_VS_TH1_UP	-1.256	-0.301	2.006	1.761	-4.898	-8.052	-5.730	0.396	3.149	1.761	2.013
GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_DN GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_DN	0.278	1.921	-0.427	0.891	-4.290	-6.859	-6.859	-0.550	5.547	0.368	3.358
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP	-0.311	-0.595	0.291	11.063	-0.794	-5.350	-3.362	-5.350	0.712	0.291	2.208
MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_UP MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_UP	-1.021	0.563	0.730	-0.423	-3.327	-5.308	-4.167	-3.327	5.004	4.550	2.580
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	2.983	0.355	-1.530	6.142	-3.283	-4.695	-5.640	-2.272	0.468	0.753	3.329
PGF_UP.V1_DN PGF_UP.V1_DN	0.844	-0.472	0.844	4.356	-3.458	-7.886	-5.581	-1.183	2.126	0.436	2.998
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	1.154	1.358	-1.304	3.960	-1.059	-5.321	-7.594	-2.739	-0.301	2.640	2.648
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN	-0.512	2.286	-0.686	3.330	-4.436	-5.599	-5.599	-0.686	2.286	0.464	2.620
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP	1.246	0.262	1.456	4.086	-3.397	-4.687	-4.687	-3.993	1.456	0.351	2.766
PKCA_DN.V1_UP PKCA_DN.V1_UP	1.533	0.894	0.439	2.348	-3.654	-6.555	-4.402	-1.357	-0.663	1.300	4.480
GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_UP GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_UP	0.776	0.349	0.612	3.587	-2.631	-6.014	-6.014	-1.091	2.219	-0.489	2.871
GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP	0.370	-0.340	-0.816	5.382	-1.337	-5.931	-5.931	-1.337	1.714	1.220	2.299
CCANNAGRKGGC_UNKNOWN CCANNAGRKGGC_UNKNOWN	-0.469	1.110	1.110	1.920	-4.976	-4.976	-4.976	-0.332	-0.332	0.891	4.175
GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	0.519	-0.645	0.309	2.877	-4.158	-3.551	-8.011	-0.293	2.036	1.340	2.885
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	0.377	-0.684	-1.058	7.818	-1.294	-2.643	-6.819	-1.877	1.083	0.908	3.080
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN	-1.251	0.339	0.936	3.531	-3.357	-3.357	-3.357	-2.397	1.208	0.502	4.031
GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_DN GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_DN	-0.865	1.335	0.293	3.228	-2.767	-3.862	-5.358	-0.411	1.335	0.389	3.236
DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	0.982	-0.417	-2.908	6.417	-1.380	-1.054	-1.784	-3.708	0.439	0.439	2.772
GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2 GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2	0.612	1.190	0.233	-0.381	-2.320	-2.320	-2.320	-2.320	-0.381	3.988	2.407
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	-0.242	-0.728	-0.431	4.312	-1.947	-1.947	-1.947	-0.728	-0.728	-0.242	5.697
chr21p11 chr21p11	0.684	-0.520	-0.241	-1.077	-1.077	-1.077	-0.520	2.147	-0.520	0.371	2.150
