GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	-0.746	1.129	0.304	-0.746	-0.746	-0.746	-0.746	0.655	-0.746	-0.298	4.063
GOBP_PROTEIN_K11_LINKED_UBIQUITINATION GOBP_PROTEIN_K11_LINKED_UBIQUITINATION	3.508	0.684	1.089	0.371	-0.520	-1.077	-1.077	-1.077	-0.520	-1.077	0.372
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.533	0.359	0.614	1.333	-0.477	2.305	0.940	-0.250	-0.860	-1.533	-1.531
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	1.036	1.697	0.318	2.524	0.548	0.548	-1.064	-2.865	-1.064	-0.385	-1.971
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	-2.447	1.792	1.075	0.785	-0.691	0.785	-0.260	0.541	-0.260	-0.691	-2.443
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	0.457	-0.667	-0.869	-0.266	0.339	-0.869	3.552	0.598	0.944	-0.266	-3.972
MIR1911_3P MIR1911_3P	-1.824	0.239	0.684	0.431	-1.090	0.998	-0.650	-0.650	1.371	1.798	-1.821
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.339	1.517	-0.614	0.701	0.339	-3.361	-0.266	2.637	-1.253	-0.412	-0.612
MIR3149 MIR3149	-0.818	2.000	0.815	-0.340	-4.757	0.815	0.265	0.265	1.223	-0.818	-0.463
DHIMAN_PBMC_ATTENUVAX_AGE_15_25YO_SUBQ_7_OR_14DY_UP DHIMAN_PBMC_ATTENUVAX_AGE_15_25YO_SUBQ_7_OR_14DY_UP	-0.256	0.351	0.351	0.848	-1.990	2.486	-1.990	-0.256	-0.755	1.180	-0.754
GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN	3.534	0.406	1.345	-2.572	-0.294	0.650	-0.814	-1.012	-1.242	-0.814	0.801
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	-0.553	1.988	0.873	1.667	-1.859	-1.408	0.346	-2.433	0.873	0.346	-0.551
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	-3.297	-0.829	-1.487	0.805	0.312	-0.829	0.805	1.028	2.562	0.312	-0.289
GOBP_NON_RECOMBINATIONAL_REPAIR GOBP_NON_RECOMBINATIONAL_REPAIR	-0.523	1.725	0.824	1.088	0.599	-1.580	-3.153	-1.118	0.599	0.412	-0.339
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN	-1.062	-0.418	-0.317	-0.539	1.957	1.488	-3.122	-1.884	0.751	0.485	1.284
KCCGNSWTTT_UNKNOWN KCCGNSWTTT_UNKNOWN	2.030	-1.381	1.137	-0.752	-1.029	-0.250	-0.752	-0.373	-0.752	-1.029	3.607
GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN	-0.452	4.481	-0.743	0.880	-0.344	-0.344	-0.930	-1.151	0.880	-2.439	0.460
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.285	-0.991	-0.574	3.702	-0.574	-1.699	0.784	-0.318	-0.991	1.129	-0.317
GCM_HBP1 GCM_HBP1	3.835	-0.810	-0.329	-1.211	-0.810	-0.810	-0.527	0.274	-1.211	1.930	0.653
WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION	1.226	0.555	-1.616	0.320	0.320	-0.525	1.226	-1.616	1.656	-0.925	-0.924
GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_UP GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_UP	-3.044	-0.447	-0.747	-0.336	2.918	-0.747	-0.447	1.107	-0.447	2.036	-0.580
GNF2_MLF1 GNF2_MLF1	-3.403	-0.427	3.011	0.326	0.910	0.326	-0.911	0.326	0.484	-0.277	-0.908
GOMF_DIOXYGENASE_ACTIVITY GOMF_DIOXYGENASE_ACTIVITY	-0.427	-0.427	0.679	-0.911	2.580	-1.280	-2.437	-0.633	-0.277	0.679	1.818
CADWELL_ATG16L1_TARGETS_DN CADWELL_ATG16L1_TARGETS_DN	-0.556	-1.397	-1.397	3.137	0.692	0.272	-1.397	-0.893	0.980	0.692	0.273
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	0.752	0.277	1.096	-1.660	-1.367	-1.660	-0.715	-0.432	0.607	-0.326	3.853
GOMF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY GOMF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.928	0.572	0.302	-0.300	-1.202	-1.202	0.572	-1.202	1.365	-1.202	0.930
TERAO_AOX4_TARGETS_HG_UP TERAO_AOX4_TARGETS_HG_UP	1.032	0.644	0.347	-1.119	-0.550	-0.550	-1.119	-1.119	1.032	-0.550	2.056
PRC1_BMI_UP.V1_DN PRC1_BMI_UP.V1_DN	-1.281	-0.634	-0.814	0.722	0.890	0.890	1.284	-4.007	-0.365	1.077	0.448
BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP	0.491	-0.406	-0.406	-0.911	3.339	-0.911	1.357	-0.406	-0.406	0.217	-0.910
PID_HEDGEHOG_2PATHWAY PID_HEDGEHOG_2PATHWAY	-0.870	-0.870	-0.870	-0.378	0.930	0.527	-0.378	-0.378	2.037	1.436	-0.869
GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_DN GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_DN	1.116	0.285	-0.548	-1.097	-2.360	0.379	-1.347	-0.701	0.379	1.317	2.893
DESCARTES_FETAL_LIVER_HEMATOPOIETIC_STEM_CELLS DESCARTES_FETAL_LIVER_HEMATOPOIETIC_STEM_CELLS	-0.462	-0.204	1.744	-0.994	-0.204	-0.994	1.214	0.772	-0.994	0.772	-0.993
MIR3685 MIR3685	0.463	-0.595	1.509	-0.959	-0.761	-1.466	-0.761	4.663	-0.458	-0.345	-0.343
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	-0.378	-0.378	-0.378	0.236	-0.870	-0.378	0.236	1.436	-0.870	-0.870	3.503
MIR659_5P MIR659_5P	1.149	-1.036	-1.036	1.149	0.398	-0.491	2.250	-0.491	-1.036	-0.491	-0.221
GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	-0.260	1.032	-1.119	-1.119	2.053	-0.550	1.032	-0.260	0.644	-0.550	-1.117
GOBP_MODULATION_BY_SYMBIONT_OF_HOST_PROCESS GOBP_MODULATION_BY_SYMBIONT_OF_HOST_PROCESS	-1.533	-0.250	0.940	-0.477	2.878	-1.533	-0.477	-0.477	-0.250	0.940	-0.249
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	0.236	-0.378	0.236	-0.870	0.236	-0.870	-0.378	0.527	-0.870	-0.378	4.357
METHYLCYTOSINE_DIOXYGENASE_TET_UNIPROT_A0A023HHK9_UNREVIEWED_TARGET_GENES METHYLCYTOSINE_DIOXYGENASE_TET_UNIPROT_A0A023HHK9_UNREVIEWED_TARGET_GENES	-0.430	-0.430	-1.077	1.449	-0.430	-0.810	-0.810	-1.816	0.301	3.507	0.963
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	-1.705	1.058	0.481	-1.310	1.578	-0.381	-1.310	0.646	2.201	-0.992	-0.535
CTR9_TARGET_GENES CTR9_TARGET_GENES	0.848	0.351	-0.256	1.180	-1.990	0.571	0.571	0.571	-1.990	-1.225	0.352
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	-0.477	-0.477	-1.533	1.333	-0.250	-1.533	-0.860	1.333	1.333	0.614	-0.249
ATF2_S_UP.V1_UP ATF2_S_UP.V1_UP	-0.836	1.856	-1.573	0.816	2.117	-1.573	0.527	-0.392	-1.289	-0.660	0.820
GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_UP GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_UP	-1.133	-1.133	1.272	1.486	-0.572	1.965	-0.572	0.897	-2.413	0.360	-0.569
GOMF_PHOSPHOLIPASE_A2_ACTIVITY GOMF_PHOSPHOLIPASE_A2_ACTIVITY	-1.077	0.371	0.371	-0.520	-0.520	-0.241	2.149	1.579	0.371	-1.077	-1.076
GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11 GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11	1.284	0.478	0.478	-0.762	-0.489	0.702	-2.571	-0.762	-1.152	1.641	0.480
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP	-0.361	-2.948	0.436	-2.095	0.436	-0.271	0.555	-0.473	0.334	2.699	0.850
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	-0.351	0.991	-0.828	-0.828	0.566	-0.828	-0.828	2.149	0.991	-0.351	-0.350
GSE14308_TH2_VS_TH1_DN GSE14308_TH2_VS_TH1_DN	-0.572	0.737	1.965	-0.729	-0.914	-0.335	0.360	0.897	-2.022	-1.682	1.972
GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	1.292	-0.247	-0.663	1.292	-0.663	-0.663	-0.663	-0.247	1.940	-0.247	-0.662
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN	-2.077	1.149	-2.497	0.632	0.284	-0.558	0.785	-0.910	0.498	0.284	2.106
HP_LONG_HALLUX HP_LONG_HALLUX	3.496	0.167	-0.497	-0.497	-0.497	0.167	-0.497	-0.497	1.052	0.167	-0.496
GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP	0.447	3.368	0.342	-0.596	-0.463	1.438	-0.352	-0.263	-2.071	-0.352	-1.721
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	2.069	-0.223	2.069	-0.621	-0.223	-0.621	-0.621	0.396	-0.621	-0.621	-0.223
GSE27786_NKTCELL_VS_NEUTROPHIL_DN GSE27786_NKTCELL_VS_NEUTROPHIL_DN	0.863	1.037	1.438	-1.427	-0.463	-2.071	0.707	-0.263	-1.726	1.438	-0.593
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	0.433	-0.904	0.319	-1.153	0.433	4.650	0.568	-0.697	-0.904	0.319	-1.150
GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	0.332	-0.704	-0.704	2.542	-0.272	0.706	-0.704	-0.704	-0.704	0.706	0.332
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION GOBP_RETINAL_ROD_CELL_DIFFERENTIATION	-0.497	-0.497	3.496	0.524	-0.497	0.167	-0.497	0.167	0.524	-0.497	-0.496
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_2ND_FINGER HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_2ND_FINGER	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	0.211	2.978	1.257	-0.414
HP_ABNORMAL_VERTEBRAL_SEGMENTATION_AND_FUSION HP_ABNORMAL_VERTEBRAL_SEGMENTATION_AND_FUSION	0.187	-0.456	0.187	-0.456	3.762	-0.456	-0.456	0.578	0.187	-0.456	-0.455
GOCC_ISWI_TYPE_COMPLEX GOCC_ISWI_TYPE_COMPLEX	3.762	0.187	-0.456	-0.456	-0.456	0.578	-0.456	0.187	-0.456	0.187	-0.455
REACTOME_SYNTHESIS_OF_PG REACTOME_SYNTHESIS_OF_PG	0.273	0.795	3.563	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331
