GO	[-7.27 -0.76]	[-0.76 -0.25]	[-0.25 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.35]	[0.35 0.84]	[0.84 8.92]
DESCARTES_FETAL_HEART_VISCERAL_NEURONS DESCARTES_FETAL_HEART_VISCERAL_NEURONS	3.135	-0.338	-2.618	-1.028	-1.418	0.782	-0.505	0.576	-1.418	-0.338	2.713
GOCC_MAIN_AXON GOCC_MAIN_AXON	2.472	-0.761	0.701	0.301	-2.569	-1.151	-2.569	0.301	0.301	0.701	1.286
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	3.147	-0.581	-0.291	-0.581	-1.054	-2.284	-1.054	-0.581	-0.791	1.216	3.154
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP	2.016	1.312	-0.880	-1.094	-2.795	-0.547	-1.343	-0.880	0.490	0.490	3.195
GOMF_SCAVENGER_RECEPTOR_ACTIVITY GOMF_SCAVENGER_RECEPTOR_ACTIVITY	2.065	-0.242	-0.431	-0.242	-0.728	-1.190	-1.947	-1.947	0.370	2.065	1.227
GOBP_NEURAL_RETINA_DEVELOPMENT GOBP_NEURAL_RETINA_DEVELOPMENT	2.422	0.342	-1.997	-1.997	0.737	-0.646	-1.392	-0.960	0.737	0.342	2.014
DESCARTES_FETAL_HEART_SCHWANN_CELLS DESCARTES_FETAL_HEART_SCHWANN_CELLS	3.659	-0.565	-1.853	-0.565	-0.359	-0.859	-0.859	-1.270	0.604	0.250	2.675
DESCARTES_FETAL_INTESTINE_ENS_NEURONS DESCARTES_FETAL_INTESTINE_ENS_NEURONS	3.196	0.301	-1.141	-0.706	0.301	-0.904	-0.904	-1.141	-1.421	0.530	3.558
DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS	2.073	0.601	-2.738	-0.990	0.601	0.753	0.601	-2.738	-0.990	0.260	1.562
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	2.004	-0.551	-0.551	-0.743	-0.981	-1.274	-0.551	-0.743	-0.743	0.594	5.151
MORF_WNT1 MORF_WNT1	2.110	0.419	0.761	0.761	-0.451	-1.165	-2.598	-2.006	-0.633	-0.312	2.115
GOBP_RETINA_LAYER_FORMATION GOBP_RETINA_LAYER_FORMATION	3.653	-0.222	-1.035	-1.035	0.726	-0.491	-0.222	-1.035	0.726	-1.035	0.399
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	2.452	0.453	-1.756	-0.566	-0.405	-1.356	-1.756	-1.032	1.244	0.610	1.803
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	3.067	1.053	-0.741	-0.583	-1.403	0.878	-2.039	-0.928	-1.147	0.580	1.251
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP	2.947	-1.589	-2.300	-1.304	-0.301	-0.301	-0.672	0.301	0.514	0.514	2.083
MORF_DCC MORF_DCC	2.589	1.082	1.082	-0.252	-0.969	-1.674	-2.770	-0.719	0.356	-0.252	0.498
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	2.512	-0.990	-0.574	0.285	-1.698	-0.318	-0.990	-0.574	0.285	0.285	2.516
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	2.640	-1.589	-1.059	-0.401	-0.672	-0.301	-0.672	-1.919	0.647	1.581	1.363
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	3.551	-0.291	-1.784	-0.417	0.311	-0.791	-0.291	-0.581	-1.784	0.439	1.767
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_DN GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_DN	2.286	0.464	-1.165	-0.901	-0.373	-1.868	-0.686	-0.373	-0.512	0.340	3.338
DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS	2.559	-1.947	-0.242	-0.431	0.883	1.619	-0.431	-0.431	-1.190	-0.242	-0.727
DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS	2.324	-0.493	-1.619	0.380	-0.928	-0.345	-0.493	-1.619	-0.493	1.392	1.681
